Concept,Vision,Bright,Dark,Color,Pattern,Large,Small,Motion,Biomotion,Fast,Slow,Shape,Complexity,Face,Body,Touch,Hot,Cold,Smooth,Rough,Light,Heavy,Pain,Audition,Loud,Low,High,Sound,Music,Speech,Taste,Smell,Head,UpperLimb,LowerLimb,Practice,Landmark,Path,Scene,Near,Toward,Away,Number,Time,Duration,Long,Short,Caused,Consequential,Social,Human,Communication,Self,Cognition,Benefit,Harm,Pleasant,Unpleasant,Happy,Sad,Angry,Disgusted,Fearful,Surprised,Drive,Needs,Attention,Arousal
ambulance,5,4,3,6,4,5,0,6,4,6,3,5,3,3,0,4,2,3,0,3,3,3,6,5,6,6,6,6,6,0,0,4,0,0,0,0,3,3,5,4,3,5,0,0,4,0,3,0,4,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,3,4,3
analogy,5,4,3,3,4,3,4,4,4,5,4,4,4,3,4,4,4,4,3,3,4,4,4,4,4,3,3,4,3,3,3,3,4,4,4,0,3,4,4,4,5,4,4,4,4,4,4,3,5,4,0,6,3,6,4,3,4,4,5,4,4,3,4,4,5,6,4,5
angry,0,0,4,3,3,0,2,3,3,3,3,0,0,4,3,0,2,4,0,3,0,3,3,3,2,3,4,3,4,4,0,0,5,4,2,0,0,0,3,4,3,3,3,3,0,3,4,0,3,5,3,4,3,5,0,3,0,3,2,3,6,3,3,2,3,0,3,4
animosity,3,2,3,3,3,4,4,4,3,3,3,3,4,3,3,2,4,4,3,4,3,4,4,4,4,3,4,3,3,3,3,3,4,3,3,0,3,3,2,4,4,4,2,2,4,4,4,4,5,5,3,4,4,5,4,3,0,5,0,3,6,4,2,0,4,3,3,3
ant,4,4,3,3,3,0,6,5,4,4,3,3,3,0,0,4,0,0,3,4,6,0,3,3,0,0,0,2,3,0,2,3,3,3,3,0,3,4,3,3,3,5,3,3,4,3,3,3,4,3,0,3,3,4,4,0,3,0,4,3,3,0,3,3,5,3,4,4
apartment,5,4,4,3,3,3,3,3,4,0,3,5,4,0,0,3,4,4,4,4,0,0,0,4,3,3,3,4,0,0,4,5,0,0,0,0,5,4,6,4,3,3,3,2,4,3,0,3,4,3,0,2,5,3,4,0,3,0,4,3,0,0,0,3,3,4,3,4
apology,4,3,3,4,3,0,3,3,4,3,4,0,5,3,0,3,3,4,3,3,3,4,3,4,3,0,0,3,3,3,3,0,4,4,0,0,2,3,3,4,4,4,3,3,4,4,4,6,5,6,0,6,4,6,5,4,3,3,3,2,3,0,0,3,4,4,4,4
applause,4,4,3,3,3,0,2,5,4,5,3,3,4,0,0,4,3,3,0,0,3,2,0,6,6,2,4,6,4,2,0,0,4,6,0,0,3,4,4,4,3,4,3,3,4,2,6,4,5,5,0,6,4,4,6,0,4,3,5,3,2,0,3,3,5,4,4,4
approached,4,4,3,4,4,4,3,4,4,5,4,3,4,4,4,4,3,3,4,4,3,3,3,3,5,3,3,4,3,5,3,4,4,5,4,0,5,4,4,4,4,4,3,4,4,4,4,4,5,5,5,6,4,5,4,0,4,3,5,4,4,4,3,4,5,5,4,4
apricot,4,5,2,5,4,2,4,3,4,4,3,5,3,0,0,5,4,3,5,4,4,1,0,0,0,0,0,0,0,0,5,5,0,0,0,0,3,4,3,3,3,0,0,0,3,0,0,3,2,0,0,0,0,0,3,0,3,0,4,3,0,0,0,3,0,0,3,3
arm,4,3,3,3,3,4,0,5,4,4,3,5,4,0,3,6,4,3,4,3,3,3,4,0,3,0,0,3,3,0,0,0,0,6,0,0,3,4,3,5,4,4,3,2,4,3,0,3,5,4,0,4,4,4,5,0,0,0,3,3,0,0,0,4,4,5,4,4
army,3,3,4,4,4,6,0,5,4,4,3,4,4,0,3,3,0,0,0,3,3,3,4,0,4,3,0,5,3,0,3,5,0,0,0,0,3,4,5,3,3,3,4,0,3,4,0,3,6,6,0,0,3,4,3,3,3,0,3,0,3,0,3,3,4,3,3,4
arrested,4,2,4,4,4,4,3,3,3,2,4,2,3,3,5,2,3,3,0,2,0,2,3,3,2,2,2,4,3,3,2,0,0,2,0,0,4,3,5,2,2,3,3,3,5,3,4,4,6,5,5,5,0,4,0,3,0,0,0,4,4,3,4,2,4,3,5,3
artist,6,4,4,4,5,3,3,4,5,5,6,4,4,0,3,3,4,3,3,4,4,4,4,4,5,3,3,5,4,4,6,4,4,5,3,0,3,4,4,3,5,4,3,3,4,5,4,4,4,6,0,6,6,6,6,0,4,0,6,3,3,0,3,6,4,6,5,6
asparagus,3,4,2,4,5,2,3,2,3,2,0,6,3,3,0,4,0,3,4,4,5,0,0,0,0,0,0,0,3,0,5,5,0,0,0,0,2,3,3,3,2,3,0,0,3,0,0,0,3,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,2,0
ate,4,4,0,3,4,3,3,3,3,4,4,4,0,4,3,2,5,2,3,3,3,3,3,3,0,3,3,4,3,3,3,0,6,4,0,0,5,4,4,4,4,4,4,4,4,4,4,4,5,5,5,6,4,6,4,4,4,3,4,4,3,3,3,3,4,5,5,4
attribute,4,5,0,3,5,0,3,4,3,6,3,4,4,0,0,5,3,4,4,4,5,0,4,3,5,3,4,4,6,3,4,3,4,4,5,0,4,5,0,4,3,4,5,4,4,3,4,3,3,4,0,4,4,6,4,3,4,3,5,3,4,3,4,4,5,4,6,4
audience,5,4,3,3,4,4,3,4,4,4,3,4,4,0,0,3,3,3,3,3,4,4,3,4,4,3,4,3,5,3,4,3,3,3,3,0,3,4,3,4,4,3,3,3,4,4,4,4,5,6,0,6,4,6,4,0,3,0,5,3,3,0,4,4,5,6,4,5
author,3,3,4,3,4,3,0,5,4,5,3,4,3,3,0,4,3,3,3,3,3,0,3,4,3,3,3,4,3,4,5,3,3,5,3,0,4,4,4,3,3,4,3,3,3,5,4,4,5,5,0,6,3,6,4,0,4,0,5,3,3,0,3,4,5,5,4,5
avalanche,3,4,4,3,4,6,3,4,5,4,2,4,5,2,0,3,0,4,3,3,0,6,4,4,6,4,2,4,4,0,0,0,0,0,3,0,3,3,5,3,4,5,4,2,3,1,5,4,6,2,0,5,3,3,3,4,3,0,5,3,3,0,3,3,4,4,4,4
awe,4,3,3,3,4,4,3,5,4,4,4,3,5,6,4,3,3,3,4,3,3,3,3,4,4,4,3,4,5,3,4,3,3,3,2,0,3,4,4,5,4,5,3,2,4,4,5,4,6,4,0,5,3,6,4,4,5,0,4,0,0,0,3,5,5,4,5,4
axe,3,3,3,4,4,3,0,4,3,4,3,6,3,0,0,5,3,5,3,4,4,5,4,0,5,4,0,6,0,0,3,4,0,6,0,0,4,5,3,0,4,4,0,3,4,3,4,3,5,5,0,4,3,4,5,3,0,3,3,3,3,0,3,3,3,4,4,4
bagpipe,3,3,3,3,5,3,3,4,4,3,3,5,4,0,0,4,0,3,2,4,2,3,2,6,4,4,4,6,6,0,0,4,4,2,1,0,3,4,5,0,3,3,0,0,4,4,0,4,4,5,0,2,0,4,3,0,3,0,4,3,0,0,0,3,0,3,4,3
ball,4,3,4,3,4,3,3,4,4,6,3,6,3,3,0,6,6,3,5,4,5,3,0,0,3,2,3,3,3,0,0,3,3,6,6,0,3,4,3,5,4,4,3,3,4,3,5,3,4,6,0,3,3,4,4,0,5,3,5,4,3,0,0,5,5,3,4,4
banana,4,5,0,6,5,2,2,3,3,0,3,6,2,3,0,6,0,2,6,1,6,1,0,0,0,0,0,0,3,0,6,6,4,3,0,0,0,3,2,3,3,3,2,0,3,0,0,3,3,0,0,3,0,0,3,0,3,0,4,0,0,0,0,3,3,3,2,4
banjo,4,4,3,3,4,3,3,5,4,5,4,5,4,0,0,5,0,0,4,3,4,2,0,5,4,3,5,6,6,0,0,2,0,6,0,0,3,4,5,3,4,3,0,0,3,0,0,4,4,4,0,3,3,5,3,0,4,0,6,0,0,0,0,3,3,0,4,3
banker,4,3,4,3,4,4,2,4,4,4,3,3,4,3,3,4,0,3,3,0,3,0,0,3,0,0,0,3,3,3,4,3,0,0,0,0,3,3,5,4,4,3,4,3,4,4,3,3,6,6,0,0,4,5,5,0,4,3,3,0,3,0,3,3,3,4,4,3
bar,4,4,5,3,4,0,3,4,4,4,3,5,3,0,0,4,3,4,6,3,3,3,4,4,4,3,3,4,4,3,4,4,4,5,3,0,3,4,6,3,4,4,4,4,4,3,5,3,4,6,0,5,5,5,4,3,4,3,5,3,3,0,3,4,4,4,5,4
barbecue,5,3,4,4,5,3,3,4,4,2,3,4,4,0,0,3,6,0,3,3,3,3,0,0,3,0,0,4,0,0,5,5,3,3,0,0,3,3,5,4,3,3,4,5,4,6,4,4,4,6,0,5,3,3,4,0,6,0,6,0,0,0,0,3,3,4,5,4
baseball,4,4,3,4,5,0,2,6,4,5,3,5,5,3,0,5,3,3,4,5,5,0,4,4,0,3,3,5,3,0,3,5,1,6,2,0,3,5,5,4,3,4,4,4,4,5,3,3,5,6,0,4,4,5,5,0,5,0,6,3,0,0,0,4,4,5,5,4
battle,3,4,5,4,4,3,4,4,4,5,3,4,5,3,3,4,4,3,3,3,3,4,6,3,3,3,3,5,3,3,3,4,3,5,3,0,3,4,4,4,4,4,4,3,4,4,5,4,6,6,0,4,4,5,4,3,3,0,4,4,3,0,3,4,5,4,4,4
bay,3,4,3,4,4,4,3,4,4,4,4,4,4,3,0,3,3,3,4,3,3,0,0,4,4,3,0,5,3,3,3,5,0,3,3,0,3,4,3,3,4,5,3,4,3,4,0,3,4,4,0,4,4,5,5,0,3,0,6,3,4,0,3,5,5,4,4,4
beach,6,5,0,3,5,6,3,5,4,4,3,4,5,0,0,5,6,3,6,4,4,0,0,4,0,4,3,5,4,0,3,5,0,2,3,0,4,5,6,4,4,4,3,4,4,3,3,3,5,4,0,0,3,4,4,0,5,0,5,0,0,0,0,3,3,5,3,3
bed,5,4,3,3,4,4,4,4,3,3,4,6,3,0,0,6,3,4,6,3,3,4,3,0,4,2,0,3,0,0,0,5,3,3,0,0,3,5,6,6,4,4,0,4,4,3,3,4,4,4,0,3,4,4,4,0,5,0,4,0,0,0,0,0,4,6,4,3
bee,4,4,3,5,5,3,6,5,5,5,3,5,4,3,0,4,0,3,3,3,6,0,4,4,3,2,5,6,5,3,4,4,3,4,0,0,3,4,3,3,3,4,3,3,3,3,3,5,4,4,0,3,3,4,5,0,4,3,5,0,3,0,3,3,4,3,5,4
beer,4,4,5,4,4,3,3,5,4,4,3,5,5,0,0,4,0,6,4,3,3,2,3,0,0,3,0,4,3,0,5,5,6,4,2,0,3,4,5,4,4,4,4,4,4,4,3,4,5,5,0,4,3,4,3,4,4,0,4,0,0,0,0,3,4,0,3,2
belch,3,3,4,0,4,3,4,4,3,4,3,3,3,0,0,0,0,0,0,0,3,0,3,6,3,4,3,5,2,3,0,3,6,0,0,0,2,4,3,4,3,5,2,2,3,0,6,3,4,2,0,2,2,1,4,0,0,4,3,3,3,3,0,3,4,3,4,4
belief,4,4,3,3,3,3,3,4,4,4,4,3,4,3,0,2,3,3,4,3,4,4,3,4,3,0,3,3,4,3,3,3,4,4,4,0,3,4,4,5,4,4,3,3,3,4,3,4,5,5,0,4,4,6,4,3,4,3,4,3,3,4,3,3,6,5,4,5
bell,3,4,3,3,4,4,4,4,4,4,4,6,4,3,3,5,4,3,5,3,4,3,3,4,6,1,6,6,6,3,3,3,3,3,0,0,3,4,4,3,4,4,3,4,4,3,5,3,5,4,0,5,0,4,5,0,3,4,5,4,3,0,0,4,5,3,6,4
bicycle,6,4,4,4,4,3,3,5,4,6,2,6,3,0,0,5,0,3,4,4,6,4,2,0,3,3,3,4,4,0,0,2,0,2,6,0,3,4,4,3,3,5,3,0,4,3,0,3,4,4,0,2,3,4,3,0,0,0,4,0,0,0,0,0,3,0,3,3
big,5,4,5,3,3,0,3,4,5,4,4,6,3,3,4,3,5,6,4,3,3,0,3,4,0,4,4,4,4,3,3,4,3,4,4,0,3,3,0,4,4,4,4,4,4,4,3,5,4,5,3,4,3,4,4,0,5,0,4,3,3,3,4,4,4,3,5,4
bird,4,4,3,3,4,0,4,6,4,5,3,5,4,3,3,4,0,4,4,5,6,3,0,4,4,3,4,5,4,3,3,3,4,3,4,0,3,4,4,3,4,5,0,0,3,0,0,3,4,2,3,3,3,0,4,0,4,0,5,3,0,0,0,4,4,4,4,4
black,0,3,0,4,4,0,0,3,5,3,4,5,0,0,3,3,4,4,4,4,0,3,3,4,3,4,2,4,3,4,3,0,3,3,5,0,0,3,0,3,3,4,0,3,3,0,0,0,4,5,3,3,0,4,3,0,0,0,0,4,3,3,3,2,4,0,4,4
blocked,4,3,4,4,4,4,4,3,4,4,4,3,0,4,4,4,4,4,2,4,1,3,4,3,4,3,3,4,3,5,3,3,0,3,3,0,4,3,4,4,4,4,4,4,3,4,4,4,5,4,4,6,3,5,5,3,3,3,3,4,4,4,4,3,4,4,5,3
blue,4,4,3,6,5,0,3,4,4,3,3,4,0,0,3,3,0,4,3,3,0,0,3,3,3,3,3,3,3,3,0,3,3,4,4,0,4,2,4,3,4,3,3,3,3,4,3,0,4,4,4,4,4,4,4,0,4,3,4,5,4,2,2,2,4,0,5,3
blueberry,3,4,3,6,5,0,6,3,3,4,3,5,4,0,0,5,0,2,5,3,6,0,0,0,0,0,0,0,0,3,6,5,3,0,0,0,3,4,3,4,3,3,3,0,3,3,0,4,4,0,0,0,3,0,4,0,3,0,5,3,0,0,0,3,3,4,4,4
boat,4,4,4,3,4,4,3,4,4,5,3,6,4,3,0,5,3,3,4,3,4,4,0,0,3,3,3,4,3,0,0,4,0,3,1,0,3,4,5,0,4,5,0,0,3,0,0,0,4,5,0,3,4,3,5,0,4,0,5,3,0,0,0,3,4,4,4,3
bonfire,6,5,3,5,5,5,3,4,5,3,3,5,4,0,0,5,6,0,3,4,0,3,3,4,3,4,0,5,3,0,4,5,0,2,0,0,3,4,5,3,4,4,4,4,5,4,6,4,5,5,0,4,3,4,4,0,3,0,5,2,3,0,2,4,4,3,4,4
book,4,4,4,4,3,4,3,5,6,4,4,4,5,3,0,5,0,3,5,3,4,3,3,3,0,1,0,4,0,3,4,4,3,4,3,0,3,6,4,5,3,4,3,3,4,4,3,4,5,4,0,5,4,6,5,0,5,0,5,3,0,0,3,4,4,5,5,4
bought,4,2,0,4,4,3,2,3,2,3,4,3,0,4,4,3,2,3,3,0,0,3,2,0,0,3,0,3,3,4,3,0,0,4,0,0,4,4,4,3,3,4,4,3,4,3,4,4,6,3,6,4,3,4,5,0,4,4,4,3,3,3,3,3,4,5,5,4
boy,3,4,0,3,3,4,3,4,4,6,3,3,3,3,4,4,0,0,4,3,5,3,4,3,0,3,3,3,5,5,5,4,3,4,5,0,3,3,3,3,4,4,0,0,3,3,3,5,3,5,0,3,3,4,4,0,5,0,5,0,0,0,0,3,3,3,4,4
bread,5,4,5,3,5,4,3,3,4,0,3,5,4,3,0,5,6,3,4,4,4,3,0,0,0,3,0,3,3,0,5,6,4,4,0,0,3,4,4,5,0,3,3,3,4,3,2,6,4,4,0,2,3,3,3,0,3,0,5,0,0,0,0,0,4,5,3,3
bribe,3,3,4,3,0,0,3,3,4,0,3,3,4,3,3,3,0,0,0,0,0,3,2,3,0,0,0,3,3,0,0,0,3,3,0,0,3,3,4,4,3,4,4,2,3,2,3,3,5,6,0,4,3,6,3,3,3,3,3,0,3,4,3,2,4,3,3,4
bridge,4,4,4,3,3,4,3,4,4,4,3,4,5,4,3,5,3,3,4,4,4,3,3,3,4,3,3,4,3,3,4,2,0,3,4,0,3,4,4,4,5,4,3,3,4,4,3,3,4,6,0,4,3,6,4,0,3,0,5,4,0,0,0,3,5,4,4,4
broccoli,4,3,4,5,5,3,3,2,3,0,3,6,3,3,0,5,0,3,2,5,5,2,0,0,0,2,0,0,0,0,5,5,3,0,0,0,3,3,3,3,0,2,3,0,3,0,0,5,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,3
broke,4,4,2,4,4,3,2,4,3,4,2,0,0,4,4,0,2,3,0,3,0,2,4,2,4,3,0,3,4,3,0,0,0,0,0,0,4,0,4,4,2,4,4,3,4,4,3,4,6,4,5,4,0,5,4,3,0,3,3,5,4,3,4,3,4,3,5,4
bugle,4,4,3,3,4,4,4,4,3,3,3,4,3,3,0,3,3,4,4,5,5,3,3,6,6,2,6,6,6,0,4,0,1,0,0,0,0,4,3,0,4,3,0,0,4,3,0,4,4,4,0,5,3,4,4,0,3,0,4,2,4,0,0,0,4,3,4,4
built,4,5,5,4,4,4,3,4,4,5,4,3,4,4,4,4,4,4,3,3,3,4,3,0,0,3,3,4,4,5,3,0,3,6,3,0,5,3,4,4,3,3,3,3,4,4,4,4,5,5,6,6,3,5,5,3,3,0,5,3,4,0,3,4,4,6,4,4
bus,4,4,4,4,4,6,0,4,4,5,3,6,4,5,0,4,3,3,3,2,3,5,0,0,4,3,4,5,3,0,0,5,0,3,3,0,3,5,5,4,4,4,3,3,5,0,0,0,4,4,0,3,3,3,5,0,3,0,3,0,0,0,0,3,4,4,4,4
business,4,4,3,3,4,0,3,4,5,4,3,4,4,3,0,0,4,4,3,3,3,4,3,4,4,3,3,4,4,3,4,4,3,3,0,0,3,4,4,4,4,4,5,4,4,4,3,5,6,6,0,4,4,6,5,3,4,3,5,3,3,0,3,4,4,4,4,4
businessman,4,4,3,4,3,4,4,4,4,4,4,3,4,3,3,4,0,4,3,3,3,3,3,4,3,3,3,3,3,3,4,3,3,4,0,0,3,3,4,3,4,3,4,3,4,4,3,3,6,6,0,3,4,6,4,3,4,3,4,0,0,3,3,3,4,4,5,4
butterfly,3,5,4,4,6,0,4,5,4,4,3,6,6,3,0,4,0,0,3,3,6,0,3,3,0,0,3,0,3,3,0,3,2,3,2,0,3,4,3,3,4,4,3,3,3,3,3,3,4,3,0,2,4,3,5,0,3,0,5,4,0,0,0,5,5,4,4,4
cab,3,4,0,3,3,3,3,5,4,5,3,4,4,3,0,3,3,3,3,4,3,3,3,3,4,4,3,3,3,0,4,4,3,3,0,0,4,4,5,4,4,5,3,3,4,3,2,4,5,5,0,3,3,4,5,0,5,3,4,3,0,0,0,3,4,4,4,4
cabbage,4,3,3,4,5,3,3,0,4,0,0,5,2,3,0,5,0,3,3,4,5,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,3,0,3,2,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,3,0,3,0,0,0,0,3,0,0,3,0
cabinet,4,5,4,3,4,4,4,4,4,4,4,5,4,3,3,4,4,3,5,4,4,4,0,0,3,3,0,4,4,3,3,4,0,0,0,0,4,4,4,5,3,4,3,4,4,3,4,3,5,5,0,3,4,4,5,0,3,3,4,3,0,0,3,3,4,4,4,4
cafeteria,4,4,4,4,4,4,3,4,3,4,3,4,4,3,0,4,4,3,3,3,3,3,0,3,3,4,0,3,3,1,3,4,0,3,0,0,4,3,6,3,3,4,2,3,3,3,3,3,4,5,0,2,3,3,3,0,3,0,4,0,0,0,0,3,4,4,3,4
camel,3,3,3,4,4,5,0,4,3,0,3,6,4,0,0,5,3,0,3,4,2,4,2,0,0,4,0,5,0,0,3,4,0,0,0,0,3,4,3,0,3,4,0,0,3,0,0,3,5,3,0,3,3,3,3,0,0,0,4,0,0,0,0,3,4,3,4,3
camera,5,4,3,3,4,4,4,4,4,6,4,4,4,0,0,4,3,3,3,3,5,4,0,0,4,0,0,4,3,0,4,0,3,5,3,0,3,5,5,5,4,4,3,3,3,4,4,3,5,4,0,5,4,4,3,0,3,0,4,3,0,0,0,4,3,4,4,4
car,4,4,4,4,4,4,3,4,5,6,3,6,4,3,3,5,3,3,5,4,4,4,3,3,4,4,4,4,3,3,0,4,0,3,5,0,3,4,4,6,4,5,3,0,4,4,0,5,4,3,0,4,4,3,3,0,3,0,4,0,0,0,0,2,4,4,4,3
carnival,5,6,4,5,5,6,3,6,4,4,3,4,5,3,3,4,4,3,4,4,3,0,2,4,3,3,4,5,4,4,4,5,4,2,2,0,3,4,5,4,4,5,3,6,5,4,6,5,5,6,0,5,3,5,4,3,4,0,6,2,0,0,3,4,4,4,6,4
carriage,3,4,4,3,4,4,3,5,4,4,4,4,4,3,3,5,3,3,4,4,3,4,3,3,4,3,3,5,3,3,0,4,3,4,4,0,3,4,4,4,4,5,3,3,4,3,3,4,4,4,0,4,4,4,5,3,4,3,5,3,0,0,0,4,5,3,4,4
carried,4,4,2,4,4,4,4,4,4,4,4,4,3,4,4,4,3,3,4,3,4,4,4,0,3,3,3,4,4,4,2,2,0,6,0,0,4,6,5,5,4,4,3,4,4,4,5,5,4,4,6,6,5,5,4,3,5,4,4,4,4,3,4,4,5,4,5,4
carrot,3,4,2,6,5,4,3,4,3,3,3,5,2,3,3,6,0,3,5,4,4,0,0,0,0,0,0,0,4,0,5,4,5,2,0,0,3,4,2,4,4,3,3,0,4,4,3,4,4,4,0,4,5,3,6,0,4,0,4,0,0,0,0,3,6,4,4,4
cash,3,3,3,3,5,3,4,5,3,3,3,3,4,0,0,5,0,3,4,4,3,0,3,3,4,3,0,4,3,0,3,4,0,5,0,6,3,3,3,5,4,4,6,3,3,3,3,4,4,5,0,3,4,4,4,3,0,0,4,0,0,0,0,0,4,6,3,4
cathedral,4,4,4,3,4,6,3,4,4,3,4,6,6,3,0,4,3,4,3,3,3,3,3,4,0,4,3,4,4,3,3,5,0,0,0,0,3,4,6,3,4,4,3,3,3,5,3,4,4,6,0,3,3,4,4,0,4,0,5,3,3,0,3,3,4,5,4,4
celebrated,4,6,3,5,4,4,3,4,3,4,4,4,3,4,4,4,3,3,5,3,3,2,3,3,3,3,2,4,4,4,4,3,0,3,3,0,5,4,4,3,3,4,4,4,4,4,5,4,5,5,6,6,4,4,5,3,5,4,5,3,4,3,3,4,4,6,5,4
cellphone,6,4,3,3,4,4,6,4,3,5,3,5,3,0,0,5,4,3,6,4,5,3,3,3,5,3,4,4,3,3,0,2,3,6,0,0,3,6,3,6,4,4,4,3,3,3,0,4,6,4,0,6,4,4,5,2,3,0,4,3,3,0,0,2,3,6,6,4
chair,6,4,4,4,5,4,3,3,4,0,2,6,3,0,0,5,3,3,4,3,4,3,3,0,3,0,0,0,1,0,3,3,0,3,3,0,3,3,3,6,3,4,0,0,4,3,0,3,5,4,0,3,0,3,3,0,3,0,0,0,0,0,0,0,3,4,2,4
cheese,3,4,3,3,5,3,3,4,4,4,3,4,4,0,0,4,3,5,5,3,3,3,3,0,0,3,0,0,0,0,5,6,5,3,0,0,3,3,3,4,3,3,3,0,4,3,0,0,3,3,0,5,0,0,3,0,3,0,4,0,0,0,0,0,3,3,3,3
cheetah,6,4,4,5,6,2,3,6,6,6,0,6,5,0,0,4,0,0,5,2,5,1,0,0,3,0,3,5,4,1,0,4,0,0,5,0,0,4,3,0,4,5,0,0,3,0,0,3,6,0,0,0,3,0,4,2,4,0,4,0,0,0,0,4,3,4,5,5
cherry,4,5,4,6,5,0,6,4,3,3,3,6,4,0,0,5,3,3,5,3,5,0,0,3,0,3,4,4,4,3,5,6,0,3,0,0,3,3,4,3,3,3,2,4,4,0,4,3,5,3,0,4,3,4,4,0,4,0,6,3,0,0,0,3,4,4,4,5
chestnut,4,3,4,4,5,3,4,5,4,3,3,5,4,0,0,5,4,4,4,5,4,2,3,0,0,3,0,4,3,0,4,5,0,0,0,0,3,4,3,2,2,3,0,4,4,3,3,4,4,3,0,4,3,3,4,0,3,0,4,3,0,0,0,3,4,4,4,3
chicken,4,4,4,3,4,3,3,4,4,5,3,4,3,3,0,5,6,3,4,3,4,0,0,0,0,3,4,4,0,0,4,4,4,0,3,0,3,3,4,4,3,3,0,0,4,0,0,5,4,0,0,3,3,0,4,0,3,0,3,0,0,3,0,4,3,3,3,4
child,4,3,3,3,4,3,5,5,4,5,4,3,4,3,3,3,0,4,4,3,6,3,3,3,3,4,4,3,3,3,3,5,4,5,5,0,0,4,3,4,4,4,3,3,3,4,3,3,4,4,0,5,3,5,5,0,4,0,5,3,0,0,3,3,4,4,4,4
chime,4,4,3,3,4,4,3,4,4,4,3,4,4,0,0,5,3,3,4,3,5,0,0,5,6,2,6,6,6,3,3,0,0,3,0,0,3,4,4,3,5,4,3,4,4,3,4,3,5,5,0,5,3,4,5,0,4,0,5,3,0,0,3,3,4,4,4,4
chipmunk,4,5,0,5,5,0,6,4,4,5,3,5,3,3,3,4,0,3,4,3,6,0,0,4,3,0,6,6,4,4,3,4,5,0,0,0,4,4,3,0,3,4,0,0,4,0,0,4,4,2,0,2,0,0,4,0,4,0,6,2,0,0,0,3,4,4,4,4
