Concept,Vision,Bright,Dark,Color,Pattern,Large,Small,Motion,Biomotion,Fast,Slow,Shape,Complexity,Face,Body,Touch,Hot,Cold,Smooth,Rough,Light,Heavy,Pain,Audition,Loud,Low,High,Sound,Music,Speech,Taste,Smell,Head,UpperLimb,LowerLimb,Practice,Landmark,Path,Scene,Near,Toward,Away,Number,Time,Duration,Long,Short,Caused,Consequential,Social,Human,Communication,Self,Cognition,Benefit,Harm,Pleasant,Unpleasant,Happy,Sad,Angry,Disgusted,Fearful,Surprised,Drive,Needs,Attention,Arousal
ate,3,4,4,3,4,3,3,3,4,2,3,3,0,4,4,0,4,3,3,3,3,0,3,0,0,3,3,4,3,3,4,0,6,6,0,0,5,3,4,4,4,4,4,4,4,4,4,4,5,5,5,6,4,5,4,4,5,3,4,4,4,3,3,3,4,4,5,3
attribute,4,4,4,3,4,4,3,4,3,5,3,3,4,0,0,4,6,3,5,4,5,0,4,4,3,3,5,4,6,4,4,4,5,5,5,0,3,4,0,4,4,4,4,4,4,4,4,4,5,5,0,4,3,5,4,3,5,3,4,3,4,4,4,3,5,4,5,4
audience,4,4,4,3,5,4,3,4,4,4,4,3,4,0,0,3,4,4,3,3,3,4,4,3,4,3,3,4,4,3,4,4,4,3,3,0,3,4,4,4,4,3,3,3,4,4,4,3,5,5,0,6,4,5,4,0,3,0,5,3,3,0,4,4,5,5,4,5
author,4,5,4,3,3,0,0,5,6,5,4,4,3,3,0,3,0,3,3,3,3,3,3,4,3,3,3,4,3,4,5,3,3,4,3,0,3,4,4,3,4,3,4,3,4,4,3,4,4,5,0,6,4,6,5,0,3,0,4,3,3,0,0,4,4,4,5,4
avalanche,3,3,4,3,4,6,3,4,5,4,3,4,5,0,0,3,0,3,3,3,0,6,4,3,6,4,3,5,3,0,0,0,0,0,3,0,3,4,5,0,4,4,3,2,3,0,5,4,5,2,0,3,4,2,3,4,0,0,4,4,4,0,3,3,3,3,4,4
awe,4,4,4,3,4,6,4,4,4,5,4,3,4,4,4,2,3,3,4,4,3,3,3,4,4,3,2,4,4,4,3,3,3,2,2,0,3,4,4,4,5,4,3,2,3,4,5,4,5,5,0,4,4,5,5,4,5,0,4,0,0,0,3,6,5,5,6,5
axe,4,4,3,4,4,3,3,4,4,4,3,6,3,0,0,5,0,6,0,5,4,4,5,0,6,4,3,4,3,3,3,5,0,6,0,0,3,4,4,0,3,4,0,3,4,3,3,3,4,4,0,3,3,4,4,4,0,3,4,3,3,0,0,3,4,3,4,4
bagpipe,3,3,3,3,4,3,3,4,4,3,3,5,4,3,0,4,0,3,0,4,3,2,2,6,5,5,5,6,6,0,0,3,4,2,1,0,2,3,5,0,4,4,0,0,4,3,0,4,4,4,0,2,0,4,3,0,3,0,4,3,0,0,0,2,3,0,3,4
ball,6,4,4,4,5,3,3,5,4,6,4,6,3,0,0,6,6,5,6,4,6,3,3,3,4,3,3,3,3,0,0,3,0,5,5,0,3,4,4,3,5,4,3,4,4,4,4,4,4,6,0,3,3,4,4,0,5,3,5,3,0,0,0,3,4,3,4,4
banana,5,5,0,6,6,3,2,3,3,3,2,6,2,0,0,6,0,3,5,2,6,1,0,0,0,0,0,0,3,0,5,5,4,3,0,0,3,4,3,4,4,3,3,0,3,0,0,3,4,0,0,3,0,0,0,0,3,0,3,0,0,0,0,0,3,0,3,3
banjo,5,4,3,3,5,0,4,5,4,5,3,6,4,3,2,5,0,0,4,4,4,3,1,4,4,2,6,6,6,0,0,2,0,5,0,0,3,3,4,3,3,3,0,0,4,3,0,4,4,5,0,3,3,5,4,0,5,0,5,0,0,0,0,0,4,3,4,4
banker,3,2,4,3,4,0,3,3,3,4,3,5,4,3,3,3,0,3,3,3,3,0,0,3,0,3,3,3,3,3,3,3,0,0,0,0,3,4,4,4,4,4,4,4,4,3,3,0,5,6,0,2,3,5,6,0,4,3,4,0,0,0,2,3,4,4,3,5
bar,4,4,3,4,4,4,3,4,4,5,4,4,4,0,0,4,4,5,5,4,4,3,4,3,5,3,3,4,3,4,3,5,3,4,4,0,3,5,6,3,4,4,4,4,4,4,4,3,4,6,0,5,4,5,4,3,4,0,4,4,3,4,3,4,5,6,5,5
barbecue,4,3,4,4,5,4,3,4,3,0,3,4,5,0,0,3,6,0,3,4,0,2,0,0,3,3,0,4,0,0,5,6,3,2,0,0,3,3,5,4,4,4,3,4,4,5,4,4,4,6,0,5,3,4,5,0,6,0,5,0,0,0,0,0,3,4,4,4
baseball,5,5,3,3,5,0,3,6,4,5,4,5,5,0,0,5,3,3,4,5,6,2,4,4,0,2,3,6,3,0,3,5,1,6,2,0,3,3,6,4,3,4,4,5,3,6,4,3,4,6,0,4,3,6,5,0,6,0,6,3,0,0,0,4,4,5,6,4
battle,4,4,4,3,3,3,3,5,5,5,3,3,5,3,4,3,3,2,0,3,3,3,6,4,3,4,3,5,4,3,3,5,3,4,3,0,3,4,5,3,4,4,3,3,3,4,4,4,6,6,0,4,4,6,5,4,3,3,4,3,3,2,4,4,4,3,6,4
bay,4,4,3,5,4,0,3,4,4,4,3,4,3,0,0,3,3,3,3,3,5,3,3,4,4,3,3,3,3,3,4,4,3,3,3,0,3,4,4,4,3,3,3,3,4,4,4,3,3,4,0,4,4,5,5,0,5,0,6,3,3,0,4,4,4,3,5,4
beach,4,5,4,4,5,6,3,6,4,5,3,5,5,0,0,5,6,3,6,4,3,0,0,3,0,4,3,5,3,0,3,5,0,3,4,0,3,4,6,4,4,3,2,4,3,4,4,3,5,5,0,0,4,4,4,0,4,0,6,0,0,0,0,3,4,3,4,4
bed,5,3,4,3,4,4,3,4,4,3,4,6,3,0,0,6,3,4,5,3,3,4,3,0,4,3,0,3,3,0,0,4,3,3,2,3,3,4,6,6,4,3,3,4,3,3,3,3,4,3,0,3,4,4,3,0,5,0,4,0,0,0,0,0,3,6,4,3
bee,3,4,3,4,5,0,6,5,4,5,3,4,5,3,0,4,3,3,3,3,6,0,4,5,3,2,5,5,4,0,4,4,3,3,3,0,3,4,3,3,4,3,4,3,3,3,3,4,5,3,0,4,0,4,4,0,4,3,6,0,3,0,0,3,4,4,4,5
beer,4,4,5,4,4,0,3,4,4,3,4,5,4,0,0,4,0,6,3,3,3,2,2,0,0,3,0,3,3,0,5,5,5,5,2,0,3,3,5,4,4,3,3,4,4,4,3,3,5,6,0,5,3,4,3,3,4,0,4,0,0,0,0,3,3,0,4,3
belch,3,3,3,0,3,4,3,4,3,3,3,3,3,3,0,0,0,0,0,3,0,0,2,5,4,4,3,5,3,0,2,3,6,0,0,0,3,4,2,3,3,4,2,3,3,0,4,3,4,2,0,2,0,0,3,0,0,3,3,3,3,4,3,3,4,3,3,3
belief,3,4,3,4,3,3,3,4,4,4,3,3,4,3,0,0,4,3,3,3,3,3,4,3,4,3,0,4,3,3,3,3,4,4,4,0,3,4,3,4,4,4,4,3,4,4,3,4,6,5,0,5,4,5,5,4,4,3,4,2,3,3,2,3,5,5,4,4
bell,5,4,3,3,4,0,0,4,4,4,3,5,4,3,3,5,3,4,3,4,4,3,3,4,5,3,6,6,6,3,4,3,0,4,0,0,3,4,4,5,4,4,4,4,4,4,5,3,4,5,0,6,3,5,4,3,4,0,6,2,3,0,3,4,4,5,6,4
bicycle,5,4,4,3,4,3,3,6,4,6,3,6,3,0,0,5,3,3,5,4,6,4,3,0,3,0,3,4,3,0,0,2,0,2,6,0,3,5,4,5,3,4,0,0,3,3,0,3,4,4,0,1,4,4,4,0,0,0,4,0,0,0,0,0,4,3,3,3
big,3,5,5,0,4,5,3,5,3,4,4,4,3,3,3,3,6,4,3,3,3,3,0,4,0,4,4,4,4,3,3,3,3,5,3,0,5,3,0,3,4,4,4,4,4,4,3,3,4,5,3,4,4,5,5,0,3,2,4,3,4,3,4,4,4,3,4,4
bird,4,4,3,4,4,4,4,6,5,6,3,4,4,3,4,4,0,3,4,4,6,3,0,3,3,3,4,5,5,3,3,3,3,3,4,0,3,4,3,3,5,4,0,0,3,0,0,3,4,2,0,3,4,0,3,0,4,3,4,3,0,0,4,3,3,3,4,4
black,0,0,5,0,4,0,3,4,4,4,4,4,0,0,3,3,4,4,3,3,0,0,4,3,0,4,4,3,4,3,0,0,0,4,4,0,0,3,0,3,4,3,3,3,3,0,0,0,3,5,3,4,0,4,4,0,0,0,2,4,4,3,3,3,5,0,4,3
blocked,3,4,5,4,3,4,4,3,4,3,4,3,0,4,4,3,4,3,3,3,2,3,4,4,4,4,3,3,3,5,4,3,3,3,6,0,5,3,4,4,4,5,4,4,4,4,4,4,5,4,5,4,3,5,4,3,3,3,3,4,5,4,4,3,4,3,5,3
blue,0,3,4,3,4,3,0,4,5,3,3,4,3,0,3,4,3,4,3,3,3,0,4,3,0,3,0,4,3,3,0,0,4,2,3,3,4,3,4,3,4,4,3,4,4,3,3,0,4,5,5,4,3,4,4,0,4,0,4,4,3,2,2,3,4,0,4,3
blueberry,5,4,4,6,6,0,6,4,4,4,3,5,4,0,0,4,0,3,5,2,6,1,0,0,0,0,0,0,3,0,6,5,1,0,0,0,3,3,3,4,3,2,0,0,3,3,3,3,4,0,0,0,0,3,4,0,4,0,5,3,0,0,0,3,4,5,4,3
boat,4,4,4,3,5,4,4,4,4,4,3,5,4,0,0,5,3,3,4,3,5,4,0,0,3,4,0,5,3,2,0,5,0,3,0,0,3,4,5,4,4,5,3,0,4,0,0,5,5,4,0,0,4,3,3,0,3,0,5,3,0,0,0,3,5,3,4,4
bonfire,6,6,4,4,4,6,3,6,4,3,3,5,4,0,0,5,6,0,3,3,3,0,2,4,3,3,3,5,0,3,3,5,0,3,0,0,3,4,5,0,3,4,4,4,4,4,6,4,5,6,0,3,3,4,4,0,4,0,4,3,3,0,3,3,4,4,4,4
book,4,4,4,4,5,4,3,4,4,4,3,4,3,3,0,5,0,3,4,3,5,3,3,3,0,0,0,3,0,3,4,5,5,4,3,0,3,4,4,4,4,4,3,3,4,5,3,4,4,4,0,6,5,6,5,0,4,0,6,3,0,0,3,4,4,5,6,5
bought,3,4,3,3,4,2,2,3,0,3,3,3,4,4,4,0,2,2,2,0,0,3,3,0,0,3,0,3,0,6,0,0,0,3,0,0,5,3,4,3,3,3,4,3,4,3,3,4,6,4,6,5,3,5,4,0,4,3,4,3,3,3,3,3,4,4,4,3
boy,4,4,0,3,3,4,0,5,4,5,3,3,4,4,4,3,0,3,4,4,5,3,3,3,0,3,4,4,3,4,3,3,4,4,4,0,3,4,3,3,3,4,0,0,4,5,3,3,4,3,0,3,3,4,3,0,4,0,4,4,0,0,0,3,4,4,5,4
bread,4,4,4,3,6,4,3,4,3,0,3,5,4,3,0,5,6,4,5,4,6,3,3,0,0,3,0,3,3,0,5,5,4,5,0,0,3,3,4,4,3,4,3,3,4,3,3,5,4,5,0,2,4,2,4,0,3,0,4,0,0,0,0,0,4,4,3,3
bribe,4,2,4,0,3,3,3,4,3,4,4,3,3,4,0,3,0,0,0,0,0,3,3,4,3,0,0,3,3,3,0,4,2,3,0,0,3,3,4,3,3,4,4,2,3,2,3,3,5,6,0,3,3,5,4,3,3,5,3,0,0,4,3,0,3,3,4,3
bridge,4,4,4,3,4,6,3,4,4,4,4,6,4,0,3,4,0,3,4,4,4,4,3,3,4,3,3,4,3,3,3,2,3,4,3,0,4,4,5,4,4,4,3,3,3,4,3,3,5,6,0,5,3,6,5,5,4,0,6,3,0,3,4,4,5,4,4,4
broccoli,5,4,3,5,5,0,3,2,2,0,0,6,3,3,0,5,0,3,0,5,5,2,0,0,0,0,0,0,0,0,5,5,3,0,0,0,3,3,2,3,3,0,2,0,2,0,0,3,4,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,3,0,0,3
broke,4,2,4,3,4,3,2,4,0,3,3,2,3,3,4,0,3,2,1,2,0,2,3,3,2,3,0,4,3,3,0,0,0,0,3,0,4,0,4,4,3,4,5,2,4,4,4,4,5,4,6,4,0,5,3,3,0,3,3,5,3,2,4,2,4,5,5,4
bugle,4,5,3,3,4,3,3,4,3,4,3,6,3,0,0,4,5,3,3,3,6,3,0,6,4,3,6,6,6,0,3,0,3,0,0,0,3,3,4,0,4,4,0,0,4,3,0,4,4,3,0,6,0,4,3,0,4,0,4,0,3,0,0,3,4,3,4,4
built,4,6,0,4,4,4,3,4,4,4,4,4,3,5,4,4,4,3,3,4,4,3,4,3,3,3,3,5,4,5,3,3,3,6,4,0,5,3,4,4,4,4,3,4,4,5,3,4,6,4,6,6,5,6,5,0,4,0,5,3,3,3,4,3,4,6,5,4
bus,5,3,3,4,3,6,0,5,4,6,3,6,4,3,0,4,4,3,3,4,3,5,3,3,4,4,0,5,3,0,0,4,0,3,3,0,3,4,5,4,4,4,3,3,4,3,0,5,5,4,0,3,3,4,4,0,3,0,4,0,0,0,0,3,3,4,4,4
business,4,4,4,3,4,5,3,4,4,5,4,3,4,3,3,3,3,4,4,3,3,3,3,3,3,3,3,4,3,3,4,4,0,3,0,0,3,4,4,5,3,4,6,3,4,5,3,4,6,6,0,4,3,6,5,3,4,0,5,2,3,0,3,3,5,5,5,4
businessman,5,4,3,3,4,4,3,4,4,5,3,3,4,3,0,3,0,4,0,3,3,0,3,4,0,3,3,3,0,4,4,3,3,4,1,0,3,3,3,4,4,4,5,3,4,4,3,4,5,6,3,3,4,6,5,3,5,3,5,0,3,3,3,3,4,4,5,5
butterfly,4,5,3,4,5,3,6,4,4,3,4,6,5,3,0,4,0,0,4,3,6,0,3,3,0,0,3,0,3,3,0,2,2,3,0,0,3,4,4,3,4,4,3,2,3,3,4,3,4,3,0,3,3,3,5,2,4,0,4,3,0,0,0,4,4,4,6,4
cab,3,4,4,4,3,3,3,4,4,6,3,4,4,0,0,4,4,3,4,3,4,3,3,4,3,3,3,3,3,0,5,4,2,4,4,0,3,4,4,4,4,4,3,3,4,3,0,3,5,5,0,3,3,5,5,0,3,3,4,3,0,0,0,3,4,4,4,4
cabbage,4,3,2,5,5,2,2,0,3,0,3,5,2,3,0,5,0,4,3,5,5,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,3,0,3,2,0,2,0,0,3,0,0,3,3,0,0,0,0,0,3,0,0,0,3,2,0,0,0,0,0,0,3,3
cabinet,4,4,4,3,4,4,3,4,4,4,3,5,4,3,3,4,3,4,4,4,3,5,3,0,4,3,3,4,4,3,3,4,0,0,0,0,3,3,5,4,3,4,3,3,3,3,3,3,5,6,0,2,3,4,5,0,4,3,3,3,0,0,0,3,4,3,3,3
cafeteria,3,5,4,3,4,4,3,4,4,3,3,4,4,0,0,4,4,3,4,3,3,3,0,4,3,4,3,4,3,0,3,4,0,3,0,0,3,4,6,5,3,3,3,3,4,3,3,3,4,4,0,1,3,4,4,0,3,3,3,0,0,0,0,3,4,3,4,4
camel,3,3,3,4,5,5,0,5,4,0,4,5,3,0,0,5,3,0,3,4,2,4,3,0,0,2,0,3,0,0,3,4,0,0,2,0,0,5,4,0,3,4,1,0,3,0,0,0,4,3,0,3,0,3,4,0,3,0,4,0,0,0,0,3,3,0,4,4
camera,6,3,3,3,3,3,4,4,4,5,3,5,4,0,0,5,3,2,4,4,5,4,0,0,3,0,0,4,3,0,4,0,4,5,3,0,3,4,4,6,4,4,3,3,3,4,4,4,5,4,0,5,3,4,4,0,3,0,4,0,0,0,0,3,3,4,4,4
car,5,4,3,4,4,4,4,5,4,6,3,6,5,3,3,5,3,3,5,4,4,4,3,4,5,4,4,4,4,3,0,4,0,4,5,0,3,4,4,6,4,4,3,3,3,3,0,3,5,4,0,2,3,3,4,0,3,0,3,4,0,0,0,3,3,4,4,4
carnival,5,6,4,4,5,6,3,5,4,4,4,5,6,3,3,4,3,0,4,3,3,0,3,3,4,4,4,6,4,4,4,5,5,3,3,0,3,4,5,4,4,4,3,5,5,4,6,4,5,6,0,5,3,5,4,3,4,0,5,2,0,0,4,5,5,4,6,4
carriage,4,3,3,3,4,4,3,5,4,4,3,4,4,3,0,4,3,0,3,4,4,4,3,3,3,3,3,3,3,0,4,4,2,4,3,0,3,4,4,4,4,4,3,4,4,3,3,4,5,5,0,4,4,4,4,3,3,0,5,3,0,0,0,3,4,3,4,4
carried,3,5,4,4,4,3,4,4,5,4,4,3,5,4,5,4,3,2,4,3,4,4,3,0,3,3,4,5,3,4,3,3,0,6,3,0,4,6,5,4,4,4,4,3,5,4,4,5,5,4,5,6,4,5,5,3,3,3,4,4,3,3,4,3,4,5,5,4
carrot,4,5,0,5,4,4,3,4,4,0,3,5,2,3,0,5,0,3,4,4,5,0,0,0,0,0,0,0,0,3,5,4,4,0,0,0,3,4,2,4,4,3,2,0,3,3,0,3,4,4,0,4,3,3,5,0,3,0,4,0,0,0,0,3,6,4,4,4
cash,4,3,0,3,4,0,3,4,4,3,4,4,3,0,0,5,0,3,3,3,3,0,3,0,3,3,0,4,6,0,3,2,0,4,0,3,3,4,4,4,4,4,5,3,3,4,3,4,6,4,0,4,4,4,4,3,3,0,4,0,0,0,0,0,4,6,3,4
cathedral,3,4,4,4,3,6,3,4,4,4,3,6,5,3,0,3,0,4,4,4,3,3,3,3,3,3,3,4,4,3,4,4,0,0,0,0,3,4,6,3,3,4,2,0,4,4,3,3,4,6,0,4,3,5,4,0,3,0,5,3,0,0,2,3,4,4,4,4
celebrated,4,6,4,4,4,3,3,4,4,4,4,4,4,3,3,3,4,3,3,3,3,3,3,4,4,3,3,4,4,4,4,3,0,6,0,0,4,3,4,3,4,4,3,4,4,4,3,4,6,5,6,6,4,6,4,3,4,3,6,3,4,3,4,4,4,5,5,4
cellphone,6,4,3,3,4,4,6,4,3,5,3,5,4,0,0,6,4,3,5,4,5,3,3,3,4,3,3,3,3,3,0,2,4,6,0,0,3,5,3,6,4,4,4,3,4,4,3,4,6,4,0,6,4,5,5,0,3,0,4,3,3,0,2,2,3,6,6,4
chair,4,3,4,3,4,4,4,3,4,0,2,6,2,0,0,6,3,3,4,4,4,3,3,0,3,0,0,0,0,0,3,2,0,3,3,0,3,4,3,6,3,3,0,0,3,3,0,3,4,4,0,3,3,3,3,0,3,0,4,0,0,0,0,0,3,4,3,3
cheese,3,4,4,4,5,0,3,3,3,3,3,4,4,3,0,4,3,4,5,4,3,3,3,0,0,3,0,0,0,0,5,5,4,3,0,0,3,3,3,5,4,3,3,0,3,0,0,3,4,3,0,3,3,2,3,0,4,0,4,0,0,0,0,0,3,3,3,4
cheetah,6,4,4,5,6,2,3,6,6,6,0,6,5,0,0,4,0,0,4,3,6,1,2,0,3,2,3,5,3,0,0,3,0,0,5,0,0,4,4,0,5,4,0,0,3,0,0,3,5,0,0,0,0,0,4,0,4,0,4,0,0,0,0,3,3,3,5,4
cherry,3,5,4,6,5,0,6,4,4,4,3,6,4,0,0,5,4,3,5,2,6,0,0,4,0,3,4,5,3,0,6,5,3,0,0,0,3,4,4,3,4,4,2,3,4,3,3,3,4,4,0,4,4,4,4,0,6,0,6,0,0,0,0,3,5,4,5,4
chestnut,4,2,5,4,5,3,2,4,3,3,3,5,4,0,0,5,3,3,4,5,4,2,0,3,0,3,3,3,3,0,6,5,0,0,0,0,3,4,4,2,3,2,0,4,3,3,0,3,4,4,0,3,3,3,3,0,4,0,5,3,0,0,0,4,4,4,4,4
chicken,3,4,3,3,4,0,3,4,4,4,3,5,3,3,0,5,5,3,4,4,5,0,0,0,0,3,3,5,0,0,4,5,3,0,3,0,3,4,3,3,3,3,0,0,3,0,0,4,4,3,0,2,3,0,3,0,0,0,3,0,0,0,0,3,3,0,3,3
child,3,4,3,3,4,3,3,4,4,5,3,3,4,4,3,4,3,3,4,3,6,3,3,3,4,3,4,3,3,3,3,5,4,4,4,0,3,5,4,5,4,3,3,3,3,4,5,3,4,4,0,4,3,5,4,0,4,0,6,3,0,0,0,3,4,5,4,3
chime,4,4,4,3,5,4,3,4,4,4,4,4,4,0,0,5,3,3,4,3,5,0,2,6,6,3,6,6,6,3,3,0,0,4,0,0,3,4,5,5,4,4,3,4,4,3,5,3,5,4,0,4,3,4,5,0,4,0,6,3,0,0,3,3,5,3,4,4
chipmunk,4,4,0,4,4,0,6,5,4,6,0,5,3,3,0,5,0,0,3,3,6,0,0,4,3,0,6,6,3,4,0,3,4,0,0,0,3,4,3,0,4,3,2,0,3,0,0,4,3,0,0,3,0,4,4,0,6,0,6,3,0,0,0,3,3,3,5,4
