Concept,Vision,Bright,Dark,Color,Pattern,Large,Small,Motion,Biomotion,Fast,Slow,Shape,Complexity,Face,Body,Touch,Hot,Cold,Smooth,Rough,Light,Heavy,Pain,Audition,Loud,Low,High,Sound,Music,Speech,Taste,Smell,Head,UpperLimb,LowerLimb,Practice,Landmark,Path,Scene,Near,Toward,Away,Number,Time,Duration,Long,Short,Caused,Consequential,Social,Human,Communication,Self,Cognition,Benefit,Harm,Pleasant,Unpleasant,Happy,Sad,Angry,Disgusted,Fearful,Surprised,Drive,Needs,Attention,Arousal
ambulance,4,4,3,6,0,4,"I'm not sure what ""this thing"" refers to.",5,5,1,4,4,4,I think of an ambulance having a human face to a 0.,4,3,0,0,2,4,4,3,4,3,5,5,0,5,0,2,5,3,2,4,4,0,5,2,2,2,4,5,2,2,2,4,4,1,1,2,1,1,0,0,5,2,1,3,1,0,0,3,5,1,0,5,4,4
analogy,3,4,4,4,3,4,2,0,3,0,0,5,2,2,4,4,3,4,3,0,6,4,0,4,0,0,6,6,6,0,6,5,6,3,3,5,1,6,0,2,4,3,4,4,6,4,2,4,6,4,4,2,3,4,6,0,0,0,3,6,0,4,0,3,4,6,5,0
angry,1,3,2,0,1,0,4,1,0,4,0,0,0,0,0,3,2,4,0,0,0,6,2,5,2,5,3,0,5,0,1,5,4,0,0,0,2,5,3,4,5,5,1,5,6,3,4,0,1,6,3,4,3,0,4,0,6,6,4,1,4,1,6,3,4,2,6,3
animosity,4,6,0,2,3,0,5,0,3,2,4,2,2,6,1,4,6,3,0,4,6,3,4,0,2,6,3,3,0,4,0,5,6,4,6,0,5,3,1,0,2,5,1,1,4,6,5,2,2,4,1,4,4,5,3,3,0,0,4,2,0,0,3,2,0,5,5,4
ant,3,0,0,3,1,5,2,0,6,2,0,4,0,0,6,6,0,0,3,3,4,0,0,4,0,5,6,1,3,2,3,5,6,2,4,0,5,6,6,0,2,4,2,2,6,4,4,0,2,3,1,4,1,4,6,5,3,0,0,0,0,0,0,3,"I think it's 0, because an anthill is not generally a motivating entity.",1,0,5
apartment,6,4,3,3,1,3,0,3,5,0,4,5,4,4,0,0,0,0,6,3,0,1,0,1,3,2,0,2,0,5,4,3,6,6,6,0,0,5,4,Not a relevant question.,3,4,1,5,4,5,0,0,4,3,1,5,4,5,4,0,3,0,2,0,0,0,0,6,0,3,2,0
apology,5,6,3,1,5,5,5,0,6,6,6,4,3,3,0,4,4,0,1,0,6,3,1,4,2,4,4,2,5,0,3,4,4,2,4,0,5,0,0,6,0,5,4,1,6,4,2,6,1,6,2,5,4,3,2,2,3,0,5,4,3,3,0,5,4,2,3,4
applause,4,0,0,4,2,0,2,2,3,3,4,1,3,0,3,0,5,4,6,0,0,6,0,5,2,4,4,4,3,0,2,1,3,4,2,0,6,6,6,2,1,2,0,2,3,2,6,4,1,4,3,6,3,5,3,1,1,0,1,2,0,0,1,2,3,3,2,3
approached,3,4,5,3,6,1,6,0,1,5,6,3,3,0,3,0,4,3,4,4,2,3,0,4,4,4,5,3,6,4,5,3.5,2,0,4,0,6,4,6,3,5,3,2,2,0,6,2,6,1,5,5,4,2,6,4,0,0,0,0.,5,1,0,0,4,0,6,3,0
apricot,2,3,4,6,4,2,0,4,6,0,1,2,4,0,0,2,0,3,3,4,0,3,4,0,0,4,2,0,0,0,1,5,4,3,0,0,3,This conversation has just begun. I don't have enough information to answer your question.,5,0,0,3,4,4,0,0,1,1,3,4,5,5,0,2,0,0,2,0,0,0,0,0,0,0,0,3,0,3
arm,5,4,2,3,2,5,2,3,0,3,0,5,4,4,1,4,0,0,3,0,0,3,0,2,3,6,5,6,4,1,3,2,5,4,0,0,5,3,5,3,4,4,1,2,2,4,0,0,4,5,0,3,0,3,4,0,0,0,0,3,0,0,0,0,0,2,5,0
army,3,6,4,5,5,3,3,0,4,0,4,2,2,2,4,0,0,3,"I don't think of a thing called ""army"" as having a smooth texture to the touch, as an army is a military organization made up of people, not a physical object.",4,2,5,2,5,0,6,6,3,3,1,2,4,4,3,5,0,5,4,2,0,3,5,4,3,2,2,4,3,3,5,5,2,0,4,3,0,1,0,3,3,0,0,0,2,0,5,1,0
arrested,5,4,1,5,2,0,6,3,1,1,2,3,3,3,4,2,0,2,4,5,3,4,4,1,6,1,3,4,0,4,3,3,5,2,0,0,4,3,4,2,5,5,1,0,2,6,3,5,4,5,2,1,2,4,2,1,5,0,2,4,2,3,5,5,3,2,3,2
artist,6,0,3,0,2,4,0,3,6,5,3,4,3,6,0,3,0,None,0,3,0,5,3,5,0,5,0,0,6,6,0,2,2,3,6,0,5,5,6,5,3,4,4,4,4,6,6,4,4,5,5,5,3,4,6,5,4,0,0,0,0,0,0,4,2,3,4,5
asparagus,2,4,0,4,4,3,4,6,4,4,0,6,2,6,4,3,0,1,4,4,3,0,5,0,2,0,0,1,0,1,5,4,5,0,2,0,1,1,1,2,1,4,5,4,4,4,0,4,3,0,1,0,0,0,6,0,2,3,0,1,0,0,0,4,0,0,2,3
ate,0,4,4,6,3,0,0.,0,5,4,4,4,1,3,2,6,5,5,5,4,2,3,3,4,4,5,5,6,0,6,4,4,4,0,3,0,2,1,5,3,4,5,4,4,3,6,6,5,6,6,3,6,0,2,4,4,3,0,5,6,5,3,4,4,5,2,6,6
attribute,0,0,0,4,1,0,4,6,5,0,5,3,3,4,3,3,0,0,3,0,0,2,5,2,0,0,0,5,4,4,0,5,3,6,5,0,1,5,5,0,5,4,4,4,2,2,2,5,0,4,1,6,0,2,0,5,5,0,5,3,0,0,1,2,3,3,0,4
audience,1,0,6,1,3,2,1,4,6,6,1,5,6,3,2,5,6,0,3,3,4,1,0,0,5,0,0,0,6,6,3,3,3,5,4,0,4,5,3,0,0,2,3,5,5,3,6,1,5,5,2,6,4,4,5,1,6,3,1,0,3,0,0,5,5,0,4,6
author,4,0,0,1,0,0,3,4,6,0,0,5,4,0,3,3,0,0,3,0,3,3,0,2,1,3,4,3,4,2,5,4,4,0,1,0,0,5,3,0,5,5,5,3,0,5,0,0,6,3,4,4,3,6,6,0,0,3,0,0,3,0,2,4,5,5,6,5
avalanche,4,2,6,3,4,5,1,6,5,6,4,5,3,0,1,1,3,5,0,0,4,5,4,1,4,4,1,4,0,0,2,2,4,3,4,0,1,4,3,0,4,6,5,6,5,0,0,4,4,1,2,2,1,3,2,2,2,0,0,1,0,0,6,5,0,0,3,4
awe,3,3,0,3,3,4,6,0,6,3,1,6,3,0,2,1,3,5,0,0,3,6,5,1,0,5,0,5,0,0,0,1,6,4,1,0,0,5,4,0,4,4,2,1,0,2,3,5,0,3,0,4,5,5,6,0,3,3,3,2,0,0,3,4,6,5,6,5
axe,0,1,4,4,4,3,2,3,6,3,2,4,2,1,0,5,0,0,3,2,0,5,6,1,3,5,0,5,0,4,4,4,0,4,0,0,3,6,4,5,5,4,4,2,4,2,0,5,2,6,2,4,0,5,4,0,0,0,0,0,3,0,0,0,0,0,2,3
bagpipe,2,4,2,4,6,2,2,4,5,4,6,5,4,3,3,5,0,0,0,4,2,4,4,5,6,1,3,6,4,0,3,4,6,6,6,0,2,6,3,0,5,4,2,0,4,2,0,2,4,4,0,6,0,2,3,1,5,5,2,3,3,0,3,2,0,0,4,2
ball,6,You didn't provide a description of the ball.,0,1,6,0,I don't have that information.,0,2,0,1,6,6,3,1,3,1,0,0,0,3,3,2,3,1,0,3,5,5,3,0,0,6,6,6,0,0,6,0,4,6,2,1,6,2,1,5,0,2,2,4,6,0,4,5,0,5,0,6,0,0,3,0,0,3,1,6,6
banana,0,4,4,5,5,5,3,0,0,1,5,4,6,0,4,6,0,0,3,0,0,2,5,0,1,6,3,1,0,6,4,5,6,5,5,0,1,5,0,3,0,4,4,1,1,3,1,0,2,0,0,0,0,1,0,0,4,0,0,4,3,1,0,0,0,0,2,2
banjo,4,0,6,5,2,4,3,3,4,6,2,2,4,5,3,6,0,0,4,3,0,3,6,2,6,0,0,5,6,0,5,2,1,4,6,0,1,5,2,0,4,5,2,0,6,6,2,0,1,5,3,0,0,3,5,0,5,0,4,4,0,0,3,2,0,0,4,3
banker,3,5,0,6,0,0,5,0,5,0,3,4,5,0,0,5,0,4,0,0,5,4,3,2,4,4,1,4,0,3,0,6,3,4,0,0,0,3,4,5,5,3,3,1,5,5,2,0,5,5,0,4,0,4,5,1,2,2,0,4,4,3,3,0,5,1,5,5
bar,3,3,3,4,0,5,3,0,0,0,1,5,4,1,3,0,0,0,2,0,0,3,3,0,0,5,5,4,4,0,0,4,3,6,4,0,0,2,3,1,0,5,0,4,4,3,3,0,0,4,4,4,0,4,4,0,3,0,6,3,0,0,0,4,4,6,6,6
barbecue,6,4,3,4,5,1,1,1,5,3,0,5,6,0,0,1,0,0,3,0,4,4,2,0,2,0,3,6,0,0,4,5,1,3,6,0,4,3,4,1,0,1,3,3,2,3,3,0,5,4,0,2,0,2,3,5,0,0,5,0,2,0,0,0,1,0,3,3
baseball,2,4,6,4,1,3,1,3,4,0,2,3,2,5,6,2,0,5,0,0,5,3,3,3,1,6,2,6,2,0,2,3,1,6,5,1,4,5,4,2,3,4,3,2,5,4,4,3,0,5,0,5,4,3,3,0,3,0,4,0,0,0,0,0,0,4,4,5
battle,0,5,0,4,3,4,1,2,5,4,6,5,1,3,6,3,3,6,3,0,1,6,4,6,5,6,4,5,0,5,2,4,4,2,4,0,4,6,0,2,5,6,4,2,2,4,3,3,5,6,6,5,3,5,6,4,3,5,5,6,3,0,4,3,5,3,3,5
bay,4,4,6,0,2,5,3,3,3,1,1,5,3,6,0,5,0,0,5,2,0,0,1,4,4,6,5,4,6,0,5,5,1,4,2,0,1,0,5,6,4,4,2,0,2,1,4,4,2,2,5,2,0,6,3,3,5,0,0,6,3,0,0,5,0,0,5,4
beach,4,0,4,3,3,5,3,1,1,3,4,4,4,0,1,4,0,3,1,0,4,2,3,3,1,4,0,4,0,0,0,4,1,1,4,0,5,3,4,5,6,5,3,1,5,0,4,3,4,2,1,5,0,6,4,2,3,0,3,2,0,1,4,3,0,4,3,6
bed,4,1,1,3,4,5,4,3,3,4,4,2,5,0,3,6,3,3,3,0,0,0,3,2,2,0,0,1,3,5,4,5,2,1,5,0,6,0,2,3,0,1,2,0,0,4,2,3,4,4,1,4,5,2,2,0,3,3,5,3,4,1,0,0,0,3,3,0
bee,4,0,0,5,0,3,3,6,5,3,0,4,0,3,0,6,0,0,6,3,0,3,2,5,2,4,1,6,0,3,3,5,5,0,5,0,5,4,0,3,3,6,1,5,4,4,3,0,4,3,3,6,0,4,6,0,3,0,2,0,2,4.,0,0,1,1,3,0
beer,3,2,3,4,2,1,3,0,4,4,1,6,4,6,3,0,6,0,0,4,4,5,3,0,1,0,0,3,0,0,4,6,4,6,2.5,0,3,0,5,2,0,6,5,0,4,4,2,3,4,5,0,6,3,3,0,0,0,1,4,0,0,0,2,0,2,5,1,3
belch,1,0,2,0,0,0,5,0,4,6,0,0,4,0,0,0,0,0,0,0,0,0,0,4,6,3,0,0,1,0,0,5,6,0,4,0,3,6,4,2,1,4,2,2,0,0,6,4,6,0,1,1,2,4,1,1,2,4,0,0,2,0,0,3,0,5,6,0
belief,0,0,0,0,0,0,5,0,6,6,0,1,3,6,6,1,1,3,3,0,5,3,6,4,0,1,4,4,0,3,0,5,4,5,6,3,5,0,3,4,5,5,2,6,2,0,4,5,3,6,2,3,2,6,6,5,4,1,4,0,0,0,3,0,4,3,4,0
bell,2,3,5,5,4,3,4,5,6,3,5,5,0,2,3,4,NaN,1,0,0,4,2,3,5,1,3,4,6,3,0,3,5,3,1,4,0,0,3,3,2,2,5,5,6,3,2,4,2,5,4,0,5,0,4,6,0,3,0,0,0,0,0,4,1,0,1,0,3
bicycle,6,0,4,4,2,2,3,1,5,5,4,5,4,0,2,3,0,0,0,0,0,3,4,6,3,6,0,4,4,3,0,5,2,4,6,0,1,6,5,2,2,5,3,1,4,2,2,5,3,4,5,0,0,4,4,0,5,0,2,1,0,1,0,0,0,1,4,0
big,3,3,0,0,4,4,3,2,4,6,6,4,0,4,3,0,0,3,3,3,2,0,3,4,1,0,2,0,6,0,0,3,0,3,2,3,4,3,0,5,0,5,4,0,1,3,4,3,5,6,3,4,4,4,4,4,1,2,3,2,4,5,6,4,5,4,4,5
bird,3,0,4,4,6,3,3,4,6,5,0,6,3,4,5,2,0,5,3,3,5,5,2,5,4,5,1,6,2,4,0,6,6,5,6,0,2,3,4,3,2,4,2,2,4,2,5,2,6,3,6,3,0,3,2,0,2,2,4,0,0,5,4,0,3,4,4,0
black,1,2,6,4,3,5,5,2,4,6,4,4,0,2,2,2,6,2,3,2,4,0,5,4,1,0,6,0,2,0,1,4,"I'm a large language model, I don't have personal thoughts or opinions, but I can provide a possible interpretation of the question, which might be related to the concept of ""black magic"". In this case, a possible answer could be 3.",0,0,0,0,6,0,6,3,5,4,5,3,1,4,0,0,4,3,4,0,0,5,5,0,2,1,3,4,6,4,0,5,5,3,5
blocked,6,4,6,3,1,0,5,0,4,4,4,3,3,4,4,3,2,4,6,2,3,5,2,4,3,5,5,1,3,4,4,4,3,5,5,0,5,4,1,3,4,4,4,5,4,2,4,4,5,2,4,2,0,4,4,3,0,0,3,3,4,5,5,3,3,5,1,6
blue,0,4,3,4,6,0,0,4,2,0,0,2,0,3,0,0,0,0,0,0,0,0,1,0,0,1,3,2,2,1,1,0,6,1,0,0,0,4,0,3,6,0,0,0,2,6,0,0,4,3,0,4,0,5,4,I don't think of this property as blue at all.,6,5,4,5,3,2,0,1,4,2,4,1
blueberry,5,3,4,5,6,0,3,0,6,0,5,3,3,3,4,2,0,3,3,0,5,0,0,0,0,0,0,0,5,0,1,5,2,1,1,0,0,4,2,2,0,0,2,2,5,0,0,2,5,0,1,5,0,6,0,0,3,2,2,3,0,0,0,0,0,0,6,5
boat,5,3,4,3,2,3,0,6,5,3,3,5,4,0,3,1,0,3,0,0,I need a description of the boat to make a judgment about its weight.,0,2,3,4,3,5,0,4,3,4,5,2,3,3,0,2,4,6,2,0,3,4,1,0,1,3,3,0,2,0,4,0,6,4,2,3,0,0,2,0,0,3,5,1,0,6,3
bonfire,6,4,2,5,6,3,0,0,5,0,3,4,6,4,0,0,0,0,0,2,3,4,2,6,4,5,3,4,2,2,4,5,2,4,0,0,5,4,6,0,2,5,4,3,5,4,6,5,6,2,4,0,2,5,0,2,2,0,4,0,0,0,1,0,3,6,2,0
book,1,4,4,4,6,4,3,0,1,4,4,5,0,3,4,5,0,0,2,5,I don't have any information about the weight of the book.,3,3,2,0,0,0,4,6,1,0,5,2,6,0,0,4,4,4,0,3,3,2,0,4,2,4,3,3,6,0,2,0,4,5,0,2,0,6,0,3,3,0,4,1,4,4,0
bought,6,4,5,4,6,2,5,1,1,6,5,4,0,3,0,3,4,4,4,4,4,4.,4,5,2,6,4.5,5,5,1,4,0,4,3,6,0,4,6,6,4,5,5,1,0,3,3,4,5,6,5,5,5,3,5,3,0,3,3,6,6,5,2,4,4,4,4,2,3
boy,2,0,0,0,5,2,0,0,3,0,0,3,3,3,0,6,0,3,0,1,3,3,6,0,4,1,3,4,6,3,5,0,6,5,3,0,2,2,2,0,3,6,5,0,4,4,3,1,4,6,3,4,5,3,6,0,0,0,3,3,0,0,0,0,0,0,6,2
bread,4,1,3,3,4,4,0,1,5,3,6,4,4,4,0,2,0,0,0,3,0,3,4,0,0,3,0,2,0,6,4,6,0,5,2,0,0,6,4,3,4,0,1,1,3,0,2,0,6,0,1,6,0,0,3,0,1,0,0,0,0,0,0,3,2,0,4,6
bribe,0,0,3,6,0,1,2,4,3,0,1,0,0,6,1,1,0,6,0,0,3,1,0,5,6,4,2,5,1,5,5,3,4,5,0,0,2,4,5,3,4,6,4,6,2,0,1,0,5,5,3,2,5,6,0,3,2,3,0,2,0,1,0,0,0,0,4,2
bridge,5,4,4,0,4,3,3,3,5,6,3,6,5,4,5,2,3,0,5,3,5,4,3,0,0,3,5,3,5,0,2,1,2,6,5,0,1,4,3,6,6,2,2,3,6,2,2,3,3,5,2,6,0,2,5,3,3,0,0,4,0,0,3,0,2,0,5,3
broccoli,2,0,1,3,6,3,0,0,6,0,0,4,1,3,3,1,0,0,5,5,0,0,2,0,0,0,0,3,4,0,5,4,2,6,2,0,3,3,0,1,2,1,6,0,3,1,2,0,4,0,0,4,0,0,3,0,1,0,0,0,0,2,0,0,0,0,3,2
broke,0,3,3,5,6,0,6,3,3,5,4,5,0,3,2,0,1,1,2,3,5,0,2,4,0,4,0,6,6,4,0,2,1,1,0,1,3,4,6,2,3,5,4,5,2,6,2,1,6,2,4,1,3,4,2,4,1,1,2,3,6,4,5,0,2,5,2,6
bugle,6,0,4,6,2,2,3,4,6,3,1,6,4,6,3,6,5,0,4,0,2,1,1,5,6,4,4,5,0,3,4,4,3,4,4,0,3,6,4,4,4,5,0,0,2,3,2,4,2,1,3,6,0,0,0,0,5,3,3,3,0,0,0,0,5,1,5,4
built,5,5,6,4,2,3,5,4,0,4,4,4,6,6,5,2,5,2,4,2,6,3,4,1,5,5,6,4,0,4,6,3,4,6,6,2,6,0.5,4,2,3,3,3,3,4,2,4,4,5,3,4,4,2,4,6,3,5,3,4,4,5,2,4,5,3,5,6,4
bus,1,0,6,0,6,6,4,3,6,3,3,4,5,3,2,6,0,0,3,3,6,5,4,2,I think 4,4,4,5,4,0,4,1,1,2,5,0,0,4,1,0,6,3,2,5,4,6,2,3,5,2,2,0,0,5,6,3,3,4,0,0,I don't think of it that way.,0,0,0,1,0,3,2
business,1,2,0,6,6,6,3,2,4,3,4,4,5,4,3,5,0,4,3,3,2,6,2,0,6,4,5,6,4,4,4,5,2,4,6,4,2,0,5,2,2,1,5,0,2,5,5,4,4,6,4,5,4,6,6,4,4,0,3,0,0,0,4,0,4,2,5,4
businessman,4,0,3,3,0,4,4,0,6,6,2,1,4,6,1,4,3,0,0,0,6,4,0,5,6,6,0,1,6,0,0,0,3,1,2,0,2,5,5,0,2,2,3,1,4,3,4,3,5,6,0,5,4,5,4,3,1,3,1,1,0,3,0,0,3,0,4,2
butterfly,6,6,2,6,6,4,4,6,4,2,4,6,6,6,4,2,0,0,2,3,2,4,6,0,1,4,5,4,4,1,5,5,3,1,4,0,0,6,2,6,3,4,2,1,5,0,4,3,4,5,0,6,0,6,4,0,4,0,3,1,0,0,3,1,6,3,0,5
cab,3,0,3,4,4,3,3,4,4,5,5,6,3,6,0,1,3,0,3,3,0,0,4,2,4,0,3,5,3,3,1,5,5,2,4,0,5,5,3,5,6,4,5,6,0,1,1,0,6,6,4,6,0,5,5,0,6,2,3,3,2,3,1,0,0,2,6,0
cabbage,0,2,4,0,4,2,5,5,2,0,4,3,4,2,0,1,3,0,4,4,2,2,0,0,0,0,0,1,0,3,3,4,5,6,0,0,6,5,0,0,0,2,2,0,1,3,2,6,6,4,2,1,0,4,3,1,3,2,5,0,0,0,0,0,6,0,0,0
cabinet,3,0,4,4,0,4,3,6,1,4,2,3,3,6,0,4,3,3,1,3,3,3,5,1,3,0,5,4,0,6,5,6,4,5,0,0,1,0,I'd say 4.,4,3,3,0,1,0,3,0,3,3,4,3,6,3,4,1,0,3,0,2,0,0,6,0,0,0,0,4,0
cafeteria,5,0,4,3,0,3,4,3,5,1,0,2,4,1,0,1,6,0,3,5,3,2,3,4,4,3,0,0,1,4,6,5,0,4,3,0,4,4,4,3,6,0,1,3,4,5,4,3,1,5,1,4,0,4,5,3,0,2,3,0,0,0,2,2,1,3,2,4
camel,4,4,0,6,5,3,2,0,3,0,6,2,2,3,4,5,4,3,0,4,2,0,3,2,4,5,0,5,5,3,0,1,4,2,6,0,5,3,1,1,1,6,2,2,5,5,2,3,1,0,0,6,6,4,3,0,3,1,0,0,0,0,0,0,2,2,4,0
camera,6,5,0,3,4,5,0,(I don't have any input to draw upon. Can you provide some context or more information so I can better answer your question?),1,0,5,4,5,4,0,3,0,0,5,3,0,0,0,6,4,4,4,3,4,6,2,5,0,5,4,0,3,6,6,0,6,1,2,2,4,"I'm not aware of your ""this thing"".",2,1,5,5,2,6,2,2,6,1,0,0,1,1,4,5,0,2,1,0,3,6
car,6,3,4,3,4,3,4,0,3,4,5,5,4,0,4,2,0,3,0,3,3,1,5,3,4,4,0,5,0,4,0,6,4,4,6,0,0,5,4,4,0,4,4,4,2,0,0,4,2,4,0,2,6,1,6,4,6,3,4,0,0,0,2,4,0,0,6,3
carnival,6,5,3,4,2,5,4,"I think carnival would score a 4, as the word itself might conjure up images of spinning wheels and moving games, but the concept itself is somewhat static.",0,4,-2,5,2,4,4,6,0,3,4,0,3,4,0,3,4,5,5,4,0,0,4,4,2,6,2,0,5,4,5,4,4,4,4,5,4,5,3,0,3,5,0,5,3,3,3,1,0,3,6,4,1,0,5,4,3,3,6,4
carriage,1,3,3,4,3,5,5,0,6,0,5,4,3,0,3,3,3,2,4,0,0,3,5,4,2,4,0,6,0,3,2,6,3,2,5,0,5,6,4,3,5,2,1,0,5,5,1,0,4,1,0,6,1,4,6,0,4,3,0,0,0,0,0,0,3,3,2,4
carried,6,3,5,6,5,5,4,4,2,5,4,4,0,4,2,5,4,4,4,2,4,2,2,2,4,4,6,4,4,2,4,0,1,4,4,0,2,4,5,5,4,4,5,6,5,6,2,5,4,4,2,4,3,5,5,2,6,6,2,2,4,4,3,4,4,5,4,4
carrot,4,2,1,6,5,5,2,1,3,3,5,3,3,2,0,6,0,0,3,1,1,6,6,4,6,3,1,0,0,0,2,2,0,5,6,0,0,2,4,6,4,3,1,1,3,0,1,3,3,0,3,4,0,2,6,2,0,0,3,0,0,0,0,0,2,0,2,6
cash,1,1,5,4,2,3,3,3,5,1,1,5,0,2,4,4,0,5,4,6,6,2,2,1,3,0,0,2,0,3,6,4,5,2,4,0,6,4,6,0,1,1,2,3,2,5,4,3,3,0,2,2,5,6,3,0,6,1,3,0,2,0,3,0,4,3,3,0
cathedral,6,4,3,3,3,3,1,3,6,6,4,5,4,5,3,5,0,0,3,0,4,6,0,0,0,5,3,5,3,5,3,5,4,1,4,0,0,0,5,0,4,6,3,2,2,4,2,0,1,4,2,4,2,5,3,0,3,0,4,0,3,3,3,4,6,3,4,2
celebrated,6,4,1,6,4,3,2,2,0,5,3,4,4,4,5,2,3,4,3,3,2,0,2,6,3,2,4,3,3,6,4,3,4,5,4,0,6,6,4,6,4,3,4,3,4,6,5,4,4,4,4,5,0,6,4,0,0,0,5,3,2,3,5,6,6,3,3,5
cellphone,2,5,0,5,1,1,6,3,5,1,4,4,4,3,0,3,0,0,0,0,4,1,3,3,0,0,2,6,4,2,0,3,3,4,5,0,6,5,3,6,5,4,4,5,3,5,1,0,6,6,0,6,2,3,6,0,3,1,4,0,0,5,0,0,2,5,3,4
chair,5,0,4,3,6,3,3,4,4,0,5,5,0,3,1,4,0,0,0,3,3,3,1,0,0,3,5,3,0,0,0,2,1,4,5,0,"5

(I'll note that your prompt lacked specificity, but I interpreted it as asking about a general chair.)",3,4,3,4,1,3,6,4,0,0,4,4,2,2,1,0,4,2,2,3,1,0,0,0,0,0,0,0,2,0,0
cheese,3,0,1,5,5,0,0,3,6,1,0,2,0,1,4,0,0,0,0,5,1,0,0,0,4,0,3,0,0,5,4,6,6,1,4,0,0,3,3,0,2,2,1,4,1,0,0,3,6,4,0,5,0,6,4,0,3,0,"However, I must point out that we have just started our conversation and I'm an AI, I don't have any prior information about a specific thing or context. Can you please clarify or provide more context about ""this thing as cheese""? I'll do my best to provide a meaningful response.",4,0,3,1,0,3,0,3,0
cheetah,4,3,2,5,6,1,1,5,5,0,3,6,4,4,3,4,0,0,2,0,4,0,2,2,1,4,0,6,4,0,4,5,4,4,5,0,2,3,3,0,4,3,4,2,4,0,0,4,6,0,0,4,0,2,3,4,3,0,4,0,0,0,2,0,1,0,5,2
cherry,2,3,6,6,4,5,1,5,5,3.5,1,2,0,6,0,6,0,0,0,0,0,5,1,0,0,0,3,6,0,2,4,6,3,4,4,0,4,5,3,6,4,4,5,4,0,0,1,0,4,6,2,2,0,4,3,1,4,0,6,4,0,0,0,3,0,0,3,4
chestnut,4,5,4,4,3,1,0,4,4,6,0,4,0,0,5,4,0,0,4,1,4,2,0,0,0,0,2,4,0,0,3,5,5,2,6,0,0,2,1,0,4,4,0,4,4,3,2,3,5,2,4,6,0,2,3,0,0,0,6,4,0,1,0,2,0,4,2,0
