Concept,Vision,Bright,Dark,Color,Pattern,Large,Small,Motion,Biomotion,Fast,Slow,Shape,Complexity,Face,Body,Touch,Hot,Cold,Smooth,Rough,Light,Heavy,Pain,Audition,Loud,Low,High,Sound,Music,Speech,Taste,Smell,Head,UpperLimb,LowerLimb,Practice,Landmark,Path,Scene,Near,Toward,Away,Number,Time,Duration,Long,Short,Caused,Consequential,Social,Human,Communication,Self,Cognition,Benefit,Harm,Pleasant,Unpleasant,Happy,Sad,Angry,Disgusted,Fearful,Surprised,Drive,Needs,Attention,Arousal
asparagus,4,4,2,3,4,4,4,3,2,2,2,3,4,1,2,4,2,3,3,3,2,1,0,0,3,2,1,0,1,0,4,4,1,0,0,1,2,2,4,2,2,4,2,3,2,2,2,4,2,3,0,2,2,0,4,0,3,2,4,1,1,3,0,1,3,2,4,1
ate,5,4,4,4,3,4,4,4,5,4,4,3,4,3,5,4,4,4,4,4,4,2,3,4,4,4,3,4,5,4,4,4,3,4,4,4,5,3,6,4,3,5,5,4,4,4,4,4,6,3,4,6,5,6,5,4,5,4,5,3,1,4,4,5,6,6,4,5
attribute,6,5,4,3,4,4,2,4,3,4,3,4,4,3,3,4,4,4,4,4,4,4,3,3,4,4,4,4,4,3,3,3,3,3,4,5,4,4,4,4,4,5,5,4,3,3,4,3,4,2,1,5,4,6,6,4,4,4,5,4,4,3,2,4,3,5,4,4
audience,3,5,4,4,4,4,4,4,4,4,4,4,5,3,4,4,3,3,3,4,3,4,3,4,4,3,2,5,3,4,4,4,4,4,2,3,3,4,4,3,4,4,4,4,4,2,4,4,4,6,3,5,3,4,4,2,3,4,4,2,3,3,4,5,4,4,5,5
author,5,4,5,3,4,2,4,4,3,4,4,4,4,5,3,4,2,4,4,4,3,4,2,4,4,4,3,5,4,6,4,4,4,4,2,3,3,4,3,2,3,3,4,3,4,4,2,5,4,5,3,4,4,5,4,2,4,2,4,3,2,0,3,4,5,4,4,3
avalanche,4,4,4,3,4,6,4,4,4,4,4,4,4,0,2,4,4,6,4,3,3,5,3,3,5,4,3,6,4,3,3,2,2,4,2,4,4,4,5,2,4,4,4,2,4,3,4,4,4,1,0,4,4,2,4,4,4,4,4,3,4,3,4,4,4,6,5,4
awe,4,4,3,4,4,4,4,4,3,3,2,3,3,4,2,3,3,3,3,3,3,3,2,4,4,3,4,3,3,4,3,2,3,3,5,3,4,4,3,3,5,3,4,0,4,2,4,5,4,4,2,3,4,5,4,3,4,3,4,2,2,2,3,4,5,5,4,5
axe,4,3,3,4,5,4,3,3,3,6,4,4,4,3,0,4,3,3,3,2,4,5,3,3,4,3,3,5,2,2,4,2,0,3,1,4,4,4,4,2,4,3,2,4,4,4,3,4,4,3,0,3,3,4,5,4,3,3,4,3,2,1,3,4,5,5,4,4
bagpipe,4,2,3,4,4,4,2,4,4,4,3,4,3,2,2,4,3,4,4,3,4,4,0,5,4,6,4,6,4,2,0,3,4,5,2,4,5,4,4,4,3,4,2,2,4,4,4,3,4,5,0,2,3,3,3,1,4,3,3,2,2,2,2,3,4,4,5,2
ball,4,3,4,4,3,4,3,4,4,5,4,4,4,3,1,3,3,4,4,2,4,4,4,4,5,3,4,4,3,2,0,2,2,4,4,5,3,5,4,4,4,4,3,4,4,2,3,4,3,4,0,4,4,4,5,3,5,4,4,3,3,2,3,4,4,5,5,4
banana,4,5,5,6,3,3,4,4,4,4,2,4,3,0,2,4,3,3,4,4,4,2,0,0,2,0,0,0,2,2,5,6,4,3,2,4,3,2,2,2,4,3,2,4,4,2,2,4,4,5,0,3,4,3,5,0,4,3,4,2,2,2,0,3,5,3,5,2
banjo,3,4,3,4,4,2,4,4,5,5,3,5,4,2,2,3,3,4,4,4,3,2,0,4,3,4,4,5,4,2,5,3,2,4,2,5,4,4,4,3,3,3,3,3,4,3,4,4,5,4,3,3,4,4,4,2,4,2,5,2,1,0,2,4,4,4,5,4
banker,5,5,5,3,4,4,2,4,2,4,3,2,4,4,4,3,3,4,2,4,2,4,1,3,2,2,3,3,2,2,4,2,2,2,0,3,3,4,4,2,3,3,4,4,4,4,2,4,4,4,3,4,6,4,6,1,3,3,2,3,2,2,1,3,4,3,4,3
bar,4,4,4,4,4,4,4,4,3,2,2,4,4,2,3,4,5,4,4,4,4,3,2,3,3,4,3,4,4,3,4,4,2,5,3,5,5,4,4,4,4,4,4,4,4,2,3,3,4,4,0,5,3,3,4,3,4,3,4,3,3,4,4,3,4,4,4,4
barbecue,4,5,4,4,4,4,4,4,3,4,4,5,4,3,2,4,3,3,4,3,4,4,1,5,4,2,2,4,3,1,4,6,3,4,0,5,4,5,4,3,3,3,6,4,4,4,4,6,4,6,3,4,3,2,4,2,5,2,5,1,0,2,0,4,4,3,4,4
baseball,4,4,2,4,4,2,4,5,4,4,3,3,4,3,2,5,3,4,4,3,3,3,2,4,4,3,4,5,3,0,3,4,2,4,0,5,4,4,3,4,4,4,4,4,5,4,4,4,3,5,0,2,4,3,4,0,5,2,4,2,2,0,0,3,4,4,4,5
battle,4,3,4,5,4,4,4,5,4,5,4,4,4,3,4,3,4,3,2,3,4,4,3,4,4,4,4,4,3,5,2,4,0,4,4,4,2,4,4,3,4,4,4,2,4,3,4,4,5,5,2,4,4,5,4,5,4,3,4,4,3,5,4,3,4,4,4,4
bay,4,4,4,4,4,4,3,4,4,4,3,4,4,3,4,4,4,4,4,3,4,3,3,4,4,3,4,4,3,2,4,4,3,4,4,4,4,4,4,3,3,4,5,4,6,4,2,4,3,4,3,4,3,4,5,3,4,4,5,3,2,4,3,3,5,4,5,4
beach,4,5,3,3,6,4,3,4,4,4,3,4,4,1,3,4,3,3,4,3,4,2,3,4,4,3,2,3,4,1,1,4,2,2,4,6,4,4,5,4,3,3,4,3,4,3,3,4,4,4,0,4,4,3,5,2,6,4,4,3,0,2,2,4,5,5,4,6
bed,3,4,5,4,3,4,2,4,4,4,4,5,3,3,2,6,4,3,4,3,4,4,2,3,4,3,3,4,1,2,2,2,2,4,4,6,4,6,2,4,4,3,6,4,5,3,5,4,5,4,0,4,3,3,6,4,4,4,4,4,2,2,2,4,5,6,4,3
bee,4,4,3,5,4,4,3,3,3,3,4,4,5,3,3,5,4,3,3,3,4,4,3,4,4,4,4,4,4,5,3,3,3,4,2,4,5,4,4,4,4,4,4,4,5,4,2,4,4,4,3,4,3,3,5,3,5,3,5,3,3,4,3,4,4,5,4,5
beer,4,4,3,4,4,4,3,4,3,4,4,4,3,3,2,4,2,3,4,3,4,4,0,3,4,2,2,4,3,0,6,5,2,3,2,4,4,3,4,3,4,4,4,2,4,2,3,4,3,5,0,4,2,3,3,2,4,2,5,2,0,4,0,4,5,3,4,2
belch,4,4,3,2,4,4,3,4,3,4,3,4,4,4,2,3,3,3,2,3,4,4,2,4,3,3,4,3,2,3,2,3,4,0,2,4,4,4,4,3,3,4,2,2,4,2,4,4,3,3,2,3,2,0,4,3,4,3,5,4,3,4,3,4,4,4,4,5
belief,4,5,4,4,3,4,3,4,3,4,2,4,3,4,4,2,5,5,4,2,4,5,3,4,4,4,4,2,3,4,4,2,3,3,3,3,4,4,3,2,5,4,4,2,5,3,4,4,6,4,2,4,4,5,6,4,4,2,4,3,2,3,2,4,4,5,4,4
bell,4,4,4,4,4,3,4,4,3,4,2,5,4,2,0,4,2,3,3,4,3,4,0,5,4,3,3,5,4,4,4,2,2,3,1,4,4,4,4,4,4,4,4,4,3,4,3,4,4,3,1,5,4,6,3,3,4,3,4,2,2,2,4,4,5,4,4,4
bicycle,3,3,3,3,4,4,4,5,5,4,4,5,4,3,2,4,2,5,3,3,4,4,2,4,3,3,3,3,3,2,0,2,0,0,6,6,4,4,4,4,4,4,4,4,4,3,0,4,4,4,0,1,3,2,5,2,5,3,4,1,0,0,2,4,4,3,5,4
big,4,4,4,3,4,4,4,4,4,4,4,4,3,6,2,4,4,4,4,4,4,4,4,3,3,3,3,4,3,4,3,3,4,3,4,5,4,3,4,4,4,3,4,4,3,4,4,4,5,6,2,4,4,6,5,5,4,4,4,2,4,4,4,4,4,5,5,4
bird,5,4,4,3,3,4,5,5,4,4,4,4,5.,3,2,5,3,3,4,3,5,4,2,2,4,2,3,5,4,4,2,2,3,2,2,3,4,4,3,3,4,3,3,3,4,2,4,3,4,3,2,3,3,3,4,4,4,2,4,4,2,2,2,4,4,4,4,5
black,4,4,4,4,3,5,4,3,5,3,3,3,4,3,2,3,4,4,4,4,5,4,3,2,3,4,2,4,4,3,3,3,5,4,2,3,3,2,3,5,3,5,4,2,3,3,4,3,4,5,2,4,3,4,5,4,4,3,4,3,3,4,4,4,4,4,4,5
blocked,4,5,4,3,3,4,4,4,3,4,4,3,3,4,4,3,2,4,4,5,2,3,3,3,4,4,4,4,3,4,4,4,3,4,2,3,6,4,4,2,5,2,5,3,4,3,3,5,5,4,5,4,4,4,6,5,4,4,4,4,3,3,4,4,3,5,5,4
blue,4,4,4,4,5,4,5,3,3,3,3,4,4,4,3,2,3,2,3,3,6,2,3,3,2,4,2,3,3,3,4,4,4,3,3,3,4,2,4,3,2,4,3,2,2,3,4,4,3,4,2,4,4,4,5,3,4,3,5,4,2,2,3,4,4,4,4,3
blueberry,5,5,3,6,5,4,5,4,3,4,2,5,3,2,2,5,4,3,4,3,4,2,0,1,4,2,2,3,2,4,6,4,4,2,0,4,4,4,4,2,4,3,5,4,4,3,4,4,4,4,0,4,3,4,4,1,4,3,5,2,2,3,2,4,4,4,5,5
boat,4,4,3,4,4,4,4,4,4,4,4,6,4,2,0,4,3,3,4,3,4,4,0,3,4,4,2,5,3,0,0,4,0,1,1,3,4,5,4,4,4,5,3,2,4,2,3,4,4,3,0,3,4,3,3,2,4,2,4,3,0,0,0,2,4,3,5,3
bonfire,4,5,4,4,4,4,4,5,3,4,3,4,4,3,3,4,4,2,3,3,3,4,2,4,4,4,3,4,4,2,4,5.,2,0,0,4,4,3,4,2,4,4,4,4,4,4,4,5,4,5,0,2,2,3,4,2,4,2,4,2,2,2,3,4,5,3,4,5
book,4,4,3,2,3,3,3,4,3,4,3,4,4,3,2,3,2,2,4,4,3,4,2,4,3,2,1,3,2,3,3,5,4,1,0,5,4,4,6,3,4,3,4,2,3,4,4,4,4,3,3,4,4,4,4,2,6,3,4,3,3,3,2,4,4,4,4,4
bought,3,5,3,3,3,3,4,3,4,4,3,4,4,4,4,4,4,3,5,5,3,3,3,3,4,3,2,5,4,3,4,3,4,4,3,5,4,4,3,4,4,3,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,3,4,4,3,3,4,3,5,4,4,4
boy,4,4,4,5,5,5,3,4,3,4,3,3,4,4,3,3,3,4,4,3,4,4,3,4,4,4,3,5,5,4,3,4,2,2,4,3,4,4,3,4,4,4,3,4,3,4,2,4,4,4,3,4,3,4,4,3,5,3,5,4,3,2,3,4,3,4,4,4
bread,4,3,4,4,4,4,4,4,3,2,2,5,3,4,2,5,4,3,3,4,3,4,0,2,3,3,1,2,2,0,4,4,2,3,0,5,4,4,3,3,4,3,3,3,3,2,2,4,3,3,0,2,2,2,4,0,5,0,6,3,2,3,0,4,4,4,5,3
bribe,4,3,3,3,2,2,3,4,2,4,3,2,3,3,3,3,2,2,4,3,4,3,2,3,2,4,4,3,2,4,4,2,4,0,2,1,3,4,2,3,4,3,2,3,4,2,3,3,4,5,3,5,2,4,4,3,4,3,4,3,4,4,2,4,5,4,5,4
bridge,4,4,5,4,4,4,4,4,3,4,3,4,4,2,2,4,2,2,4,4,4,5,2,4,4,3,3,4,2,3,4,3,2,4,2,4,5,6,4,3,4,4,4,3,4,4,2,5,4,5,0,6,3,3,6,2,5,3,4,3,3,2,2,4,4,4,4,5
broccoli,3,2,4,4,6,4,3,2,3,4,3,5,4,2,0,4,2,3,4,4,2,3,2,2,2,2,0,0,3,3,4,3,2,1,0,4,2,4,2,3,4,4,3,3,4,0,2,4,4,3,0,2,2,0,4,0,2,4,2,2,2,5,3,4,4,4,3,2
broke,3,2,4,6,5,4,4,3,4,3,4,4,3,4,3,3,3,4,4,3,2,2,3,4,4,4,3,5,2,4,3,2,2,4,3,5,4,4,3,5,3,5,5,4,2,4,3,4,6,3,4,4,4,5,3,3,4,4,4,2,4,3,3,4,4,5,4,3
bugle,3,4,4,4,2,4,4,4,4,4,3,4,4,3,4,4,3,4,4,4,4,3,2,5,4,4,4,4,5,2,5,4,4,3,4,4,3,5,4,2,2,4,4,3,4,3,5,4,3,6,2,4.,4,3,5,2,4,3,3,3,3,4,4,4,5,4,4,5
built,4,4,3,5,4,4,3,3,4,4,4,4,4,4,3,4,4,4,4,2,3,4,2,4,4,4,3,4,3,4,3,4,2,4,4,4,5,3,4,3,4,4,4,4,4,5,4,4,6,4,4,5,4,4,4,3,4,4,4,3,4,3,4,4,6,5,6,4
bus,4,4,3,4,5,4,4,4,3,5,4,4,3,3,3,5,2,3,3,3,4,4,2,4,4,3,3,4,2,3,4,4,0,3,0,4,4,4,4,4,2,4,4,5,4,3,4,4,4,3,0,4,5,3,3,3,6,3,4,0,2,4,3,4,4,3,4,4
business,4,4,3,3,5,4,4,5,4,4,3,4,4,4,2,3,4,4,5,3,3,4,3,4,4,2,2,3,4,3,4,2,2,3,2,5,4,4,4,4,4,4,5,3,5,4,3,4,4,6,3,4,4,4,4,3,4,3,4,2,2,4,3,4,4,4,5,3
businessman,4,4,3,3,4,3,2,4,3,4,3,4,3,4,3,4,2,3,3,4,4,3,3,4,4,3,2,4,4,4,4,2,4,5,2,0,4,4,4,3,3,4,4,3,3,4,4,4,5,5,4,5,3,5,4,2,4,3,4,2,2,3,2,3,5,3,4,4
butterfly,4,4,4,4,5,3,4,4,5,4,4,4,5,2,2,4,2,3,4,3,3,1,1,3,3,4,2,2,4,2,0,0,1,2,0,3,2,4,5,5,4,4,2,2,5,2,4,4,4,4,0,2,3,3,2,2,4,3,6,3,2,2,1,3,3,4,4,2
cab,4,4,4,4,4,4,3,4,4,4,3,4,4,3,2,3,4,3,4,3,4,4,2,4,4,4,3,4,4,2,4,3,2,4,2,4,3,4,4,4,3,4,2,4,5,3,3,4,4,5,3,4,3,5,5,3,3,2,3,3,3,2,2,4,4,4,4,3
cabbage,4,2,3,3,5,4,4,3,3,3,2,5,4,3,0,4,2,3,3,4,3,2,2,2,3,2,2,0,1,0,4,4,2,0,0,2,2,3,3.,2,2,5,4,5,4,3,1,4,4,3,0,3,2,3,3,0,3,3,4,2,2,4,0,3,4,3,4,2
cabinet,3,5,4,4,5,4,4,4,3,3,2,4,3,2,2,5,3,3,4,3,4,4,3,2,4,4,2,4,3,2,3,4,2,2,2,4,4,4,4,3,3,4,3,3,4,3,2,4,4,4,0,3,4,5,4,2,4,2,4,2,3,2,3,2,4,4,4,4
cafeteria,4,4,4,4,4,4,4,4,3,4,3,4,2,2,3,3,4,2,4,3,5,3,1,4,3,1,2,3,3,2,2,4,1,2,0,4,4,4,4,4,3,3,4,4,3,2,2,4,4,5,0,3,4,3,4,2,4,3,4,3,2,2,0,2,4,4,3,3
camel,4,3,1,4,4,5,2,6,4,5,4,4,3,3,3,3,4,3,3,4,3,4,2,1,2,3,3,4,2,2,4,3,2,0,3,3,3,4,3,2,5,3,4,3,3,4,4,3,4,4,2,3,2,3,3,2,2,2,5,3,2,3,2,4,5,4,4,5
camera,4,4,4,4,4,4,3,4,4,4,4,5,4,2,2,4,4,3,3,2,4,3,0,2,4,2,4,3,3,2,2,2,3,4,0,6,4,4,4,4,2,4,4,2,4,3,3,4,4,4,0,5,3,4,4,2,3,2,4,3,2,2,2,2,4,4,4,3
car,3,4,4,4,2,5,4,5,4,5,3,5,4,3,2,5,3,3,4,4,4,4,2,4,4,3,4,4,2,3,3,4,2,2,2,6,5,5,4,4,4,5,2,2,3,4,3,5,3,3,0,3,4,2,4,3,4,3,5,3,3,2,2,4,3,4,4,4
carnival,5,5,4,4,4,5,3,4,4,4,3,4,4,3,4,2,2,4,5,4,2,3,2,4,4,5,5,4,3,4,4,4,4,2,2,3,4,4,4,3,4,2,4,4,4,3,5,4,4,5,2,4,3,3,4,2,4,3,6,4,0,3,4,4,4,4,4,4
carriage,4,5,4,3,4,4,2,4,3,4,3,4,4,2,3,5,3,4,5,2,4,4,3,4,3,3,2,4,4,0,2,3,2,4,3,4,4,4,3,4,2,4,4,3,4,4,4,4,4,6,0,4,3,4,4,3,4,2,4,3,2,2,4,3,4,4,3,4
carried,4,4,2,4,4,5,3,3,6,4,5,4,4,4,4,5,4,3,4,4,4,4,3,3,4,4,3,4,4,4,3,4,3,6,4,6,4,4,4,3,5,4,4,4,3,5,4,6,4,6,4,5,4,5,4,3,3,3,4,3,4,3,3,4,5,4,6,5
carrot,5,4,4,3,4,3,3,3,4,3,2,4,2,2,1,4,2,2,3,3,3,4,2,3,3,3,2,2,2,2,4,3,2,2,0,4,3,4,3,4,4,3,4,4,4,3,4,5,3,5,0,3,3,4,4,2,5,3,5,4,3,2,2,4,6,4,4,4
cash,6,3,4,3,4,3,2,4,2,4,4,4,3,2,0,5,3,3,3,4,4,4,2,4,4,3,2,2,3,4,0,3,2,4,0,3,2,4,3,3,4,4,4,4,4,4,4,4,4,4,0,4,4,4,4,3,4,2,4,3,2,2,2,3,4,5,4,4
cathedral,4,3,5,3,5,5,2,4,5,3,3,5,5,3,3,4,1,4,3,3,2,5,0,4,4,4,4,4,3,3,3,4,2,0,0,3,6,4,4,2,4,4,3,3,3,4,3,4,4,4,1,4,3,4,2,0,4,2,5,3,0,2,2,5,5,4,4,4
celebrated,5,4,4,4,4,5,3,4,4,4,4,4,4,4,4,4,4,4,3,4,3,2,2,4,3,4,5,4,4,4,6,3,4,4,3,4,5,4,4,4,2,4,5,4,4,4,4,4,4,5,5,6,4,4,5,3,3,2,4,4,2,3,3,4,4,4,4,4
cellphone,6,4,4,4,4,3,4,4,3,3,3,4,4,3,2,5,3,3,4,3,4,4,2,4,4,2,3,4,3,2,0,2,3,4,1,6,3,4,4,5,3,3,5,2,4,3,3,4,5,3,0,6,4,4,6,3,4,0,4,2,2,2,2,4,4,5,5,5
chair,5,5,4,4,4,4,3,4,4,4,4,4,3,4,2,5,3,3,4,3,3,4,2,2,4,2,2,1,0,2,1,2,0,2,4,6,3,4,3,4,3,3,3,2,2,2,0,4,4,1,0,2,5,3,4,0,3,2,4,4,2,1,2,4,3,3,4,2
cheese,5,3,3,4,4,3,4,2,3,4,4,4,4,2,2,4,3,4,4,4,4,5,1,4,4,2,2,3,2,1,5,4,4,2,0,4,3,4,4,4,2,2,4,3,3,2,2,4,3,3,0,3,4,2,4,2,4,2,6,2,2,4,0,4,4,6,4,2
cheetah,4,3,4,5,4,4,4,6,4,6,3,5,5,2,2,4,2,3,4,4,4,1,1,4,4,2,2,3,2,2,2,2,2,0,4,2,4,4,4,2,4,5,3,4,5,4,4,4,3,5,2,2,3,3,3,4,4,2,3,2,1,2,3,4,4,4,6,4
cherry,4,3,4,5,4,4,5,3,4,4,3,6,3,3,0,4,3,3,4,3,4,3,2,4,4,3,3,4,2,3,5,4,4,2,0,5,3,3,3,3,3,5,4,3,3,4,4,4,5,4,0,4,3,3,6,3,5,2,4,2,2,4,3,4,4,3,6,4
chestnut,3,2,4,4,4,4,4,5,3,4,3,5,4,4,3,3,3,5,4,4,4,4,3,3,3,4,3,3,3,3,4,5,4,2,2,4,3,4,4,3,4,3,4,4,4,4,3,5,4,6,0,3,2,3,5,2,4,2,4,3,3,2,3,4,5,4,3,3
chicken,4,4,5,2,4,4,4,4,3,4,4,4,5,3,3,5,4,4,4,4,4,3,1,4,2,4,4,4,3,2,5,4,4,2,4,4,4,4,3,4,3,3,3,3,4,2,3,5,4,4,0,3,4,2,4,3,3,4,5,2,3,5,3,4,3,4,5,4
child,4,4,3,3,3,3,4,4,3,4,3,4,4,3,4,4,3,3,4,3,5,4,3,4,4,2,5,5,4,3,4,3,2,4,4,3,3,4,4,4,3,3,5,4,4,3,2,4,4,4,4,5,4,6,5,4,5,2,5,3,2,2,3,4,3,5,4,4
chime,3,4,3,3,4,3,3,4,3,4,4,4,4,3,4,4,3,3,4,2,4,4,3,4,4,2,4,6,4,3,3,4,3,4,2,4,4,4,4,3,3,4,3,4,4,3,3,5,4,5,2,4,4,3,4,3,5,4,4,4,0,3,3,3,4,4,4,4
chipmunk,4,4,4,4,5,3,5,5,5,5,4,5,2,3,2,4,3,2,3,5,4,2,1,4,4,2,4,4,4,4,2,3,3,2,2,2,4,4,2,3,3,4,2,2,5,2,3,4,4,3,3,2,2,3,2,1,4,2,4,2,2,2,2,4,5,3,4,4
