Concept,Vision,Bright,Dark,Color,Pattern,Large,Small,Motion,Biomotion,Fast,Slow,Shape,Complexity,Face,Body,Touch,Hot,Cold,Smooth,Rough,Light,Heavy,Pain,Audition,Loud,Low,High,Sound,Music,Speech,Taste,Smell,Head,UpperLimb,LowerLimb,Practice,Landmark,Path,Scene,Near,Toward,Away,Number,Time,Duration,Long,Short,Caused,Consequential,Social,Human,Communication,Self,Cognition,Benefit,Harm,Pleasant,Unpleasant,Happy,Sad,Angry,Disgusted,Fearful,Surprised,Drive,Needs,Attention,Arousal
ambulance,4,4,4,5,4,4,4,4,2,4,4,5,4,3,2,3,2,3,3,2,4,5,2,3,4,3,4,5,3,0,0,3,0,0,0,4,5,5,4,2,4,6,5,2,3,2,3,4,4,4,0,4,4,3,6,0,2,0,3,2,2,0,2,2,3,4,4,1
analogy,3,4,4,3,3,4,4,4,4,4,4,4,4,4,3,4,2,2,4,4,3,3,3,4,4,2,2,4,4,4,3,4,4,4,2,3,3,2,4,4,3,4,4,4,4,3,3,3,4,2,3,6,5,4,5,3,3,3,4,3,3,4,4,4,5,4,5,4
angry,2,2,5,2,3,2,2,3,5,3,3,3,2,4,3,3,4,3,2,3,2,4,2,2,3,4,3,2,4,4,3,1,3,5,3,4,3,3,4,4,4,2,4,2,2,4,4,2,3,4,2,2,3,5,4,4,0,4,2,4,3,4,4,3,5,2,3,3
animosity,4,4,4,1,4,5,3,4,3,4,2,5,4,4,3,4,4,3,3,4,3,4,4,4,4,2,3,4,4,3,4,2,3,3,4,4,3,4,4,2,4,4,3,2,4,3,3,4,4,4,3,3,3,4,5,4,1,4,3,3,4,3,4,3,4,2,4,4
ant,3,4,4,3,4,2,4,5,3,4,4,6,5,0,2,4,3,3,2,3,4,2,3,1,3,4,3,1,2,2,2,3,1,0,2,4,4,4,4,2,4,5,4,4,2,2,2,6,4,4,0,4,2,5,4,2,3,2,4,3,3,3,2,4,4,5,4,2
apartment,5,5,4,4,4,4,4,4,3,3,3,4,4,2,2,4,3,4,4,3,2,3,4,4,4,4,2,2,3,2,4,3,2,2,2,4,6,4,4,5,4,4,3,5,4,3,2,3,4,4,0,2,4,3,4,2,4,3,5,4,3,2,2,3,4,5,5,3
apology,4,4,4,4,2,4,3,4,3,4,4,3,4,5,3,5,5,3,2,2,3,3,2,5,4,3,3,4,4,3,3,4,4,4,3,2,4,4,3,3,5,3,3,3,3,4,4,4,4,4,4,4,4,4,4,3,4,3,2,2,4,3,1,3,4,5,3,2
applause,4,3,3,2,5,4,2,4,4,5,3,3,3,3,0,2,2,2,2,2,2,2,2,4,4,3,2,4,4,3,0,2,4,5,0,2,3,4,3,2,4,4,4,2,4,1,4,5,4,5,2,6,3,4,5,2,4,2,6,2,3,3,2,4,4,3,4,4
approached,4,4,2,4,4,4,4,4,5,3,4,4,4,3,4,4,4,4,4,4,4,4,3,4,4,3,4,4,4,4,4,4,5,4,4,5,4,4,6,5,4,3,3,4,4,5,4,4,5,5,5,5,4,5,6,4,4,3,4,4,3,3,3,3,4,4,4,5
apricot,4,4,3,4,4,4,2,4,2,4,3,4,4,2,2,4,2,3,4,3,3,2,0,2,2,2,2,2,2,3,4,4,2,1,1,3,3,4,4,2,4,4,2,4,2,2,4,3,4,4,0,2,2,4,2,2,4,2,4,3,2,3,3,3,4,3,4,2
arm,5,4,4,4,4,5,4,4,4,4,5,5,4,3,4,3,3,4,4,4,4,6,4,4,3,4,4,4,3,4,4,3,2,4,2,4,5,4,4,4,4,3,4,3,4,3,3,5,4,5,3,5,5,4,5,3,4,3,5,3,3,4,4,4,4,4,5,4
army,4,3,4,4,4,3,3,3,4,4,3,4,4,5,4,5,3,3,4,4,4,4,2,4,4,5,2,4,2,2,4,3,2,2,2,2,4,5,3,3,2,4,5,2,4,4,3,5,4,6,2,4,4,4,4,2,2,4,5,3,2,3,4,3,4,3,4,4
arrested,4,5,3,3,4,2,2,2,3,3,3,3,3,4,3,4,4,4,4,4,4,2,4,2,4,4,3,2,3,4,2,3,1,4,3,5,4,3,4,4,3,4,3,2,4,3,2,4,4,3,4,4,4,5,4,3,4,4,4,3,4,3,3,4,4,4,5,4
artist,4,4,4,4,5,5,4,4,5,4,4,4,4,3,4,3,3,4,4,4,4,3,3,5,4,3,4,4,4,5,4,3,4,3,4,4,5,4,4,3,3,4,3,3,4,3,3,3,4,6,4,6,4,4,4,0,3,3,5,2,2,2,0,4,6,4,4,4
asparagus,4,4,2,3,4,3,2,3,4,2,2,4,4,1,2,4,2,2,3,2,3,2,1,2,3,1,0,0,3,2,4,4,0,0,0,1,2,2,3,2,2,4,2,2,3,2,2,4,4,2,0,0,1,2,3,0,3,3,3,0,0,4,2,5,5,2,4,0
ate,4,4,4,5,3,4,3,3,6,4,4,4,3,6,5,5,4,3,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,5,3,6,4,3,4,4,4,4,4,5,4,5,4,6,6,5,6,6,5,4,6,3,4,3,4,4,3,4,4,4,6,6,5,3
attribute,4,5,4,5,4,4,4,4,4,5,4,5,4,3,3,5,4,4,5,5,4,2,4,3,4,3,4,4,4,4,3,4,4,3,4,6,4,4,4,3,3,3,4,4,4,4,4,4,4,4,0,4,4,5,4,4,4,3,5,3,4,4,3,4,4,5,4,4
audience,6,4,3,4,4,6,4,4,4,4,4,3,5,4,4,3,3,5,3,3,5,3,2,5,5,3,2,4,4,4,4,3,2,4,2,1,4,4,4,4,4,4,4,3,4,3,3,4,3,6,5,5,4,5,5,2,4,3,5,3,4,2,2,3,4,4,4,4
author,4,4,4,4,4,3,2,4,4,4,3,4,4,3,3,4,2,3,4,3,3,3,3,4,4,3,2,5,4,5,3,4,4,4,2,3,4,5,4,2,3,4,4,4,4,2,3,5,5,6,3,5,3,5,5,2,4,3,4,2,2,3,3,4,5,3,4,4
avalanche,4,5,4,3,4,5,3,4,4,4,4,5,4,4,2,4,2,4,4,4,4,6,3,4,5,4,3,5,2,3,4,0,2,3,0,4,4,4,3,2,4,4,5,3,4,2,3,4,5,1,0,2,4,4,5,4,4,4,5,4,4,3,3,4,4,4,4,4
awe,3,4,3,3,4,4,3,4,3,4,4,3,4,2,3,3,3,2,4,4,4,3,2,4,4,2,4,4,4,4,3,3,3,2,3,2,4,4,4,2,4,5,4,0,6,2,4,4,5,4,4,3,3,5,3,3,3,2,4,2,2,0,3,4,3,4,4,4
axe,4,3,4,3,4,4,4,4,3,4,3,4,4,4,2,6,3,4,3,3,4,4,4,4,4,4,4,3,2,2,2,2,1,4,0,4,4,3,4,3,4,3,4,3,4,4,3,4,3,6,0,2,3,4,5,4,3,4,4,2,2,4,2,3,5,4,4,4
bagpipe,3,3,3,4,4,4,4,4,4,4,4,4,3,2,2,4,4,3,3,3,3,3,1,5,4,4,5,5,4,4,0,2,3,4,2,3,2,3,2,2,3,2,4,5,4,2,2,4,4,4,0,3,2,4,3,1,4,3,4,4,2,2,0,3,3,6,6,4
ball,4,4,4,4,3,4,3,4,3,4,3,6,3,2,0,5,4,4,3,4,3,5,2,4,4,3,4,3,3,2,3,2,4,5,4,5,3,6,5,2,3,3,4,4,4,2,2,4,4,4,1,3,3,1,5,2,4,3,3,3,3,3,3,3,4,4,4,5
banana,4,4,3,5,3,3,4,4,2,3,3,5,2,2,0,5,3,3,4,4,4,2,1,1,4,0,0,0,0,3,6,4,3,3,0,3,4,3,3,4,3,2,2,4,4,0,2,3,3,3,0,2,1,3,4,0,4,0,5,0,0,2,0,2,5,2,4,3
banjo,4,4,3,4,4,4,4,4,4,4,4,4,4,4,2,3,2,2,4,4,4,3,0,4,4,4,4,5,4,3,5,2,1,5,2,5,4,4,3,3,4,4,3,4,4,4,3,5,4,5,3,3,2,3,6,3,3,3,4,3,2,3,2,4,5,3,4,4
banker,4,4,4,4,4,4,2,4,2,4,2,5,3,4,3,4,2,3,5,2,4,4,0,4,3,4,2,2,3,3,3,3,0,2,0,3,5,4,3,2,4,4,3,3,3,4,2,4,5,4,4,4,3,6,4,1,3,2,5,2,2,0,2,2,4,3,4,2
bar,4,3,3,4,4,4,4,4,3,4,2,4,3,3,2,3,3,4,4,3,4,4,2,4,4,4,3,2,4,1,3,4,3,4,2,4,6,4,3,4,3,4,4,3,4,3,4,4,3,5,0,5,5,4,4,3,4,4,5,4,3,3,2,4,4,4,3,4
barbecue,4,4,4,3,4,5,4,2,4,4,4,4,4,3,4,4,5,2,4,4,4,4,0,4,4,0,2,4,2,1,4,6,1,5,0,6,4,4,4,3,3,4,4,5,4,4,3,4,4,6,0,3,3,2,4,2,5,4,5,0,0,2,0,4,4,4,4,4
baseball,5,4,3,4,4,3,4,4,4,4,3,4,4,2,3,4,3,2,4,3,4,2,2,3,4,2,5,6,3,2,3,4,2,4,1,5,4,4,4,3,4,5,3,4,4,4,3,5,3,6,2,3,4,4,3,2,4,3,5,2,3,0,0,4,5,5,5,4
battle,3,4,4,4,4,4,4,4,4,4,3,4,3,5,3,3,4,3,3,3,3,4,4,4,4,3,4,3,5,3,3,3,2,4,3,4,4,4,3,2,3,4,3,4,3,4,3,3,6,5,2,4,3,4,5,4,4,5,5,4,4,2,4,4,6,5,5,5
bay,3,4,4,4,4,4,1,5,4,5,3,4,4,4,3,5,3,3,4,4,4,4,3,4,4,2,4,3,4,3,4,3,2,4,6,5,4,4,4,4,4,4,4,3,4,4,5,5,4,3,4,6,4,5,4,3,5,3,5,4,3,3,2,4,5,5,3,4
beach,4,4,3,3,4,4,3,4,3,3,4,4,5,4,2,4,5,2,4,4,4,2,1,4,3,1,3,4,3,1,0,4,2,2,3,6,5,4,6,3,3,4,4,4,3,3,2,5,5,3,0,2,4,4,5,3,5,3,5,4,2,0,0,4,4,4,4,4
bed,5,4,4,3,4,3,4,4,3,4,3,5,4,3,2,6,4,4,5,3,4,4,2,3,4,4,3,3,2,2,2,3,2,3,4,6,4,4,4,4,4,4,3,6,4,3,4,4,5,4,0,3,3,3,6,3,5,3,5,4,2,4,3,3,5,5,3,2
bee,4,4,4,3,4,4,3,4,4,5,4,5,4,3,2,4,4,4,4,4,4,4,4,4,4,3,3,4,4,2,4,4,4,4,0,5,3,3,4,4,4,4,3,4,5,3,3,3,3,4,0,4,5,5,4,2,6,2,4,4,4,3,3,4,4,4,4,5
beer,5,4,3,4,4,4,3,4,4,4,3,4,4,4,4,4,3,5,4,3,3,4,1,4,4,2,2,4,3,0,3,5,4,4,1,4,4,3,5,3,4,4,4,3,3,2,4,5,4,3,0,4,2,3,3,1,4,2,4,3,2,2,2,4,5,3,4,3
belch,4,3,3,4,2,4,4,4,3,4,3,4,3,3,3,2,2,3,2,2,4,4,3,4,4,5,4,4,2,3,2,4,4,1,0,5,3,4,2,3,3,5,4,2,4,2,3,3,3,3,2,2,4,2,4,3,2,3,4,2,4,4,2,4,4,5,4,4
belief,5,3,3,3,4,4,3,4,3,4,3,3,4,4,3,1,3,3,3,1,5,1,3,4,4,2,2,4,3,4,4,2,4,3,3,4,3,3,3,2,3,4,4,3,4,4,4,4,4,4,3,5,3,5,5,2,3,3,4,4,4,2,4,3,5,4,5,4
bell,4,4,4,4,5,5,3,4,5,4,3,4,4,2,2,4,3,3,4,3,5,4,3,5,4,4,4,6,4,2,5,0,3,4,0,5,4,4,4,5,3,3,4,4,6,4,5,5,4,3,0,4,3,5,4,3,3,5,4,3,2,3,3,4,4,5,4,4
bicycle,5,4,4,4,4,4,4,4,3,4,5,5,4,2,2,4,3,3,3,3,4,4,2,4,3,2,3,3,4,0,0,2,0,0,5,6,4,4,4,4,3,3,3,4,4,3,3,4,4,3,0,2,5,2,5,1,5,0,5,2,2,0,2,4,4,4,3,4
big,4,4,5,4,3,5,4,5,4,4,2,4,5,4,5,4,5,4,4,4,4,4,4,2,5,3,3,4,4,4,5,4,4,2,4,4,4,3,5,5,3,3,3,3,4,4,4,4,4,5,2,3,4,5,5,4,4,4,3,4,2,3,4,2,5,5,4,4
bird,3,4,3,4,4,4,4,5,3,2,3,3,6,4,3,4,2,4,4,3,4,4,3,4,3,4,3,3,3,4,2,2,3,3,2,3,4,3,4,4,4,4,2,4,4,2,3,4,4,2,3,3,2,3,4,2,4,2,4,3,3,2,3,3,4,4,4,4
black,4,2,4,3,4,4,3,4,3,4,5,4,3,3,4,4,4,5,4,5,2,3,4,4,3,4,4,4,4,3,3,2,1,3,1,3,3,4,4,5,2,4,5,2,3,3,4,3,5,4,2,4,4,4,5,4,4,4,4,2,3,4,3,4,4,5,5,3
blocked,5,5,5,4,4,3,2,3,3,3,4,4,4,4,4,4,3,3,4,3,3,2,4,3,4,3,4,5,4,4,3,3,4,2,3,5,4,4,3,4,3,4,4,3,4,4,4,4,4,2,4,5,4,4,4,3,3,4,3,3,3,2,4,4,4,5,4,4
blue,4,4,4,4,3,4,2,2,4,4,2,4,4,3,2,4,3,4,4,4,3,2,3,3,2,2,4,4,2,4,3,2,2,2,2,3,4,4,4,4,4,2,4,4,4,4,3,3,4,4,2,3,3,3,5,3,4,2,4,2,2,2,2,2,5,5,5,4
blueberry,4,3,4,5,4,4,4,4,4,4,3,4,4,3,0,4,3,4,3,2,4,2,1,2,3,4,0,3,3,4,5,5,3,1,0,5,3,2,3,4,2,3,3,4,4,2,4,4,4,3,0,3,3,4,4,2,5,2,5,4,1,2,2,2,4,4,5,3
boat,4,4,4,4,4,4,4,5,3,5,4,5,4,2,1,4,4,4,4,2,4,4,0,4,4,4,2,4,3,2,0,4,0,1,2,4,4,4,4,4,4,4,2,2,3,3,3,4,4,3,0,2,5,2,4,3,4,0,5,2,2,2,0,2,4,3,4,3
bonfire,4,4,4,4,4,5,4,4,4,4,4,4,4,2,2,4,6,4,2,4,2,3,1,3,4,3,2,3,3,2,4,5,2,2,0,4,4,2,5,2,3,3,4,3,5,4,4,5,5,6,0,2,2,3,4,2,5,3,5,3,3,3,2,4,4,4,4,5
book,4,4,3,4,4,4,4,3,3,4,2,4,3,4,2,3,2,2,3,4,3,4,3,4,3,2,2,4,3,2,3,4,2,3,0,6,4,4,4,5,3,4,3,3,4,4,2,4,4,4,0,4,4,6,4,0,5,3,4,4,2,4,3,5,4,4,4,4
bought,4,4,4,3,4,3,4,4,4,3,3,4,4,4,4,4,4,4,4,3,4,3,4,4,3,4,2,5,5,3,4,4,2,5,2,4,4,5,4,4,4,4,5,3,4,4,4,4,5,4,6,6,4,5,4,4,4,4,5,2,3,3,4,4,4,4,4,4
boy,4,4,4,2,4,4,3,4,4,4,4,3,4,4,4,4,4,3,4,3,4,4,2,2,3,4,4,4,4,4,4,4,2,4,3,4,4,5,3,4,4,4,3,3,4,2,2,4,4,4,3,4,6,3,5,3,4,2,4,0,2,4,4,3,4,5,5,3
bread,5,3,3,4,3,3,4,3,2,1,2,6,3,3,2,5,4,4,4,4,4,4,2,3,4,4,2,2,2,3,5,5,2,2,1,4,4,4,4,4,2,3,4,4,4,2,3,5,4,4,0,3,2,2,4,0,5,3,4,3,2,3,0,4,4,4,4,2
bribe,4,4,4,4,2,2,3,5,4,3,2,2,5,3,5,3,3,3,4,2,3,3,3,3,4,2,2,4,3,3,4,2,3,3,2,2,4,4,4,4,5,4,3,2,3,2,3,5,4,4,3,3,5,3,5,4,4,3,4,2,4,3,3,4,4,4,4,4
bridge,4,3,4,4,4,4,4,4,4,3,3,4,4,2,2,4,3,4,3,4,3,5,2,4,3,3,2,3,3,3,3,2,2,4,3,4,4,4,3,4,4,4,4,3,4,2,5,5,3,4,0,4,3,5,4,2,4,4,5,3,2,2,2,3,4,3,4,4
broccoli,4,4,4,4,4,3,4,3,3,2,2,4,4,2,2,4,2,2,2,4,3,3,2,3,2,1,2,0,2,1,4,4,1,2,0,4,3,3,2,4,3,4,3,3,4,0,2,4,4,3,0,3,4,0,4,0,2,3,3,2,2,3,2,4,4,4,4,2
broke,4,3,3,4,5,4,4,0,4,5,4,4,4,4,4,3,4,4,3,5,4,4,2,4,4,4,1,4,3,3,2,4,3,3,2,4,5,2,3,4,4,4,6,2,4,3,5,6,5,4,4,4,4,4,5,5,2,4,3,4,4,2,2,4,4,4,5,4
bugle,3,4,2,4,4,4,4,3,4,4,3,5,4,3,3,4,2,3,4,4,4,4,2,4,4,4,4,5,4,3,3,4,4,4,2,4,4,3,4,2,4,4,3,3,4,3,4,4,4,5,1,4,4,4,5,2,3,3,5,0,3,3,2,4,4,5,5,4
built,4,5,3,4,4,3,3,4,5,3,4,5,4,4,4,4,4,4,4,4,5,4,4,4,5,3,3,4,4,4,3,2,2,6,4,4,4,4,4,4,3,4,4,4,2,3,3,4,5,4,4,4,3,5,5,3,4,3,5,2,3,4,4,5,4,5,5,4
bus,4,4,5,4,4,3,4,4,3,3,4,4,4,2,0,4,5,4,3,3,3,4,3,4,4,3,3,4,2,2,3,4,1,2,1,5,4,5,4,3,4,4,4,4,4,2,4,4,4,6,0,5,5,3,4,2,4,3,4,3,2,4,2,3,3,3,4,3
business,4,4,3,3,4,4,3,3,6,4,4,4,3,5,4,3,3,3,4,4,3,4,2,5,4,2,3,5,4,4,3,3,2,3,2,2,4,4,4,4,4,3,4,2,5,5,2,4,5,6,3,4,3,5,5,3,4,3,4,2,2,4,2,4,4,4,4,4
businessman,4,4,4,4,4,3,2,4,3,5,3,4,3,3,4,6,2,4,4,3,3,2,2,5,4,4,2,4,2,4,4,2,3,3,4,4,4,3,4,3,5,3,4,3,4,4,4,4,3,5,3,5,3,5,5,2,4,2,3,2,3,3,2,5,3,3,5,5
butterfly,3,5,4,4,4,3,4,4,5,4,3,5,4,2,2,4,2,3,4,3,4,1,0,2,2,2,3,2,2,3,0,1,2,2,1,2,4,3,4,4,4,3,4,2,2,2,5,5,3,4,0,4,4,3,3,0,6,2,5,3,2,2,2,4,5,4,5,4
cab,3,4,4,3,4,4,3,4,3,4,2,5,4,0,3,3,4,3,4,3,4,4,2,4,4,4,2,4,3,3,4,4,2,2,2,4,4,4,4,4,3,4,4,4,4,3,3,4,4,4,3,3,4,4,6,2,3,2,4,3,2,2,3,2,4,4,4,4
cabbage,4,4,4,3,5,2,2,2,3,2,3,4,3,2,2,4,2,2,4,4,5,4,0,2,3,2,1,0,2,2,4,4,2,0,0,4,2,3,3,2,1,4,3,2,2,1,2,4,3,4,0,2,4,2,3,0,3,2,3,2,2,3,2,4,4,3,4,2
cabinet,4,4,4,4,5,4,4,3,3,3,3,4,4,3,2,4,3,3,5,3,4,5,2,3,3,4,3,4,3,2,3,3,2,2,0,3,4,5,4,4,3,2,4,3,3,3,3,4,5,3,0,4,2,3,4,3,2,2,4,2,2,2,3,3,4,4,4,2
cafeteria,4,4,5,4,4,4,3,3,3,4,2,4,3,2,3,4,3,3,4,3,3,2,1,4,2,2,4,3,2,4,3,4,2,0,0,4,6,3,4,5,4,3,3,4,4,4,3,4,5,4,0,2,2,4,4,2,4,2,4,3,2,2,0,2,3,4,4,4
camel,4,3,3,2,3,3,2,4,3,4,2,5,4,2,3,4,3,4,3,4,2,3,1,4,3,2,2,3,2,2,3,2,4,0,3,1,3,4,4,2,2,2,4,3,3,2,2,3,4,4,2,2,3,3,4,2,4,2,4,3,2,2,2,4,3,4,4,2
camera,4,4,3,4,4,5,4,4,4,4,4,4,4,4,2,3,3,2,4,4,4,3,1,2,4,3,2,3,2,2,4,0,2,5,0,6,4,4,4,4,4,3,3,4,4,2,4,4,5,4,0,4,3,3,3,2,4,3,4,2,0,3,2,4,3,4,4,4
car,4,4,4,4,4,4,4,5,4,4,4,5,4,3,3,3,3,4,4,3,5,4,2,4,4,5,3,4,3,2,3,4,2,3,2,4,5,4,3,4,3,4,4,4,4,3,3,4,4,4,0,4,4,3,4,3,4,3,4,3,2,2,3,3,4,4,6,3
carnival,4,4,4,4,4,4,4,4,4,4,3,4,4,3,3,3,2,3,4,3,5,2,0,5,5,4,4,5,3,4,3,3,4,1,2,2,3,3,4,4,4,4,4,4,4,2,4,4,4,6,2,4,3,3,4,2,4,2,5,2,0,2,3,4,4,4,3,5
carriage,4,3,4,3,4,4,3,4,3,3,4,4,3,4,3,2,3,4,4,4,3,4,4,3,3,3,3,4,3,2,4,4,1,4,3,4,4,4,4,4,3,4,3,3,4,3,3,4,4,5,0,3,2,3,6,4,3,4,4,2,4,2,4,4,5,5,4,3
carried,5,4,3,4,4,3,4,4,4,5,4,3,4,4,4,4,4,5,4,3,3,4,4,3,3,4,4,3,4,4,4,4,4,6,4,4,4,5,4,4,3,5,4,4,5,4,4,5,4,5,5,6,5,4,5,3,4,4,4,4,3,4,4,4,4,4,4,4
carrot,4,4,2,5,4,4,2,4,2,4,2,2,3,3,0,4,2,2,3,4,3,2,2,4,2,2,1,2,2,2,4,3,3,2,0,5,4,3,2,3,4,2,4,4,3,3,2,3,4,4,0,4,2,3,4,0,4,2,5,4,2,2,3,2,5,4,6,4
cash,4,3,4,4,4,5,4,4,5,4,3,4,3,3,1,4,4,2,2,3,4,4,0,2,2,3,2,3,3,2,0,2,3,2,3,4,4,4,4,4,4,3,4,3,3,4,4,4,5,4,0,4,3,4,5,3,4,3,4,4,2,2,2,4,4,4,5,3
cathedral,4,4,5,3,5,4,2,4,5,4,2,6,4,2,4,4,2,4,4,3,2,5,2,4,4,4,4,3,4,2,4,5,0,0,0,3,5,4,4,2,3,2,4,3,4,4,2,4,4,6,0,4,2,3,4,0,4,2,4,4,0,2,2,4,4,4,6,5
celebrated,4,5,4,4,4,5,4,3,4,4,4,4,4,5,4,5,2,3,3,2,4,3,4,4,5,4,4,4,4,4,5,4,4,4,4,5,5,4,3,5,3,3,4,4,4,4,4,4,3,4,5,5,4,4,5,4,4,3,4,2,3,3,5,4,5,5,4,5
cellphone,4,4,4,3,4,3,5,4,2,4,4,4,3,2,2,5,3,3,5,2,5,3,4,4,3,2,4,4,3,2,0,2,2,6,0,6,3,5,4,5,4,3,4,2,3,3,2,4,4,4,0,6,2,3,6,3,4,2,4,2,2,3,2,4,4,5,4,4
chair,5,5,3,3,4,4,4,3,2,2,4,5,3,2,2,6,3,2,4,4,4,4,2,1,4,2,2,2,2,1,0,2,0,2,3,4,4,4,4,4,4,2,5,2,3,2,0,4,3,2,2,2,2,4,6,0,4,0,3,2,2,0,0,2,3,4,2,2
cheese,4,4,4,5,4,4,4,3,3,4,2,5,3,2,3,4,3,3,4,3,4,3,1,1,1,2,4,2,2,0,5,4,5,2,0,4,4,4,2,4,2,4,3,4,4,2,3,5,4,3,0,4,4,2,4,2,4,4,5,3,0,3,2,4,4,4,4,2
cheetah,4,5,3,4,5,4,4,5,6,6,2,4,4,2,2,4,3,4,4,2,4,1,2,3,4,2,4,3,3,3,2,2,2,0,5,3,2,4,3,2,4,5,4,3,4,4,3,5,4,2,0,2,3,4,3,3,3,2,4,2,2,2,4,4,5,2,6,4
cherry,3,4,4,5,5,4,4,4,2,4,2,4,5,4,0,4,3,3,4,3,4,4,2,5,2,4,3,3,2,3,5,4,4,2,2,4,4,5,3,3,4,4,3,5,5,3,3,4,4,4,0,4,3,5,4,3,3,3,5,3,3,2,3,5,5,4,4,4
chestnut,4,4,4,4,3,4,3,4,3,4,3,4,4,3,3,4,3,2,4,4,4,4,4,3,3,4,3,4,4,2,4,4,0,2,2,4,4,4,4,4,4,3,4,4,3,3,3,4,4,3,2,3,2,4,4,4,4,2,5,2,2,4,3,3,4,3,4,4
chicken,3,3,4,3,4,4,4,4,4,5,4,3,4,2,2,5,4,3,3,4,4,2,4,4,4,2,4,4,1,3,6,4,2,2,4,4,4,4,4,4,3,4,2,3,4,2,3,5,4,2,1,3,1,4,4,4,4,2,4,3,3,2,4,3,4,5,3,3
child,4,3,3,4,4,3,4,4,4,4,3,4,4,6,4,5,2,3,4,4,4,3,3,4,3,4,5,4,2,2,4,4,5,5,4,3,4,3,4,4,5,3,4,3,4,4,3,4,4,5,2,5,3,5,4,3,4,2,3,3,2,2,1,3,3,4,3,4
chime,5,4,4,3,6,3,4,5,4,3,3,4,3,4,3,4,3,4,4,3,5,3,2,3,4,4,3,4,4,5,4,2,3,3,3,6,4,5,3,4,3,6,3,4,4,4,2,4,3,4,1,5,4,4,3,3,4,4,4,4,3,3,2,4,4,5,4,4
chipmunk,4,4,3,4,4,3,5,4,4,4,4,4,3,3,2,4,2,2,4,3,2,2,0,5,3,2,4,5,3,4,2,3,2,2,2,3,4,3,4,4,3,2,4,2,4,2,4,3,3,4,2,4,2,3,3,1,4,2,5,2,3,3,2,1,4,3,4,3
