Concept,Vision,Bright,Dark,Color,Pattern,Large,Small,Motion,Biomotion,Fast,Slow,Shape,Complexity,Face,Body,Touch,Hot,Cold,Smooth,Rough,Light,Heavy,Pain,Audition,Loud,Low,High,Sound,Music,Speech,Taste,Smell,Head,UpperLimb,LowerLimb,Practice,Landmark,Path,Scene,Near,Toward,Away,Number,Time,Duration,Long,Short,Caused,Consequential,Social,Human,Communication,Self,Cognition,Benefit,Harm,Pleasant,Unpleasant,Happy,Sad,Angry,Disgusted,Fearful,Surprised,Drive,Needs,Attention,Arousal
ambulance,4,4,3,5,4,3,3,4,2,4,3,5,3,2,2,2,0,3,3,2,4,4,4,4,4,4,5,4,2,1,0,3,0,0,1,3,4,4,4,2,2,4,5,2,3,2,2,3,5,5,2,2,3,2,5,0,2,0,2,2,0,0,2,4,4,4,4,2
analogy,4,3,3,3,5,4,4,4,5,4,3,3,4,4,4,3,3,3,4,4,4,2,4,4,4,3,3,4,3,4,4,5,4,4,2,4,3,5,3,4,4,4,4,3,4,4,3,4,4,4,2,6,4,5,5,3,4,3,4,3,4,3,4,3,5,5,4,4
angry,2,2,2,2,4,1,2,2,3,4,4,2,3,4,3,2,4,2,2,3,3,4,3,2,3,4,3,2,3,4,2,2,3,3,2,2,2,2,3,2,4,3,4,2,1,3,2,2,3,4,4,2,2,5,2,4,0,2,2,2,4,3,4,4,4,2,4,4
animosity,5,5,4,4,4,4,4,4,4,4,4,4,4,4,3,2,4,3,2,3,4,4,3,3,3,4,4,2,3,4,4,3,3,4,2,4,3,3,3,2,4,3,2,2,4,3,3,4,5,5,2,3,3,5,4,5,3,4,3,2,3,5,4,4,4,4,5,5
ant,4,2,3,4,4,3,6,5,4,5,4,4,5,4,3,3,2,3,4,3,3,0,2,2,3,2,2,2,2,4,2,2,1,1,2,5,4,4,3,3,4,1,2,4,3,2,2,5,3,3,1,2,1,4,3,1,4,2,4,2,2,5,2,4,4,5,4,5
apartment,4,4,3,4,4,4,5,4,4,3,4,3,3,3,3,4,3,3,4,2,4,4,2,3,4,3,3,4,2,2,3,4,2,0,0,6,5,3,3,4,4,2,3,2,4,4,3,4,4,5,0,4,4,2,4,2,4,3,4,3,3,3,3,4,4,4,4,3
apology,4,4,4,4,4,3,3,4,4,4,4,3,3,4,4,4,3,4,3,4,2,4,2,4,4,3,4,4,3,4,4,2,5,3,2,4,3,4,2,3,4,4,4,3,3,3,3,5,4,5,4,6,2,4,5,4,6,3,4,4,3,3,2,3,4,5,5,2
applause,4,3,2,2,3,4,2,4,4,4,4,3,3,1,2,3,2,3,1,2,3,2,0,5,5,4,3,4,4,3,0,0,3,4,1,2,2,4,3,3,4,3,4,4,3,2,4,3,4,4,2,5,3,5,5,1,4,4,6,2,3,2,1,4,4,4,5,4
approached,4,5,4,5,4,4,4,4,5,4,4,5,3,3,4,5,2,4,4,4,3,4,4,4,4,4,3,5,4,4,4,4,4,4,4,3,5,4,4,4,4,3,3,4,4,3,4,3,6,4,6,6,4,6,5,3,4,4,5,4,2,4,4,4,4,5,4,4
apricot,5,4,3,4,4,4,4,4,4,2,3,5,2,3,1,4,3,2,4,4,3,4,2,2,3,2,2,3,3,2,4,5,2,0,0,5,4,4,3,3,4,4,4,3,4,2,4,4,4,4,0,2,3,4,4,0,5,2,5,3,1,0,2,4,3,4,4,4
arm,4,4,4,3,5,5,4,4,3,4,4,5,4,2,3,4,4,4,4,4,4,4,4,4,3,2,3,4,4,3,3,3,3,6,1,6,4,4,4,4,3,5,4,4,4,3,4,4,4,3,3,5,4,3,5,4,4,2,4,3,3,4,3,3,5,4,4,5
army,4,4,4,3,4,5,4,6,3,4,3,4,3,3,3,4,3,3,3,4,4,4,3,4,4,3,4,4,3,2,3,3,2,4,3,4,4,3,5,2,3,3,3,4,3,3,4,4,3,6,4.,5,3,5,5,4,4,3,5,3,3,2,4,4,3,3,4,4
arrested,4,4,4,4,4,2,2,2,4,3,2,3,3,4,4,4,3,4,4,3,2,3,4,4,4,4,4,5,4,5,2,2,2,4,2,4,4,4,2,4,5,4,4,3,4,2,2,3,4,3,4,5,5,5,4,3,4,4,4,3,4,4,3,4,4,4,5,4
artist,4,3,4,5,4,4,2,4,4,4,5,5,4,4,3,4,4,3,3,4,4,2,3,4,4,3,3,4,5,3,4,3,5,4,3,5,4,4,5,3,3,3,4,3,3,3,3,4,4,3,3,6,4,5,4,0,4,3,4,2,2,3,3,4,4,4,5,4
asparagus,3,4,3,3,2,2,3,4,4,2,2,4,4,3,0,4,2,2,2,2,2,2,2,1,3,2,2,0,1,1,5,5,0,0,0,5,2,3,3,2,4,3,3,3,3,1,2,5,4,3,0,1,1,0,4,0,3,2,3,1,0,2,0,2,4,2,3,2
ate,4,5,4,4,4,3,4,3,4,4,4,4,4,5,4,4,3,5,4,4,2,3,3,4,3,3,5,4,4,4,4,4,3,5,5,5,4,4,3,4,3,3,5,3,4,4,2,4,6,5,5,5,4,4,6,3,4,2,4,4,4,3,4,4,5,6,6,4
attribute,4,4,4,4,4,5,4,4,5,4,4,4,4,3,4,4,3,3,5,4,5,4,4,4,4,5,4,3,3,4,5,3,4,3,3,5,3,3,4,3,5,4,4,3,4,3,3,4,5,4,2,5,4,5,4,4,6,3,6,3,4,4,4,5,4,4,5,5
audience,4,4,4,3,3,4,4,4,5,4,4,5,3,3,4,3,3,3,4,4,3,3,2,5,4,4,3,4,5,4,4,3,4,3,4,4,3,4,5,4,4,4,5,3,4,4,3,4,3,6,4,5,4,5,4,2,3,3,3,3,3,3,2,4,4,5,3,4
author,4,4,4,3,4,3,3,5,4,4,4,5,4,3,3,4,2,3,4,4,3,4,2,5,4,3,2,5,4,4,4,4,4,3,2,3,4,4,5,2,4,5,4,3,4,4,3,5,5,4,3,5,3,4,5,2,4,4,5,3,2,1,2,4,4,4,5,5
avalanche,4,4,4,2,4,5,4,5,4,5,4,4,4,0,3,4,3,5,2,4,4,6,4,4,4,4,2,4,3,3,4,2,1,4,0,2,4,4,4,2,5,6,3,2,2,2,3,4,5,0,0,2,3,4,5,3,4,3,5,4,3,2,3,5,4,5,3,4
awe,4,4,3,3,4,4,3,4,5,4,3,4,4,4,3,3,3,3,4,4,4,3,2,4,3,3,4,4,4,3,4,4,3,3,2,4,3,4,4,3,4,3,4,0,4,2,4,3,6,4,0,4,4,5,3,5,5,2,3,4,2,0,3,5,5,4,4,4
axe,4,3,4,3,3,4,5,4,4,4,3,4,5,3,0,4,4,4,3,4,4,4,2,5,4,4,4,4,3,2,4,3,0,4,0,4,5,4,5,2,4,2,3,3,4,3,3,4,4,4,0,3,3,5,4,4,3,4,4,4,2,4,4,4,5,4,4,5
bagpipe,4,3,4,4,4,4,4.,3,4,3,4,4,4,2,2,4,2,3,4,4,4,4,0,4,4,4,4,6,4,2,0,3,3,3,2,5,4,2,4,2,3,3,5,3,3,2,3,4,4,5,0,4,3,4,4,0,4,2,4,2,2,2,2,4,4,3,4,4
ball,4,4,4,4,4,4,4,4,3,5,3,5,4,3,0,6,3,4,4,2,4,4,3,2,4,2,3,3,4,2,2,0,1,4,4,6,4,4,4,2,4,4,3,3,4,2,3,4,5,6,1,4,4,4,5,3,4,3,4,3,3,2,4,4,4,4,4,6
banana,4,4,4,6,5,4,3,4,3,3,2,4,2,2,2,4,3,4,4,3,5,3,0,1,3,0,1,0,2,2,6,5,4,2,1,4,3,4,3,3,3,3,3,4,4,3,4,4,4,3,0,2,3,4,3,0,4,0,4,2,1,2,0,3,3,4,4,3
banjo,5,5,4,4,5,3,3,4,3,4,4,4,4,3,3,4,3,2,4,4,4,3,0,3,4,4,4,5,4,3,4,2,0,4,2,4,4,4,4,2,4,4,5,3,4,3,3,5,4,5,4,2,3,3,3,2,4,4,5,2,0,2,2,4,4,2,4,3
banker,4,4,4,4,4,4,4,4,4,3,4,4,4,3,2,2,2,3,3,4,4,4,3,4,3,2,2,3,3,4,4,2,2,2,0,2,3,4,4,2,2,3,4,5,3,3,3,4,4,4,3,3,2,3,6,1,4,4,4,1,2,2,2,3,5,4,4,3
bar,3,5,4,4,3,4,4,4,3,4,3,4,4,3,2,4,5,5,4,3,4,4,4,3,4,4,2,4,4,5,4,4,2,4,1,6,5,4,4,4,3,3,4,3,2,3,4,4,4,5,0,4,3,3,4,4,4,4,4,4,2,3,4,3,4,4,4,4
barbecue,4,4,4,4,5,5,4,3,2,4,4,5,4,0,3,4,4,2,3,3,4,4,2,4,3,1,2,4,2,2,6,6,2,4,1,6,4,4,5,3,4,4,5,5,4,3,5,3,3,6,0,4,3,2,5,1,5,2,5,1,0,2,0,3,5,4,5,4
baseball,4,5,3,4,4,3,4,6,3,4,3,4,2,2,2,4,2,3,4,4,3,3,2,4,4,2,3,6,3,2,4,3,0,4,0,4,4,4,4,2,4,3,4,3,4,4,4,3,4,6,2,2,4,4,3,2,4,4,4,2,3,3,0,3,4,4,4,4
battle,4,3,4,4,3,4,4,4,4,4,3,4,4,4,3,4,4,3,3,4,4,4,4,3,4,4,4,3,4,3,4,4,3,4,4,3,4,4,3,2,4,3,5,3,5,3,3,4,4,4,4,4,3,5,5,4,4,4,4,4,4,4,4,4,3,5,3,4
bay,4,4,5,4,5,4,4,5,4,4,3,3,4,2,2,4,4,4,3,4,4,4,3,4,4,4,4,4,3,4,3,4,4,4,3,4,4,4,4,4,4,5,4,4,3,3,3,4,4,5,4,5,3,5,4,3,4,4,5,4,4,3,2,3,5,4,5,4
beach,4,4,2,5,5,5,3,4,4,4,5,4,4,3,2,4,4,3,4,4,4,3,2,3,3,4,3,4,3,3,0,4,1,2,2,6,5,3,5,3,3,4,5,4,4,3,2,4,4,4,0,4,3,3,3,2,6,2,6,4,4,2,0,3,4,4,5,4
bed,4,4,4,4,3,4,4,3,4,4,4,5,3,3,2,6,4,4,3,3,5,3,4,3,3,3,3,2,2,3,2,3,3,2,3,6,3,3,5,4,4,3,4,4,4,3,3,5,4,2,0,2,3,3,4,2,3,3,5,3,3,3,4,4,4,5,3,4
bee,5,4,3,3,4,4,4,4,3,4,4,5,4,3,2,3,4,4,4,4,5,4,5,4,2,3,4,3,4,3,4,4,4,4,4,4,4,3,4,2,5,4,4,4,6,2,4,4,4,4,3,4,4,4,5,5,5,2,5,2,4,4,4,4,4,6,5,4
beer,4,4,4,4,3,4,3,5,2,4,3,4,4,3,2,6,2,4,4,2,4,3,1,2,3,2,2,3,2,2,4,6,2,2,2,5,4,3,5,3,3,2,4,2,3,3,2,4,4,4,0,4,3,2,5,1,4,4,4,3,3,2,0,4,4,3,4,2
belch,3,4,4,3,3,3,3,4,3,4,4,3,5,5,3,3,2,3,3,3,4,4,3,4,3,2,4,4,2,4,3,4,4,2,2,4,5,4,2,2,4,4,4,2,3,2,3,4,4,2,0,4,4,2,6,3,2,3,5,4,3,4,3,4,5,4,4,3
belief,4,4,4,3,3,5,3,3,4,4,3,4,4,4,5,2,4,4,3,3,4,4,3,5,4,2,2,3,3,3,4,2,4,2,3,4,3,4,2,3,4,3,4,4,4,4,4,4,5,4,3,4,5,5,6,3,3,3,5,2,4,3,3,4,5,5,4,3
bell,4,5,4,3,4,4,4,4,4,3,4,4,4,4,1,5,4,2,4,3,4,3,2,6,4,4,4,6,4,4,3,2,2,4,0,4,3,4,3,3,3,4,3,3,3,3,5,4,4,4,2,4,4,4,4,2,3,2,4,3,3,3,4,4,4,4,4,4
bicycle,4,4,2,4,5,3,3,4,4,4,4,5,3,3,2,5,3,3,4,1,4,3,2,3,4,4,2,4,2,1,2,2,0,0,6,5,4,4,3,4,4,4,4,2,4,2,3,4,5,3,0,2,3,2,5,2,4,2,5,2,0,0,0,2,5,3,3,4
big,4,4,4,4,4,3,3,4,4,4,3,4,4,3,4,4,3,3,4,4,4,2,4,4,5,3,4,4,5,5,3,3,2,4,4,4,4,2,4,3,4,4,4,4,3,3,4,4,4,5,3,3,4,4,5,4,6,4,4,4,3,5,5,4,4,4,5,4
bird,4,4,4,5,3,4,3,4,4,4,4,5,5,3,4,4,3,3,4,4,4,6,3,4,2,3,5,4,4,3,4,5,2,1,2,4,4,4,4,2,4,4,2,3,4,2,4,3,4,0,2,2,3,4,3,4,5,3,4,3,2,3,3,4,4,5,4,4
black,5,3,4,5,5,4,2,4,4,6,4,4,4,4,4,4,5,2,5,3,3,3,3,3,4,4,2,4,4,4,2,2,2,4,4,3,5,4,3,4,5,3,4,3,3,2,3,4,4,4,2,4,3,3,6,4,3,4,4,3,3,2,5,5,5,4,4,6
blocked,4,3,5,5,4,4,4,4,5,4,4,4,5,4,4,4,4,4,4,4,3,4,3,3,3,4,4,4,4,4,3,4,3,4,4,6,4,4,4,4,3,5,6,4,4,4,3,5,4,4,4,6,3,5,4,3,4,3,3,4,4,2,2,3.,4,5,4,4
blue,4,3,4,3,4,4,4,2,4,3,3,4,4,4,2,4,3,2,4,3,3,4,3,2,3,3,2,2,3,2,2,2,2,2,2,4,3,5,4,3,4,2,3,2,2,4,4,3,4,4,2,2,3,4,4,4,5,2,4,3,2,2,2,3,4,5,4,4
blueberry,4,4,4,4,4,4,4,4,2,4,4,4,4,4,3,5,3,4,5,3,4,2,1,2,3,2,2,3,4,2,4,5,4,1,0,4,4,4,3,2,3,3,4,4,4,3,3,4,3,4,0,2,4,2,5,1,5,3,4,2,0,1,2,3,4,3,5,3
boat,3,3,4,3,5,4,4,4,4,4,2,5,4,3,2,4,3,3,3,4,4,4,1,3,4,3,3,4,2,2,0,3,0,2,2,4,3,4,4,2,4,4,4,2,4,1,2,5,4,4,0,4,3,4,5,3,4,2,4,2,2,2,2,2,3,3,4,4
bonfire,5,5,4,4,4,5,3,4,4,3,3,4,2,3,3,4,5,3,2,3,4,3,2,4,3,3,1,3,2,1,3,5,2,2,0,4,3,3,4,3,4,4,3,3,4,4,4,4,5,6,0,2,2,3,4,3,5,3,6,4,4,2,3,3,4,4,4,3
book,4,4,4,4,5,4,4,4,3,3,3,4,4,4,2,3,2,2,4,3,4,3,2,1,2,2,2,3,2,4,3,4,2,0.,1,6,4,4,3,4,4,3,4,2,4,3,3,4,4,3,2,3,3,5,4,3,4,2,5,2,2,2,2,4,3,5,5,4
bought,4,4,3,4,4,3,4,4,4,4,4,5,5,3,5,4,4,3,4,4,4,3,3,2,3,4,2,4,4,4,4,2,2,4,2,4,5,3,5,3,3,4,3,4,4,4,3,4,6,4,4,4,4,6,4,4,4,4,3,3,3,4,3,4,5,5,4,4
boy,5,4,5,4,3,5,3,5,4,4,2,4,4,4,4,3,3,4,4,4,4,4,3,4,3,4,3,3,3,4,3,4,3,4,4,4,2,3,4,4,4,4,3,4,4,3,3,5,4,4,6,4,4,4,5,4,5,3,4,3,2,3,3,4,4,4,5,4
bread,5,4,3,4,6,3,3,3,3,2,2,5,3,2,1,4,4,3,5,4,4,3,0,3,3,2,2,0,2,2,4,5,2,3,0,5,2,4,3,4,4,3,3,3,2,3,4,5,4,5,0,4,4,3,5,0,5,2,6,3,2,4,2,3,4,4,3,2
bribe,4,4,5,4,4,3,4,4,3,3,4,2,4,4,4,2,3,4,4,2,3,2,2,4,2,3,2,3,2,4,2,3,3,3,3,2,4,4,4,4,4,3,4,2,4,3,2,4,4,6,4,4,4,4,4,3,4,3,3,2,4,4,2,4,5,3,4,4
bridge,4,4,4,4,4,4,4,4,4,3,4,4,5,2,2,4,3,4,4,5,4,5,1,3,3,3,3,3,4,3,3,2,2,4,2,4,4,5,3,3,4,4,4,4,4,4,3,5,5,5,0,4,1,5,5,2,4,4,4,3,2,3,3,4,4,4,4,4
broccoli,4,4,3,4,5,5,2,4,2,2,2,5,5,2,1,4,2,2,4,4,3,4,0,1,2.,1,2,0,2,2,4,4,0,2,0,2,3,4,2,2,2,4,2,3,4,1,3,4,4,2,0,2,3,1,3,0,3,3,3,2,2,5,2,4,4,4,5,2
broke,4,2,4,4,5,3,4,4,4,3,4.,2,3,4,3,4,4,4,4,4,2,2,3,3,3,2,2,3,2,4.,2,3,0,3,2,4,4,4,3,2,3,4,5,3,4,3,3,3,5,4,5,4,4,3,5,5,5,3,2,3,4,4,3,3,4,6,4,4
bugle,5,4,3,4,4,3,3,3,3,4,3,3,4,4,4,4,3,3,4,4,5,4,2,3,5,4,3,5,4,3,4,5,4,4,2,4,4,4,4,2,4,4,2,3,4,4,3,4,4,5,0,4,4,4,6,2,4,4,4,4,2,2,2,4,5,4,5,4
built,3,5,4,4,4,4,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,3,4,4,4,4,5,4,4,2,5,4,5,4,4,4,4,4,2,5,3,4,5,3,6,5,4,6,6,5,6,5,4,4,3,4,4,4,5,4,4,4,6,4,4
bus,4,4,3,4,3,4,3,4,4,4,3,5,4,3,2,4,3,4,4,3,4,4,2,4,4,2,4,3,3,3,2,4,2,2,1,4,4,4,4,4,2,4,5,4,4,2,2,4,4,5,0,6,4,4,4,2,4,4,3,4,2,2,2,4,4,4,4,4
business,4,3,4,6,4,4,4,4,3,5,3,4,3,5,3,2,4,4,4,3,4,4,2,5,3,4,1,4,4,4,4,4,4,4,2,3,4,4,4,4,3,4,4,2,5,4,4,4,4,6,3,5,4,5,5,3,2,3,4,2,1,3,2,4,4,3,3,4
businessman,4,4,2,4,4,4,3,4,4,5,4,5,4,4,4,3,3,4,4,4,4,3,2,4,3,3,2,3,2,4,5,2,3,3,2,2,3,4,4,2,4,4,5,4,4,4,2,4,4,4,4,6,4,4,4,3,4,3,4,2,2,3,2,4,4,2,4,4
butterfly,5,5,3,4,5,3,5,4,4,4,4,4,6,3,2,3,2,2,4,3,5,0,2,3,2,2,3,2,2,2,3,0,0,2,1,3,3,4,4,4,4,4,3,2,4,2,3,4,5,4,1,3,3,5,5,0,6,2,6,4,2,2,2,5,4,4,5,3
cab,4,3,4,4,4,4,4,3,3,4,4,4,3,3,2,3,3,3,4,3,4,3,3,4,3,4,2,4,3,3,5,4,3,3,2,4,4,4,3,4,4,3,4,2,4,3,3,4,4,4,0,5.,3,3,4,3,3,3,4,2,3,2,2,4,4,4,4,2
cabbage,4,4,2,4,4,4,2,4,3,4,3,5,4,4,1,4,3,3,4,4,4,4,2,2,3,3,1,0,2,2,4,5,1,0,0,4,3,2,2,2,3,1,2,2,2,2,2,2,4,3,0,3,2,1,3,0,4,3,6,2,0,2,2,3,4,2,4,3
cabinet,5,4,4,4,4,4,4,4,2,4,3,5,4,3,2,4,3,3,4,4,4,4,2,4,4,3,2,4,3,2,3,2,2,2,3,4,5,4,4,4,4,4,4,3,4,4,2,4,4,5,0,3,3,3,4,2,4,2,4,2,2,2,4,4,4,4,5,4
cafeteria,4,4,3,4,4,4,4,4,2,5,2,3,3,2,4,4,4,3,4,4,4,4,0,3,3,3,3,4,2,3,3,4,2,0,0,5,4,4,3,3,2,3,4,4,5,2,2,3,4,6,0,2,4,3,5,0,4,4,4,3,2,2,2,4,4,4,4,3
camel,4,2,3,3,4,3,3,3,4,4,4,4,4,2,2,4,3,2,3,4,4,3,2,3,4,3,4,4,2,2,2,2,3,2,2,3,4,4,3,2,3,4,3,4,3,4,2,3,4,5,0,3,2,4,4,1,4,3,3,2,2,2,2,3,4,4,4,2
camera,3,4,4,3,4,4,4,4,3,4,4,4,3,2,1,4,2,2,4,3,4,4,2,2,4,2,2,2,2,2,2,1,2,4,0,6,4,3,3,4,4,3,4,2,2,2,4,4,5,4,0,3,3,4,5,0,2,3,4,1,3,1,2,4,5,4,4,3
car,4,3,4,4,4,4,4,4,3,4,2,5,4,2,2,4,2,3,4,2,4,5,2,3,4,4,3,4,3,2,4,4,2,3,1,4,3,4,4,3,3,4,4,2,3,3,3,4,4,3,0,4,4,2,4,3,4,3,4,2,2,3,2,3,3,2,4,4
carnival,4,5,3,2,4,5,3,5,3,3.,4,3,5,4,4,3,3,3,4,4,3,3,2,4,3,4,4,3,4,4,5,4,4,2,2,3,4,4,3,3,4,4,5,6,4,2,4,4,4,6,4,4,2,4,3,2,5,3,4,2,2,2,1,4,5,5,4,4
carriage,4,5,3,4,4,4,4,3,3,4,4,3,4,4,0,4,4,3,4,4,4,4,3,3,4,4,3,3,2,3,3,3,5,4,3,4,3,4,4,4,4,3,4,3,4,4,2,4,4,5,0,3,3,5,6,2,5,4,4,3,3,3,4,4,5,4,4,3
carried,4,5,3,2,4,4,4,3,5,4,4,5,5,4,4,4,4,4,4,5,3,5,4,4,4,3,3,4,4,4,4,4,4,6,4,5,5,5,4,4,4,4,3,3,3,5,3,5,6,4,6,6,4,4,6,4,4,3,4,4,3,3,3,3,6,5,5,3
carrot,3,4,3,5,4,4,4,4,3,3,2,5,2,3,1,5,2,2,4,4,4,2,2,4,3,2,1,0,2,2,4,4,3,3,1,5,2,4,2,2,4,5,3,3,6,4,2,5,3,5,0,2,3,5,4,0,4,4,5,4,4,3,3,2,4,5,4,4
cash,4,4,3,3,4,2,2,3,4,4,3,5,3,2,1,4,2,4,2,3,2,3,3,4,4,5,1,2,3,2,2,1,2,3,0,4,3,3,3,3,4,5,3,5,4,3,3,5,4,4,0,4,3,4,5,3,4,3,4,3,3,2,2,4,4,3,3,2
cathedral,4,6,4,5,4,5,2,4,4,4,2,5,4,3,2,4,2,3,2,4,2,4,2,4,3,3,4,4,3,2,2,4,1,2,0,4,6,5,3,3,4,4,4,3,3,4,0,3,4,5,0,4,4,4,3,0,4,2,4,4,0,2,2,4,5,3,4,4
celebrated,5,5,2,4,4,4,3,4,4,5,5,4,4,4,3,4,4,3,4,3,3,3,3,5,3,4,4,4,4,5,5,4,4,4,4,4,5,4,5,4,4,5,4,4,4,5,4,4,4,3,6,3,4,4,6,4,4,2,5,4,3,3,4,3,4,5,4,4
cellphone,5,4,3,4,4,3,5,3,2,4,4,5,4,2,1,4,3,3,5,4,4,2,2,4,3,2,2,3,5,2,1,2,3,6,1,6,4,3,4,5,3,3,5,2,2,3,2,5,6,4,0,6,3,4,6,3,4,3,4,2,2,2,2,4,4,5,5,5
chair,6,4,4,4,5,3,4,3,4,4,4,4,3,2,2,6,2,4,4,4,3,4,2,1,4,2,2,2,2,2,0,2,2,4,2,6,4,2,3,5,3,4,3,3,4,2,0,4,4,2,0,1,5,2,4,0,3,2,4,2,0,2,2,2,4,4,3,2
cheese,4,4,4,4,4,4,2,3,2,3,2,4,4,2,2,5,3,4,4,4,3,4,1,3,3,2,2,2,2,1,5,4,4,1,0,4,4,4,4,3,4,3,4,4,4,3,3,6,4,4,0,2,2,2,5,1,4,3,5,4,2,3,0,3,3,4,3,2
cheetah,3,4,4,4,5,4,2,4,5,6,3,6,4,2,2,4,2,3,4,3,5,2,0,4,2,2,2,4,2,2,4,2,2,0,4,0,4,5,4,1,4,5,3,3,5,3,2,4,5,4,0,3,3,3,4,3,4,2,4,2,2,0,3,4,4,3,5,4
cherry,3,4,3,4,4,2,3,4,4,4,4,4,4,3,0,4,3,3,4,3,3,4,2,2,4,3,4,6,2,4,5,4,4,2,2,4,4,4,4,3,3,3,3,4,3,2,4,4,4,3,0,3,3,4,4,2,6,2,5,3,4,1,2,4,4,2,4,4
chestnut,3,4,4,3,4,5,3,4,4,4,2,3,5,5,2,4,4,2,4,3,4,5,3,4,3,4,4,3,2,4,4,4,2,4,4,3,3,4,4,4,4,3,3,4,4,4,3,4,4,5,0,4,3,3,2,2,5,3,4,3,3,2,3,4,3,4,4,3
chicken,4,4,5,3,4,3,4,4,4,3,4,4,4,2,2,5,4,4,4,4,5,4,1,3,4,4,2,3,2,1,4,5,4,2,3,4,2,2,2,3,4,1,4,3,5,4,3,4,4,4,0,2,2,4,3,2,4,2,4,3,2,3,2,3,4,4,4,5
child,3,4,3,4,4,4,3,4,4,4,3,5,4,4,4,4,4,3,3,3,4,4,2,4,3,3,4,3,3,4,3,4,3,5,2,4,6,4,4,4,4,4,4,4,4,3,4,4,3,4,4,4,4,2,4,4,4,1,6,2,2,2,4,5,4,4,4,5
chime,3,4,4,3,4,4,3,4,3,4,4,4,4,3,3,4,3,3,4,3,3,4,2,4,4,4,5,5,4,3,4,4,3,2,2,4,3,4,3,4,4,4,4,4,3,2,4,4,4,3,3,4,3,4,6,3,4,3,5,3,2,2,3,3,5,4,4,4
chipmunk,5,4,4,4,4,2,5,5,4,4,4,5,4,3,2,3,2,3,2,4,4,1,1,4,3,2,4,5,3,2,2,2,4,2,2,4,4,3,4,2,5,4,4,2,3,2,3,4,4,4,2,2,4,4,4,0,5,2,5,2,2,3,2,3,4,2,5,4
