Concept,Vision,Bright,Dark,Color,Pattern,Large,Small,Motion,Biomotion,Fast,Slow,Shape,Complexity,Face,Body,Touch,Hot,Cold,Smooth,Rough,Light,Heavy,Pain,Audition,Loud,Low,High,Sound,Music,Speech,Taste,Smell,Head,UpperLimb,LowerLimb,Practice,Landmark,Path,Scene,Near,Toward,Away,Number,Time,Duration,Long,Short,Caused,Consequential,Social,Human,Communication,Self,Cognition,Benefit,Harm,Pleasant,Unpleasant,Happy,Sad,Angry,Disgusted,Fearful,Surprised,Drive,Needs,Attention,Arousal
ambulance,4,4,4,5,4,4,3,4,3,4,4,4,4,2,2,5,2,4,3,3,3,5,2,5,4,4,4,6,4,0,0,2,0,0,0,4,4,4,4,2,2,5,4,2,4,0,2,3,4,6,2,2,2,4,6,0,1,0,2,4,1,0,2,3,4,5,4,2
analogy,5,5,4,4,3,4,3,4,3,4,3,3,4,4,4,4,4,3,4,5,4,2,4,4,4,4,3,4,4,4,5,4,4,3,3,4,3,4,6,2,5,5,4,3,4,4,3,5,5,4,3,5,4,5,5,3,4,4,3,3,4,4,3,4,4,4,4,5
angry,2,0,2,4,3,2,2,2,4,4,3,3,1,4,3,2,4,3,2,4,2,4,3,2,4,3,2,4,3,3,2,2,4,3,3,2,2,2,4,2,3,3,3,3,2,3,3,2,3,3,3,2,3,4,2,3,1,3,2,2,4,4,3,2,4,2,3,4
animosity,4,3,3,3,4,4,4,4,3,4,4,3,3,5,4,2,4,4,2,4,3,4,5,3,4,2,4,2,3,4,4,2,4,3,2,3,2,4,4,2,4,4,3,2,4,4,3,4,5,4,2,4,4,5,3,5,4,4,4,4,3,4,2,4,4,2,4,4
ant,4,4,3,4,4,3,6,4,4,4,4,4,4,3,1,4,2,4,2,2,5,2,4,2,2,3,2,3,2,2,2,3,0,2,1,4,2,4,5,2,3,4,2,3,2,1,3,4,4,4,2,4,4,3,4,2,4,2,3,2,4,3,2,2,4,4,4,3
apartment,4,5,4,4,4,4,4,4,4,4,2,4,4,2,1,4,3,4,4,4,4,3,2,4,4,3,2,3,3,3,3,4,2,1,0,3,4,4,4,3,4,4,3,3,3,4,3,5,3,3,0,4,4,4,4,2,4,3,5,4,3,2,3,4,4,4,4,3
apology,4,3,4,4,3,4,3,3,2,4,4,3,5,4,3,4,4,3,3,3,4,4,3,4,3,3,3,4,4,5,2,2,4,2,2,3,3,5,4,4,3,4,4,4,4,3,4,4,6,6,6,5,3,5,5,4,4,4,4,3,4,2,0,3,4,4,5,2
applause,4,4,2,2,2,3,4,5,4,4,4,4,3,4,2,3,1,3.,2,2,3,2,1,5,4,2,3,6,3,3,0,2,5,6,1,2,3,3,4,3,4,2,3,3,4,2,3,5,4,4,0,6,4,5,5,1,4,2,4,2,2,2,2,4,4,4,4,4
approached,4,4,3,4,4,4,3,3,6,5,6,4,5,4,3,6,4,4,3,4,4,2,2,4,4,4,4,4,4,4,5,4,4,4,6,6,4,5,4,4,4,3,3,4,4,3,5,5,6,4,4,6,4,6,5,4,4,3,4,3,3,4,2,4,5,6,4,5
apricot,4,4,3,4,5,4,6,3,2,3,3,5,3,2,2,4,3,4,4,3,4,2,2,3,2,3,2,2,2,3,5,5,3,1,0,4,3,2,4,3,4,4,2,3,4,4,3,4,4,1,0,2,3,3,3,0,4,2,5,2,2,4,2,3,5,4,4,3
arm,3,4,4,4,4,3,3,4,4,3,5,5,4,2,3,4,4,4,4,3,4,3,4,3,4,2,4,4,4,3,4,3,2,4,2,6,4,4,4,4,4,4,4,4,4,4,3,4,4,3,3,4,4,4,5,5,4,3,4,3,2,3,3,3,3,4,4,4
army,4,4,5,4,4,5,3,4,4,4,3,4,3,3,5,4,2,3,2,3,3,5,4,5,4,3,4,4,2,4,3,4,2,2,2,4,4,3,3,2,3,4,4,3,4,4,2,4,4,6,3,4,4,5,4,4,4,3,4,3,3,2,3,4,4,4,3,4
arrested,3,3,4,2,3,2,3,3,4,3,4,4,3,4,3,2,2,4,4,4,2,2,2,2,4,4,4,4,3,5,4,4,1,2,2,4,4,4,4,4,2,4,4,2,4,3,3,5,5,3,4,4,3,6,4,4,4,5,3,3,2,3,1,4,4,5,4,2
artist,4,6,4,4,4,3,3,4,4,4,4,5,5,4,4,4,3,3,4,3,4,3,3,4,3,4,3,4,4,3,5,3,3,5,4,5,3,5,4,4,4,4,3,2,3,4,4,4,4,5,3,6,3,5,4,2,4,4,4,3,2,3,2,4,4,4,4,4
asparagus,4,3,3,4,3,2,2,4,3,3,2,3,4,0,2,4,2,2,3,2,3,2,0,0,2,0,0,0,3,0,5,4,0,0,0,4,4,4,3,2,5,4,3,3,5,1,2,4,4,3,0,1,0,0.,3,0,3,2,3,2,2,2,0,2,4,3,4,1
ate,4,4,3,4,4,4,2,5,6,3,4,5,3,4,4,4,3,5,3,2,5,4,4,4,3,4,4,5,4,4,4,3,3,4,2,6,4,4,3,4,4,3,5,4,4,4,4,4,6,5,4,6,5,3,5,4,5,4,4,4,4,4,4,5,5,5,5,4
attribute,5,4,4,4,4,4,3,5,4,4,3,4,3,3,4,5,4,3,4,4,5,4,3,3,4,4,3,4,4,3,4,4,4,4,3,3,4,4,4,5,4,4,3,4,3,3,3,5,4,4,3,5,4,5,5,3,4,3,4,4,3,4,4,4,4,5,4,4
audience,4,4,4,4,4,5,4,4,3,5,2,4,4,5,4,3,3,3,4,4,4,2,2,4,4,4,4,5,5,2,4,3,4,4,5,3,4,4,4,3,4,4,4.,4,3,3,3,4,4,5,4,4,4,6,4,2,6,2,5,3,3,2,2,4,5,4,5,4
author,4,4,5,4,4,3,2,4,5,4,2,3,4,5,3,5,3,2,4,3,5,2,4,5,4,4,3,5,4,3,5,4,4,4,2,4,4,4,4,2,5,3,3,4,4,4,5,4,4,4,4,5,4,5,5,2,4,3,6,3,3,2,2,4,5,4,5,5
avalanche,4,5,3,4,4,6,2,4,3,4,2,4,4,1,2,2,4,4,3,3,4,5,3,4,4,3,4,3,4,2,4,3,2,2,2,4,4,4,4,2,4,4,3,2,4,2,4,6,5,0,0,3,2,4,4,4,4,3,4,4,4,2,4,3,4,4,4,4
awe,5,4,4,3,3,4,3,4,3,4,4,4,4,4,3,4,4,3,4,3,5,2,2,4,4,2,4,3,4,4,4,2,4,4,2,3,3,4,4,4,4,4,4,0,3,2,4,4,4,4,2,5,4,5,3,5,4,1,4,2,3,1,4,4,5,4,4,4
axe,4,3,3,4,4,4,3,5,3,4,4,4,4,2,1,4,3,3,4,4,5,4,4,6,4,4,4,4,2,1,4,2,0,4,0,4,4,4,4,2,3,3,4,3,3,4,4,4,4,3,2,4,2,3,4,5,2,3,4,3,2,4,4,4,5,4,5,4
bagpipe,3,4,4,4,3,4,3,4,2,4,3,5,4,2,2,4,2,3,4,4,3,4,0,6,4,5,4,6,5,2,0,3,4,4,0,4,5,3,4,2,4,4,5,4,4,3.,3,4,4,4,0,3,0,5,3,2,4,3,4,4,2,0,1,4,4,4,5,4
ball,2,5,4,3,4,4,3,3,4,4,4,4,4,2,1,4,3,5,3,4,4,5,4,5,3,2,4,3,3,3,2,2,3,5,6,6,3,4,3,4,4,4,4,3,4,3,2,4,4,4,0,3,4,4,4,3,4,2,4,3,3,3,4,3,4,4,4,4
banana,4,4,3,6,4,4,3,3,2,4,2,6,2,2,3,5,2,2,4,4,4,2,0,2,3,0,2,0,2,3,6,4,4,2,1,6,2,2,4,4,4,4,2,4,6,2,1,5,5,2,0,2,3,2,3,0,3,3,4,2,2,2,0,3,4,4,4,2
banjo,4,4,3,4,4,4,4,4,4,3,4,4,3,4,1,4,4,3,5,3,5,3,0,5,3,3,4,5,4,3,3,3,2,5,2,4,4,4,4,4,4,3,2,4,4,3,3,4,5,5,3,3,4,3,3,3,5,2,5,2,2,2,2,2,3,4,4,4
banker,4,4,3,4,4,4,4,3,2,4,4,4,3,3,3,4,3,3,4,4,4,4,0,4,3,2,3,4,2,2,4,4,3,1,0,3,4,4,4,3,3,4,4,2,4,3,3,3,5,6,3,3,2,4,4,2,3,2,4,2,3,2,2,3,5,3,4,3
bar,4,4,4,4,4,4,4,4,4,4,2,3,3,3,2,3,4,4,4,3,4,3,3,4,4,3,2,4,4,2,4,4,0,4,0,4,3,4,5,4,3,4,3,4,6,3,3,6,4,5,0,4,4,4,4,3,4,3,5,3,2,4,3,4,3,4,4,5
barbecue,5,4,3,5,4,5,4,4,2,5,4,4,4,2,2,4,4,3,4,4,4,4,0,4,4,2,3,5,2,4,4,5,2,4,2,5,4,4,4,3,3,3,6,4,4,4,4,4,4,6,0,3,2,2,3,0,5,4,5,2,1,2,0,4,4,4,4,4
baseball,4,5,2,4,4,4,4,5,4,3,2,5,3,3,2,4,3,2,4,4,4,3,3,3,4,3,4,4,4,2,0,5,1,4,1,5,4,3,4,4,4,4,5,5,4,4,4,4,4,6,2,2,2,3,3,2,4,2,5,3,3,3,0,3,4,4,4,4
battle,4,3,4,3,4,4,3,5,4,4,2,4,4,2,4,4,6,3,3,4,4,4,4,4,4,3,4,4,4,4,3,3,3,4,3,4,4,4,4,2,4,3,4,2,2,4,3,4,4,4,2,4,3,4,5,4,4,3,4,3,3,3,4,4,5,4,4,3
bay,4,4,4,4,4,4,2,5,4,4,3,4,4,3,4,4,5,4,4,4,4,4,4,4,4,3,2,4,4,4,3,4,2,4,3,3,4,4,3,4,4,4,4,3,4,4,3,3,4,5,2,6,3,6,4,2,4,3,4,3,3,3,4,4,3,4,4,3
beach,4,4,3,4,4,4,3,4,4,4,4,5,3,3,2,4,4,3,4,3,4,3,2,3,1,2,2,3,2,3,0,4,1,2,4,6,4,4,6,2,4,2,4,3,3,2,2,4,4,3,0,2,2,4,4,3,6,3,5,2,2,2,0,4,4,4,4,4
bed,4,4,4,4,4,4,4,3,3,4,3,4,4,3,2,5,4,4,4,3,4,4,4,3,1,4,3,2,1,3,1,3,0,2,2,6,4,4,4,4,4,2,2,6,4,4,2,3,4,5,0,2,2,3,6,3,5,4,4,3,2,3,3,4,3,5,4,3
bee,4,5,4,4,4,4,5,5,4,4,3,4,4,3,2,3,3,2,3,4,4,4,2,4,4,2,3,6,2,2,4,4,4,4,3,4,4,5,3,4,4,4,5,4,4,3,4,4,4,4,2,6,3,4,4,4,4,4,6,3,3,4,3,4,4,4,4,3
beer,4,4,4,4,3,4,4,4,4,4,3,3,5,1,1,4,2,3,4,2,4,4,2,3,4,2,2,4,2,3,5,5,4,3,2,5,5,5,5,3,4,4,4,2,4,3,2,4,4,4,1,4,3,2,4,3,5,3,5,3,2,3,0,4,4,4,4,2
belch,4,4,5,3,3,4,3,3,3,4,2,4,3,4,3,4,3,3,3,3,2,3,4,4,3,3,4,5,2,4,2,3,3,0,0,2,4,4,3,3,4,4,2,3,4,1,2,4,4,3,4,3,3,2,4,3,3,4,5,2,4,4,4,2,4,3,5,4
belief,3,3,5,4,4,5,3,4,3,3,2,4,3,3,3,1,3,3,3,2,3,4,2,3,3,2,4,3,4,3,4,2,3,4,2,4,4,4,4,3,4,3,4,2,3,3,3,4,6,4,2,5,4,6,6,3,5,4,5,3,3,3,3,2,5,4,4,5
bell,4.,4,4,4,4,4,3,5,4,4,3,4,4,4,2,4,5,3,4,4,4,3,3,4,4,4,3,5,4,4,3,2,2,3,2,4,4,3,4,3,4,3,3,4,4,3,3,4,4,5,1,3,5,4,5,4,3,3,4,2,2,3,4,4,4,6,4,4
bicycle,4,4,3,4,4,3,4,4,3,4,4,5,3,3,2,4,2,3,2,3,4,4,2,3,3,3,2,4,3,1,0,2,0,0,6,5,4,4,4,4,4,5,4,3,4,3,2,5,4,3,0,2,3,2,4,1,4,3,5,3,1,0,0,3,4,4,4,3
big,4,6,4,4,4,5,3,3,3,4,4,4,4,3,4,4,4,3,4,4,2,4,3,4,4,3,3,4,4,4,3,3,2,3,3,4,4,2,3,3,3,3,4,3,4,3,4,4,4,6,2,3,4,5,6,5,4,4,4,2,3,3,4,4,4,4,4,3
bird,4,4,4,4,5,4,4,4,5,4,4,5,4,3,3,3,2,3,4,4,5,3,2,3,3,3,3,4,3,4,3,4,3,2,4,4,5,3,4,3,4,4,2,3,4,3,3,3,3,2,3,2,4,4,4,4,4,2,4,2,3,3,3,4,5,4,4,3
black,4,2,3,4,4,4,3,4,4,4,2,4,2,2,3,3,4,4,3,4,2,4,3,4,4,3,4,4,5,2,3,2,4,3,3,3,2,4,4,4,4,3,3,4,2,4,3,3,3,4,3,6,4,4,4,4,4,3,3,1,3,3,4,4,4,3,4,2
blocked,4,4,4,2,4,3,5,3,3,3,4,4,5,4,3,4,4,4,4,4,3,2,3,4,3,2,4,3,3,4,3,3,2,4,3,2,3,4,5,4,4,4,5,4,3,4,3,4,4,4,6,6,3,4,4,4,4,3,2,3,3,3,4,4,5,5,4,4
blue,4,4,4,4,3,4,4,4,4,4,4,3,4,3,3,3,4,3,4,2,2,4,4,4,3,2,3,2,4,3,3,5,2,4,2,4,2,3,4.,4,4,3,3,3,2,3,4,4,3,3,2,4,3,4,6,4,3,3,4,2,2,1,3,2,4,3,4,2
blueberry,5,4,4,6,4,3,5,2,4,4,2,5,4,2,0,4,3,3,4,2,4,3,1,4,4,3,2,4,4,2,4,5,3,1,0,3,4,3,3,4,3,3,3,2,4,3,3,3,4,6,0,3,4,5,5,1,4,2,6,2,0,2,2,2,4,4,4,3
boat,4,4,4,4,4,6,4,4,4,4,3,5,4,3,3,4,3,4,4,3,4,4,2,4,4,4,3,2,4,1,0,4,0,1,4,4,5,4,4,3,4,3,2,3,4,4,2,3,3,4,0,3,2,2,4,3,4,4,4,2,2,2,2,4,4,3,4,4
bonfire,4,4,5,4,4,3,2,4,3,4,3,4,3,3,0,4,5,2,3,3,3,4,3,4,4,2,2,5,2,2,4,6,0,1,2,3,4,4,4,2,4,4,4,4,4,4,4,3,5,5,0,3,3,2,4,3,4,4,5,2,3,2,2,4,5,4,4,5
book,4,4,5,3,4,3,4,4,3,5,3,4,4,2,3,4,2,2,4,3,5,3,2,2,2,1,2,4,4,3,4,4,2,3,0,5,4,3,4,4,4,4,4,3,4,4,4,5,4,4,2,5,5,4,4,3,4,2,4,3,3,2,3,4,6,4,5,4
bought,3,4,4,4,4,2,3,3,4,4,4,4,3,4,3,4,3,3,4,4,3,3,2,2,3,4,4,5,4,5,4,3,2,3,4,4,5,4,4,4,3,4,5,4,4,3,3,5,4,6,5,4,3,4,4,5,4,4,4,3,4,4,4,3,5,4,4,4
boy,4,4,3,4,4,4,4,4,3,6,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,5,4,4,4,4,3,3,4,5,3,3,4,4,5,3,4,4,5,5,2,6,2,4,2,2,2,2,4,4,4,4,4
bread,4,4,4,4,5,3,4,4,3,4,1,6,4,3,2,5,3,3,4,4,4,4,1,3,2,2,2,1,2,0,4,4,3,3,0,6,3,5,3,4,3,3,4,3.,4,2,2,5,4,4,0,2,3,1,5,0,5,2,4,2,2,0,3,4,4,3,4,3
bribe,5,3,3,2,3,3,2,4,3,4,3,2,4,3,4,3,3,4,4,3,4,4,2.,4,4,2,3,3,2,3,4,2,3,2,2,2,4,4,4,3,4,4,4,4,4,2,2,4,6,6,4,4,2,5,4,3,3,4,4,0,4,4,3,3,3,4,4,4
bridge,3,4,4,4,4,4,3,4,4,2,3,5,5,2,3,4.,4,4,4,3,4,4,2,4,2,2,2,4,2,3,3,2,2,4,4,4,3,4,4,4,4,3,3,3,4,4,4,4,4,6,0,4,3,4,4,2,4,3,5,3,4,2,2,4,4,3,3,4
broccoli,4,4.,5,6,5,3,4,3,2,2,1,6,4,2,1,2,2,3,3,4,2,3,2,2,2,1,0,0,2,2,4,4,0,0,0,4,4,4,2,2,2,3,2,4,4,1,2,4,3.,3,0,2,1,0,4,0,2,5,3,2,2,4,0,2,3,3,4,2
broke,4,4,4,5,5,4,3,5,4,4,3,3,3,3,4,4,3,4,4,4,3,2,3,5,2,5,2,3,4,2,3,2,2,5,2,4,3,2,4,4,5,5,3,3,4,4,2,4,5,3,3,6,4,5,4,4,4,3,4,4,3,3,4,3,4,5,4,3
bugle,4,4,3,3,4,4,2,4,2,4,3,4,4,4,3,5,3,3,3,3,4,4,2,4,4,4,4,6,4,1,3,4,4,3,3,4,4,3,5,2,5,3,3,3,4,3,4,4,4,4,0,3,2,4,2,2,4,4,5,3,2,3,3,4,5,3,4,5
built,4,4,4,2,4,4,3,4,6,3,4,5,4,4,5,4,2,3,4,4,4,3,4,3,4,2,2,4,4,6,2,3,3,5,5,6,4,3,4,3,3,3,5,3.,3,4,4,4,5,3,4,5,4,5,6,3,4,4,4,4,3,4,3,4,4,6,4,5
bus,4,3,4,4,4,4,4,4,2,4,3,4,3,3,1,4,2,3,3,2,4,4,3,5,4,4,2,4,2,2,0,4,2,2,0,5,4,3,3,3,3,3,4,4,4,2,4,4,4,4,0,5,2,3,6,2,4,4,3,4,3,2,3,3,4,4,4,3
business,4,4,3,3,4,4,3,5,3,5,3,4,4,4,2,4,4,4,4,3,4,4,2,4,3,3,3,4,4,3,5,4,4,4,2,2,4,4,4,4,3,3,4,4,4,5,4,3,4,6,4,3,4,4,4,3,4,3,4,2,2,3,2,3,4,4,4,4
businessman,5,4,3,4,3,4,2,5,4,4,3,4,3,6,3,2,3,3,2,2,3,4,2,4,4,3,3,4,3,4,4,3,4,4,1,4,3,5,5,3,4,5,3,2,3,4,2,4,4,6,4,4,3,4,5,3,3,3,2,2,3,2,2,3,3,2,4,4
butterfly,4,4,4,4,5,3,5,4,4,4.,3,5,4,3,2,3,3,3,4,3,5,0,2,2,2,3,2,2,2,4,0,2,0,1,0,2,4,4,3,3,4,4,3,2,4,2,3,4,4,4,2,4,2,4,3,0,4,2,6,3,3,0,2,5,4,4,4,4
cab,3,4,4,4,4,4,4,4,4,4,4,5,3,3,1,3,4,4,4,2,4,4,3,4,3,4,3,4,4,2,4,4,4,3,2,4,4,3,3,4,4,4,5,3,5,3,3,5,4,5,2,3,3,3,4,3,5,3,5,2,3,1,3,3,5,3,4,3
cabbage,4,3,3,5,4,4,3,3,4,3,2,4,4,2,2,4,2,3,4,4,3,4,1,2,2,2,1,1,1,2,4,3,2,0,0,2,4,4,3,2,3,3,1,3,4,1,2,4,4,2,0,0,2,1,3,0,4,3,4,2,3,3,2,3,2,2,4,2
cabinet,4,4,4,4,5,4,4,4,3,4,4,5,4,2,2,4,4,4,4,3,3,5,2,2,3,4,2,3,4,2,2,3,0,0,0,4,3,3,4,4,1,2,3,4,5,4,2,3,4,3,0,5,3,3,4,2,4,2,5,2,3,2,4,3,4,4,4,3
cafeteria,3,4,3,4,3,5,4,4,3,3,3,4,4,4,4,4,3,4,3,2,4,4,2,4,3,3,2,4,2,1,4,3,2,1,0,5,4,4,5,4,3,4,4,3,4,3,3,4,5,6,0,2,3,3,4,2,4,4,4,3,2,4,2,2,5,4,4,4
camel,4,2,3,2,4,4,4,4,3,4,3,5,4,3,4,3,3,2,4,4,2,3,2,2,4,4,3,3,2,1,5,3,2,1,4,2,4,4,2,2,4,4,3,4,4,4,2,4,4,4,2,4,4,4,4,2,4,2,4,2,2,3,2,2,4,4,4,3
camera,6,4,4,4,4,4,4,4,2,3,4,4,5,2,2,4,2,3,3,2,4,4,0,3,4,2,3,3,2,0,3,1,3,4,2,4,4,3,4,5,4,5,3,3,4,3,2,5,4,3,0,4,3,4,4,2,4,2,4,3,2,1,3,4,4,4,4,3
car,4,4,4,3,4,4,4,4,3,4,3,5,4,3,2,5,3,3,4,3,4,4,2,4,3,4,4,5,4,2,2,4,3,4,3,5,4,4,4,4,4,4,5,4,4,3,2,4,4,4,2,4,2,2,5,3,2,4,4,3,0,4,2,4,4,3,5,3
carnival,4,4,2,3,4,4,3,4,4,5,4,4,4,4,3,4,2,3,4,2,4,4,2,4,4,4,4,4,4,5,4,4,4,2,3,4,4,4,4,3,5,4,4,4,4,2,4,4,4,6,2,4,4,4,3,3,4,2,6,2,1,4,2,4,4,4,4,4
carriage,3,2,4,4,5,4,4,3,4,4,3,5,4,3,2,4,3,3,4,3,4,4,4,3,3,3,4,4,3,2,2,4,2,3,4,4,3,3,3,3,4,3,4,4,3,3,3,4,4,5,0,5,3,5,4,4,5,4,6,3,4,4,4,3,4,4,4,4
carried,5,4,4,4,3,3,3,4,4,4,2,2,4,4,3,5,4,2,4,4,4,4,4,3,3,4,4,5,2,3,6,4,3,6,4,4,4,6,4,4,3,3,4,4,4,5,4,6,6,5,4,6,5,4,6,4,4,3,4,4,3,3,4,4,5,5,5,4
carrot,3,4,3,5,4,4,3,4,2,3,2,5,3,2,2,4,2,3,4,3,5,2,2,2,3,2,4,3,2,1,4,3,4,2,0,4,4,4,1,4,4.,4,3,5,3,5,2,4,4,4,0,2,4,3,3,0,5,3,5,3,3,2,2,2,5,4,5,4
cash,3,4,4,3,4,3,3,4,3,4,3,4,4,3,1,4,3,3,3,3,3,3,2,3,3,4,3,4,2,4,0,2,5,3,1,4,3,5,3,3,4,3,6,4,4,4,4,4,5,4,0,3,3,3,4,3,4,2,4,2,4,4,2,3,5,4,3,4
cathedral,4,4,5,3,4,6,2,4,2,4,4,5,5,3,2,4,2,4,4,3,2,4,2,4,3,4,4,4,2,2,3,4,2,1,0,4,6,4,4,3,4,4,3,3,4,4,3,4,5,5,2,4,4,4,4,0,4,3,5,3,0,0,3,4,4,3,5,3
celebrated,4,4,4,3,4,5,4,3,4,4,4,5,4,4,3,4,3,4,4,3,4,3,3,4,4,4,3,4,5,5,4,4,4,6,4,4,5,4,3,3,3,4,4,3,4,4,4,6,4,4,4,4,5,4,6,4,3,3,5,4,4,3,3,4,5,5,4,4
cellphone,4,5,4,4,4,4,4,4,3,4,2,4,4,2,2,6,4,3,4,4,4,4,2,4,5,3,4,3,2,3,0,1,2,6,0,6,5,4,4,5,4,4,6,2,4,3,2,6,6,4,0,6,4,2,6,2,4,2,3,2,2,2,2,3,4,4,5,4
chair,3,2,4,4,4,4,4,3,3,3,2,5,4,2,2,5,3,3,5,4,6,4,2,3,4,2,2,1,2,1,0,2,0,2,5,6,4,5,4,4,3,3,2,2,3,2,2,4,4,3,0,2,4,3,5,2,4,0,4,3,1,2,2,2,2,4,3,2
cheese,4,4,3,3,4,3,3,4,3,4,2,5,4,4,2,4,3,3,4,3,3,4,1,4,3,2,1,2,3,2,4,4,2,2,0,4,2,4,4,3,3,2,3,4,4,2,2,4,4,4,0,4,4,2,4,2,5,0,5,3,2,3,1,4,4,3,4,2
cheetah,5,4,3,5,5,2,4,6,6,5,2,6,5,2,2,4,3,3,3,2,5,2,2,4,3,3,2,3,3,3,3,3,2,0,4,0,2,4,2,2,3,3,2,3,6,3,3,4,4,4,0,0,3,4,3,3,4,0,4,2,0,2,4,4,5,3,4,5
cherry,3,6,4,5,4,4,5,4,3,4,4,3,4,3,2,4,3,4,4,4,4,4,3,4,4,2,3,4,2,4,4,4,3,1,2,4,4,3,4,4,3,3,4,3,3,2,3,3,4,4,3,4,4,4,4,3,4,2,6,4,2,3,2,4,5,3,4,3
chestnut,4,4,4,4,5,5,4,4,4,4,4,4,4,2,3,4,3,3,4,4,4,4,3,4,3,3,4,3,3,4,4,4,2,4,2,3,4,4,4,4,4,4,3,3,5,4,4,4,4,4,0,3,2,4,3,2,4,2,4,3,4,1,4,3,4,4,5,2
chicken,3,3,3,3,4,3,3,5,4,4,4,5,3,4,1,4,3,4,4,3,3,4,3,3,4,3,4,4,3,4,4,4,2,4,3,4,2,4,4,4,3,3,3,4,4,2,4,4,4,4,1,3,3,3,3,2,5,3,6,3,3,4,3,3,4,4,3,4
child,4,4,3,4,4,3,4,4,3,4,4,4,4,4,3,4,3,3,4,2,4,4,3,4,4.,4,5,4,3,4,3,4,5,4,4,3,5,4,4,4,4,4,4,4,5,4,1,3,4,5,5,4,4,5,3,2,4,2,6,3,3,2,4,3,3,3,4,4
chime,4,4,3,3,4,2,3,4,4,4,4,4,3,2,4,4,3,3,3,2,3,4,3,4,4,3,4,3,4,3,2,3,2,2,2,5,4,5,4,4,3,4,3,3,4,3,3,4,4,5,3,4,3,4,3,2,4,3,4,2,2,2,5,4,4,4,5,4
chipmunk,4,4,2,2,4,4,4,4,4,4,4,4,3,2,2,4,2,4,3,5,4,2,0,4,4,2,4,5,4,2,2,2,3,3,2,3,3,3,3,3,4,3,2,2,4,2,2,3,4,3,0,4,0,2,1,0,4,1,5,2,2,2,1,4,3,4,4,4
