Concept,Vision,Bright,Dark,Color,Pattern,Large,Small,Motion,Biomotion,Fast,Slow,Shape,Complexity,Face,Body,Touch,Hot,Cold,Smooth,Rough,Light,Heavy,Pain,Audition,Loud,Low,High,Sound,Music,Speech,Taste,Smell,Head,UpperLimb,LowerLimb,Practice,Landmark,Path,Scene,Near,Toward,Away,Number,Time,Duration,Long,Short,Caused,Consequential,Social,Human,Communication,Self,Cognition,Benefit,Harm,Pleasant,Unpleasant,Happy,Sad,Angry,Disgusted,Fearful,Surprised,Drive,Needs,Attention,Arousal
animosity,0,3,4,0,2,3,4,5,4,4,4,3,4,2,3,4,2,2,0,5,4,0,3,4,0,4,0,2,0,3,2,4,4,3,5,0,2,5,4,3,4,4,3,2,4,4,2,3,4,5,2,5,3,4,2,0,0,2,0,1,0,0,0,4,3,0,4,2
ant,2,4,4,4,4,2,6,2,5,6,4,4,5,2,4,5,2,2,2,2,1,1,2,2,2,3,2,3,3,4,4,5,4,5,4,0,2,4,4,2,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,2,0,0,3,0,0,0,0,2,0,0,4,4
apartment,2,4,4,4,4,4,4,3,4,4,2,5,4,3,4,2,2,3,3,2,3,0,4,2,3,3,2,4,4,0,4,4,2,5,2,0,4,4,5,4,2,3,4,4,4,5,2,3,1,4,2,3,3,2,3,2,0,0,0,0,0,0,0,0,0,0,4,0
apology,3,5,4,1,3,2,3,3,2,4,3,4,4,5,4,1,0,0,0,0,4,3,4,3,0,0,0,5,2,2,2,0,4,4,6,0,3,4,3,4,4,6,2,3,5,3,3,4,4,5,1,5,4,4,5,2,1,0,2,1,2,0,2,2,2,0,3,2
applause,2,4,2,2,4,3,2,6,4,6,4,4,4,4,2,2,0,1,0,0,2,2,2,4,4,4,4,5,4,3,0,1,4,4,4,0,1,5,4,4,5,4,2,2,5,2,4,6,3,5,1,6,3,4,4,0,3,1,4,1,0,0,3,3,1,1,2,4
approached,4,2,4,4,4,4,4,4,4,4,4,3,4,4,2,2,4,4,4,4,2,3,4,3,5,2,4,4,2,4,3,4,4,4,4,0,5,4,5,2,4,3,4,4,4,4,5,5,5,5,3,5,0,5,6,0,0,0,2,3,3,4,4,4,5,4,4,0
apricot,2,4,3,4,2,1,2,2,3,2,3,3,4,3,3,5,3,0,4,4,3,2,2,0,0,0,2,4,0,0,5,4,4,2,4,0,2,2,4,2,1,2,2,2,4,1,2,3,2,2,4,2,0,2,2,0,3,1,2,0,0,0,0,0,0,0,0,2
arm,4,4,3,3,4,1,2,3,2,5,3,4,4,1,2,3,0,3,4,3,2,3,2,0,2,2,3,4,4,2,3,4,5,4,2,0,4,4,5,5,3,5,3,3,3,2,2,4,3,3,4,4,2,4,2,3,2,3,0,2,0,0,3,0,0,3,4,3
army,2,4,4,5,2,4,2,5,5,5,3,4,4,5,2,4,3,4,2,3,4,3,4,4,3,4,2,4,5,3,4,4,3,4,4,0,5,4,3,4,4,4,4,5,4,5,2,5,2,6,1,4,3,4,4,5,4,3,0,0,0,1,0,0,0,4,5,4
arrested,2,4,4,4,4,1,4,4,5,2,4,4,4,4,4,2,3,2,4,4,4,4,3,4,4,4,4,4,3,4,4,4,4,5,4,0,4,4,5,3,5,4,3,2,3,2,3,4,4,4,2,4,0,4,2,3,0,0,2,2,3,4,4,2,4,4,4,2
artist,4,4,2,4,5,4,3,5,5,4,4,5,4,3,4,3,2,3,5,2,3,3,4,4,4,2,4,4,4,2,5,4,4,4,5,0,4,5,4,4,2,4,2,3,4,4,5,4,4,4,4,5,5,5,4,2,0,0,4,0,0,0,1,3,4,4,4,2
asparagus,4,3,1,5,5,2,4,0,4,3,1,4,3,4,2,3,4,3,3,5,4,2,2,0,0,0,0,4,2,0,4,4,4,4,2,0,1,2,4,2,5,4,4,5,4,2,4,4,4,4,0,2,0,1,4,0,0,0,0,0,0,2,0,0,0,0,2,3
ate,4,4,4,4,3,2,4,4,5,4,4,4,0,4,4,4,4,4,4,4,4,4,4,3,4,4,4,5,2,3,3,3,4,5,3,0,4,4,4,4,4,4,4,4,5,4,4,4,5,4,4,5,1,6,2,0,0,0,4,3,5,3,4,3,4,4,3,0
attribute,6,4,4,5,4,1,2,3,4,5,4,5,4,4,4,2,5,2,0,3,4,2,3,2,2,2,4,6,5,4,5,4,4,5,4,0,2,4,4,5,2,5,4,4,3,4,5,4,5,5,5,5,0,5,5,0,0,1,3,0,0,0,0,4,3,3,4,0
audience,2,4,4,4,3,2,2,5,4,4,4,3,5,4,4,4,0,4,0,3,4,2,2,4,0,4,4,5,4,4,4,4,3,4,4,0,4,4,5,4,4,5,3,4,4,4,4,4,4,4,4,5,3,4,4,1,2,0,4,0,4,0,0,3,4,2,4,2
author,4,4,4,5,4,3,2,2,4,2,6,6,5,4,3,4,0,3,0,0,3,4,4,4,4,3,3,4,2,4,4,4,4,4,4,0,2,4,4,4,4,3,4,4,2,4,4,0,4,4,2,4,2,4,4,4,3,0,0,4,0,0,4,2,4,2,4,3
avalanche,4,2,5,2,4,2,4,3,4,6,4,4,4,3,2,2,6,4,2,4,3,2,4,2,4,4,2,5,1,3,4,2,4,5,4,0,3,4,4,2,5,4,4,4,3,4,4,4,4,4,2,4,5,4,2,4,0,2,0,3,0,0,2,2,0,0,4,2
awe,4,4,5,2,4,5,4,4,4,3,5,4,4,4,3,2,4,2,2,0,4,4,5,0,4,2,3,4,4,4,1,4,5,4,5,1,4,4,3,4,4,4,2,4,5,3,4,4,4,3,4,5,2,5,4,4,1,2,2,3,2,2,4,5,3,2,4,4
axe,4,4,5,3,4,2,2,2,5,4,3,4,4,3,4,5,4,0,4,4,2,2,4,3,4,4,4,4,2,3,5,4,4,4,2,0,2,4,4,4,2,4,3,1,4,2,4,2,4,6,1,4,1,5,3,2,0,0,3,0,0,0,3,0,0,2,5,4
bagpipe,2,2,2,2,4,3,2,5,4,4,3,4,2,4,1,4,2,2,0,2,0,5,4,4,5,4,5,5,2,1,2,3,5,5,4,0,2,4,5,2,0,5,2,2,4,4,5,4,4,4,0,2,0,5,0,2,2,4,2,0,0,0,0,2,0,0,6,4
ball,5,4,2,4,4,4,2,4,5,4,5,4,3,4,4,4,4,0,4,0,3,4,4,2,2,2,2,4,4,2,2,3,4,4,5,0,2,4,4,4,4,4,2,4,4,4,4,2,4,4,2,4,2,4,4,3,1,0,0,0,0,0,0,2,0,1,4,4
banana,0,4,3,5,4,0,3,4,4,4,2,5,3,4,3,2,2,0,2,2,5,3,4,0,0,2,2,3,0,0,4,4,5,2,3,0,2,4,2,4,2,4,4,2,4,2,2,2,3,2,2,4,0,4,2,2,2,0,1,0,0,0,0,2,0,0,0,4
banjo,0,4,4,2,4,2,4,4,5,3,3,3,4,2,2,5,2,0,4,4,5,4,3,4,4,4,4,5,4,0,2,3,4,4,5,0,5,5,5,2,4,5,4,2,5,2,4,4,4,5,2,5,2,4,4,0,0,0,5,0,0,0,0,0,2,4,5,4
banker,4,2,4,5,4,2,3,0,4,5,3,5,4,4,4,5,4,0,2,4,2,4,2,4,0,4,3,4,2,4,5,4,2,4,2,0,4,4,4,4,4,3,4,3,4,2,4,4,4,6,2,3,2,5,4,2,4,3,3,4,0,2,4,2,2,3,4,2
bar,3,4,4,4,4,4,4,4,4,4,5,5,4,4,2,5,4,4,2,3,3,4,3,5,2,3,4,4,4,4,5,4,4,5,5,0,5,5,5,4,4,4,2,4,4,4,4,4,5,5,4,5,4,4,4,1,4,0,4,1,0,0,3,4,4,3,4,4
barbecue,4,3,3,4,5,5,3,2,4,3,4,4,4,3,2,3,2,4,2,3,4,2,4,2,0,0,2,4,3,2,2,5,4,5,4,0,2,2,5,3,2,3,4,4,4,4,4,4,2,5,2,4,1,1,3,4,0,0,4,0,0,0,1,4,0,0,4,2
baseball,4,4,4,4,5,4,2,4,4,4,5,5,5,4,4,5,2,2,0,3,4,4,4,2,2,4,4,5,5,2,2,5,4,4,4,0,4,2,4,2,3,5,3,5,4,6,4,4,4,4,2,3,0,5,4,2,3,0,4,0,0,0,0,0,0,0,5,2
battle,4,4,4,4,5,4,2,5,5,5,4,5,4,4,4,4,2,4,0,2,4,4,4,4,4,4,5,4,5,4,4,4,5,4,3,1,4,2,5,4,4,4,4,4,6,4,3,4,4,5,4,5,4,4,5,2,4,3,2,0,1,0,2,4,2,4,5,4
bay,2,5,4,5,5,4,4,4,4,2,3,3,4,2,4,2,1,2,2,3,4,2,3,3,2,4,4,4,5,4,4,5,4,4,4,0,5,4,2,4,3,4,4,4,5,4,4,4,3,4,2,5,0,4,4,2,4,0,5,0,0,0,0,4,0,0,4,2
beach,4,5,2,4,5,2,2,2,5,3,4,5,4,4,4,4,4,4,4,2,4,2,3,3,4,4,2,5,4,3,2,4,4,4,4,0,4,4,4,4,2,4,3,3,4,2,4,2,4,4,2,5,2,4,4,2,4,0,4,0,0,0,0,3,0,0,4,4
bed,4,4,4,4,3,4,2,2,4,4,4,5,4,4,2,3,3,2,4,2,3,2,2,2,3,2,0,4,3,1,3,4,5,4,3,0,4,5,4,4,3,4,3,6,4,4,1,4,4,4,1,4,2,5,4,1,0,0,3,3,2,0,0,0,4,0,2,3
bee,4,4,4,5,4,4,6,4,4,4,4,3,4,4,2,5,2,2,0,0,3,2,5,2,4,4,4,4,3,4,3,5,4,4,5,0,2,3,5,2,4,4,4,4,4,5,4,4,5,4,2,4,1,5,4,0,4,3,4,3,0,0,0,2,0,1,4,3
beer,4,4,4,4,4,2,2,4,5,1,3,5,4,2,2,5,4,4,0,0,4,2,2,0,4,2,0,4,4,2,3,4,4,5,5,0,3,3,5,2,4,5,4,4,4,4,4,5,4,4,2,5,0,1,4,4,0,0,4,0,0,0,0,4,0,0,0,4
belch,0,0,2,2,2,2,0,2,5,3,5,1,2,4,1,1,0,0,0,0,4,0,4,4,4,3,2,4,1,1,2,5,3,2,4,0,2,4,4,4,4,3,4,2,4,2,4,2,1,2,2,0,4,2,2,2,0,4,1,3,2,2,0,2,0,0,2,1
belief,2,4,4,4,3,5,2,2,4,3,4,2,2,4,4,2,3,3,0,0,2,2,4,4,4,0,4,4,3,2,4,0,4,5,4,0,2,4,3,4,4,4,4,5,4,4,2,4,4,4,4,5,4,5,6,3,2,3,2,2,2,4,4,2,4,3,4,4
bell,2,3,4,5,4,3,3,5,4,5,4,4,4,4,4,4,1,2,4,4,2,4,4,5,3,4,4,5,4,2,4,4,4,5,5,0,4,2,4,4,4,4,4,4,5,4,2,4,4,5,5,5,2,5,4,0,0,0,0,0,0,0,3,2,0,1,5,2
bicycle,4,4,4,3,4,2,4,4,4,4,4,6,4,2,2,4,2,2,4,2,4,3,3,1,5,4,3,5,4,0,3,3,1,4,5,0,4,4,4,4,4,4,4,4,4,3,3,4,5,3,1,4,2,4,4,2,0,0,0,0,0,0,0,0,0,3,1,4
big,4,5,4,2,4,4,4,4,4,4,3,4,1,3,4,4,2,4,4,4,4,4,4,4,4,4,2,4,3,5,2,4,4,4,4,3,2,4,4,4,4,4,3,2,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,3,2,3,3,2,4,4,5,4
bird,4,4,4,5,5,2,3,4,4,4,5,5,4,4,3,4,2,4,0,2,2,4,2,5,4,4,4,5,3,2,2,5,4,4,4,0,4,4,4,2,4,4,4,4,4,4,4,5,4,4,5,5,2,4,3,4,2,0,2,0,0,0,2,0,0,2,4,4
black,2,3,4,5,4,4,2,3,4,6,3,4,4,4,3,2,2,3,2,2,4,4,2,3,4,4,2,3,2,4,4,2,4,4,4,3,4,4,4,4,4,5,4,4,4,3,2,2,4,4,4,5,4,4,4,4,1,4,2,4,4,3,5,4,4,4,4,4
blocked,4,4,3,4,5,4,2,4,4,3,4,4,2,5,2,4,4,4,4,4,4,4,4,3,4,4,5,4,6,4,2,4,4,5,4,0,4,4,5,3,2,4,4,1,3,4,4,4,5,4,4,5,2,5,4,3,0,0,4,4,4,4,4,5,5,4,4,3
blue,4,4,4,4,2,0,2,2,5,1,4,2,5,2,2,2,3,4,1,2,2,2,1,3,3,4,4,4,3,2,0,0,4,4,4,4,5,4,3,2,4,4,2,2,4,5,4,1,2,5,4,2,2,4,4,2,2,2,4,4,4,3,4,4,2,4,4,4
blueberry,4,4,2,5,4,2,1,4,4,4,4,4,4,4,2,1,0,1,2,2,2,2,4,0,0,0,3,4,2,2,4,4,6,4,2,0,4,4,2,2,2,3,4,2,4,2,2,3,2,2,2,4,0,1,4,0,2,0,6,0,0,0,0,0,0,0,4,2
boat,1,4,4,4,4,3,4,4,5,4,3,4,4,4,2,4,2,2,2,0,3,2,3,2,4,2,2,4,2,0,3,4,2,4,4,0,2,4,3,2,4,4,4,2,4,2,4,1,4,5,2,2,0,4,5,2,0,3,1,0,0,0,0,0,0,0,4,0
bonfire,4,4,4,4,3,4,4,5,5,4,4,4,4,4,2,2,2,4,0,0,2,2,3,4,2,4,2,4,1,2,2,4,4,5,5,0,3,4,4,3,4,2,2,4,4,2,4,5,5,5,1,3,0,4,4,4,0,0,2,0,0,0,0,0,2,0,4,4
book,2,4,4,4,4,3,2,4,4,4,4,4,4,3,3,2,2,3,1,2,3,3,3,4,2,1,2,4,4,4,4,5,4,4,4,2,2,4,4,4,3,2,3,2,3,3,2,4,5,4,2,4,2,4,4,2,3,4,2,3,0,0,0,4,0,3,2,4
bought,5,4,4,4,4,4,5,4,4,3,3,5,3,5,4,4,4,4,3,4,4,4,3,4,4,4,3,4,4,4,3,5,4,4,4,0,5,4,4,4,4,4,4,3,4,4,4,5,5,4,4,5,0,4,5,2,3,0,5,2,4,4,3,4,5,4,5,3
boy,0,5,3,6,4,3,4,4,5,1,3,5,4,4,4,2,0,4,3,4,4,3,4,1,5,3,4,5,4,4,4,5,5,5,4,0,2,2,3,2,4,4,4,4,3,2,4,5,5,5,2,3,2,4,4,4,3,0,0,0,0,0,0,0,0,0,4,2
bread,4,4,4,4,4,2,3,4,5,4,4,4,2,5,4,4,4,2,3,3,2,4,4,0,0,0,0,4,2,0,4,4,5,4,4,0,2,2,2,5,3,5,3,4,4,2,2,4,2,4,1,2,2,2,4,0,0,0,2,0,0,0,0,2,0,0,0,4
bribe,2,2,3,1,2,2,4,2,4,2,4,4,4,4,2,4,1,3,3,0,4,3,5,2,4,2,2,2,3,0,2,1,4,4,4,0,2,4,3,4,2,4,4,4,1,2,3,4,4,5,5,4,4,5,4,4,3,3,4,1,0,0,0,2,0,0,4,0
bridge,4,4,4,4,4,4,4,4,4,4,3,4,4,4,3,4,5,2,2,3,4,1,4,3,2,4,0,5,3,4,5,5,4,5,4,0,4,4,4,4,3,4,4,4,4,4,4,5,4,5,3,4,3,4,4,1,0,2,2,0,0,0,0,4,2,3,4,5
broccoli,4,2,4,5,5,3,4,2,3,2,2,4,5,4,1,2,0,2,2,4,3,2,0,0,0,1,0,2,2,0,5,4,2,4,2,0,4,3,2,3,4,4,2,2,4,4,2,4,4,4,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
broke,1,4,2,5,4,2,5,4,4,5,4,4,3,4,4,3,4,4,4,4,4,2,3,3,4,4,4,4,4,4,4,4,2,4,2,0,6,2,2,4,4,4,4,3,4,4,2,5,4,4,5,5,1,4,6,4,2,2,2,4,5,3,3,4,4,5,5,3
bugle,0,4,3,4,2,2,4,4,5,4,3,3,4,2,2,4,3,1,4,2,2,2,2,4,6,4,4,5,3,0,4,5,4,4,4,0,2,5,4,4,4,2,5,2,4,3,4,6,5,5,2,3,1,4,5,2,0,0,2,0,0,0,0,2,1,4,5,4
built,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,2,4,4,4,4,4,4,4,5,4,4,5,4,4,2,5,5,4,3,4,4,4,4,4,4,4,4,4,4,4,5,0,5,4,3,0,2,4,4,1,2,4,3,5,5,3,4
bus,4,3,3,3,4,2,2,4,4,3,3,5,4,3,3,4,3,2,0,2,3,4,2,6,4,4,2,5,2,2,2,4,3,4,4,0,3,5,4,4,4,3,4,4,4,2,5,6,3,5,3,2,2,4,4,0,2,1,4,0,0,0,0,2,0,2,4,3
business,2,3,1,4,5,3,4,3,4,3,4,3,4,2,3,4,0,4,4,0,2,3,3,0,2,4,4,4,2,2,4,3,4,4,2,2,4,4,3,4,3,4,4,4,4,5,1,4,4,5,5,4,5,5,4,2,2,0,3,2,0,0,2,1,2,0,4,5
businessman,2,4,4,4,4,2,2,4,4,3,4,4,4,4,4,4,0,4,0,0,4,4,3,4,2,4,3,5,5,0,4,1,4,4,4,0,4,5,4,0,4,4,5,2,4,4,2,4,4,4,3,4,2,5,4,3,3,2,0,2,0,0,2,2,4,0,5,4
butterfly,2,4,2,4,5,2,2,4,4,4,2,4,4,4,4,4,2,0,2,2,5,0,2,0,3,0,1,2,2,3,3,4,2,5,4,0,2,4,4,2,4,4,3,3,4,2,3,2,4,4,3,5,3,4,4,2,2,0,2,0,0,0,0,2,0,4,2,2
cab,2,4,4,4,5,2,5,4,4,5,4,4,5,4,2,4,3,4,4,0,5,2,4,2,4,4,4,4,4,4,4,3,5,5,2,1,4,4,4,3,5,4,4,4,4,4,4,4,4,3,4,4,3,4,4,4,0,2,2,0,0,0,0,2,3,3,4,5
cabbage,4,2,4,4,4,2,2,2,4,3,2,5,4,4,5,4,2,0,2,4,4,2,2,0,2,0,0,2,2,4,4,4,4,3,5,0,2,4,4,2,4,4,2,3,4,2,2,2,4,2,1,2,0,2,4,0,0,0,0,0,0,0,0,0,0,2,0,3
cabinet,4,3,4,3,4,3,2,4,4,5,4,4,4,2,2,3,2,3,2,3,2,4,2,2,5,2,3,4,4,0,2,4,4,4,2,0,4,4,4,5,5,4,4,3,4,2,3,4,4,2,1,3,4,4,2,0,2,0,0,0,0,0,0,0,0,2,4,4
cafeteria,2,4,2,4,4,4,3,5,5,4,2,4,3,5,4,4,4,0,2,3,2,0,2,6,4,2,2,4,3,0,4,4,4,4,4,0,3,5,5,4,2,4,2,4,5,2,4,4,4,4,2,4,2,4,2,0,4,4,4,0,0,0,0,2,2,0,4,0
camel,2,3,3,5,5,4,2,4,4,2,3,5,5,4,4,3,4,2,2,4,0,2,3,3,2,2,2,5,4,2,4,6,4,3,4,0,2,5,4,2,2,4,3,4,5,4,2,4,4,2,3,4,4,2,3,0,4,0,0,0,0,0,0,0,0,2,4,2
camera,3,4,3,4,4,4,2,4,5,5,4,4,4,3,4,4,2,4,3,3,2,3,0,0,2,3,4,4,5,2,2,2,3,4,4,0,2,3,4,4,2,4,4,4,5,1,4,4,5,5,4,5,3,4,4,2,0,2,0,0,0,0,0,0,4,2,3,3
car,4,4,4,5,5,4,3,3,3,5,3,4,4,3,2,4,4,2,0,2,4,2,4,5,5,4,4,4,4,4,4,4,0,3,5,0,3,4,5,4,4,4,3,4,5,3,4,6,5,4,4,5,2,4,4,4,0,0,4,0,0,0,0,3,0,0,4,2
carnival,2,4,4,4,5,4,2,4,5,5,4,5,4,2,3,2,0,0,2,3,2,2,3,4,5,4,4,5,3,3,3,4,4,4,5,0,4,5,5,4,3,5,2,4,4,4,4,4,4,5,3,3,3,4,2,2,3,0,6,0,0,0,2,3,2,4,5,5
carriage,2,4,4,4,4,3,2,3,4,4,3,5,4,4,4,5,0,2,3,0,4,1,2,2,2,1,4,4,2,4,2,5,4,4,5,0,4,3,5,5,4,4,4,4,5,2,4,4,4,3,2,4,2,4,4,1,4,2,4,0,0,2,0,3,2,0,2,3
carried,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,5,4,5,4,4,4,5,3,5,4,4,4,4,4,4,4,0,4,4,4,5,5,4,4,3,4,4,4,4,5,4,4,4,0,4,4,2,0,2,4,4,4,4,4,4,5,3,4,4
carrot,4,4,1,4,5,2,3,3,5,3,4,5,4,5,4,4,0,0,3,3,2,3,5,0,0,0,0,4,2,2,4,4,4,4,4,0,4,5,4,3,4,5,4,3,4,4,0,3,4,2,2,4,0,2,4,0,0,0,0,0,0,0,0,2,2,0,3,2
cash,3,4,5,4,4,4,2,4,4,4,4,4,2,2,2,3,2,4,3,1,2,4,3,2,2,3,3,5,5,2,2,5,6,4,5,1,4,4,3,4,5,5,4,5,3,4,5,4,4,5,4,4,4,2,4,3,4,2,4,0,0,0,0,0,1,3,5,0
cathedral,4,5,3,2,4,4,0,4,4,2,4,4,4,3,4,4,2,2,3,2,2,4,5,4,4,3,4,5,3,1,4,5,5,4,4,1,4,3,4,3,4,5,4,2,3,4,3,2,4,4,3,4,2,4,4,4,2,0,0,4,0,1,1,6,2,2,3,0
celebrated,4,4,4,4,2,3,5,4,6,4,4,5,4,4,5,2,4,4,5,1,4,4,2,5,5,4,4,5,4,4,4,4,6,2,4,0,4,4,4,4,5,4,4,4,4,5,4,4,4,5,5,6,0,4,5,4,3,0,4,3,2,2,2,5,5,4,5,4
cellphone,4,3,4,3,3,4,4,4,4,4,3,4,2,2,2,5,3,0,4,4,3,3,3,2,2,4,2,4,2,2,0,4,4,4,2,0,4,5,4,5,4,4,5,2,4,2,2,2,5,4,1,6,2,2,5,2,0,0,0,0,0,0,0,0,0,2,3,2
chair,6,2,3,3,4,2,4,5,3,1,3,4,4,2,3,5,3,2,3,0,2,4,4,0,2,2,0,2,3,0,0,2,1,4,5,0,2,4,4,4,4,3,3,2,4,2,2,2,5,3,0,4,4,2,4,0,2,0,2,0,0,0,0,2,0,3,0,0
cheese,0,4,4,4,5,2,2,3,4,4,2,4,3,4,4,2,0,2,4,3,2,0,4,0,0,0,0,2,2,4,3,4,4,5,4,0,2,4,5,2,5,4,4,2,3,2,2,3,4,4,2,4,0,4,2,0,0,0,0,0,0,3,0,2,0,2,0,2
cheetah,3,5,3,5,5,0,2,2,2,5,2,4,4,4,2,4,4,2,1,4,4,1,4,1,2,2,4,3,4,1,1,4,5,0,6,0,2,4,4,0,4,4,2,4,4,1,4,2,4,3,4,4,0,2,4,3,0,0,0,0,3,0,0,2,0,3,4,2
cherry,0,4,4,4,4,4,2,2,4,4,2,4,4,4,4,3,3,0,2,3,4,3,2,0,0,3,2,2,2,2,4,5,4,4,2,0,2,2,4,3,4,3,3,3,3,3,3,4,4,4,2,2,2,5,4,0,5,0,2,0,0,0,0,2,0,0,4,4
chestnut,2,4,4,4,5,4,3,2,4,6,4,4,2,3,5,2,0,0,4,2,2,2,4,1,2,3,1,3,5,5,4,4,4,5,4,0,2,3,4,4,4,4,4,4,2,2,3,4,4,4,1,4,0,2,3,0,3,0,4,3,0,0,0,2,0,2,4,3
chicken,1,4,2,5,4,3,4,3,2,3,3,4,4,4,3,4,4,2,4,4,4,3,5,0,2,2,3,6,2,0,5,4,4,4,5,0,2,4,4,3,2,3,2,4,4,2,2,4,2,4,2,4,0,1,4,2,0,0,0,1,0,0,0,0,0,0,2,2
child,2,5,4,4,5,4,4,3,4,4,5,4,5,4,4,4,4,2,5,2,3,4,4,5,4,4,4,5,5,3,4,5,3,5,5,0,3,5,4,5,3,4,4,4,4,4,4,3,0,4,4,4,5,4,6,3,0,0,4,0,0,0,0,5,0,0,3,2
chime,2,5,4,3,4,2,1,4,5,4,3,3,2,2,2,6,2,0,4,2,4,4,3,4,4,4,4,5,4,2,3,4,4,5,4,0,3,4,4,4,4,4,4,4,4,2,5,2,4,4,2,4,1,2,4,2,4,2,4,2,2,0,0,2,3,4,4,5
chipmunk,0,3,4,3,4,1,5,4,2,4,2,5,2,2,3,4,0,2,2,3,4,1,4,2,4,2,4,3,4,4,6,4,4,2,4,0,4,3,4,2,4,4,3,3,2,2,2,2,2,0,4,4,0,2,4,0,4,2,2,0,0,0,2,4,0,0,4,2
