Concept,Vision,Bright,Dark,Color,Pattern,Large,Small,Motion,Biomotion,Fast,Slow,Shape,Complexity,Face,Body,Touch,Hot,Cold,Smooth,Rough,Light,Heavy,Pain,Audition,Loud,Low,High,Sound,Music,Speech,Taste,Smell,Head,UpperLimb,LowerLimb,Practice,Landmark,Path,Scene,Near,Toward,Away,Number,Time,Duration,Long,Short,Caused,Consequential,Social,Human,Communication,Self,Cognition,Benefit,Harm,Pleasant,Unpleasant,Happy,Sad,Angry,Disgusted,Fearful,Surprised,Drive,Needs,Attention,Arousal
ate,4,5,4,4,0,3,4,4,5,5,4,5,0,5,5,4,4,4,4,5,3,5,3,4,4,4,4,5,4,4,5,4,6,2,0,0,4,4,4,4,5,5,5,4,5,4,4,5,5,4,4,6,0,6,6,4,3,0,5,4,2,4,5,4,5,5,4,4
attribute,4,4,0,0,4,0,0,3,0,5,4,5,0,2,0,4,4,4,4,4,4,4,4,3,4,4,3,5,4,5,4,4,4,5,6,0,4,4,0,5,4,0,4,0,4,4,5,0,4,6,0,6,0,6,4,4,0,0,4,0,0,0,0,0,5,0,4,4
audience,4,4,4,4,4,4,4,5,4,4,4,4,5,0,0,0,0,3,0,0,5,4,4,4,4,0,4,4,0,4,5,3,3,5,4,0,2,5,4,4,4,4,4,4,4,4,4,4,4,5,0,5,0,5,5,0,5,0,5,0,0,0,0,2,6,4,4,4
author,2,4,5,4,4,4,4,5,4,6,4,5,0,0,0,2,0,5,0,4,4,0,4,4,0,0,3,5,4,3,5,3,3,4,4,0,3,5,5,5,0,3,4,4,4,5,4,5,5,5,0,6,5,6,5,0,4,0,5,0,0,0,0,0,4,6,4,0
avalanche,4,3,4,4,4,5,2,5,5,5,4,4,4,0,0,0,0,4,0,0,5,5,4,2,5,0,0,4,0,2,0,3,0,0,0,0,2,5,5,0,4,5,4,2,4,2,5,4,5,1,0,5,0,5,4,5,0,0,0,0,0,0,2,4,0,0,5,5
awe,4,5,4,4,4,3,6,4,4,3,4,3,4,0,0,0,0,0,0,0,0,2,2,2,0,0,6,4,0,0,0,4,2,0,0,0,2,5,4,4,4,4,0,2,4,2,4,4,4,4,0,5,4,5,4,2,3,0,4,0,0,0,4,4,4,0,5,4
axe,4,4,0,4,5,5,4,0,4,6,4,5,0,0,0,4,5,4,0,6,4,5,4,4,5,2,0,4,0,4,0,4,0,6,0,0,2,5,4,0,4,5,0,0,4,0,4,0,4,2,0,0,0,5,5,2,0,0,0,0,0,0,0,0,0,0,4,0
bagpipe,4,2,4,4,4,4,2,6,4,0,2,6,4,0,0,4,0,0,0,4,0,4,2,5,6,6,5,6,6,0,0,4,5,2,2,0,0,0,5,0,0,4,0,1,4,2,2,0,4,4,0,5,0,0,4,0,3,0,0,0,0,0,0,0,0,0,4,4
ball,5,0,0,5,4,0,4,0,6,5,4,6,0,0,0,6,0,0,5,0,6,0,1,0,5,0,0,2,0,0,0,0,0,5,5,0,4,5,2,2,4,5,4,4,5,1,6,4,4,4,0,2,0,5,4,0,0,0,4,0,0,0,0,0,0,0,2,0
banana,6,5,2,5,5,0,6,0,0,0,0,5,2,0,0,5,0,2,5,0,5,2,0,0,0,0,0,2,0,2,6,5,5,2,0,0,0,6,2,2,0,0,0,0,0,0,0,0,2,0,0,4,0,0,2,0,4,0,4,0,0,0,0,0,0,1,0,0
banjo,6,3,4,4,5,4,4,0,4,0,0,5,3,0,0,5,2,0,2,5,4,2,2,5,5,2,5,5,6,4,0,2,1,6,2,0,0,4,5,0,1,0,0,0,4,4,4,0,4,4,0,4,0,0,4,0,4,0,4,0,0,0,0,0,0,0,2,2
banker,4,4,5,0,0,3,5,0,4,0,4,4,0,0,0,0,0,0,6,0,4,0,0,4,0,0,0,4,0,2,4,0,0,0,0,0,2,4,4,4,0,2,3,4,4,0,4,0,4,6,0,0,0,5,5,0,4,0,0,0,0,0,0,0,0,0,4,1
bar,4,4,4,4,6,0,3,0,4,4,4,4,0,0,0,4,4,5,0,6,4,4,4,5,4,0,0,5,2,4,4,4,5,5,5,0,4,5,5,4,4,4,4,5,4,5,5,4,4,6,0,4,0,5,4,0,0,0,4,0,0,0,0,0,5,0,5,4
barbecue,4,4,4,4,5,4,4,0,0,0,0,4,5,0,0,3,4,0,0,3,6,4,0,0,4,0,0,5,0,0,5,5,0,4,0,0,4,0,5,2,0,0,2,4,4,5,4,0,1,5,0,2,0,0,3,0,4,0,5,0,0,0,0,0,0,4,2,2
baseball,5,4,2,4,5,6,6,6,4,5,4,6,5,0,0,5,0,0,4,5,4,3,4,4,2,0,0,5,0,0,0,5,2,6,4,0,4,5,5,2,0,2,4,4,5,5,4,6,6,6,0,4,0,5,5,0,5,0,4,0,0,0,0,0,0,0,4,5
battle,4,4,4,4,4,4,4,4,4,4,4,4,5,0,0,0,5,4,0,0,5,4,5,4,5,4,0,4,2,2,0,4,2,4,5,0,4,4,4,4,4,4,4,2,4,4,4,5,5,5,0,5,0,4,4,4,0,2,0,3,4,0,0,4,5,5,5,5
bay,4,0,0,4,5,0,0,0,4,0,5,2,0,0,0,5,0,6,0,0,0,0,4,4,4,4,0,5,4,4,4,5,4,5,3,0,4,5,4,4,3,5,4,5,5,4,4,0,0,5,0,6,0,4,5,0,0,0,4,0,0,0,0,4,5,0,5,4
beach,6,6,1,4,4,6,4,0,4,6,5,5,4,0,0,4,5,4,6,6,4,2,2,2,4,0,0,2,0,0,0,5,0,0,5,0,5,4,6,0,2,4,0,2,5,4,4,4,4,4,0,0,0,0,4,0,4,0,5,0,0,0,0,0,0,3,1,5
bed,6,3,4,5,4,6,5,0,4,0,0,5,2,0,0,5,0,5,6,0,4,4,2,0,0,0,0,0,0,0,0,5,0,0,0,0,4,4,5,5,2,0,2,5,4,5,2,4,4,4,0,0,0,2,2,0,5,0,4,0,0,0,0,0,0,4,0,0
bee,6,6,2,6,6,4,6,0,4,4,5,5,0,0,0,4,0,5,0,6,4,0,0,0,0,0,0,5,0,5,4,6,4,5,0,0,4,5,4,5,4,5,3,5,5,4,4,0,0,5,0,5,0,6,5,0,4,0,0,0,0,0,0,0,4,4,4,0
beer,4,4,4,5,4,0,4,5,0,0,0,5,5,0,0,1,0,5,0,0,4,4,4,0,0,0,0,4,0,0,5,5,5,4,2,0,0,0,4,0,0,1,4,4,4,4,4,5,4,5,0,5,0,0,0,5,0,0,4,0,0,0,0,0,0,0,0,4
belch,0,3,0,0,5,0,4,0,2,0,0,4,0,0,0,0,0,0,0,0,6,0,4,6,6,5,4,6,4,4,5,5,6,0,0,0,0,5,2,0,0,4,0,2,4,0,5,5,4,2,0,2,0,0,0,0,0,4,2,0,0,5,0,3,0,0,3,0
belief,2,4,4,4,2,4,4,4,4,4,4,2,4,0,0,0,0,0,0,0,4,4,4,2,0,0,0,4,0,2,0,0,4,0,0,0,2,5,3,5,4,3,4,2,4,4,4,4,3,4,0,5,5,6,5,4,2,0,4,2,4,0,4,2,5,0,4,4
bell,4,0,0,4,5,0,4,0,4,0,3,6,0,0,0,5,0,4,0,0,4,4,4,5,6,3,5,6,4,5,5,2,4,6,0,0,4,4,4,4,4,4,4,5,4,2,4,4,0,4,0,5,0,6,5,0,0,0,4,0,0,0,0,0,0,5,5,4
bicycle,6,4,0,4,4,0,6,4,4,4,0,5,4,0,0,5,0,4,4,4,5,4,2,2,4,0,0,5,0,0,0,4,0,0,6,0,2,5,4,4,2,4,2,0,4,0,0,0,4,2,0,1,0,1,5,2,3,0,0,0,0,0,0,0,0,0,0,4
big,5,6,4,5,5,5,4,5,5,5,4,4,4,4,5,5,4,5,5,5,5,4,3,4,5,4,5,5,4,5,2,5,4,4,4,0,5,4,4,4,5,4,5,5,5,5,5,0,4,5,0,4,4,5,5,4,4,4,4,0,3,4,4,4,4,5,5,5
bird,5,6,4,4,4,4,6,4,0,6,5,5,4,4,4,2,0,0,6,0,5,5,2,4,4,6,6,4,5,4,4,4,5,0,2,0,2,4,4,0,4,5,3,4,4,0,0,4,4,0,0,6,0,5,4,1,4,0,4,0,0,0,0,0,0,0,4,2
black,4,0,5,6,4,4,4,3,5,4,4,4,3,4,6,5,5,5,4,4,0,4,4,4,4,2,2,2,4,5,5,4,4,0,2,6,4,4,4,2,5,4,5,4,4,5,5,4,5,4,0,6,0,4,5,0,5,4,0,4,2,3,4,0,0,4,5,2
blocked,5,1,4,4,4,4,4,4,2,5,5,5,0,4,4,5,4,4,4,4,3,4,4,4,5,4,4,4,5,4,3,5,0,5,2,0,4,4,4,5,5,4,4,4,4,5,4,5,5,5,5,4,0,5,3,5,0,0,0,5,5,4,4,1,4,5,4,2
blue,6,6,5,6,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,2,4,2,0,0,0,0,0,0,4,2,4,0,4,4,0,4,2,0,0,0,5,4,0,4,0,5,2,2,5,2,2,4,1,0,2,0,3,5,5,5
blueberry,4,4,4,6,4,0,5,0,0,0,0,3,3,0,0,4,0,4,5,0,4,0,0,0,0,0,0,2,0,0,5,5,4,0,0,0,0,0,3,2,0,2,0,0,0,0,0,4,2,0,0,0,0,0,4,0,4,0,4,0,0,0,0,0,0,0,0,2
boat,6,4,0,4,5,0,5,3,4,4,4,5,5,0,0,4,0,0,0,0,4,5,0,0,6,0,0,5,0,0,0,4,0,0,2,0,4,5,5,0,0,5,0,0,4,2,0,0,4,4,0,1,0,0,6,0,0,0,4,0,0,0,0,0,0,0,4,0
bonfire,6,6,5,5,5,5,4,6,4,5,5,5,4,3,0,2,6,0,0,0,0,4,4,4,6,5,2,5,0,0,0,6,0,0,0,0,2,5,5,0,2,5,3,4,4,4,5,4,6,5,0,4,0,0,4,4,4,0,5,0,0,0,2,1,4,0,4,5
book,5,4,5,4,4,4,6,4,2,0,0,4,0,0,0,6,0,0,6,6,5,3,0,2,0,0,0,4,0,2,0,4,2,1,0,0,2,5,4,3,1,4,4,4,5,5,2,4,5,4,0,5,0,5,6,0,0,0,3,0,0,0,0,0,0,4,4,4
bought,4,5,4,4,3,4,3,4,0,5,4,4,0,4,4,2,4,4,4,4,4,4,4,4,0,4,4,5,4,4,5,0,0,2,0,0,5,4,4,4,4,5,5,4,4,5,4,4,5,5,5,5,0,6,5,0,0,4,5,4,4,4,3,4,5,5,4,0
boy,4,4,0,5,4,4,5,5,4,5,4,4,3,0,0,4,0,0,0,0,5,2,3,0,4,0,5,4,4,5,4,4,0,5,3,0,2,5,2,5,2,4,0,0,4,3,0,4,4,6,0,5,0,5,4,0,0,0,0,0,0,0,0,0,0,0,4,4
bread,6,4,4,4,5,4,4,0,0,0,0,4,4,0,0,5,4,5,4,5,4,4,0,0,0,0,0,4,0,0,4,4,5,4,0,0,4,0,4,5,0,0,2,2,0,0,2,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bribe,4,4,0,0,6,0,4,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,4,0,0,0,0,2,4,4,2,4,5,2,4,4,4,4,6,6,0,2,0,4,5,0,0,4,2,0,4,5,0,0,5,0,4,4
bridge,6,4,4,5,4,4,4,4,4,0,4,5,4,0,0,5,2,4,2,0,5,4,2,4,4,0,0,4,3,0,0,0,0,0,0,0,5,5,5,4,4,4,1,5,4,5,4,4,5,6,0,5,0,5,6,0,0,0,4,0,0,0,0,0,4,0,4,2
broccoli,6,2,2,6,5,2,3,0,0,0,0,5,4,0,0,4,0,3,0,5,4,2,0,0,0,0,0,0,0,0,5,5,0,2,0,0,0,0,2,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0
broke,2,4,4,4,4,4,4,4,2,5,5,4,4,4,4,0,4,2,2,4,2,4,4,5,4,4,4,4,4,5,0,5,0,4,0,0,4,1,4,4,4,4,4,2,4,5,4,4,5,5,4,4,0,5,5,4,0,4,0,4,4,4,5,2,4,4,4,0
bugle,4,4,4,5,4,1,4,4,2,0,0,5,3,2,0,4,0,0,0,0,5,3,1,5,5,4,6,6,6,0,6,3,6,0,0,0,4,4,4,0,2,4,0,4,4,0,0,4,4,2,0,5,0,0,4,1,4,0,4,0,0,0,0,0,0,0,5,5
built,4,5,4,4,4,4,4,4,2,4,4,5,4,4,2,2,4,4,4,4,4,5,4,2,3,5,2,5,4,4,0,0,0,1,1,0,4,5,4,4,5,4,4,4,5,5,4,5,5,5,6,6,0,6,5,0,4,0,5,2,4,2,4,2,5,5,3,0
bus,5,3,0,4,4,5,0,3,4,5,5,5,0,0,0,4,3,4,0,0,4,5,2,4,5,4,4,5,0,2,0,4,0,0,0,0,4,6,5,4,2,4,1,5,4,2,5,0,5,6,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,4,0
business,4,4,4,4,4,5,5,4,4,4,3,4,4,0,0,0,0,0,0,0,4,4,2,0,3,0,0,5,0,2,4,4,5,4,2,0,4,4,3,5,1,4,5,4,4,5,4,4,5,6,4,2,0,5,5,4,4,0,4,0,0,0,0,0,4,0,4,4
businessman,4,4,4,3,2,4,4,5,4,5,5,5,5,0,2,0,0,4,0,0,4,2,0,4,0,0,0,4,0,1,5,2,2,2,1,0,4,4,4,3,2,4,5,2,4,5,5,4,5,6,4,0,0,5,5,2,0,0,2,0,0,0,0,2,0,0,4,2
butterfly,6,4,0,5,5,0,5,6,5,5,5,6,4,0,0,2,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,2,5,2,0,2,4,0,2,2,1,5,4,4,0,0,5,0,6,4,0,4,0,4,0,0,0,0,5,4,0,4,2
cab,4,4,0,5,4,4,6,4,4,0,4,6,0,0,0,4,4,4,0,0,4,4,1,4,5,0,0,5,0,5,4,4,4,0,0,0,3,4,5,4,4,4,4,4,5,4,4,4,3,5,0,4,2,5,4,0,5,0,0,0,0,0,0,0,4,5,5,4
cabbage,5,4,4,4,5,3,0,0,0,0,0,4,4,0,0,4,0,4,5,6,5,2,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,2,1,0,0,0,0,4,0,0,0,4,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0
cabinet,5,0,3,4,4,4,4,6,2,0,4,6,4,0,0,5,4,4,5,3,4,4,0,2,6,0,0,4,0,0,0,4,0,0,0,0,4,4,5,4,2,2,1,0,5,0,0,5,6,2,0,2,0,4,4,0,4,0,0,0,0,0,0,0,0,0,2,0
cafeteria,5,4,3,5,5,4,5,1,3,0,2,4,4,0,0,2,4,4,0,0,4,2,1,2,5,0,0,2,0,0,5,5,2,0,0,0,4,5,5,3,0,2,2,5,5,2,4,4,4,4,0,2,0,0,4,0,4,0,0,0,0,0,0,0,0,0,4,0
camel,4,4,4,2,5,4,0,0,3,0,4,5,5,0,0,4,0,0,3,5,0,2,1,0,2,0,0,5,0,2,0,4,0,0,2,0,3,5,4,0,4,4,0,0,3,0,0,0,4,0,0,0,0,3,4,2,4,0,4,0,0,0,0,0,0,0,5,0
camera,5,4,4,4,4,3,4,5,4,4,4,5,4,0,0,4,4,4,4,0,5,5,0,0,5,0,0,5,0,0,0,2,0,5,0,0,4,5,4,5,4,5,2,4,5,1,5,4,2,4,0,5,4,4,6,0,0,0,0,0,0,0,0,0,0,0,4,2
car,6,0,0,5,5,0,5,0,2,6,4,6,4,5,0,4,5,0,0,0,4,4,2,3,4,0,0,5,2,0,0,5,0,0,5,0,4,5,4,4,2,5,2,0,4,0,0,0,4,1,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,2,0
carnival,4,5,4,4,6,4,4,4,4,5,4,4,5,3,4,2,0,0,0,0,4,2,2,5,4,0,5,5,0,2,4,5,4,0,2,0,4,5,5,0,2,4,1,5,5,5,5,4,5,6,0,4,0,4,4,2,4,4,5,0,0,0,3,4,0,0,5,5
carriage,5,5,3,3,4,3,4,0,4,5,5,5,3,0,0,4,4,0,0,0,4,4,2,4,5,0,0,5,0,0,0,4,0,2,2,0,2,5,5,0,4,5,2,2,5,5,2,4,4,1,0,2,0,4,5,0,4,0,0,0,0,0,0,0,0,0,4,0
carried,2,4,4,4,4,5,4,5,5,4,5,5,0,4,4,4,4,4,4,4,4,5,4,5,5,4,4,4,4,5,4,4,1,5,3,0,4,6,4,5,5,5,4,3,4,5,4,5,5,4,4,6,0,6,4,3,0,0,4,4,4,4,5,4,5,5,4,0
carrot,6,4,5,5,5,0,0,0,0,0,0,5,0,0,0,4,0,0,6,4,4,2,0,0,0,0,0,0,0,0,5,5,0,0,0,0,2,6,2,2,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0
cash,4,4,4,5,4,4,5,5,3,5,4,5,4,0,0,5,0,0,4,4,5,5,2,0,5,0,0,4,2,0,0,2,2,3,0,0,2,5,4,2,5,4,5,4,4,0,2,5,6,5,0,4,5,4,5,0,0,0,4,0,0,0,0,0,4,4,0,4
cathedral,4,5,4,5,5,5,3,4,4,0,4,5,6,0,0,4,0,5,0,2,0,5,2,2,0,0,0,4,0,0,4,5,0,0,0,0,4,4,5,0,2,2,2,0,4,6,2,4,4,5,0,5,0,5,4,0,0,0,4,1,0,0,0,0,0,0,4,0
celebrated,5,5,4,4,5,3,4,5,5,5,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,4,5,4,5,5,4,0,5,4,5,5,5,4,4,4,4,5,4,4,5,5,5,5,0,6,5,4,5,4,6,4,4,2,5,4,6,4,4,5
cellphone,6,5,0,4,5,2,5,6,0,5,3,5,5,0,0,5,4,4,6,0,5,3,2,5,3,0,0,5,4,2,0,2,2,6,0,0,4,5,5,6,4,4,5,4,4,5,0,4,5,5,0,6,0,4,5,2,0,0,4,0,0,0,0,0,0,0,5,4
chair,6,3,4,3,4,0,0,0,0,0,0,5,2,0,0,5,0,0,4,0,4,3,2,0,0,0,0,2,0,0,0,2,0,2,4,0,2,2,5,5,0,2,0,0,0,2,0,2,1,1,0,1,0,5,2,0,0,0,0,0,0,0,0,0,0,0,2,0
cheese,6,4,6,5,5,0,6,0,0,0,0,4,4,0,0,4,4,5,6,4,4,4,2,0,0,0,0,1,0,0,6,5,4,2,0,0,0,0,4,4,0,0,2,0,4,0,0,0,2,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
cheetah,4,5,5,5,5,2,2,5,5,5,4,6,3,0,0,2,0,0,4,0,4,0,0,2,4,0,0,5,0,4,0,4,0,0,4,0,2,6,4,0,2,4,0,0,4,0,5,0,2,0,0,2,0,0,4,4,3,0,4,0,0,0,0,3,0,0,5,5
cherry,4,4,5,5,5,4,4,0,5,0,0,6,0,0,0,5,0,4,6,0,0,1,2,0,0,0,0,3,0,0,5,5,4,0,0,0,4,4,2,4,1,4,1,4,4,2,4,0,4,0,0,4,0,6,0,0,4,0,5,0,0,0,0,0,4,0,4,4
chestnut,4,2,5,5,5,4,5,0,4,0,0,4,4,0,0,4,2,0,2,4,4,4,0,0,0,0,0,2,0,0,5,4,0,0,0,0,3,2,4,0,0,2,0,4,4,5,4,0,4,0,0,4,0,0,4,0,4,0,3,0,0,0,0,0,0,0,2,0
chicken,5,3,4,2,5,4,4,0,5,5,3,5,4,0,0,4,4,4,4,0,4,4,0,0,3,0,5,5,0,0,5,5,5,0,3,0,0,0,4,2,0,0,2,5,0,0,0,0,0,2,0,3,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0
child,4,4,0,0,4,0,6,5,4,6,4,4,0,0,4,4,6,0,0,0,5,0,4,0,4,0,5,5,4,5,4,4,4,5,5,0,4,5,4,4,4,4,4,5,4,5,5,4,0,5,0,5,0,5,5,0,0,0,4,0,0,0,0,0,3,0,5,4
chime,0,3,0,4,4,0,0,0,4,4,4,5,4,0,0,5,0,0,0,0,6,3,2,5,5,4,6,6,6,4,4,4,5,4,5,0,4,5,4,4,4,5,4,5,4,4,5,4,0,2,0,5,0,5,4,0,4,0,5,0,0,0,0,4,4,0,4,4
chipmunk,5,5,3,5,4,0,5,5,4,5,4,5,4,0,4,2,0,4,4,0,5,2,0,4,4,0,5,5,2,4,0,4,2,0,0,0,4,4,5,0,0,4,0,0,4,0,0,0,4,0,0,0,0,0,4,0,4,0,5,0,0,0,0,3,0,0,4,2
