Concept,Vision,Bright,Dark,Color,Pattern,Large,Small,Motion,Biomotion,Fast,Slow,Shape,Complexity,Face,Body,Touch,Hot,Cold,Smooth,Rough,Light,Heavy,Pain,Audition,Loud,Low,High,Sound,Music,Speech,Taste,Smell,Head,UpperLimb,LowerLimb,Practice,Landmark,Path,Scene,Near,Toward,Away,Number,Time,Duration,Long,Short,Caused,Consequential,Social,Human,Communication,Self,Cognition,Benefit,Harm,Pleasant,Unpleasant,Happy,Sad,Angry,Disgusted,Fearful,Surprised,Drive,Needs,Attention,Arousal
ambulance,5,5,5,6,4,5,4,6,4,6,5,6,4,0,0,2,4,3,0,0,4,5,5,5,5,5,5,6,1,0,0,4,0,0,0,0,1,5,5,2,4,5,5,0,4,1,6,4,5,5,0,2,0,0,6,0,0,0,0,1,0,0,0,0,1,0,5,4
analogy,5,3,0,4,3,4,3,4,5,6,4,4,4,0,4,4,0,0,0,0,5,4,2,2,0,0,0,4,0,3,0,4,4,4,4,0,2,5,4,4,4,4,4,2,4,3,2,4,5,4,0,6,4,5,5,0,0,0,2,0,0,0,0,0,4,5,5,4
angry,0,1,4,4,2,2,3,5,4,4,2,2,0,4,5,3,5,2,0,4,0,4,5,5,4,2,5,4,4,5,4,4,4,4,2,0,0,4,4,0,5,4,0,3,4,5,1,0,5,5,2,5,0,5,2,6,0,4,2,5,5,4,5,4,5,2,4,5
animosity,4,2,4,2,3,6,4,0,4,2,4,2,4,0,0,0,0,0,0,0,5,4,4,2,0,2,0,4,0,1,0,2,4,4,2,0,2,4,2,4,4,4,2,2,4,5,4,4,5,5,0,4,4,5,0,5,0,4,0,2,5,4,4,4,4,0,4,4
ant,5,4,0,5,5,0,6,4,4,5,5,6,0,0,0,4,0,4,0,0,6,4,4,4,0,0,0,5,0,4,4,5,4,4,4,0,4,4,4,4,4,4,4,5,4,5,5,4,0,5,0,5,0,5,5,0,0,0,0,0,0,0,0,0,0,5,4,0
apartment,5,4,3,4,4,0,0,0,2,0,0,5,0,0,0,2,0,3,0,0,0,3,0,0,4,0,0,3,0,0,0,5,0,0,0,0,6,5,5,5,0,0,4,0,4,4,0,4,2,2,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0
apology,4,3,4,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,4,4,2,4,0,0,0,4,0,3,0,0,5,5,0,0,0,0,2,5,5,4,2,1,4,4,4,5,5,6,0,6,4,5,5,0,0,0,0,0,0,0,0,0,0,0,2,0
applause,2,2,0,0,0,0,0,6,4,3,4,2,2,0,0,2,0,0,0,0,0,0,0,5,6,0,2,5,2,0,0,0,2,5,0,0,2,0,4,0,4,2,4,4,5,4,5,5,4,6,0,5,4,2,2,0,5,0,4,0,0,0,0,0,5,0,4,3
approached,4,4,4,4,4,4,4,4,4,4,5,5,0,4,4,0,4,4,4,4,5,4,4,4,4,5,4,4,4,4,5,4,5,5,5,0,5,5,4,4,4,3,5,4,4,5,4,5,5,4,5,6,0,6,6,0,5,0,5,5,4,2,4,4,5,5,4,0
apricot,6,4,2,5,4,1,4,0,0,0,0,4,3,0,0,2,0,0,6,0,5,0,0,0,0,0,0,0,0,0,5,4,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,5,0,4,0,0,0,0,0,0,0,0,0
arm,5,4,0,4,4,5,5,0,4,4,4,5,0,0,4,5,0,4,0,0,5,0,4,0,0,0,0,5,0,5,0,4,0,5,0,0,4,5,4,5,5,4,4,4,4,0,0,5,0,3,0,5,0,5,4,0,0,0,0,0,0,0,0,0,0,4,4,0
army,4,4,4,4,4,4,4,4,4,5,4,4,0,0,0,4,0,0,0,0,4,2,4,4,5,0,0,5,0,2,6,5,0,4,2,0,4,5,5,4,5,5,0,2,4,5,4,5,0,5,0,5,0,5,4,0,2,0,0,0,0,0,0,0,4,2,4,4
arrested,4,4,4,4,4,4,4,5,2,4,4,4,3,5,4,2,4,4,4,4,3,4,4,4,4,4,4,5,5,4,2,4,0,0,0,0,5,5,5,4,4,5,4,4,4,5,4,5,5,5,6,6,0,5,4,5,0,0,2,4,4,4,4,2,4,5,5,0
artist,4,0,0,4,4,5,4,4,4,4,4,4,0,0,5,4,0,4,0,4,0,4,4,4,4,5,0,4,5,4,5,4,5,6,5,0,4,5,4,4,4,5,4,2,4,4,4,3,5,5,0,5,5,6,6,0,6,0,5,4,0,0,0,4,4,5,5,5
asparagus,6,4,2,5,5,2,4,0,0,0,0,5,2,0,0,4,0,3,4,4,4,1,1,0,0,0,0,2,0,0,5,5,0,2,0,0,2,0,4,0,0,0,1,2,0,0,2,0,2,2,0,0,0,0,3,0,3,0,4,0,0,0,0,0,0,0,0,0
ate,5,4,4,5,4,4,4,4,5,4,4,4,0,5,4,4,4,4,4,3,4,5,4,5,4,2,5,5,4,4,5,2,6,4,1,0,5,5,5,4,5,5,4,4,4,5,4,5,5,4,5,6,0,6,5,0,0,0,5,4,4,4,5,5,5,5,4,4
attribute,4,0,2,3,4,0,4,4,4,4,5,4,0,0,0,4,5,6,0,4,5,4,4,4,5,4,4,4,5,4,4,4,4,5,4,0,5,5,4,4,4,3,5,4,4,5,4,4,4,4,0,5,0,6,5,0,0,0,3,0,0,0,0,2,5,0,4,4
audience,4,4,4,4,4,4,4,3,4,5,4,4,4,0,0,0,0,1,0,0,5,4,0,4,4,4,4,4,2,4,4,4,5,5,4,0,2,5,4,4,4,4,4,4,4,4,4,4,4,6,0,5,5,5,5,0,5,0,4,0,0,0,0,2,4,5,5,4
author,4,4,4,4,4,0,4,3,4,5,4,5,4,0,0,4,0,0,0,0,6,0,4,4,1,0,0,4,4,4,4,3,4,5,2,0,3,5,4,5,1,4,4,2,4,5,4,4,6,5,0,5,0,6,6,0,5,0,4,0,0,0,0,4,0,6,4,4
avalanche,4,4,4,5,5,5,2,5,5,5,4,4,4,0,0,2,0,6,0,0,4,4,2,1,5,0,0,4,0,2,6,2,0,0,2,0,2,5,5,0,4,4,4,2,4,2,5,4,6,2,0,5,0,5,3,4,5,0,0,3,0,0,3,4,4,0,5,5
awe,4,4,4,4,4,5,4,4,4,4,4,3,4,0,0,2,4,0,0,0,4,4,2,0,0,4,4,4,0,0,2,4,2,0,0,0,0,6,4,4,4,4,0,2,4,2,5,4,4,4,0,4,0,5,5,4,4,0,4,0,0,0,4,5,4,4,5,4
axe,5,4,5,5,5,3,6,0,4,4,4,5,0,4,4,5,3,4,0,6,4,5,4,3,5,4,0,5,0,4,0,5,0,6,0,0,2,4,4,1,2,2,0,5,5,4,4,0,5,1,0,0,0,4,4,2,0,0,0,0,0,0,0,0,0,0,4,0
bagpipe,5,2,3,4,5,4,2,4,2,5,4,6,5,0,0,5,0,4,0,2,2,4,2,6,6,6,4,6,6,0,0,4,5,4,4,0,1,0,5,0,0,2,0,1,5,0,4,0,3,4,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,3
ball,6,4,0,4,4,0,5,5,4,5,5,6,0,0,0,6,0,0,6,0,5,4,2,0,4,0,0,4,0,0,0,1,0,5,5,0,4,5,2,2,4,4,2,4,6,0,4,4,4,5,0,2,0,0,2,0,0,0,4,0,0,0,0,0,0,0,2,0
banana,6,5,0,5,5,0,6,0,0,0,0,5,2,0,0,5,0,0,6,0,4,2,0,0,0,0,0,0,0,2,5,5,4,2,0,0,0,2,2,3,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,4,0,3,0,0,0,0,0,0,0,0,0
banjo,5,4,4,5,5,2,4,0,4,0,0,5,4,0,0,4,0,0,0,5,4,4,0,4,5,2,4,6,6,4,0,2,2,6,2,0,0,3,5,0,0,2,1,0,4,4,0,0,4,5,0,4,0,0,4,0,4,0,4,0,0,0,0,0,0,0,4,2
banker,2,4,4,0,0,0,4,0,3,0,4,4,0,0,0,4,0,4,0,0,3,2,0,2,0,0,0,4,0,2,0,0,0,0,0,0,4,4,4,4,0,3,4,4,4,0,0,0,4,4,0,0,0,6,5,0,4,3,0,0,0,0,0,0,0,0,4,2
bar,6,0,4,4,5,3,4,4,2,0,4,5,0,0,0,4,4,4,4,4,5,4,4,4,5,0,0,5,2,5,5,5,4,5,4,0,4,5,4,5,2,4,4,6,4,4,4,0,5,5,0,5,0,5,4,0,0,0,0,0,0,0,0,0,5,0,5,5
barbecue,5,4,4,4,5,4,4,0,0,0,0,5,4,0,0,4,5,0,0,4,4,4,0,0,0,0,0,4,0,0,5,5,2,4,0,0,4,0,5,3,0,0,2,4,4,5,5,4,2,5,0,4,0,0,4,0,5,0,5,0,0,0,0,0,0,4,0,2
baseball,6,4,2,4,5,0,4,5,4,6,6,5,4,0,0,4,0,0,0,6,3,2,4,4,2,0,0,5,0,1,4,5,2,6,4,0,2,5,5,2,0,4,5,5,5,5,4,0,4,6,0,4,0,5,5,0,0,0,4,0,0,0,0,0,0,0,1,5
battle,4,4,4,4,4,4,4,4,4,4,5,4,4,3,0,0,0,4,0,5,4,4,5,3,5,0,0,4,0,2,0,4,2,4,4,0,4,5,5,4,4,5,4,2,4,5,5,4,6,5,0,4,0,5,4,4,0,0,0,3,4,0,0,4,5,0,5,5
bay,4,3,0,3,4,0,0,4,4,0,4,4,0,0,0,3,0,6,0,0,4,0,4,5,3,3,0,5,0,5,4,4,5,4,3,0,4,6,4,3,4,5,4,4,5,4,4,5,0,6,0,5,0,6,5,0,0,0,0,0,0,0,0,0,0,0,5,0
beach,6,5,4,4,6,5,4,5,3,4,5,5,0,0,0,4,6,4,4,4,5,0,2,0,4,0,0,5,0,0,6,5,0,0,4,0,4,5,6,0,2,4,0,4,5,4,4,4,4,4,0,0,0,2,5,0,5,0,5,0,0,0,0,0,0,4,1,5
bed,6,4,0,4,4,4,4,0,2,0,0,6,0,0,0,6,0,0,5,0,4,4,3,0,0,0,0,0,0,0,0,5,0,0,0,0,4,4,5,6,0,0,2,5,5,5,2,4,2,2,0,0,0,0,3,0,4,0,4,0,0,0,0,0,0,6,0,0
bee,4,4,0,6,4,3,6,6,4,5,4,5,0,0,4,4,0,6,0,0,6,0,0,0,4,0,0,5,0,5,4,5,5,0,0,0,4,4,5,4,4,3,4,5,5,4,5,0,0,0,0,5,0,5,4,0,0,0,3,0,0,0,0,0,0,0,5,0
beer,5,4,4,5,5,3,4,3,2,0,0,4,5,0,0,2,0,5,0,0,4,3,2,0,0,0,0,4,0,0,5,5,5,4,1,0,0,0,4,0,0,0,4,4,4,4,3,0,5,5,0,5,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,4
belch,2,0,3,0,4,4,4,4,3,0,0,4,0,0,0,0,0,0,0,0,4,0,4,6,6,6,4,5,4,3,0,5,6,0,0,0,0,5,2,0,3,5,0,2,4,0,5,5,4,2,0,2,0,0,0,0,0,5,4,0,0,5,0,2,0,0,4,0
belief,2,4,0,3,0,0,4,5,4,0,4,2,4,0,0,0,4,0,0,0,4,4,3,2,0,0,0,4,0,0,0,0,4,0,0,0,2,4,4,4,4,4,4,2,2,4,4,4,5,5,0,5,5,5,5,4,4,0,4,0,3,0,4,4,4,0,4,4
bell,4,0,0,4,4,0,5,0,4,0,2,6,0,0,0,5,0,4,0,0,4,3,4,5,6,4,5,6,6,3,4,4,5,4,0,0,4,5,4,3,4,4,5,5,5,4,4,0,0,4,0,6,0,4,4,0,5,0,3,0,0,0,0,0,0,0,4,4
bicycle,6,4,0,4,4,0,4,6,4,5,4,5,4,0,0,5,0,3,4,0,4,4,4,2,4,0,0,5,0,0,0,2,0,0,6,0,2,5,4,4,0,4,0,0,4,0,0,0,4,4,0,0,0,2,5,2,4,0,4,0,0,0,0,0,0,0,0,4
big,5,5,4,3,5,5,5,5,4,2,4,5,5,5,3,4,6,5,4,4,5,5,4,5,5,4,4,5,4,4,2,4,4,5,4,0,4,3,4,4,4,5,5,4,5,5,5,0,5,4,0,4,0,6,5,4,4,4,4,0,1,0,4,2,4,4,5,5
bird,5,4,3,5,4,4,4,5,4,6,4,6,3,4,4,2,0,0,0,0,5,2,0,4,5,0,4,6,6,3,0,4,6,0,1,0,4,5,4,0,5,5,0,4,2,0,0,4,6,0,0,6,0,4,4,1,3,0,4,0,0,0,0,0,0,0,5,3
black,5,0,5,6,5,4,3,0,5,3,4,6,4,4,5,2,4,4,3,5,0,5,4,5,4,4,4,1,4,4,0,5,3,0,4,6,4,2,4,1,5,4,5,5,4,5,5,4,4,5,0,4,0,4,5,5,4,4,0,4,4,3,4,0,0,5,5,2
blocked,5,4,4,4,5,4,4,5,1,4,4,4,0,4,4,2,5,5,2,4,2,5,4,4,4,4,5,4,4,4,2,4,0,2,2,0,5,5,4,5,5,5,4,4,4,5,4,4,5,5,4,5,0,5,3,4,3,0,2,5,4,4,4,2,4,5,5,2
blue,4,5,3,6,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,2,0,4,0,0,0,0,0,0,3,3,4,0,4,4,0,4,2,0,0,0,4,4,0,5,0,5,5,0,4,1,2,5,2,0,2,0,0,5,5,4
blueberry,5,5,4,5,4,0,4,0,0,0,0,4,4,0,0,2,0,3,5,0,4,1,0,0,0,0,0,1,0,0,5,5,4,0,0,0,2,0,2,0,0,2,0,0,4,0,0,0,2,0,0,0,0,0,4,0,4,0,4,0,0,0,0,0,0,0,3,3
boat,5,0,0,5,4,0,5,0,4,4,5,6,0,0,0,4,0,4,0,0,3,4,1,2,5,0,0,5,0,0,0,4,0,0,0,0,4,5,5,0,2,5,0,0,4,0,0,0,4,4,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,2,0
bonfire,6,6,5,5,6,5,4,5,4,5,6,5,4,0,0,1,6,0,0,0,0,5,3,4,5,5,1,4,0,0,0,5,0,0,0,0,4,4,5,0,2,4,1,4,4,4,5,3,5,5,0,4,0,0,3,3,4,0,4,0,0,0,1,0,5,0,5,5
book,5,4,4,4,4,5,4,3,0,0,0,5,4,0,0,5,0,0,6,0,5,4,3,2,0,0,0,4,0,2,0,5,4,1,0,0,4,5,4,4,2,3,4,4,5,5,4,4,4,4,0,6,0,5,6,0,3,0,0,0,0,0,0,0,0,6,4,0
bought,4,4,4,4,4,4,4,4,2,5,5,4,0,5,4,2,4,4,3,4,4,5,2,2,2,2,2,4,4,4,4,2,0,2,0,0,4,5,4,4,4,5,5,4,4,4,5,5,5,5,5,5,0,6,4,0,4,0,4,4,4,2,2,2,5,5,5,4
boy,3,3,4,3,4,4,4,4,4,3,4,4,0,0,0,4,0,0,0,0,3,2,4,0,4,2,4,5,0,5,0,2,0,4,5,0,0,4,2,5,3,4,0,0,4,4,0,4,4,5,0,5,0,5,5,0,0,0,0,0,0,0,0,0,0,4,3,0
bread,5,4,4,4,5,4,5,0,0,0,0,5,4,0,0,5,4,4,5,4,5,4,0,0,0,0,0,3,0,0,4,5,4,4,0,0,0,0,4,5,2,0,2,2,4,0,3,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
bribe,4,0,4,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,4,0,0,0,0,2,5,0,0,0,5,2,0,0,3,5,2,4,4,5,5,6,6,0,2,0,4,5,0,0,4,0,0,4,6,0,0,5,0,4,4
bridge,4,4,4,5,5,5,4,4,4,4,4,5,5,0,0,4,5,4,0,0,5,4,0,4,4,0,0,5,0,0,0,0,0,0,0,0,4,5,5,4,4,4,3,4,5,4,5,4,5,6,0,5,0,5,6,0,2,0,4,0,0,0,0,0,4,0,4,2
broccoli,6,2,2,5,5,0,4,0,0,0,0,5,4,0,0,4,0,4,2,4,5,1,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
broke,2,1,4,4,4,4,4,4,1,4,4,4,4,4,4,0,5,4,2,4,2,4,4,5,4,5,3,5,4,5,2,2,4,2,2,0,5,4,4,2,4,4,4,1,4,5,4,4,5,4,4,5,0,5,4,4,0,4,0,5,4,4,4,4,5,4,4,0
bugle,4,4,4,5,3,2,5,4,4,0,3,5,0,0,0,4,4,6,0,0,4,4,0,5,6,5,5,6,6,4,4,3,5,0,0,0,4,4,5,0,2,4,0,4,4,4,3,0,4,2,0,5,0,3,5,0,4,0,4,0,0,0,0,0,0,0,5,5
built,4,4,2,4,4,4,4,4,2,4,4,4,4,5,4,2,5,5,4,4,2,4,4,3,4,4,2,5,4,4,2,0,0,4,2,0,5,5,4,3,5,4,4,4,4,5,4,5,5,5,6,5,0,6,5,0,5,0,4,2,2,0,2,4,5,6,4,0
bus,6,0,0,6,4,4,4,6,4,6,4,5,0,0,0,5,4,0,0,0,5,5,2,4,6,3,0,5,0,2,0,5,0,0,0,0,4,4,5,0,2,4,4,4,5,6,5,0,6,5,0,2,0,4,4,0,0,0,0,0,0,0,0,0,0,0,4,0
business,4,4,4,4,5,4,4,5,4,5,5,4,5,4,0,0,0,5,0,0,4,4,2,0,5,0,0,4,0,0,4,4,4,4,0,0,4,5,5,4,4,4,4,4,4,5,3,5,5,6,2,4,3,5,5,4,4,0,4,0,0,0,0,5,4,6,4,4
businessman,4,2,4,4,2,4,4,4,4,5,4,4,4,4,2,0,0,0,0,0,4,3,0,4,0,0,0,2,2,2,4,2,2,2,0,0,4,4,4,0,1,4,5,2,4,5,4,4,5,6,2,2,0,5,5,4,4,0,0,0,0,0,0,0,0,0,3,2
butterfly,6,5,5,4,5,0,5,5,5,6,4,6,4,0,0,2,0,0,0,0,6,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,2,4,4,0,3,4,0,2,0,1,6,5,4,0,0,4,0,5,4,0,4,0,5,0,0,0,0,4,0,0,4,0
cab,4,0,0,4,4,4,4,4,5,5,5,5,0,0,0,4,4,0,4,0,4,4,0,3,5,0,0,5,0,5,5,5,2,4,0,0,3,5,5,4,4,5,0,5,5,4,6,5,0,5,0,6,0,4,6,0,0,0,0,0,0,0,0,0,4,0,4,4
cabbage,6,2,4,4,5,0,4,0,0,0,0,5,4,0,0,4,0,4,5,5,4,2,0,0,0,0,0,0,0,0,4,5,2,0,0,0,0,3,2,2,0,0,0,0,4,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
cabinet,5,5,4,5,4,4,4,4,4,0,2,5,4,0,0,5,4,4,4,0,4,5,0,2,4,0,0,4,0,0,0,5,0,0,0,0,2,6,5,4,2,2,2,2,4,0,2,6,6,2,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,2,0
cafeteria,5,5,3,4,4,4,4,0,4,0,0,4,4,0,0,2,4,4,0,0,4,2,2,4,0,0,0,2,0,0,4,5,4,0,0,0,4,5,5,3,0,2,2,5,4,3,5,0,1,5,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,1,0
camel,4,0,0,4,4,5,2,0,3,0,5,5,4,0,0,4,0,4,0,5,0,3,0,0,0,0,0,4,0,2,0,4,0,0,2,0,2,4,4,0,2,4,2,0,3,0,0,4,0,0,0,0,0,4,4,2,4,0,2,0,0,0,0,0,0,0,4,0
camera,4,5,0,4,4,4,5,4,4,4,5,5,0,0,0,5,2,4,3,0,4,4,0,0,5,0,0,5,0,0,0,0,0,2,0,0,4,5,4,5,4,4,2,2,4,0,2,6,4,2,0,5,4,4,6,0,0,0,0,0,0,0,0,0,0,0,4,3
car,6,5,0,4,5,3,6,3,4,6,4,6,4,4,0,4,4,4,4,0,4,4,0,1,5,5,0,5,2,0,0,5,0,0,5,0,4,5,4,4,2,4,2,0,4,2,0,3,5,2,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,2,0
carnival,4,5,4,5,4,4,3,5,4,4,4,4,5,4,4,2,0,0,0,0,4,2,2,5,4,0,4,5,4,2,4,4,4,2,2,0,3,5,5,0,2,4,2,5,5,4,6,4,4,6,0,4,0,5,4,2,5,0,5,0,0,0,2,5,0,0,5,5
carriage,4,4,0,4,4,5,5,4,4,5,4,4,4,4,0,3,0,0,0,0,4,4,1,0,4,0,0,5,0,2,0,3,0,0,2,0,2,5,5,0,2,5,2,4,5,0,2,4,4,2,0,4,0,5,4,0,4,0,0,0,0,0,0,0,2,0,2,0
carried,2,4,4,4,4,4,4,4,4,5,5,4,5,4,4,2,4,4,4,5,5,5,4,4,4,4,4,4,4,5,5,4,0,5,2,0,4,5,4,4,5,5,5,4,4,4,4,5,5,4,4,6,0,5,4,2,4,0,5,5,4,4,4,3,6,5,4,0
carrot,6,4,0,5,5,0,5,0,4,0,2,5,0,0,0,5,0,0,6,5,4,2,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,5,2,4,0,0,0,0,2,0,0,5,2,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0
cash,4,4,4,5,4,3,4,5,4,5,4,5,4,0,0,5,0,0,4,0,5,4,2,0,4,0,0,4,0,0,0,2,3,4,4,0,4,4,4,4,5,4,5,4,4,4,4,5,6,5,0,4,4,4,5,0,0,0,0,0,0,0,0,0,4,6,1,2
cathedral,3,5,5,4,5,5,4,3,4,0,5,5,5,0,0,3,0,4,0,0,0,4,1,5,3,4,0,4,0,0,0,5,0,0,0,0,4,1,5,0,2,2,2,0,4,5,4,4,6,5,0,5,0,5,4,0,4,0,4,2,0,0,0,0,4,5,4,1
celebrated,4,5,5,4,4,4,4,4,5,5,5,4,4,4,4,4,4,4,5,3,5,4,4,5,5,5,5,4,4,5,4,5,6,4,5,0,4,4,4,4,5,5,5,5,4,5,4,5,5,5,5,6,0,6,4,4,4,0,6,4,4,2,2,4,6,5,4,4
cellphone,6,5,3,4,4,4,6,5,2,5,4,5,4,0,0,5,4,4,5,0,5,3,2,5,5,0,0,5,4,3,0,2,2,5,0,0,4,5,4,6,3,4,5,2,5,4,0,0,5,4,0,6,0,4,6,1,0,0,4,0,0,0,0,0,0,0,5,4
chair,6,0,4,4,4,0,0,0,0,0,0,6,3,0,0,5,0,0,4,3,4,3,2,0,0,0,0,2,0,0,0,2,0,2,4,0,4,0,4,5,0,2,0,0,0,1,0,3,2,2,0,1,0,6,4,0,0,0,0,0,0,0,0,0,0,0,2,0
cheese,6,4,0,4,5,0,4,0,0,0,0,4,4,0,0,4,4,4,6,4,4,3,0,0,0,0,0,0,0,0,5,5,4,2,0,0,0,0,4,4,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,3,0,0
cheetah,5,5,3,5,5,2,2,6,5,6,5,6,4,5,3,2,0,0,4,0,4,0,0,0,0,0,4,5,0,5,0,5,0,0,5,0,2,5,5,0,1,5,0,0,4,0,0,4,2,2,0,5,0,0,4,3,4,0,4,0,0,0,0,4,0,0,5,5
cherry,5,5,4,6,5,0,4,0,4,0,0,5,0,0,0,2,0,4,4,0,4,0,0,4,0,0,0,4,0,0,5,5,5,0,0,0,4,5,2,3,0,4,0,4,5,0,4,0,4,0,0,4,0,4,4,0,4,0,5,0,0,0,0,0,0,0,4,4
chestnut,4,2,4,5,4,4,4,0,2,0,4,5,4,0,0,4,0,2,4,5,2,3,0,0,0,0,0,4,0,0,5,5,0,0,0,0,4,0,4,0,0,0,0,3,4,0,0,0,2,0,0,4,0,4,4,0,4,0,4,0,0,0,0,0,0,0,2,0
chicken,5,4,6,4,5,4,4,6,0,4,0,5,5,0,0,3,4,4,0,0,4,3,0,0,2,0,5,5,0,0,5,5,5,0,5,0,0,0,2,2,0,0,0,2,4,0,0,5,0,2,0,4,0,5,4,0,4,0,0,0,0,0,0,0,0,0,4,0
child,4,4,0,5,4,0,6,4,4,5,4,4,0,0,5,5,0,4,6,0,5,0,4,3,5,0,5,5,4,4,6,5,5,5,5,0,4,4,4,5,0,5,4,4,5,5,6,5,3,6,0,6,0,5,4,0,4,0,4,0,0,0,0,0,5,0,6,0
chime,1,0,4,4,4,0,4,0,4,5,5,4,0,0,0,4,4,4,4,0,4,0,4,5,6,4,6,5,6,2,4,4,4,5,4,0,4,5,4,4,4,4,3,5,4,2,5,4,5,4,0,4,0,4,4,0,4,0,5,0,0,0,0,0,4,4,5,4
chipmunk,5,5,0,5,5,0,6,4,4,6,4,5,3,4,5,4,0,4,5,5,5,1,0,4,4,4,5,5,2,4,0,4,2,0,2,0,4,5,5,0,2,4,1,0,4,0,0,0,0,0,4,0,0,6,4,0,3,0,4,0,0,0,0,2,0,0,4,2
