Concept,Vision,Bright,Dark,Color,Pattern,Large,Small,Motion,Biomotion,Fast,Slow,Shape,Complexity,Face,Body,Touch,Hot,Cold,Smooth,Rough,Light,Heavy,Pain,Audition,Loud,Low,High,Sound,Music,Speech,Taste,Smell,Head,UpperLimb,LowerLimb,Practice,Landmark,Path,Scene,Near,Toward,Away,Number,Time,Duration,Long,Short,Caused,Consequential,Social,Human,Communication,Self,Cognition,Benefit,Harm,Pleasant,Unpleasant,Happy,Sad,Angry,Disgusted,Fearful,Surprised,Drive,Needs,Attention,Arousal
analogy,4,0,0,5,6,0,6,4,4,0,4,6,0,0,0,5,0,6,0,0,5,4,0,5,4,0,4,0,4,4,0,0,4,0,4,0,4,0,0,0,5,0,4,5,2,3,2,3,0,4,2,6,0,6,6,0,4,0,0,0,0,0,0,0,0,6,4,1
angry,0,3,5,5,4,0,0,4,6,4,5,4,0,5,5,0,6,4,0,6,0,1,2,6,5,4,4,5,5,6,4,3,0,4,3,0,3,5,0,4,0,5,0,0,5,4,0,0,4,4,4,0,4,6,0,0,0,6,1,4,5,4,4,4,4,0,4,5
animosity,4,0,4,4,4,6,6,4,0,4,2,4,4,3,0,0,5,0,0,0,2,6,2,4,0,4,3,5,0,0,1,2,5,5,4,0,1,2,2,3,0,5,4,1,3,5,4,4,5,5,0,4,0,3,2,5,0,4,0,5,5,0,5,0,4,0,2,1
ant,6,0,0,6,6,0,6,1,0,6,5,4,0,4,0,2,5,4,4,6,6,2,0,2,0,0,6,4,0,0,4,4,3,0,4,0,4,0,4,2,4,2,0,0,0,4,0,5,0,4,3,0,5,6,0,0,3,0,0,0,0,0,0,0,0,0,5,0
apartment,5,4,0,2,6,0,4,0,0,0,0,6,3,2,0,2,0,4,1,4,4,4,0,0,4,0,0,1,0,0,2,5,0,0,0,0,6,6,6,4,0,2,3,0,3,6,0,2,5,2,0,3,0,0,2,0,2,0,0,0,0,0,0,0,0,4,2,1
apology,2,4,0,3,4,6,5,1,0,6,0,1,0,0,0,0,0,0,0,0,4,4,2,4,0,3,0,4,2,4,0,0,4,4,1,0,0,6,4,6,3,5,0,2,2,4,4,4,4,6,0,6,6,5,5,0,0,0,0,0,0,0,0,0,4,0,4,0
applause,4,4,4,2,4,3,2,6,4,6,0,3,0,0,0,2,2,0,0,0,3,0,0,6,6,2,5,5,6,0,0,2,1,6,0,0,3,5,5,0,5,3,4,4,5,3,5,6,6,6,0,6,0,2,2,0,0,0,3,0,0,0,0,0,3,0,4,3
approached,6,4,0,0,4,4,6,2,6,4,4,4,0,4,4,4,0,3,5,0,5,4,0,5,4,0,0,4,2,4,0,0,5,0,4,0,4,5,5,3,3,6,6,2,4,4,4,5,2,4,6,6,4,6,6,0,6,4,4,2,0,0,0,4,4,6,5,0
apricot,6,6,2,6,5,4,4,0,0,0,0,4,4,0,0,4,4,0,5,0,4,0,0,0,0,0,0,0,0,0,4,5,2,0,0,0,0,4,4,2,0,0,0,2,4,0,0,4,4,0,0,4,0,6,2,0,4,0,6,0,0,0,0,0,0,0,2,2
arm,6,2,0,3,0,0,4,4,0,0,4,4,0,0,5,4,0,0,6,0,5,4,2,0,6,0,0,6,0,4,0,5,0,6,1,0,0,4,4,4,6,4,0,4,6,2,6,3,6,6,0,5,0,6,0,6,0,0,0,0,0,0,0,0,0,0,4,0
army,5,5,0,4,4,5,6,0,3,4,5,1,4,0,0,1,0,5,0,6,0,2,2,0,4,1,1,6,0,6,6,4,0,0,1,0,4,0,5,0,0,4,3,2,5,4,3,6,5,3,0,6,0,4,5,2,0,0,0,0,0,0,2,0,0,0,5,4
arrested,1,3,2,4,4,4,4,4,3,4,4,4,0,4,4,2,5,4,5,4,0,2,4,4,4,2,4,4,4,2,5,4,0,0,0,0,2,4,5,1,4,4,4,4,4,4,5,6,4,5,5,5,0,4,0,6,0,2,1,4,4,4,5,4,4,4,2,0
artist,4,0,0,5,4,0,0,0,0,0,1,5,0,0,0,5,0,0,0,3,0,0,5,5,5,0,0,5,1,0,4,4,4,0,4,0,4,6,0,5,3,4,6,1,4,4,4,0,0,5,4,6,0,6,4,0,5,0,4,2,0,4,0,5,6,4,5,4
asparagus,6,6,0,5,5,3,4,0,0,0,0,5,3,0,0,5,4,0,3,4,5,2,0,0,0,0,0,3,0,0,4,6,5,3,0,0,4,0,4,0,0,0,0,3,2,0,4,4,0,1,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0
ate,4,4,2,4,2,5,4,3,4,5,6,4,0,0,4,4,6,4,4,4,4,3,5,3,4,3,5,4,2,6,5,5,6,6,4,0,5,5,5,4,5,5,0,5,4,4,6,5,6,4,4,6,0,6,4,0,4,3,6,0,4,4,5,3,5,4,0,1
attribute,4,0,5,0,0,0,2,0,0,2,4,0,0,0,2,0,3,0,0,0,0,0,2,4,0,0,0,0,4,1,0,0,0,0,1,0,4,5,0,0,0,4,6,0,0,5,0,0,0,4,0,4,5,5,4,0,0,0,3,0,0,0,0,6,4,2,6,4
audience,4,3,6,0,4,4,4,4,4,3,3,6,5,0,0,0,0,0,0,4,2,0,0,4,6,0,0,0,0,4,0,5,6,0,3,0,5,6,4,2,4,3,2,4,2,2,4,4,4,5,3,5,0,2,6,0,5,0,0,0,0,0,1,0,4,0,5,0
author,2,4,0,2,0,0,0,0,0,5,0,5,0,6,0,2,0,5,0,0,0,4,0,4,0,0,0,5,4,4,0,5,4,0,0,0,4,0,3,4,0,4,0,4,2,4,3,2,3,4,3,6,0,5,5,0,3,0,5,0,0,0,0,2,0,4,5,2
avalanche,4,4,4,4,6,6,4,6,6,6,0,5,5,0,0,0,0,5,0,0,6,5,4,1,5,5,0,5,0,0,0,4,0,0,0,0,3,6,5,0,4,5,0,2,4,2,6,6,5,3,0,5,0,1,4,5,0,0,0,0,0,0,4,4,3,0,4,4
awe,5,4,0,6,0,0,0,5,0,0,0,4,4,0,0,0,0,4,0,4,0,4,3,4,0,0,6,5,0,0,0,0,1,0,0,0,0,5,4,2,4,5,4,2,4,2,4,0,6,4,5,4,0,5,4,0,4,0,2,0,0,0,0,4,6,5,5,5
axe,6,4,6,5,5,4,4,4,0,6,5,6,4,0,0,5,4,5,0,6,4,6,5,6,5,4,0,5,0,0,6,5,0,6,0,0,2,0,5,3,4,2,0,5,4,1,0,4,0,0,0,0,0,6,4,4,0,0,0,0,0,0,0,0,4,0,3,2
bagpipe,6,4,4,5,6,1,0,4,0,6,4,5,5,0,0,4,2,4,1,2,0,4,2,5,5,5,6,6,6,0,4,4,5,5,0,0,1,0,5,0,0,5,0,1,4,0,1,4,4,5,0,4,0,0,4,0,2,0,2,0,0,0,0,4,0,0,4,1
ball,6,5,4,5,6,4,6,0,0,5,4,6,0,0,4,6,5,4,6,4,6,4,2,0,2,3,0,5,0,0,0,2,1,5,4,0,4,4,5,4,4,4,4,4,4,1,5,3,6,5,0,2,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0
banana,5,5,0,6,5,2,5,0,0,0,1,6,3,0,0,4,0,0,4,0,5,0,0,0,0,0,0,5,0,0,6,5,6,4,0,0,0,5,5,4,2,2,2,5,0,0,0,4,4,0,0,4,0,5,4,0,3,0,4,0,0,0,0,0,0,0,5,2
banjo,5,4,4,4,5,2,4,4,4,0,0,4,5,0,0,6,4,4,6,4,4,3,0,5,4,2,5,5,6,4,0,3,5,6,6,0,4,0,5,0,0,2,0,4,0,2,2,0,3,4,0,3,0,0,2,0,4,0,5,0,0,0,0,0,0,0,4,2
banker,3,2,3,3,0,1,4,6,0,0,6,3,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,6,0,5,0,1,3,4,2,5,5,1,0,4,4,4,2,0,6,5,0,0,0,0,0,0,0,0,3,0,0,4,1
bar,4,4,0,0,5,4,4,0,4,4,6,0,0,0,0,5,0,4,5,4,4,4,3,4,4,3,0,2,1,0,3,5,0,5,4,0,4,0,5,0,5,4,4,4,2,4,4,4,1,6,0,6,0,5,6,4,0,0,6,0,0,0,0,3,4,0,2,4
barbecue,3,4,0,4,4,4,0,4,0,0,2,4,3,0,0,3,2,6,0,2,4,0,0,4,2,0,0,4,0,0,0,5,6,4,0,0,5,4,4,0,2,2,4,4,5,4,5,5,4,5,0,4,0,2,4,1,3,0,4,0,0,0,0,0,0,0,3,4
baseball,6,4,0,4,4,6,3,6,4,6,6,5,5,0,0,0,0,0,1,2,5,2,4,4,0,0,0,4,2,5,0,5,1,6,4,0,4,6,6,0,4,0,4,4,5,5,4,0,5,6,0,5,0,4,4,0,0,0,4,0,0,0,0,0,0,0,4,3
battle,3,5,4,5,4,6,5,0,0,0,5,4,4,0,5,2,3,0,0,0,5,5,5,2,5,2,0,5,0,0,0,1,4,3,0,0,4,0,6,0,4,4,2,4,4,4,4,2,6,6,0,4,0,4,4,6,0,0,0,0,4,0,0,6,1,2,4,4
bay,3,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,5,0,0,0,0,0,0,5,0,0,5,6,6,0,6,0,0,0,6,4,3,5,0,0,5,4,4,6,0,5,3,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0
beach,6,6,0,5,6,4,2,6,5,4,6,6,2,0,0,5,4,4,0,4,4,0,2,2,4,1,0,4,0,0,5,5,1,2,4,0,4,0,6,3,2,4,0,2,4,3,2,2,2,4,0,2,0,2,2,0,4,0,6,0,0,0,0,0,0,0,2,4
bed,6,5,4,3,6,6,4,0,0,0,5,5,1,0,5,6,0,6,5,1,4,4,2,0,0,0,0,2,0,1,0,4,1,2,1,0,4,4,6,1,1,2,0,5,6,4,4,0,6,1,0,0,0,0,5,0,4,0,4,0,0,0,0,0,0,6,0,0
bee,5,4,4,4,6,0,6,5,4,4,6,6,0,0,0,5,4,0,6,0,4,6,3,0,3,0,5,6,4,3,5,6,2,4,0,4,2,6,4,0,0,4,6,6,0,4,2,0,0,6,4,6,0,6,0,0,5,0,1,2,0,0,0,4,5,0,0,4
beer,4,4,5,5,2,4,5,5,6,0,5,5,3,0,0,4,6,6,0,0,3,0,2,0,0,0,0,2,0,2,6,5,6,4,2,0,0,3,6,0,2,4,5,4,2,2,4,0,5,5,0,3,0,0,4,3,5,0,4,0,0,0,0,0,0,0,0,4
belch,0,0,1,0,0,3,6,0,0,6,4,0,0,0,0,0,0,6,0,6,5,0,2,6,6,6,4,5,6,3,4,5,6,0,0,0,3,4,4,4,0,5,2,2,4,0,6,6,4,2,0,2,0,0,2,0,0,3,0,0,0,2,0,2,0,0,2,0
belief,2,5,3,4,4,4,5,2,5,0,5,2,4,0,0,0,0,0,0,0,6,4,4,3,0,3,0,0,0,0,0,0,3,2,4,0,2,6,4,1,2,4,4,4,4,6,4,5,0,4,0,4,0,6,4,0,0,4,4,0,2,0,3,1,5,4,3,4
bell,4,5,4,4,3,4,4,4,4,6,2,6,5,0,4,6,6,4,6,0,5,3,3,3,6,6,6,5,6,5,4,2,0,4,0,0,2,4,0,2,4,4,1,6,5,6,6,5,4,4,6,6,0,3,4,0,6,0,3,4,0,0,0,2,4,0,4,4
bicycle,5,4,0,4,3,3,6,6,4,6,6,6,0,0,0,6,4,5,5,4,6,0,3,2,4,0,0,5,0,0,0,2,0,2,6,0,2,5,5,0,0,5,0,2,2,1,0,4,4,4,0,0,0,0,4,2,2,0,4,0,0,0,0,0,0,0,3,2
big,6,6,4,0,5,6,6,4,5,4,4,5,4,5,6,6,4,2,5,5,6,5,4,5,4,5,4,4,4,1,0,0,4,0,4,0,4,4,4,6,0,6,5,4,5,3,4,0,3,4,0,0,0,6,3,5,5,6,4,4,4,5,4,4,4,4,6,3
bird,6,6,0,0,6,0,4,6,0,5,6,4,2,0,6,4,0,0,0,0,4,3,0,3,4,0,6,5,5,3,4,4,6,1,3,0,2,0,4,0,0,4,4,2,2,3,4,0,0,0,0,6,6,6,3,0,4,0,4,0,0,0,0,0,6,0,5,2
black,6,0,5,5,4,4,3,4,6,0,5,1,0,4,5,4,6,4,4,4,0,2,5,6,4,5,3,5,4,2,0,5,2,2,2,2,6,2,4,4,3,5,6,0,4,4,5,0,3,4,0,0,0,5,6,5,0,4,0,4,2,4,4,0,2,4,6,3
blocked,3,1,3,6,6,5,2,4,2,4,5,4,4,5,4,4,4,3,4,2,6,4,4,4,5,3,4,0,5,5,3,5,0,4,5,0,5,5,4,3,5,4,5,4,5,5,4,5,5,4,5,4,4,5,0,4,4,5,0,4,4,4,3,2,4,4,4,1
blue,4,6,5,6,3,0,0,0,3,3,2,0,0,0,0,0,0,2,0,0,0,0,0,2,4,0,0,6,4,3,0,0,1,1,0,3,4,0,4,0,5,6,0,2,2,0,2,0,4,4,0,5,0,4,2,3,4,1,4,4,3,1,0,0,1,4,5,4
blueberry,5,6,5,6,5,2,6,0,0,0,2,4,2,0,0,3,0,4,0,5,4,0,0,0,0,4,1,0,0,0,6,5,4,0,0,0,3,4,4,4,4,0,0,4,0,0,0,4,4,1,0,3,0,6,4,0,4,0,4,0,0,0,0,0,0,0,2,4
boat,5,3,0,6,4,4,5,3,2,6,4,4,0,0,0,3,0,0,6,0,5,6,0,0,4,0,0,5,4,0,0,4,0,1,1,0,4,0,5,3,1,3,2,0,0,6,2,0,6,2,0,2,0,6,4,0,4,0,0,0,0,0,0,0,0,0,1,1
bonfire,5,6,0,5,5,6,4,6,6,6,5,5,4,0,0,4,6,0,0,6,0,5,4,2,5,6,0,5,0,0,4,5,0,2,0,0,4,3,5,0,4,5,1,4,5,3,5,6,5,5,0,4,0,0,2,4,4,0,4,1,0,0,0,0,4,0,5,2
book,5,0,4,0,4,5,6,3,6,0,0,5,6,0,0,6,0,6,0,4,4,6,0,2,0,0,0,4,0,0,0,4,2,5,0,0,0,5,4,0,4,3,4,4,2,2,4,4,4,4,0,6,0,4,5,0,5,0,3,2,0,0,0,0,0,0,3,2
bought,5,5,3,5,4,2,4,4,0,4,6,0,5,4,4,0,2,0,5,1,5,3,5,4,0,5,3,4,2,4,3,3,0,4,0,0,3,4,5,3,3,4,4,4,4,4,5,3,4,4,5,5,0,6,5,0,0,4,2,0,0,4,2,0,5,5,6,4
boy,4,5,5,4,0,0,4,0,0,4,4,0,0,0,0,4,0,0,6,0,6,0,0,5,0,5,4,0,6,5,4,6,4,4,0,0,2,4,5,6,0,4,6,2,4,6,0,0,0,3,4,0,0,5,4,0,0,0,4,0,0,0,3,0,0,6,5,2
bread,4,0,4,4,4,0,0,0,2,0,0,5,0,0,4,4,4,4,6,0,4,4,0,0,3,0,0,4,6,0,5,4,5,6,0,0,0,4,5,4,2,6,0,5,1,0,4,3,4,4,0,4,0,6,2,0,0,0,0,0,0,0,0,0,0,4,0,0
bribe,5,5,5,2,0,0,0,4,0,0,0,2,6,0,0,0,0,0,0,0,0,6,0,4,0,3,0,0,0,0,5,0,4,4,0,0,0,5,5,0,0,4,4,2,5,4,4,3,4,6,0,4,0,4,4,0,0,6,0,0,2,5,0,0,4,0,3,0
bridge,6,5,4,5,4,4,5,5,5,4,5,6,4,0,6,5,0,0,4,0,5,4,2,2,4,6,0,4,0,0,0,4,2,0,0,0,4,6,5,2,2,4,0,4,4,4,4,0,5,4,4,4,0,6,5,0,0,0,2,0,0,0,0,0,1,0,2,0
broccoli,6,4,0,5,5,3,4,0,3,0,0,5,5,0,0,5,0,0,0,5,4,2,5,0,0,0,0,0,0,0,5,5,5,4,0,0,3,2,3,5,0,4,4,3,4,0,1,0,3,2,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,2
broke,2,2,4,5,4,4,4,4,0,4,5,4,0,5,5,1,4,3,1,2,3,3,4,5,5,4,3,4,4,6,2,2,2,6,4,0,6,2,4,4,4,4,4,4,4,4,2,4,4,5,4,3,0,6,2,4,0,4,0,4,5,5,4,0,4,1,4,2
bugle,5,5,4,4,4,4,4,0,0,0,0,4,2,0,4,4,2,5,0,4,5,1,1,6,5,0,6,6,6,1,0,5,0,4,0,0,5,3,5,4,3,5,3,4,4,5,6,0,1,1,0,4,0,4,2,4,4,0,2,0,0,0,0,0,0,0,5,4
built,5,4,0,0,0,4,5,4,0,5,5,5,3,4,5,2,4,4,6,2,6,5,4,4,1,5,4,5,0,4,5,0,4,4,4,0,6,4,5,4,6,4,2,4,4,6,2,6,4,5,6,4,0,6,4,0,4,0,2,4,4,0,4,0,5,6,2,2
bus,6,6,0,4,0,3,6,5,4,6,4,6,4,0,0,5,3,6,0,0,4,4,1,4,4,6,4,5,0,2,0,5,0,4,1,0,6,6,5,2,0,4,2,5,6,4,3,0,6,4,0,4,0,6,3,1,0,0,0,0,0,0,0,0,0,0,2,0
business,5,3,3,4,4,4,4,5,4,4,0,4,0,0,0,0,4,6,4,0,0,4,3,2,3,0,0,3,2,4,5,5,4,0,0,0,4,4,4,5,6,4,4,4,4,3,4,4,0,6,4,5,0,4,6,1,2,0,0,0,0,0,2,0,4,5,1,4
businessman,4,0,4,5,2,4,2,4,3,6,4,5,4,0,0,0,0,6,0,0,6,0,1,4,6,1,0,4,0,4,3,0,1,6,0,0,3,2,5,1,3,4,4,4,2,3,5,4,5,6,5,4,0,5,5,4,4,0,0,0,0,0,0,2,0,0,0,3
butterfly,5,6,4,4,6,0,6,6,4,6,6,6,5,0,0,1,0,0,6,0,6,0,0,0,0,0,0,2,2,2,0,2,0,0,0,0,0,6,5,0,4,5,0,4,4,2,5,4,4,1,0,5,0,6,3,0,5,0,4,0,0,0,0,5,3,0,4,2
cab,4,6,3,4,5,5,3,3,6,5,4,5,0,4,0,2,6,4,4,4,4,5,0,4,3,0,0,4,0,5,0,4,5,0,4,0,6,6,4,1,4,4,3,5,6,4,0,0,6,4,0,4,6,0,5,0,0,0,3,4,0,0,0,6,0,0,4,0
cabbage,3,5,5,4,6,0,4,0,2,0,0,5,2,6,0,4,6,4,0,6,4,3,0,0,2,0,0,2,0,0,5,5,3,0,0,0,3,0,4,2,0,2,0,0,0,0,0,5,3,0,0,4,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0
cabinet,6,0,4,4,4,4,0,4,0,0,1,5,4,0,0,4,5,4,5,3,4,4,0,0,4,0,2,4,0,0,4,4,0,2,2,0,4,5,4,4,0,2,2,0,1,0,0,4,5,1,0,4,0,0,4,0,1,0,0,0,0,0,0,0,0,0,2,0
cafeteria,5,5,4,4,5,4,5,5,0,0,2,5,4,0,0,2,2,6,0,4,5,0,0,4,4,0,0,4,0,0,0,5,5,2,0,2,4,6,5,2,0,3,0,4,4,2,5,4,2,5,0,1,0,4,4,0,1,0,4,0,0,0,0,0,0,0,2,2
camel,4,4,5,6,6,4,6,6,5,4,6,6,4,0,0,5,0,0,6,6,4,1,0,0,0,0,1,4,0,6,0,3,1,0,4,0,3,2,5,0,1,2,0,0,0,0,0,0,2,0,0,0,0,6,3,1,3,0,1,0,0,0,0,1,0,0,5,0
camera,3,4,0,4,5,6,0,3,2,4,5,5,0,0,6,6,5,5,4,0,4,4,1,0,0,0,0,4,0,0,0,3,0,3,2,0,4,5,4,1,4,4,0,2,4,0,1,2,5,4,0,4,0,4,5,2,1,0,0,0,0,0,0,0,2,0,4,3
car,6,0,0,0,5,4,6,3,5,4,4,4,0,0,0,4,6,4,5,0,0,4,3,1,5,6,0,5,0,2,0,5,0,0,5,0,4,6,5,0,0,4,0,3,2,4,0,3,5,3,0,1,0,4,4,2,3,0,0,0,0,0,0,0,0,0,4,4
carnival,4,5,4,4,5,4,5,0,0,0,5,4,3,0,0,2,0,0,0,0,6,4,2,2,4,4,2,5,4,1,4,5,5,0,2,0,4,4,5,0,2,4,0,5,6,5,6,4,4,6,0,3,0,4,5,0,5,1,4,0,0,0,2,4,2,0,5,4
carriage,4,4,6,4,2,4,5,6,0,6,5,4,5,0,0,4,2,3,4,6,4,4,2,2,1,0,5,2,0,0,0,4,0,1,4,0,4,4,5,0,4,6,6,3,0,5,4,4,6,4,0,6,0,0,3,0,0,0,0,0,0,0,0,2,0,0,4,2
carried,2,5,4,4,4,4,0,4,2,5,3,6,0,5,4,4,4,3,3,4,4,5,4,5,2,4,4,4,5,4,1,4,0,6,6,0,2,5,4,3,4,5,6,5,4,5,4,6,5,4,2,6,0,4,4,2,0,4,4,4,2,0,4,3,6,5,0,0
carrot,4,5,4,6,5,0,5,0,4,2,0,5,4,0,0,6,0,5,6,4,5,4,0,0,0,4,0,0,0,2,6,4,4,3,1,0,0,5,2,3,0,0,0,0,0,0,0,0,6,0,0,2,0,6,5,0,0,0,0,0,0,0,0,0,0,0,3,0
cash,4,3,5,3,4,0,6,4,0,6,3,4,4,0,0,6,4,4,4,0,6,4,4,0,4,0,0,2,0,0,0,3,6,5,4,0,4,4,5,4,4,4,5,5,6,3,5,0,6,4,0,4,0,4,6,0,2,0,4,0,0,0,0,0,6,6,6,2
cathedral,4,5,4,4,6,4,0,4,5,0,0,4,0,0,0,4,0,5,0,4,0,5,0,4,0,3,4,5,6,4,0,4,0,0,0,0,0,6,6,0,5,2,5,4,1,4,0,4,4,5,0,2,0,4,3,0,4,0,0,1,0,0,0,0,4,5,4,2
celebrated,5,4,0,5,4,4,4,0,4,5,4,5,0,2,4,0,0,4,6,4,4,5,5,4,6,0,0,5,4,6,3,4,6,4,4,0,3,4,6,4,0,4,0,4,6,5,4,3,4,6,6,6,6,6,4,0,2,4,5,6,0,0,4,4,6,4,4,4
cellphone,6,5,4,6,4,4,6,6,0,6,0,5,4,0,0,6,4,4,3,0,5,1,2,2,4,3,0,4,5,2,0,4,2,6,0,0,0,5,6,6,3,4,5,2,5,0,0,4,6,4,0,6,0,5,5,2,0,0,0,0,0,0,0,0,0,5,5,5
chair,6,0,0,4,0,0,3,0,0,0,0,4,4,0,0,6,0,4,3,0,3,4,2,0,0,0,0,5,0,0,0,2,0,4,3,0,4,5,4,4,1,1,0,0,0,4,1,4,4,2,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0
cheese,6,5,0,4,5,0,0,1,4,0,0,5,0,0,0,4,5,0,5,5,4,0,0,0,0,0,0,0,0,0,4,5,6,4,0,0,2,0,5,3,0,3,5,0,0,0,0,2,5,2,0,5,0,5,4,0,0,0,0,0,0,0,0,0,1,3,0,0
cheetah,4,6,4,6,6,3,6,6,0,6,0,6,3,0,2,0,0,3,2,2,5,0,0,0,0,0,3,4,0,1,0,5,0,0,5,0,4,6,5,0,0,2,0,0,4,1,2,4,0,0,0,2,0,0,5,4,3,0,4,0,0,0,2,4,0,0,5,5
cherry,4,6,6,4,6,0,6,0,0,0,0,5,0,0,0,4,4,0,5,0,4,0,2,0,0,0,0,2,0,0,6,5,4,4,0,0,0,3,4,2,0,4,0,4,1,5,3,0,0,2,0,5,0,4,4,0,3,0,4,0,0,0,0,0,3,0,6,4
chestnut,5,5,6,5,5,3,4,3,4,0,3,4,4,0,0,4,0,4,6,5,4,4,4,1,0,0,0,1,0,0,5,5,0,0,0,0,3,2,5,0,0,3,0,6,0,2,0,4,4,0,0,4,0,6,2,0,2,0,0,0,0,0,0,0,0,0,4,0
chicken,4,2,0,5,0,4,0,0,0,0,0,6,3,0,0,3,0,5,3,0,3,5,0,0,0,0,0,5,0,0,6,4,5,2,4,0,0,6,5,3,0,0,1,4,0,0,2,4,2,0,0,5,0,5,4,0,0,0,4,0,0,0,0,0,0,0,0,0
child,4,0,0,0,3,6,6,0,3,0,6,0,0,0,0,5,0,5,0,0,2,0,3,4,0,0,4,5,0,0,0,5,0,5,0,0,4,2,5,0,4,4,0,6,4,4,4,4,4,6,0,4,0,6,4,0,5,0,0,0,0,0,0,4,6,0,4,0
chime,4,4,5,3,3,4,4,6,4,4,5,4,5,0,0,4,4,0,4,4,5,3,0,6,5,4,6,6,6,0,5,5,6,4,0,0,3,6,5,0,4,4,0,5,4,1,5,4,4,2,0,3,0,6,4,2,4,0,5,0,0,0,0,2,5,0,4,5
chipmunk,6,5,4,5,5,0,5,4,5,4,6,6,4,0,0,3,0,4,0,0,5,1,2,6,4,0,6,4,3,4,0,4,5,1,2,0,2,0,5,0,1,4,0,5,4,6,0,6,5,0,0,1,0,6,4,0,6,0,4,0,0,0,0,4,0,0,3,3
