Concept,Vision,Bright,Dark,Color,Pattern,Large,Small,Motion,Biomotion,Fast,Slow,Shape,Complexity,Face,Body,Touch,Hot,Cold,Smooth,Rough,Light,Heavy,Pain,Audition,Loud,Low,High,Sound,Music,Speech,Taste,Smell,Head,UpperLimb,LowerLimb,Practice,Landmark,Path,Scene,Near,Toward,Away,Number,Time,Duration,Long,Short,Caused,Consequential,Social,Human,Communication,Self,Cognition,Benefit,Harm,Pleasant,Unpleasant,Happy,Sad,Angry,Disgusted,Fearful,Surprised,Drive,Needs,Attention,Arousal
ambulance,5,5,3,5,4,5,1,4,4,6,4,5,4,0,0,4,4,6,0,0,4,5,5,5,5,6,6,6,5,0,0,4,0,0,0,0,1,6,5,0,2,3,0,3,4,0,4,6,5,4,0,0,0,0,5,1,3,0,0,0,0,0,0,0,0,0,5,2
analogy,4,0,4,0,"I'm missing context of ""this thing"". Could you provide the text or description you'd like me to evaluate?",I need you to specify the thing you are referring to before I can give you a response.,2,0,0,"I'm happy to provide the response, but I need to know what ""this thing"" refers to. Please provide the thing you'd like me to respond about.","I don't think I can provide a meaningful response without knowing what ""thing"" you're referring to. Please provide the context or description of the thing in question, and I'll be happy to provide a response on a scale of 0 to 6.",4,"I'm happy to provide the rating! However, I don't see any specific ""thing"" being referenced. Please provide more context or information about the thing you'd like me to rate.",5,0,"An analogy is a abstract concept, so I'd say 0.",0,0,4,0,3,1,"Since this conversation just started, I don't have any context about ""this thing"". If you'd like to provide more context, I'd be happy to respond.

Please provide the context, and I'll respond with a number from 0 to 6.",0,4,0,0,5,"There is no ""thing"" provided to give an assessment of. Please provide the thing you'd like me to evaluate, and I'll give a response from 0 to 6.",5,0,4,2,"Since you didn't specify what ""thing"" you're referring to, I'll answer based on the general concept of ""analogy"".

6","As I don't see the ""thing"" being referred to, I'll have to wait for the context before providing the rating.",0,4,"I'm ready to answer. What is ""this thing""?","I'm ready to respond. What is ""this thing""?",5,4,4,4,2,2,4,5,2,I don't have enough information to provide a rating. You haven't described the thing yet. Please provide more context.,5,0,6,0,6,4,0,2,0,3,0,0,0,0,0,5,2,5,3
angry,0,6,5,5,4,1,0,2,5,6,1,4,0,2,I need the property.,5,5,4,0,6,0,3,4,4,5,4,4,4,4,4,6,I don't see any property described. Please provide the description and I'll answer your question.,4,5,4,0,5,4,"Since you didn't provide the property, I'll assume this is a test or placeholder. Based on no information, my answer is 0.",0,4,5,1,"Without more information, I would default to 0.",4,"This doesn't make sense. You're asking me to rate a property ('long period of time') in terms of how angry it is, which are two completely unrelated concepts.

4",0,0,I don't think you provided a property for me to rate. Could you please provide one?,5,4,4,4,5,4,4,0,0,2,4,4,4,5,5,4,0,5,4
animosity,5,0,4,4,2,2,3,I can't respond because the question doesn't provide a thing to think about.,0,0,5,3,4,0,"This conversation just started. I'm happy to provide an answer once you've told me what ""this thing"" is.",0,0,4,0,5,2,6,5,4,0,2,0,4,0,0,2,2,4,5,1,0,2,4,4,0,0,4,2,2,3,4,4,5,4,5,0,4,0,5,0,4,0,5,0,1,6,1,1,0,3,0,0,3
ant,6,4,"I'm not sure what ""this thing"" refers to. You haven't provided any context or description of the thing. Without more information, I'm unable to provide a rating of its visual darkness.",6,"I'm happy to respond, but I don't see any information about the thing you're referring to. Could you please provide more context or information about the thing you'd like me to evaluate?",0,5,6,"I don't see a description of ""this thing"" that you're referring to. Please describe it and I'll answer with a number from 0 to 6.",6,6,5,"This conversation just started. I don't think you've told me what ""this thing"" refers to, so I'll have to choose a default value... 0.",3,"I'm happy to answer, but I don't see a ""thing"" to evaluate. Please provide more context or specify the thing you'd like me to consider.",4,3,4,6,0,6,6,0,3,0,0,"The prompt seemed a bit reversed as it started talking about ""this thing"" without specifying what ""thing"" refers to. However, I'll make an educated guess taking into account common associations. If ""thing"" were an ant, ants are more associated with movements and chemical signals than sounds, but if we had to link them to sounds, the general insect buzz or sounds they make are often perceived as high-pitched. Given the vague information and without knowing the specific context or what ""this thing"" refers to, I would rate the likelihood of thinking of it as having a high-pitched sound like an ant as:

4",5,1,5,2,5,0,4,4,0,1,"I'm happy to play along! However, I don't see ""this thing"" being referred to in our conversation. Could you please provide more context or clarify what ""this thing"" is?",6,"I'm not able to see or interact with the physical world, so I'll respond based on a general assumption. However, without knowing what ""this thing"" refers to, it's challenging to provide an accurate response. If we're discussing something common and regularly used by individuals, such as a smartphone, a more accurate response could be given. Assuming ""this thing"" is an smartphone, I'd rate it:

5",4,4,4,4,5,"I'm happy to provide an answer, but I need to know what ""this thing"" refers to. You haven't specified what event or thing you are asking about. Please provide more context or information, and I'll be happy to respond with a number.",6,"Since you haven't mentioned a specific ""thing,"" I'm unable to provide a rating. Please specify the event, action, or situation you'd like me to assess.",I'd be happy to... but I need the thing. What thing would you like me to think about?,0,"I need more information about ""this thing"". What is it?",6,0,6,6,0,4,0,"Since you didn't specify what ""this thing"" is, I will provide a neutral response, assuming I don't have enough context.",0,0,6,0,6,4,0,5,0
apartment,6,4,I don't have enough information about the apartment you're referring to. Can you provide a description or image of the apartment in question?,0,5,"I don't have any information about an apartment to consider its size. However, since you asked, I'll assume the hypothetical apartment and respond: 3",4,4,2,0,0,5,4,0,0,2,4,5,0,0,4,3,0,0,4,5,0,0,0,0,0,5,0,0,0,0,6,0,4,"Given I am an artificial intelligence language model and do not have a physical presence in your life, my response is based on a general perspective rather than a personal one. However, considering the question likely aims to understand human perception of apartments, I'll provide an answer taking into account the typical human perspective:

4",0,5,4,0,3,4,0,4,5,1,0,2,0,0,4,0,4,0,4,0,0,0,0,0,0,3,0,0
apology,1,5,6,4,0,4,0,0,1,0,0,0,2,0,0,0,0,0,0,0,5,4,1,4,4,0,0,5,0,3,0,4,3,4,0,0,1,4,4,"Since I'm a digital AI assistant, I don't have a physical presence, so I don't have the concept of physical proximity to objects or things, including an ""apology."" However, I'll play along and provide the number based on the assumption that the question is referring to the concept of apology in general.

4",5,4,1,2,4,3,5,"I'm happy to provide a response, but I need a specific ""thing"" to rate. Please provide the context or the ""thing"" you're referring to, and I'll rate it from 0 to 6.",4,5,5,6,0,5,5,0,0,0,0,0,0,0,0,0,0,5,4,0
applause,5,4,0,3,4,4,3,6,"This conversation has just started. You haven't told me what ""this thing"" is, so I have no basis for making a judgment. Please provide more context or information.",5,4,4,4,0,0,5,0,6,0,0,3,0,0,6,6,0,4,6,5,0,0,0,4,6,0,0,2,3,5,0,4,4,4,5,5,1,5,6,5,5,0,5,0,2,4,0,5,0,4,0,0,0,0,0,4,0,3,0
approached,4,6,6,6,4,Where's the scenario? I need context to respond!,2,3,5,4,6,6,2,3,3,0,1,3,"Since you haven't mentioned the specific phrase or approach yet, I'll have to wait for your input to provide a numbered response. Please share the context or phrase you'd like me to evaluate!",4,2,4,0,5,4,"I'd be happy to! However, I don't see the word or phrase that I'm supposed to associate with a low-pitched sound. Could you please provide it?",5,5,0,0,0,0,6,0,2,0,0,6,"I'd be happy to respond, but you haven't given me any information about the action or activity you're referring to. Please provide more context or information about the activity, and I'll do my best to provide a response on a scale of 0 to 6.",0,There is no input to provide a response to. Please provide the phrase or concept you'd like me to evaluate.,5,1,4,3,I don't have enough context to provide an answer. Please provide the text you'd like me to respond to.,4,4,6,6,4,6,0,3,4,0,0,0,5,3,0,0,0,3,4,0,0,0
apricot,6,6,1,4,6,2,5,0,1,0,0,4,4,2,0,5,0,0,3,0,4,0,0,0,0,0,4,0,0,0,5,4,4,0,0,0,4,6,4,2,1,0,0,4,0,0,0,3,3,0,0,2,0,6,2,0,3,0,4,0,0,0,0,0,0,0,1,3
arm,6,"I need more context to answer your question, but since you didn't provide any, I'll just give a default answer: 0","I don't think you specified a ""thing"" for me to consider. Please provide a description or name of the thing, and I'll be happy to respond with a number from 0 to 6.","You didn't specify what ""thing"" you are referring to. Please provide more context or information about the thing you want me to evaluate.",2,4,6,5,"Since this conversation has just started, I don't think I have enough context to provide an answer. Can you please provide more information about the ""thing"" you are referring to?",0,0,5,0,"I don't see any ""thing"" to evaluate. Please provide the thing you'd like me to rate.",5,3,0,"I need to know what ""this thing"" refers to before I can answer.",2,"I'm unable to answer because you didn't specify the ""thing"".",4,3,4,2,4,5,6,4,0,6,6,0,0,4,0,0,4,6,4,A plastic spoon,4,3,0,3,"I'm happy to provide a response! However, I don't think the request can be fulfilled as you haven't specified a particular ""thing"" or event for me to consider. Please provide more context or specify the event in question, and I'll be happy to provide a numbered response.

(If you meant to ask about ""arm"" as an event, I'd only be able to provide a response if you clarify what you mean by ""arm"" - e.g. is it a limb, a part of a machine, or something else?)

Please feel free to provide more context, and I'll do my best to respond!",0,5,"I'm happy to provide a response, but I don't think you've described the ""thing"" you want me to evaluate. Please provide more context or information about the event or situation you'd like me to consider.","I'm ready to respond. What's ""this thing""?",0,"I'm happy to provide the answer, but I don't see the ""thing"" being referred to. Please provide the context or the ""thing"" you'd like me to evaluate, and I'll be happy to respond with a number from 0 to 6.",3,0,6,5,-question not related to an arm,4,0,0,0,0,0,0,0,3,0,5,0
army,5,4,6,4,"You need to tell me what ""thing"" you're referring to, in order for me to answer your question.",6,5,0,3,2,3,5,"I need more information to answer your question. What is ""this thing"" that you are referring to?",0,"Since you didn't specify what ""thing"" you're referring to, I'll assume it's not applicable and provide a default response.

0",0,1,0,0,1,0,6,4,4,0,1,0,4,0,4,4,3,0,4,1,0,4,4,5,0,2,1,2,2,4,3,0,5,5,2,0,2,0,2,6,2,0,0,0,0,0,0,0,0,0,0,4,2
arrested,4,4,4,4,3,3,4,4,1,6,5,4,4,5,4,1,5.,2,6,4,3,4,4,2,4,4,4,2,4,4,3,0,0,0,0,0,0,3,4,2,2,4,2,4,4,4,4,5,5,5,6,4,0,5,0,6,0,5,1,4,4,4,4,4,2,4,5,4
artist,4,0,4,"There is no artist mentioned or any context provided, could you please provide more information or clarify the question?","I'm happy to provide a response, but I don't have any context about the ""thing"" you're referring to. Please provide more information or describe the object, and I'll be happy to give a response from 0 to 6.",3,4,6,0,"There is no ""thing"" provided for me to evaluate.","I'm missing context about ""this thing"". Can you please provide more information or describe what you're referring to?",3,"I need more information to answer this question. What is the ""thing"" you are referring to?",I'm ready to answer. What is the thing?,0,4,6,I don't have anything to rate.,"I'm happy to respond! However, I don't think we've discussed a specific ""thing"" yet, so I'll assume you'd like me to wait for more context. If you'd like to provide more information, I'd be happy to help.","I don't think you specified what ""this thing"" refers to! Please provide more context or information about the thing you're asking about, and I'll do my best to provide an answer.",6,"This conversation has just begun. You haven't mentioned a specific thing or artist, so I'll respond with:

0",1,3,4,I need to know what the thing is. You haven't mentioned what the thing is.,"Since you didn't specify what ""thing"" you are referring to, I'll wait for further clarification before providing a response.",5,"Please provide the ""thing"".",3,4,5,4,"I'm ready when you are. What's ""this thing""?",5,6,3,2,4,4,0,4,"I'm happy to provide a response, but I don't see a ""thing"" for me to evaluate. Please provide the thing you'd like me to consider.",2,4,5,4,3,4,4,"I'm happy to provide a response, but I need to be given a ""thing"" to evaluate. Please describe the thing you'd like me to consider, and I'll provide a rating from 0 to 6.",6,N/A,5,5,0,0,0,4,4,0,0,0,5,6,4,4,5
asparagus,5,6,5,5,6,2,2,0,0,0,2,5,4,4,0,5,0,6,"Not thinking of it because you haven't mentioned it before this prompt. However, answering based on general properties of asparagus: 4",6,6,2,1,0,0,2,0,0,0,0,4,5,5,2,2,0,4,"I don't have enough information to provide an answer. You haven't shown me a thing, so I'm just going to say 0 as I have no context.",5,0,4,2,0,2,2,1,4,2,0,1,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,1,0
ate,1,"A simple question!

4",3,4,"Since this is an incomplete question, I can only provide an answer based on a hypothetical scenario where I have a concept of ""ate"" to associate with a visual surface pattern or change in a visual surface.

1",2.,4,5,3,5,4,4,0,5,4,2,5,4,4,1,6,6,5,5,3,4,6,1,2,4,6,6,6,4,1,0,4,0,5,0,6,5,3,5,4,4,4,6,6,4,4,6,"I'm happy to play along, but I must note that I'm a large language model, I don't have personal experiences or identity. However, I can respond as if I were a human. In that case, the answer would depend on the specific action being referred to, which hasn't been mentioned. Since there is no action, I'll provide a placeholder answer. 0",6,4,2,0,0,2,2,4,2,4,3,4,6,4,0
attribute,"I need something to rate, could you please provide the thing or attribute you'd like me to rate?","This conversation just started. I haven't been given a ""thing"" to evaluate, so I'll have to answer based on no context. In that case, I'll answer:

0","I'm happy to help! However, I don't see a ""thing"" that you're referring to. Could you please provide more context or clarify what you're asking about?","I'm happy to play along, but I don't have a ""thing"" in mind. Please provide a word or phrase, and I'll respond with a number from 0 to 6!",4,"I'm happy to help, but I don't think we've established what ""this thing"" refers to. Please provide more context so I can give a response.",I need more information. What is the thing you're referring to?,6,I'm ready to respond. What's the thing?,4,5,0,0,0,"I'm ready to provide a response. What is ""this thing""?","I'm ready to answer. What is the ""thing"" you'd like me to consider?","I'm happy to play along, but I don't think I was given a ""thing"" to evaluate. Could you please specify what the thing is?","I'm not sure I understand the context. What is the ""thing"" you're referring to?","I need to know what ""this thing"" is before I can answer.",2,"I don't think you specified what ""this thing"" is. Could you please clarify or provide more context?","I'm happy to play along, but I need to know what ""this thing"" refers to. Please provide the thing you'd like me to evaluate.",0,0,"I don't think you provided the ""thing"" you'd like me to assess. Please provide the thing, and I'll respond with a number from 0 to 6.","I'd be happy to, but you haven't told me what ""this thing"" is. Please provide more context or information about what you are referring to.","I'd be happy to respond, but you haven't specified the ""thing"" to which you're referring. Can you please clarify?","I'm ready to respond. I just need to know what ""this thing"" is.",1,6,"This conversation just started! I'm ready to respond, but I don't have any input to rate. Please provide something for me to assess, and I'll give you a number from 0 to 6.","I'm ready to respond, but I don't see any information about ""this thing"". Please provide more context so I can give a number.","This conversation has just begun. You haven't mentioned a specific ""thing"" yet. Please provide more context or information, and I'll be happy to respond.",0,6,0,6,"Since I don't have any information about ""this thing"" we are discussing, I'll answer with a neutral or cautious value. 

3","I'm ready when you are. What's ""this thing""?",4,0,"I'm happy to play along, but I don't think you told me what ""thing"" to think about. Please provide the thing, and I'll provide the number.",6,"That doesn't make sense. You haven't told me what ""this thing"" refers to.",I don't think you've described the thing yet. Please describe it and I'll respond with a number from 0 to 6.,"I need to know what ""this thing"" refers to in order to provide an answer. Please provide more context or information about what you are referring to.",4,6,4,I'm ready to answer. What's the thing?,0,5,0,4,0,"I need the ""thing"" to provide an answer. Please provide the attribute or thing you're referring to.","I'm not sure what ""this thing"" refers to. You didn't provide context or specify what you're asking about. Please provide more information so I can give a meaningful response.",0,5,2,6,0,0,"Given the lack of context, I'll default to the neutral or baseline response.

4",4,0,5,4
