Concept,Vision,Bright,Dark,Color,Pattern,Large,Small,Motion,Biomotion,Fast,Slow,Shape,Complexity,Face,Body,Touch,Hot,Cold,Smooth,Rough,Light,Heavy,Pain,Audition,Loud,Low,High,Sound,Music,Speech,Taste,Smell,Head,UpperLimb,LowerLimb,Practice,Landmark,Path,Scene,Near,Toward,Away,Number,Time,Duration,Long,Short,Caused,Consequential,Social,Human,Communication,Self,Cognition,Benefit,Harm,Pleasant,Unpleasant,Happy,Sad,Angry,Disgusted,Fearful,Surprised,Drive,Needs,Attention,Arousal
ambulance,5,3,0,5,5,4,2,6,4,5,4,6,2,0,0,2,0,5,0,0,2,5,4,3,6,2,6,5,2,0,0,4,0,0,0,0,3,4,5,1,2,4,4,2,3,0,5,3,4,4,0,1,0,0,6,0,0,0,1,2,0,0,0,0,0,0,4,2
analogy,4,"I'm happy to play along, but I don't think I have enough context to give an answer. I don't know what ""this thing"" refers to. Can you please provide more context or information about what you'd like me to consider?","I don't think you've mentioned a specific thing for me to consider. Please provide more context or describe the thing you'd like me to assess, and I'll be happy to respond with a number from 0 to 6.",5,6,"I don't think I have enough information to provide an answer. You didn't specify what ""this thing"" refers to. Could you please provide more context or clarify what you are asking about?","6 (You didn't mention what ""this thing"" is, but I assume you'll tell me next.)",4,4,0,4,6,0,0,"I'm happy to provide a response, but I don't see a ""thing"" in our conversation so far. Could you please specify the thing you'd like me to evaluate?",5,0,6,0,"I'm not sure I can answer that without knowing what ""this thing"" refers to. Can you provide more context or clarify what you're asking about?",5,4,0,5,4,0,4,0,4,4,0,"I need more context about the ""thing"" you're referring to in order to answer your question.",4,"I'm ready to answer the question. What is the ""thing"" you'd like me to consider?",4,0,4,"I'm not given any information about ""this thing"". Please provide the thing you'd like me to consider, and I'll do my best to provide a rating.","I don't have any context, so I'll have to give a response of ""0"".","Since this conversation has just started, I don't have any information about what ""this thing"" refers to. Could you please provide more context or clarify what you are asking about?",5,0,4,5,2,3,2,3,"I need the ""thing"" to provide a response. What is the thing?",4,2,6,0,6,6,0,4,0,0,0,0,0,0,0,0,6,4,1
angry,0,3,5,5,4,0,0,4,6,4,5,4,0,5,5,I need the property to be described.,6,4,0,6,0,1,2,6,5,4,4,5,5,6,4,3,0,4,3,0,3,5,"I'm happy to help, but I don't see a specific property or description provided. Please provide the text you'd like me to rate, and I'll be happy to respond with a number between 0 and 6.",4,"Since there is no specific property provided, I will respond with a default value.

0",5,0,0,5,4,0,0,4,4,4,I'm missing some context. You haven't provided a property for me to evaluate. Could you please provide the property and I'll provide a rating on a scale of 0 (not at all) to 6 (very much)?,4,6,0,0,0,6,1,4,5,4,4,4,4,0,4,5
animosity,4,0,4,4,4,6,6,4,0,4,2,4,4,3,"I'm happy to help, but I don't see ""this thing"" defined. Could you please provide more context or clarify what you are referring to?",0,5,0,0,0,2,6,2,4,0,4,3,5,0,0,1,2,5,5,4,0,1,2,2,3,0,5,4,1,3,5,4,4,5,5,"I'm happy to answer, but I need you to specify what ""this thing"" is. You didn't mention anything in your question. Please provide more context or information.",4,0,3,2,5,0,4,0,5,5,0,5,0,4,0,2,1
ant,6,"Since this conversation has just started, I don't know what ""this thing"" refers to. Please provide more context or information about what you're asking about, and I'll be happy to provide a rating.","I'm happy to help, but I don't think we've established what ""this thing"" is. Please clarify what you'd like me to evaluate, and I'll provide a response.",6,6,0,6,1,"I'm happy to play along! However, I don't see a ""thing"" being described or mentioned. Could you please describe or point to the thing you'd like me to evaluate? I'll then provide the rating from 0 to 6.",6,5,4,"I need more information to provide a response. You're asking me to rate the visual complexity of ""this thing"", but you haven't specified what ""this thing"" is. Please provide more context or information so I can provide a rating.",4,"I need something to base my answer on. Please describe or mention the ""thing"" you're referring to.",2,5,4,4,6,6,2,0,2,0,0,6,4,0,0,4,4,3,"I'm ready to respond, please go ahead and provide the ""thing"".",4,0,4,"I'm ready to answer, but you haven't told me what ""this thing"" is.",4,2,4,2,"I'm ready to answer, but you haven't provided the ""thing"". What is it?","I'm happy to provide a response, but I need you to specify the ""thing"" you are referring to. Please provide the subject, and I will give you a rating from 0 to 6.","The input was missing the ""thing"". Could you please rephrase the question including the thing you'd like an answer about?",4,0,5,"Since I don't see the thing being referred to, I'll assume this is a prompt error or a starting point for a conversation. Please provide the ""thing"" you'd like me to evaluate, and I'll respond with a numbered answer from 0 to 6. Go ahead!",4,3,"Language model confusion! You didn't specify ""this thing"". Please provide more context or information about what ""this thing"" refers to.",5,6,Not enough information is provided.,0,3,0,0,0,0,0,0,0,"I think there may be some confusion. You haven't specified what ""this thing"" is. Please provide more context or information about what you are referring to.",0,5,0
apartment,5,"Since I don't have any description about the apartment, I will answer based on a hypothetical standard apartment. 

4","I'm happy to provide an answer, but I don't see an image or description of the ""thing"" or ""apartment"" you're referring to. Please provide more context so I can give a informed response.

If you provide the description, I'll provide the number from 0 to 6.",2,6,0,4,0,0,0,0,6,3,2,0,2,I don't have any information about the thing so I'll answer 0,"I don't have any background information about ""this thing"" being an apartment. I'll assume you're asking about a typical apartment. 

4","I don't have information about a specific thing mentioned as an apartment. If you provide more context or information about the thing, I'll be happy to give a response.

However, considering this text might refer to an apartment itself (as opposed to an object inside an apartment), a neutral response would be:

1",4,4,4,0,0,4,0,0,1,0,0,2,5,0,0,0,0,6,6,6,4,0,2,3,0,3,6,0,2,5,2,0,3,0,0,2,0,2,0,0,0,0,0,0,0,0,4,2,1
apology,2,4,0,3,4,6,5,1,"I need something to rate first. Please provide the ""thing"" you'd like me to consider.",6,"I'm happy to respond, but I don't see a ""thing"" to evaluate. Please provide more context or information so I can give a meaningful answer.

Once you provide more context, I'll respond with a number from 0 to 6.",1,0,0,0,0,0,0,0,0,4,4,2,4,0,3,0,4,2,4,0,0,4,4,1,0,0,6,4,6,3,5,0,2,2,4,4,4,4,6,0,6,6,5,5,0,0,0,0,0,0,0,0,0,4,0,4,0
applause,4,4,4,2,4,3,2,6,4,6,0,3,0,0,0,2,2,0,0,0,3,0,0,6,6,2,5,5,6,0,0,2,1,6,0,0,3,5,5,0,5,3,4,4,5,3,5,6,6,6,0,6,0,2,2,0,0,0,3,0,0,0,0,0,3,0,4,3
approached,6,4,I need something to evaluate.,0,4,4,6,2,6,4,4,4,0,4,4,4,0,3,5,0,5,4,0,5,4,0,0,4,2,4,0,0,5,I'm ready when you are.,4,0,4,5,5,3,3,6,6,2,4,4,4,5,2,4,6,6,4,6,6,0,6,"I don't have the ability to perceive or experience emotions or opinions, so I'll consider the act of responding to this prompt as a neutral task.

4",4,2,I'd need some context to provide an answer. Please provide some information or a sentence about the approach you're referring to.,0,0,4,4,6,5,0
apricot,6,6,2,6,5,4,4,0,0,0,0,4,4,I need an image to determine that. There is no image provided.,0,4,4,0,5,0,4,0,0,0,0,0,0,0,0,0,4,5,2,0,0,0,0,4,4,2,0,0,0,2,4,0,0,4,4,0,0,4,0,6,2,0,4,0,6,0,0,0,0,0,0,0,2,2
arm,6,2,0,"Without knowing what ""this thing"" refers to, I'm going to give a general response. Please provide the specific object or item you'd like me to assess.

(However, since you asked for a number, I'll provide a default response: 3)","I'm happy to provide a response! However, I don't see a specific ""thing"" mentioned in the prompt. Could you please provide more context or specify the thing you're referring to?","I'd need to know what ""this thing"" refers to in order to answer your question.",4,4,"This conversation has just started. I don't have any information to base my response on. Please provide the context or describe the ""thing"" you are referring to, and I'll be happy to help.

(If you provide more context, I'll respond with a number between 0 and 6.)",0,4,4,"Challenge: I don't have enough context to provide an answer, as I don't know what ""this thing"" refers to.

Could you please provide more context or describe what ""this thing"" is so I can give you an accurate answer?",0,5,4,"Since you haven't specified what ""this thing"" is, I'll have to base my response on our conversation so far, which is essentially non-existent.

0","This conversation just started. I don't have any context about ""this thing"" yet. Can you tell me what you're referring to?",6,0,5,4,2,0,6,"I don't have a specific ""thing"" to evaluate, as our conversation just started. However, assuming you're referring to the word ""arm"" itself, I'll answer. 0",0,6,0,4,"I'm happy to provide an answer, but I don't think I have enough information about what ""this thing"" refers to. Could you please clarify?",5,0,6,1,0,"It seems like I don't have any context about the ""thing"" being asked about. Could you provide more information?",4,4,"Since you didn't mention a specific thing, I'll assume you're asking about a generic object. In that case, I don't have a physical presence, so I'll provide a score based on an average human experience.

4",6,4,0,4,6,2,6,3,6,6,0,5,0,6,"I'm happy to provide a response, but I don't see a ""thing"" described. Please describe the thing, and I'll provide a numbered response from 0 to 6.",6,0,0,0,0,0,0,0,0,0,"I'm happy to help! However, it seems like there's some missing context. You're asking me to rate the importance of something, but you haven't specified what that thing is. Please provide more context or clarify what you're referring to, and I'll do my best to provide a rating from 0 to 6.",4,0
army,5,5,"I'm happy to provide an answer, but I need to know what ""this thing"" refers to. Please provide more context or specify what you are asking about.",4,4,5,6,"I'm not given any context about ""this thing"". Please provide more context or clarify what you mean by ""this thing"" so I can give an accurate assessment. 

(If you provide context, I can give a number between 0 and 6)",3,4,5,1,4,"I'm not sure what ""this thing"" refers to. You'll need to describe or provide context about what you're asking about.","I need to know what ""this thing"" refers to. Please provide more context or information about the thing you are asking about, and I will respond with a number from 0 to 6.",1,I would rate that as a 0.,5,0,6,0,2,2,0,4,1,1,6,0,6,6,4,0,0,1,0,4,"I'm happy to help, but I don't see a ""thing"" mentioned. Could you please provide more context or specify the ""thing"" you would like me to evaluate?",5,0,0,4,3,2,5,4,3,6,5,3,0,6,0,4,5,2,0,0,0,0,0,0,2,0,0,0,5,4
arrested,1,3,2,4,4,4,4,4,3,4,4,4,0,4,4,2,5,4,5,4,0,2,4,4,4,2,4,4,4,2,5,4,0,0,0,0,2,4,5,1,4,4,4,4,4,4,5,6,4,5,5,5,0,4,0,6,0,2,1,4,4,4,5,4,4,4,2,0
artist,4,"I'm happy to help, but I don't see ""this thing"" that you're referring to. Could you please provide more context or describe the thing you'd like me to evaluate?","I'm not sure what ""thing"" or ""artist"" you are referring to. Could you please provide more context or information about the subject?",5,4,0,"I'm happy to provide a response, but I need more information. What ""thing"" are you referring to? Could you please provide context or clarify what you mean by ""this thing""?","I don't think I have enough information to provide a rating. You haven't described the ""thing"" in question. Please provide more context or information about what you're referring to.","I'm happy to provide a response, but I don't have any context about what ""this thing"" is. Could you please provide more information or a description of the thing you would like me to evaluate?","This conversation just started. You didn't provide any information about ""this thing"". Please provide more context or information, and I'll be happy to help.",1,5,"This conversation has just begun. I don't have a ""thing"" to evaluate. Please provide more context or information, and I'll be happy to help!",I'm ready when you are. What's the thing?,"Since you haven't mentioned the specific thing, I'll wait for your description or clarification before providing a number. Please go ahead!",5,"Without knowing what ""this thing"" is, I'll default to 0.",0,0,3,0,"I need more context to give you a number. What ""thing"" are we referring to?",5,5,5,"This conversation has just begun. I am not aware of any ""thing"" to evaluate. Please provide more context or information about the thing you would like me to rate.",0,5,1,0,4,4,4,"I'm ready to answer. What is the ""thing""?",4,0,4,6,"I'm ready to answer when you provide ""this thing""",5,3,4,6,1,4,4,4,"I'm not capable of accessing external information or contexts. To provide a rating, I would need you to describe a specific ""thing"" or ""artist."" If you provide that description, I can assist further.","I'm waiting for the ""thing"" to be defined. Please go ahead and describe the thing, and I'll provide a rating from 0 to 6.",5,4,6,"Since I'm a machine, I don't have a self-image or personal views, so I'd rate it a 0.",6,4,0,5,0,4,2,0,4,0,5,6,4,5,4
asparagus,6,6,0,5,5,3,4,0,0,0,0,5,3,"This conversation just started. There is no ""thing"" to evaluate. Please describe the thing or provide the context. I'll be happy to provide a rating.",0,5,4,0,3,4,5,2,0,0,0,0,0,3,0,0,4,6,5,3,0,0,4,0,4,0,0,0,0,3,2,0,4,4,0,1,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0
ate,4,4,2,4,2,5,4,3,4,5,6,4,0,"I'm happy to provide a response, but I need to know what ""this"" refers to. Which word or action are we talking about?",4,4,6,4,4,4,4,3,5,3,4,3,5,4,2,6,5,5,6,6,4,0,5,5,5,4,5,5,I need the word or phrase to rate.,5,4,4,6,5,6,4,4,6,0,6,4,0,4,3,6,0,4,4,5,3,5,4,0,1
attribute,4,"I don't have any context about the ""thing"" being referred to. Please provide more information or specify what ""thing"" you are asking about, and I'll do my best to provide a rating from 0 to 6.",5,0,"This conversation has just begun. I'm happy to answer your question, but I need to know what ""thing"" you are referring to. Please provide the subject, and I'll give you a rating from 0 to 6.","I'm happy to oblige, but I don't see any ""thing"" being referred to. Please provide the thing you'd like me to evaluate, and I'll respond with a number from 0 to 6.",2,"I'm ready to give a response. What is the ""thing""?",0,2,4,I'm ready to help. What is the thing?,"This conversation has just begun. You haven't mentioned a specific ""thing"" to evaluate. Please provide the subject, and I'll be happy to rate its visual complexity!","Since I don't have a specific ""thing"" to evaluate, I'll need more context or information about what you'd like me to rate. Please provide more details, and I'll be happy to provide a response.",2,I'm ready to answer. What is the thing?,3,"I'm happy to answer, but I don't see a ""thing"" mentioned. Please provide the thing you'd like me to evaluate as being cold to the touch.","I need more information about the ""thing"" before I can provide an answer. Can you please tell me what ""thing"" you are referring to?","I'm not sure what ""this thing"" is, so I'll just wait for your prompt. What is the thing you'd like me to rate?","I don't think you've described the ""thing"" yet, so I'll have to respond with:

0","I'm not sure what ""this thing"" is. Please provide more context or information about what you're referring to.",2,4,"I'm ready to answer, but you didn't provide the thing you're asking about. Please provide the noun or concept, and I'll respond with a number from 0 to 6.","I'm happy to provide a response, but I don't see a description of the ""thing"" you're asking about. Please provide more context so I can give an accurate answer.",0,"I don't think you've mentioned the ""thing"" yet. Please go ahead and mention it, and I'll be happy to provide a rating!",4,1,"I'm ready to respond. What is ""this thing""?","I'm happy to play along, but you forgot to tell me what ""thing"" you're referring to. Please provide the context, and I'll respond with a number from 0 to 6.",I'm ready to respond. What is the thing?,0,1,0,4,5,I don't have an attribute to consider. Please provide an attribute for me to evaluate.,"I'm happy to respond, but I need to know what ""this thing"" is. Please provide the attribute or object you'd like me to respond to.",0,4,6,"I'm happy to provide the answer, but I need to know what ""this thing"" refers to. Can you please provide more context or define what ""this thing"" is?",I'm ready when you are.,5,0,"I'm happy to provide a response, but I need you to tell me what ""this thing"" is. Please provide more context or information about what you are referring to.","Note: This is a conditional response. You haven't provided the thing in question. Please provide the thing you'd like me to evaluate, and I'll respond with the degree to which I think it is likely to have consequences.

Please go ahead and provide the thing.",4,0,4,5,5,4,0,"I'd be happy to rate it for you, but you haven't specified what ""this thing"" is. Please provide more context or information about what you're referring to.",0,"Since you didn't specify what ""this thing"" is, I'll provide a neutral answer: 3",0,0,"I'm happy to provide a response, but I don't have any context for what ""this thing"" refers to. Can you please provide more information or clarify what you are asking?",0,6,4,2,6,4
audience,4,3,6,"I'm happy to play along. However, I don't see any information about the ""thing"" you're referring to. Please provide more context or information about the object, and I'll be happy to provide a rating from 0 to 6.",4,4,4,4,4,3,3,6,"I'm not sure what ""this thing"" refers to, but since it's just a hypothetical scenario, I'll provide a number based on a general assumption.

5",0,This conversation just started. You didn't mention a specific thing for me to rate. Please provide the thing you'd like me to rate.,0,0,PeopleURLException: URL is not defined,"There is no ""thing"" to assess.",4,2,0,"This conversation has just begun. You haven't mentioned what ""this thing"" is yet. 

However, since you asked me to respond without any other text, I'll give you a default answer: 0",4,6,"I don't have any information to base an answer on. Please provide more context or information about the ""thing"" you're referring to, and I'll be happy to provide a response.",0,"I'm happy to help but I don't have enough context to provide an answer. What is ""this thing"" referring to? Please provide more information so I can give a relevant response.","I'm happy to give you an answer, but I don't see a specific ""thing"" mentioned. Please provide the thing you're referring to, and I'll give you a rating.",4,"As there's no specific ""thing"" mentioned that I'm supposed to evaluate for its audience taste, I will refrain from providing a response in this format as it doesn't align with the instructions for the type of interaction you're requesting.",5,6,"I'm happy to answer, but I don't think you've provided the ""thing"" you'd like me to consider. Please provide the thing, and I'll respond with a number from 0 to 6!",3,0,5,6,4,2,4,3,2,4,2,2,4,4,4,5,3,5,0,2,6,0,5,0,0,0,0,0,1,0,4,0,5,0
author,2,4,"Since you didn't provide the ""thing"" you're referring to, I will assume you're asking about the general context of our conversation. Since we haven't discussed anything specific, I'll respond with:

0",2,"I'm ready when you are - what's ""this thing""?",0,There is no thing mentioned.,"I need more information to answer your question. What is the ""thing"" you are referring to?",0,5,0,5,0,6,"This conversation has just begun. You haven't mentioned a ""thing"" yet, so I must choose 0.",2,0,5,"I need more information to provide a response. What is ""this thing"" you are referring to?",0,"Since this conversation has just started, I don't know what ""this thing"" refers to. Please provide more context or information about what you are asking about, and I'll be happy to provide a response.",4,"I need to know what ""this thing"" is before I can provide an answer.",4,"I'm not sure what ""this thing"" refers to. Could you provide more context or information about what the author is making a loud sound with?","I'm happy to respond, but I don't see any ""thing"" to evaluate. You didn't provide a word or concept for me to consider. Please provide more context so I can provide a meaningful response.","I don't have any information about ""this thing"" to provide an answer. The conversation just started.",5,4,4,"I'm happy to respond, but I need to know what ""this thing"" refers to. You haven't given me a subject to evaluate. Please provide the context, and I'll give you a number from 0 to 6.",5,4,0,0,0,4,"I'm happy to provide a response, but I don't see the ""thing"" you're referring to. Please provide the text or context you'd like me to evaluate, and I'll give you a number from 0 to 6.",3,4,0,4,0,4,2,4,3,2,3,4,3,6,0,5,5,0,3,0,5,0,0,0,0,2,0,4,5,2
avalanche,4,4,4,4,6,6,4,6,6,6,0,5,5,0,0,0,0,5,0,0,6,5,4,1,5,5,0,5,0,0,0,4.,0,0,0,0,3,6,5,0,4,5,0,2,4,2,6,6,5,3,0,5,0,1,4,5,0,0,0,0,0,0,4,4,3,0,4,4
