Concept,Vision,Bright,Dark,Color,Pattern,Large,Small,Motion,Biomotion,Fast,Slow,Shape,Complexity,Face,Body,Touch,Hot,Cold,Smooth,Rough,Light,Heavy,Pain,Audition,Loud,Low,High,Sound,Music,Speech,Taste,Smell,Head,UpperLimb,LowerLimb,Practice,Landmark,Path,Scene,Near,Toward,Away,Number,Time,Duration,Long,Short,Caused,Consequential,Social,Human,Communication,Self,Cognition,Benefit,Harm,Pleasant,Unpleasant,Happy,Sad,Angry,Disgusted,Fearful,Surprised,Drive,Needs,Attention,Arousal
apology,3,3,3,2,2,3,2,3,3,3,3,0,3,3,0,2,2,2,2,0,2,3,3,3,3,2,3,3,3,3,2,0,5,3,0,0,2,3,0,3,4,3,3,0,2,2,3,5,5,6,3,4,3,5,4,3,2,5,0,2,5,0,2,2,3,5,2,3
applause,2,3,3,0,3,2,2,3,5,5,4,5,3,3,3,3,0,3,3,3,3,3,2,2,5,2,4,5,3,4,3,0,5,3,0,0,3,3,3,4,4,3,3,3,3,3,4,3,5,5,3,5,2,5,5,6,5,3,5,3,5,6,5,3,3,3,4,3
approached,4,5,3,2,3,3,3,2,5,5,3,4,3,4,3,2,2,4,3,3,2,3,2,5,2,2,2,3,3,3,2,2,4,3,2,4,5,5,2,3,2,3,3,3,4,5,4,5,4,5,4,5,3,5,5,0,3,3,4,3,3,3,2,3,4,5,5,3
apricot,5,4,2,5,5,0,3,3,2,2,3,4,2,0,0,3,0,0,4,3,4,1,0,0,0,0,0,2,0,0,5,5,1,1,0,2,0,3,4,2,3,0,3,5,3,4,3,5,3,0,0,0,0,2,2,0,6,3,6,3,0,0,0,4,3,5,2,3
arm,3,3,3,3,3,2,3,2,1,3,3,5,5,3,3,5,3,3,5,2,2,3,3,2,2,3,3,2,1,3,3,0,0,5,0,4,3,3,3,5,3,3,5,3,5,3,3,2,3,3,0,3,4,2,5,3,2,3,5,3,2,3,3,4,4,4,5,4
army,2,3,3,3,5,4,2,5,3,5,3,5,5,4,3,2,2,3,2,2,3,5,4,5,4,2,3,3,0,0,4,3,4,6,3,0,2,3,4,3,2,4,5,3,4,5,3,3,6,6,0,0,3,3,2,3,0,3,0,3,0,0,3,3,0,5,2,3
arrested,2,3,3,4,4,5,2,3,2,3,4,3,3,3,2,3,2,2,2,2,2,3,4,3,3,4,3,2,3,5,2,2,3,3,5,0,5,5,3,3,4,2,3,3,3,4,1,3,5,5,4,4,0,6,3,3,2,3,2,3,3,5,2,2,3,5,3,2
artist,3,3,5,3,5,2,0,5,3,3,3,4,5,3,3,2,2,5,2,3,3,3,3,3,3,3,3,4,4,5,5,2,3,5,2,0,3,3,3,3,3,3,2,2,2,3,1,3,3,4,3,5,4,5,3,0,4,3,5,5,2,3,3,5,3,5,5,5
asparagus,5,3,5,5,5,5,3,1,2,0,1,5,3,0,0,5,0,2,3,3,5,1,2,0,0,0,0,0,0,0,6,5,0,3,0,3,3,2,2,2,3,3,3,3,4,2,3,3,2,2,0,0,0,0,0,0,3,2,3,2,0,0,0,0,0,3,3,3
ate,5,3,4,3,5,2,3,2,5,2,3,4,3,3,3,2,3,2,4,4,4,2,3,5,3,2,3,3,3,4,5,5,5,5,3,0,3,3,3,5,4,4,2,3,3,4,3,3,6,4,5,5,0,5,3,3,6,3,3,4,4,5,3,5,3,5,5,3
attribute,3,3,3,3,5,4,2,3,3,5,3,5,3,2,3,2,3,3,3,2,4,4,3,3,3,2,2,3,3,3,3,4,3,4,4,3,3,4,3,3,3,3,3,3,3,4,3,3,4,4,2,5,3,5,5,3,3,3,3,3,3,3,3,2,3,5,5,4
audience,4,2,3,2,4,5,2,4,3,2,3,3,3,3,2,0,3,3,3,3,3,3,3,5,1,2,2,5,5,3,3,0,4,2,2,0,3,3,5,3,3,3,3,3,4,3,3,2,3,5,3,5,3,5,4,0,3,3,3,5,0,3,0,2,2,3,5,3
author,4,3,4,5,3,3,3,3,3,3,2,5,4,3,3,5,3,3,3,3,2,3,2,3,2,3,2,5,3,6,3,2,4,3,3,0,3,5,4,0,2,3,3,2,3,5,3,3,3,3,3,5,3,6,3,0,3,3,3,3,3,0,3,2,3,5,5,3
avalanche,3,3,5,0,5,5,3,5,3,5,3,3,3,0,3,0,0,3,2,3,2,3,2,2,5,2,2,4,0,0,0,0,3,2,2,0,3,4,4,2,5,3,3,3,2,2,5,4,6,3,0,0,0,0,0,5,2,3,0,3,0,0,2,1,0,5,3,3
awe,0,2,4,3,3,3,2,4,3,3,2,3,3,3,0,0,3,3,3,2,2,3,2,3,3,0,3,3,3,2,0,2,3,3,3,3,2,3,3,3,4,5,3,2,2,5,3,4,4,3,3,4,3,5,5,3,3,4,3,2,5,0,3,4,3,5,5,4
axe,2,3,4,3,4,3,1,3,2,5,3,5,2,3,3,5,2,3,3,3,3,5,5,0,4,3,3,5,2,0,0,2,0,5,0,2,5,5,2,2,3,2,3,2,3,3,3,4,5,2,0,0,0,0,3,4,0,3,3,2,3,0,3,3,3,5,3,2
bagpipe,2,2,3,0,4,3,3,5,2,5,3,5,3,3,0,6,2,2,2,3,2,5,3,5,6,5,5,6,4,0,3,3,5,3,0,0,3,5,5,0,4,0,3,2,4,0,3,3,4,4,0,2,0,3,0,0,3,2,3,3,0,0,3,0,0,0,5,3
ball,6,3,5,2,3,5,3,4,2,5,3,5,3,0,2,5,2,2,5,3,2,3,5,3,4,2,4,3,1,0,0,2,2,5,5,5,3,5,2,3,3,4,3,2,3,3,3,3,5,4,0,5,4,0,3,3,2,3,2,3,3,0,2,2,3,5,5,3
banana,6,3,3,5,6,2,3,3,2,3,2,5,2,0,0,5,0,0,5,3,3,2,0,4,0,0,0,0,0,0,5,5,3,4,0,2,3,3,0,3,3,3,2,1,1,2,3,3,3,0,0,0,0,1,3,0,4,5,3,3,0,0,0,3,0,5,5,3
banjo,4,3,3,2,4,3,4,5,4,4,3,5,4,2,0,5,1,3,3,3,5,3,1,5,4,4,4,6,5,0,4,0,4,5,2,0,0,1,6,2,3,3,5,2,3,3,3,5,5,3,0,5,0,3,1,0,3,3,3,0,0,0,0,0,3,0,5,2
banker,3,3,3,2,3,2,0,3,2,3,2,2,3,3,5,3,2,3,3,2,3,0,3,5,0,3,5,3,2,4,2,0,4,2,0,0,3,4,3,3,3,3,4,2,3,3,3,3,4,5,5,3,0,5,4,3,3,3,2,2,0,0,2,2,0,3,3,3
bar,3,3,3,4,5,5,3,4,1,5,3,3,3,3,0,4,3,3,3,4,3,5,3,3,3,3,3,5,2,3,3,3,3,5,3,2,3,4,3,4,5,4,2,3,2,3,3,3,4,5,0,4,3,6,4,3,2,3,3,3,2,3,3,2,3,5,3,3
barbecue,5,2,3,3,5,3,2,3,3,3,3,4,4,2,0,3,5,2,3,3,2,4,3,6,2,3,2,4,0,0,5,5,5,5,0,0,4,3,4,3,3,0,3,4,4,4,3,3,5,3,0,3,0,4,2,0,3,0,4,6,0,0,0,3,3,5,3,3
baseball,4,4,2,5,5,3,3,5,3,5,3,6,5,0,3,6,3,0,3,2,2,0,2,3,0,2,3,5,3,0,3,3,2,5,2,0,4,3,4,3,2,2,3,4,3,5,3,3,4,5,0,4,0,5,3,0,3,0,5,0,3,0,0,3,3,4,5,4
battle,2,3,5,4,5,5,3,4,3,5,2,4,3,2,3,3,2,4,2,3,3,5,5,3,4,2,3,4,2,2,2,3,3,5,4,0,3,3,5,3,5,3,3,4,3,4,3,3,5,5,3,3,2,5,3,5,0,3,0,3,3,2,1,3,3,5,3,3
bay,3,3,5,3,3,3,1,5,2,5,3,3,4,3,5,3,3,2,5,2,3,3,3,3,5,2,3,5,3,0,3,3,4,4,4,0,3,3,3,4,5,3,3,3,3,4,3,4,4,3,0,5,2,5,3,3,3,3,5,3,3,3,3,3,3,3,3,3
beach,5,4,3,4,5,5,3,5,3,3,3,4,4,3,3,5,3,3,5,3,3,0,3,2,1,3,3,3,0,0,3,4,2,4,3,3,6,3,6,3,3,3,4,3,3,3,3,2,3,3,0,2,2,1,4,3,5,3,5,5,0,2,2,2,3,5,4,3
bed,6,2,3,3,1,5,3,4,3,3,2,5,3,0,2,5,2,2,5,3,3,0,2,2,2,3,2,4,0,0,0,2,2,2,2,4,5,3,2,5,2,2,3,0,4,3,3,2,4,2,0,0,5,2,5,2,4,3,3,3,2,3,2,2,3,5,2,3
bee,2,3,4,5,3,2,2,5,4,5,2,6,3,0,0,4,3,2,2,3,4,2,3,3,2,3,6,5,0,0,3,3,3,4,2,5,2,3,4,5,3,4,3,3,3,3,3,2,4,3,0,3,3,2,3,3,3,3,5,3,0,2,2,3,2,5,5,3
beer,5,3,5,5,2,3,3,3,3,3,3,3,3,0,0,5,2,5,2,2,3,5,2,0,3,2,0,0,2,0,5,5,5,3,2,0,2,0,5,2,4,2,2,3,5,3,3,5,3,4,0,4,0,2,3,0,3,3,4,3,2,3,3,2,0,4,2,2
belch,1,2,3,0,0,2,0,0,2,3,3,0,4,2,3,0,0,3,0,3,0,2,1,3,3,2,2,5,1,0,3,0,5,0,0,0,0,3,4,2,3,2,2,5,3,1,5,3,3,1,0,1,0,1,2,3,0,5,3,3,2,4,3,3,0,5,3,3
belief,0,3,3,4,3,3,3,3,2,3,3,3,4,3,2,2,2,4,4,0,2,4,2,3,2,3,0,2,3,3,3,0,4,4,3,0,3,0,3,3,3,5,3,3,0,4,3,4,6,4,0,3,3,5,4,4,2,2,5,0,0,5,2,1,5,5,3,3
bell,0,2,3,2,1,5,3,3,2,3,3,4,4,0,0,5,2,2,2,3,4,5,5,5,3,3,4,5,4,0,2,0,3,5,1,2,3,4,4,3,3,4,3,3,4,2,3,5,3,3,0,5,3,0,3,3,5,3,4,3,3,0,2,3,3,3,5,2
bicycle,5,3,2,3,3,4,3,5,3,5,3,5,3,0,2,5,2,2,3,1,4,3,2,3,2,3,3,5,2,0,0,2,0,1,6,2,0,6,3,4,3,3,3,3,3,3,1,3,5,3,0,0,3,2,5,0,3,0,5,0,0,0,3,0,4,5,2,2
big,3,3,3,0,3,5,6,3,4,4,3,3,3,2,3,2,2,2,2,2,3,3,3,2,2,3,2,3,4,5,0,3,3,4,4,2,4,3,5,5,3,3,3,3,3,5,2,3,3,4,3,3,3,4,5,3,2,3,3,1,3,2,3,2,5,3,4,3
bird,4,4,4,3,2,3,3,4,5,5,3,5,4,4,2,5,2,2,3,1,5,3,3,5,2,3,5,5,3,2,0,0,0,2,3,0,3,3,5,0,3,3,2,2,3,2,3,3,3,3,0,3,3,5,2,3,1,3,4,5,3,3,3,0,3,5,2,5
black,3,0,6,4,0,4,2,3,2,4,3,4,3,2,2,2,3,3,3,3,3,3,3,2,0,3,0,2,3,3,0,2,3,2,2,3,3,3,3,6,3,3,3,2,3,4,3,3,4,3,2,3,3,4,6,3,2,2,3,4,2,3,2,3,4,5,3,5
blocked,5,2,3,3,4,2,2,3,4,2,4,2,3,4,4,3,3,3,2,2,3,3,5,3,3,3,3,3,3,3,3,1,3,2,3,0,5,3,2,3,2,4,3,3,3,3,4,5,5,4,5,2,0,5,4,3,0,2,0,3,3,5,5,0,3,4,4,3
blue,3,3,5,3,3,4,0,3,3,0,4,3,0,2,3,2,2,2,3,3,3,0,3,0,3,2,2,2,2,4,0,0,2,2,2,3,3,0,3,3,2,3,3,2,3,3,4,2,4,3,0,2,3,3,4,3,4,3,2,3,2,3,2,3,3,2,3,4
blueberry,6,3,5,3,5,0,2,2,3,5,2,6,5,0,0,4,5,3,4,2,2,0,0,0,0,0,0,1,3,0,5,5,2,3,0,4,0,3,5,3,3,3,2,2,3,3,2,3,3,2,3,0,0,2,3,0,3,4,5,3,0,3,0,3,3,5,2,4
boat,5,2,3,2,6,4,2,5,2,5,2,5,3,3,3,5,2,2,4,2,3,3,0,3,3,3,3,5,2,0,0,3,3,2,0,5,3,4,5,2,4,5,3,1,3,3,2,3,4,2,0,2,3,0,5,0,3,3,3,3,0,0,3,0,0,5,3,5
bonfire,5,5,5,4,4,5,2,5,3,5,3,6,4,0,3,5,5,0,3,4,3,2,2,3,5,3,2,5,0,0,4,4,2,4,2,0,5,3,4,0,4,2,5,3,5,5,3,3,4,5,2,2,0,0,4,3,3,0,3,3,0,0,3,3,3,5,5,3
book,5,3,5,3,4,3,3,3,2,3,3,5,3,3,0,5,2,2,3,3,4,5,2,0,0,2,0,0,0,0,3,3,2,3,3,0,2,4,3,6,3,3,3,2,3,4,3,5,3,3,0,6,3,5,5,3,3,3,5,3,0,2,3,5,4,5,5,3
bought,3,3,3,3,5,3,3,2,5,4,3,4,3,3,3,1,4,3,4,2,4,3,3,4,1,4,1,4,3,5,4,2,3,2,3,0,5,2,3,2,3,3,5,3,3,4,2,4,5,5,5,5,0,5,4,0,3,3,3,3,3,3,3,4,3,5,4,2
boy,2,3,5,0,2,3,3,5,3,4,2,0,3,3,4,5,3,3,3,2,2,1,3,4,3,3,2,5,2,0,4,3,3,4,3,0,3,3,3,3,2,5,4,3,2,4,4,2,5,3,3,5,3,5,3,2,0,3,3,3,3,0,0,3,2,3,3,3
bread,5,3,3,3,6,2,2,3,3,5,2,5,3,0,0,5,3,3,3,3,3,2,2,3,0,0,2,2,2,0,5,5,4,3,0,6,3,3,3,5,3,2,1,3,3,2,2,5,5,2,0,0,3,0,2,0,2,5,3,3,0,3,4,3,0,5,2,3
bribe,3,2,5,2,0,3,2,5,3,3,3,0,3,3,3,4,2,2,2,3,2,3,4,2,0,3,2,4,0,0,2,2,4,1,3,0,2,4,2,3,2,3,2,2,3,3,2,4,5,5,3,3,0,4,3,3,3,3,3,5,2,3,3,3,2,3,5,2
bridge,4,3,3,3,3,5,3,5,3,3,3,5,5,0,0,5,3,3,4,5,3,3,4,2,3,2,3,3,4,6,3,0,2,5,4,0,3,5,3,3,3,2,2,3,3,5,3,3,5,3,0,4,2,6,3,3,3,3,3,4,3,3,3,3,3,4,3,3
broccoli,6,3,5,6,4,2,2,0,0,0,0,5,3,0,0,5,0,0,4,1,3,1,0,0,0,0,0,0,0,0,5,3,0,0,0,4,5,2,0,3,0,0,3,3,3,0,0,4,3,0,0,0,0,0,3,0,0,3,3,0,0,5,0,0,3,5,2,2
broke,3,5,3,3,3,0,3,3,0,2,3,0,3,2,3,0,1,1,0,2,2,3,3,0,0,3,3,3,3,0,0,0,0,0,0,0,2,0,2,3,3,4,3,3,2,5,3,4,5,2,4,3,0,4,2,5,0,3,0,4,3,3,4,2,3,3,2,3
bugle,3,3,4,3,2,4,3,5,2,5,2,5,3,3,0,5,2,5,2,3,5,3,3,5,5,5,5,5,4,0,2,1,5,3,2,4,2,3,4,2,3,3,1,3,2,0,3,3,3,3,0,5,0,3,2,6,0,3,3,2,0,0,2,2,3,3,5,4
built,4,4,2,3,4,5,2,3,4,3,3,3,5,4,3,3,3,3,5,3,3,5,3,3,3,2,2,3,4,5,3,5,2,5,0,0,6,5,3,4,5,3,5,3,2,5,3,3,6,3,5,5,0,6,5,0,4,0,3,3,3,3,4,3,4,5,4,3
bus,5,2,2,3,4,3,3,5,3,5,3,5,3,0,0,5,3,4,3,3,3,4,3,5,3,3,3,5,3,0,0,2,0,3,4,5,3,5,4,5,3,3,3,3,3,2,3,2,5,5,2,2,2,3,4,0,3,3,0,3,0,0,3,0,0,5,3,0
business,4,3,3,2,3,3,3,4,5,3,3,3,5,3,2,3,5,3,3,3,3,3,2,3,2,3,5,2,3,5,3,2,2,3,0,0,3,4,3,5,3,3,5,3,3,5,3,3,5,5,0,2,4,5,5,3,2,3,3,3,3,3,3,1,3,4,3,5
businessman,5,2,3,3,3,4,2,3,3,3,3,3,3,3,4,4,3,3,3,3,3,3,4,4,3,2,2,4,0,4,3,2,3,2,0,0,3,4,3,2,3,3,3,3,3,3,3,2,3,5,0,4,3,5,3,3,0,2,3,3,3,0,2,3,3,3,5,3
butterfly,5,5,2,4,5,2,3,6,5,5,2,6,4,2,0,5,0,1,2,2,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,4,0,3,4,3,2,2,3,3,3,3,0,0,0,3,3,2,0,3,0,5,3,3,0,3,3,3,5,5,3
cab,5,3,4,3,2,2,2,3,3,5,2,2,3,3,3,4,2,3,3,3,5,4,4,4,4,3,2,5,0,3,2,2,2,3,2,4,3,5,5,3,3,3,3,3,4,3,3,3,4,3,2,2,2,4,5,3,0,3,3,3,3,5,2,3,2,4,3,4
cabbage,5,2,3,5,4,3,2,2,1,0,2,5,2,0,0,6,0,2,2,4,3,2,0,0,0,0,0,0,0,0,4,4,0,1,0,5,4,3,1,2,0,0,2,2,0,0,0,5,3,0,0,0,0,0,0,0,0,4,2,2,3,2,0,0,0,5,3,3
cabinet,2,3,3,3,3,3,3,3,2,3,2,5,4,2,0,5,2,2,3,3,2,3,3,3,3,4,2,2,3,0,0,2,3,5,1,5,5,3,4,5,2,2,4,3,3,5,2,3,3,1,0,0,3,0,5,0,2,3,5,3,0,0,2,2,0,5,2,5
cafeteria,5,3,4,2,3,3,3,5,3,4,3,4,3,3,0,4,2,2,3,2,3,0,3,2,3,4,1,5,2,0,3,4,3,5,3,0,5,3,4,5,4,3,3,3,3,3,3,4,3,5,2,2,2,2,4,0,3,3,3,5,3,2,0,4,3,5,3,3
camel,3,5,3,2,5,5,2,3,5,2,3,6,4,3,0,5,3,3,4,3,3,4,0,3,2,2,2,3,0,0,3,2,2,2,5,0,0,3,4,0,3,2,3,0,3,3,2,3,5,0,0,0,0,0,3,0,3,4,3,3,0,0,1,0,2,5,2,3
camera,6,3,3,0,3,3,3,5,2,5,3,6,3,3,0,4,2,2,3,3,3,2,2,0,2,3,3,3,0,0,3,2,2,5,0,5,3,5,3,5,3,3,3,3,3,3,3,4,3,1,0,4,3,0,5,0,0,0,2,3,0,5,0,3,0,5,5,1
car,5,3,3,2,4,4,3,5,2,3,3,4,5,0,2,5,3,2,5,2,3,4,1,5,4,3,3,5,0,0,0,3,3,5,3,5,3,6,5,6,2,5,3,3,3,3,3,4,5,3,0,3,3,0,6,2,3,2,3,3,3,5,2,4,3,5,4,3
carnival,3,5,5,5,4,4,1,5,3,5,4,6,5,3,0,1,3,3,3,3,3,3,1,3,3,2,3,5,2,1,4,2,4,2,3,0,2,3,4,3,3,3,4,3,4,4,4,5,3,5,0,3,0,5,3,1,4,3,4,3,0,5,0,2,0,3,5,5
carriage,3,3,3,2,1,3,2,4,3,5,3,5,2,2,2,5,4,3,3,2,3,5,3,3,2,3,3,4,0,0,3,2,0,3,3,2,0,4,3,4,3,1,2,4,5,3,3,3,6,3,2,0,0,2,3,0,2,2,5,3,0,3,3,3,3,5,2,3
carried,3,2,3,3,5,4,2,2,4,2,3,3,3,4,3,2,2,3,4,3,5,4,3,4,3,3,5,6,3,5,3,5,3,4,4,0,5,5,2,4,5,4,4,5,5,6,2,2,5,4,5,4,0,5,5,4,3,2,4,4,5,2,4,5,4,5,4,3
carrot,5,5,3,6,5,3,4,3,2,4,2,5,2,2,0,5,0,0,4,4,5,0,0,0,0,0,3,0,0,0,6,4,0,5,0,3,3,3,2,3,0,3,2,0,3,3,2,2,5,0,0,2,0,0,4,5,3,5,3,0,3,0,4,3,3,5,3,3
cash,3,4,4,0,2,0,4,5,2,5,2,3,2,0,0,5,2,3,2,2,3,4,3,2,3,0,0,0,3,0,0,3,4,5,2,4,3,3,4,5,4,4,5,3,2,3,3,3,5,5,0,5,2,3,4,5,3,4,2,3,5,3,0,3,3,6,3,3
cathedral,4,3,3,3,3,5,5,5,4,4,3,5,5,3,0,5,3,3,4,3,2,5,2,2,3,3,3,2,0,0,2,3,4,2,3,0,5,3,4,3,4,3,3,3,3,5,3,3,3,5,3,5,0,4,5,0,3,3,3,3,3,3,3,3,3,5,5,2
celebrated,3,5,3,3,3,3,1,2,4,5,3,3,0,2,2,5,3,2,2,2,3,4,1,3,5,3,3,5,3,6,4,3,2,6,4,5,4,4,2,4,3,3,3,3,3,3,3,5,5,2,4,6,3,3,4,3,5,0,5,3,3,0,3,3,3,6,5,3
cellphone,4,3,2,2,2,3,5,2,3,5,2,5,3,0,0,5,2,2,5,2,5,2,0,5,3,3,3,5,3,2,3,0,3,5,0,2,0,5,5,5,4,4,4,2,5,3,5,3,5,4,0,6,4,1,5,3,3,0,3,3,0,0,2,3,3,5,4,4
chair,5,2,3,0,3,3,3,3,2,3,3,5,3,0,0,5,3,1,5,3,3,3,2,0,2,3,0,2,0,0,0,0,0,5,5,2,4,3,3,3,2,4,3,2,5,3,2,5,4,0,0,2,2,0,5,0,2,3,3,3,0,0,0,0,0,5,2,3
cheese,4,3,3,4,5,2,2,3,0,2,2,3,3,0,0,6,0,3,5,3,2,0,2,0,0,0,0,0,0,0,6,5,4,3,0,5,2,3,5,3,3,0,3,3,3,2,1,3,5,0,0,2,0,2,3,3,3,3,5,3,0,3,0,2,2,3,5,2
cheetah,5,3,3,5,5,4,3,6,5,5,2,5,5,3,0,4,0,3,5,3,5,2,2,3,0,2,2,1,3,0,3,1,0,0,3,0,3,5,5,0,4,2,3,5,2,1,3,5,5,0,0,0,0,0,0,0,3,0,3,0,0,0,2,3,3,0,4,1
cherry,5,3,3,5,5,2,2,5,2,3,4,6,3,2,3,5,5,3,5,0,4,1,3,2,3,0,3,2,3,0,6,5,3,3,3,3,3,3,4,3,5,3,4,5,5,2,3,4,3,2,2,4,0,4,3,0,5,3,5,3,5,3,4,3,3,5,3,4
chestnut,5,2,5,3,5,2,3,3,2,3,3,5,4,2,0,5,2,4,5,3,5,3,2,2,0,3,0,2,0,2,5,3,3,4,2,0,6,2,5,2,3,2,3,5,3,2,3,5,3,2,2,0,0,4,5,2,3,4,4,5,3,5,2,3,3,5,5,3
chicken,5,2,3,3,5,2,3,5,3,3,1,5,3,0,0,5,2,2,3,3,4,2,0,0,2,3,2,5,0,0,5,4,2,5,4,5,3,2,3,3,2,4,2,0,3,3,4,0,3,0,0,0,0,0,0,2,3,2,5,3,2,5,2,2,0,5,0,3
child,4,3,3,0,5,2,2,5,5,5,3,3,3,2,0,3,2,3,4,5,3,2,3,3,2,2,3,2,3,0,3,3,3,3,2,0,3,2,2,3,4,3,3,2,5,5,3,3,2,5,3,4,3,3,3,3,3,3,4,2,0,3,3,4,3,5,5,4
chime,0,3,3,3,2,3,3,3,2,3,3,3,3,3,3,3,2,3,3,2,2,2,3,5,5,3,5,4,4,0,2,1,2,3,2,0,1,3,4,3,3,3,3,3,3,3,3,3,3,4,1,5,3,5,5,0,5,2,4,3,5,0,3,3,2,5,3,3
chipmunk,3,3,3,2,2,2,5,4,4,5,3,4,3,3,4,5,0,1,2,3,5,1,2,5,3,2,5,5,2,5,3,2,3,3,3,0,3,3,3,0,3,4,2,1,3,3,3,3,3,2,3,0,0,0,0,0,4,3,3,0,0,0,0,3,0,5,3,3
