Concept,Vision,Bright,Dark,Color,Pattern,Large,Small,Motion,Biomotion,Fast,Slow,Shape,Complexity,Face,Body,Touch,Hot,Cold,Smooth,Rough,Light,Heavy,Pain,Audition,Loud,Low,High,Sound,Music,Speech,Taste,Smell,Head,UpperLimb,LowerLimb,Practice,Landmark,Path,Scene,Near,Toward,Away,Number,Time,Duration,Long,Short,Caused,Consequential,Social,Human,Communication,Self,Cognition,Benefit,Harm,Pleasant,Unpleasant,Happy,Sad,Angry,Disgusted,Fearful,Surprised,Drive,Needs,Attention,Arousal
ambulance,5,2,3,3,5,5,2,5,2,5,1,6,3,0,2,5,2,2,2,2,2,4,5,5,3,3,5,6,3,0,0,1,0,0,0,0,0,5,5,3,4,4,3,1,3,2,3,3,5,3,0,0,0,2,5,0,1,0,0,3,0,0,0,2,0,5,2,5
analogy,4,3,3,2,2,3,2,5,3,3,3,2,2,3,0,0,3,2,0,2,4,4,3,3,3,3,3,4,3,2,3,0,2,1,2,0,3,5,3,5,5,3,3,3,2,3,3,3,4,3,3,5,2,5,4,3,2,2,3,4,3,4,2,3,3,4,3,4
angry,0,3,3,0,3,2,2,0,0,2,2,0,3,2,2,3,4,3,2,3,2,3,4,2,5,2,2,3,3,3,2,0,3,4,3,3,2,3,0,3,3,3,2,3,3,4,2,2,4,5,3,3,0,4,3,3,0,3,2,2,2,4,2,2,5,2,5,3
animosity,4,3,4,3,2,3,2,5,2,2,3,3,5,3,0,5,3,3,3,3,3,4,4,3,2,3,3,3,3,3,3,2,3,3,3,0,3,3,3,2,3,5,2,2,3,5,3,3,4,3,3,3,0,5,3,5,0,3,0,3,5,2,3,2,0,5,3,2
ant,5,5,3,3,4,0,3,5,5,4,2,5,3,5,0,3,3,2,2,2,2,0,3,0,0,2,3,5,0,3,3,3,2,3,4,0,0,3,4,3,3,3,2,2,2,3,3,3,3,3,2,4,0,3,5,2,0,4,3,3,3,2,3,3,3,5,3,3
apartment,3,5,3,2,2,3,3,3,2,5,3,3,5,0,0,4,3,3,4,1,2,3,3,4,3,3,2,2,3,0,3,4,1,4,0,0,6,3,6,4,3,4,3,0,4,5,3,3,4,2,0,2,3,0,4,0,3,3,5,5,0,3,4,2,3,5,3,5
apology,2,3,3,0,5,0,2,3,4,3,2,3,3,3,0,0,2,2,3,0,4,3,2,4,3,3,2,4,3,3,0,1,3,2,2,0,3,2,4,2,3,3,3,3,2,3,3,4,5,5,0,5,3,5,5,4,3,3,2,5,3,3,3,2,2,2,6,3
applause,0,4,3,0,3,3,3,4,3,5,3,3,4,3,0,5,3,0,0,2,2,3,3,5,4,3,3,4,4,0,0,0,5,4,3,0,2,3,4,4,5,2,1,5,3,2,3,3,5,5,2,5,3,3,5,0,3,3,5,3,3,3,3,3,4,3,5,4
approached,5,4,3,3,3,3,1,3,4,3,3,3,3,5,2,3,3,2,5,1,3,3,3,4,2,2,3,3,3,4,2,3,3,3,5,0,5,5,3,4,3,3,2,4,3,5,5,5,5,5,5,6,3,5,5,0,5,2,4,3,3,2,2,3,4,5,3,3
apricot,5,5,2,6,3,2,3,3,0,5,2,4,5,3,0,3,0,0,5,3,3,0,0,0,2,0,0,0,0,0,5,5,4,2,0,5,0,2,3,0,2,0,5,2,3,3,0,3,3,0,0,0,3,2,3,0,5,3,4,3,0,4,2,2,0,5,4,3
arm,2,3,3,0,3,3,2,5,3,3,2,3,3,3,3,5,2,3,5,3,3,2,4,2,3,3,3,2,2,0,3,3,1,4,0,3,3,4,5,4,3,3,3,3,5,3,2,2,5,3,0,4,3,3,5,3,3,2,4,5,4,5,3,3,4,5,5,5
army,3,3,3,3,3,5,3,5,3,5,2,3,5,3,3,4,2,2,3,2,3,5,3,3,2,2,2,5,3,0,2,2,3,3,3,0,3,5,4,0,2,2,3,3,4,5,3,3,5,6,2,0,3,4,2,5,0,3,2,3,0,0,3,2,2,5,3,3
arrested,3,3,5,3,3,0,1,0,2,3,4,3,4,4,4,3,2,3,3,3,2,4,3,3,2,3,2,3,3,3,3,3,2,3,0,0,5,2,2,3,3,3,3,2,4,3,3,3,5,3,5,5,0,5,2,5,0,3,3,3,4,3,4,1,3,5,3,0
artist,5,3,5,3,5,3,3,5,4,5,3,3,3,5,0,2,3,3,3,3,3,3,3,5,3,2,3,5,4,4,4,2,3,4,2,0,3,3,5,3,3,5,2,2,3,3,3,3,2,5,0,6,5,5,3,0,5,3,5,4,3,5,2,3,3,4,5,4
asparagus,5,4,3,5,6,3,2,2,3,0,1,5,3,4,0,6,0,2,5,2,5,3,3,0,0,0,0,0,2,0,5,4,0,1,0,3,3,2,2,2,2,2,2,3,3,0,3,2,3,0,0,1,0,0,0,0,3,0,0,2,0,2,0,2,0,3,4,2
ate,4,3,3,2,5,3,3,3,4,4,3,2,0,3,3,2,5,2,3,3,3,3,5,3,3,3,2,5,5,4,6,3,5,5,4,0,3,5,4,3,4,4,5,4,4,5,3,4,4,3,3,5,0,5,4,3,3,3,3,5,4,3,4,3,4,6,4,3
attribute,3,4,3,3,3,3,2,3,2,4,3,2,4,3,0,3,4,2,3,3,3,5,3,2,3,3,4,5,3,5,3,3,3,4,3,0,3,4,3,5,3,2,3,3,3,4,3,3,3,3,0,5,3,5,5,3,3,4,2,3,3,4,5,3,3,5,3,4
audience,3,3,3,3,3,3,3,3,3,3,3,4,3,3,0,2,3,2,3,4,3,2,3,3,3,3,2,3,3,2,4,0,3,3,3,0,2,5,3,3,3,4,3,3,3,3,3,3,4,1,3,4,3,5,3,0,2,3,3,3,3,2,0,2,0,3,3,2
author,3,3,4,3,3,2,3,5,3,3,3,3,3,3,0,3,3,3,2,3,2,3,2,5,3,2,3,5,3,3,5,2,2,3,0,0,3,3,5,2,3,3,4,3,4,4,3,3,3,4,2,5,3,5,5,2,3,3,5,3,3,3,2,2,2,5,4,3
avalanche,2,2,6,2,5,5,2,5,3,6,2,3,4,0,0,0,0,2,1,2,2,2,3,3,5,3,3,2,0,0,0,2,0,2,0,0,2,5,4,2,4,3,3,3,2,2,5,5,6,4,0,0,0,0,5,4,0,2,3,3,3,0,5,2,0,5,5,3
awe,3,3,4,0,3,2,2,5,4,3,3,3,5,3,5,2,2,2,4,3,3,3,3,2,3,4,3,3,3,3,3,0,2,2,3,0,2,3,3,3,3,3,3,2,3,3,3,3,3,4,0,3,2,6,4,3,2,3,3,3,3,3,3,3,5,5,5,3
axe,3,2,3,3,5,3,2,4,3,4,3,4,5,2,5,5,3,3,3,3,3,5,3,0,5,3,3,5,0,0,0,2,0,5,0,4,0,3,2,0,1,4,5,0,3,2,3,3,5,0,0,0,2,2,3,5,2,5,3,3,3,0,3,3,3,5,5,2
bagpipe,3,2,5,0,2,4,2,5,3,5,3,5,3,3,0,4,2,3,2,2,3,4,4,5,6,5,5,5,5,0,5,3,4,6,0,0,3,3,5,0,3,5,5,3,3,3,3,3,5,4,2,2,0,4,0,0,3,0,5,2,0,0,0,3,0,0,5,3
ball,4,5,3,2,3,3,3,5,3,5,3,5,3,3,0,5,1,2,5,3,5,3,3,2,2,3,1,4,3,3,0,2,0,5,5,5,3,4,3,3,5,2,2,2,3,3,3,3,5,5,3,4,2,0,3,0,3,3,5,3,5,0,4,2,3,5,5,3
banana,6,4,3,5,5,1,2,3,2,5,3,5,3,0,0,5,0,0,5,2,5,0,0,2,0,0,0,1,0,0,5,5,1,4,0,3,3,4,3,3,3,3,2,2,4,5,1,2,3,0,0,0,0,0,3,0,3,2,4,2,2,0,0,3,0,5,3,3
banjo,6,4,3,3,3,2,5,5,3,5,3,6,4,2,2,5,2,0,2,5,5,3,0,5,5,5,5,5,6,0,5,0,4,4,0,0,3,5,4,1,3,3,3,4,3,3,0,2,5,3,0,5,0,3,0,0,3,3,5,3,0,0,0,0,0,4,3,3
banker,4,3,3,0,0,3,2,3,3,2,3,4,3,3,3,0,3,3,3,3,1,2,3,3,0,2,2,3,0,5,2,3,1,3,0,0,3,3,3,0,2,3,4,3,3,3,2,4,3,5,3,2,5,5,6,3,2,2,0,3,0,0,2,2,0,3,0,2
bar,3,3,4,2,3,3,2,5,3,5,2,5,5,2,2,4,2,3,4,2,2,2,3,3,2,3,2,5,5,3,6,2,5,5,5,0,4,4,4,3,3,3,2,3,3,3,3,3,3,5,0,3,3,5,3,2,3,3,3,2,2,2,2,2,3,5,3,3
barbecue,6,3,3,2,4,3,2,5,3,2,3,6,5,2,4,4,5,2,2,2,3,2,0,5,3,2,3,4,2,0,5,5,4,4,0,0,4,2,5,5,5,2,3,4,3,5,3,5,4,5,2,3,3,4,3,0,3,3,3,2,0,0,0,2,3,4,2,3
baseball,5,4,3,4,5,3,2,6,3,5,3,5,5,0,3,5,2,2,2,1,2,0,3,4,2,2,4,5,2,0,4,4,0,5,3,0,3,6,5,3,3,0,3,4,3,5,3,5,5,5,0,4,0,5,5,0,4,0,5,2,0,0,0,2,3,5,3,3
battle,4,2,5,3,5,5,2,4,3,4,2,5,5,3,3,2,3,2,2,3,2,5,4,3,3,3,3,3,1,3,3,3,0,5,3,0,4,3,3,3,4,4,3,3,3,4,4,4,5,5,3,4,3,5,3,3,0,4,3,3,2,0,3,3,3,5,3,2
bay,3,4,5,2,3,3,5,2,3,5,3,4,5,2,5,3,2,3,3,3,3,3,5,5,3,3,5,5,2,3,4,3,2,3,3,0,3,4,5,4,4,4,4,4,4,3,3,3,5,5,3,5,2,6,5,2,3,3,5,5,0,2,3,3,5,5,5,3
beach,5,5,3,3,5,5,3,5,2,3,4,3,5,4,0,4,5,2,4,4,2,0,3,4,2,2,2,3,3,0,3,5,3,2,4,2,4,4,5,3,2,3,2,3,3,3,3,3,3,4,0,0,3,2,3,3,3,3,5,3,3,3,3,3,3,6,3,4
bed,3,3,5,1,3,3,2,5,3,3,3,5,3,0,3,5,2,3,5,3,3,0,3,2,2,3,3,2,0,0,0,3,1,3,4,5,5,3,4,5,2,0,5,3,4,3,3,3,4,2,0,0,5,2,5,0,5,3,5,3,0,0,3,2,0,5,3,3
bee,3,3,5,3,5,2,2,5,5,5,3,6,4,0,2,5,3,0,2,3,3,0,1,3,2,3,5,5,2,0,2,3,2,3,2,0,3,4,3,3,3,3,1,4,3,3,2,3,3,2,0,5,3,4,3,2,3,3,5,3,3,3,3,3,3,6,5,3
beer,5,3,5,5,3,0,2,4,3,3,3,5,3,0,0,4,2,5,3,2,5,5,3,0,0,2,0,0,3,0,5,4,3,5,2,0,0,0,5,4,2,2,3,3,3,3,2,4,5,3,0,4,0,0,3,3,3,3,5,3,0,3,0,3,3,5,5,3
belch,0,2,2,0,0,2,2,3,2,3,3,0,3,0,3,2,0,2,2,2,3,0,2,0,1,2,0,3,0,3,1,2,5,0,0,0,2,3,2,1,3,1,4,3,3,2,4,3,3,1,2,2,0,2,0,3,0,3,3,3,2,3,3,2,0,5,3,0
belief,2,3,3,4,3,3,0,5,3,2,3,2,5,3,3,0,3,2,3,3,3,3,3,2,0,0,3,2,3,3,4,0,3,2,0,0,4,3,2,4,3,4,3,3,3,3,2,5,5,5,3,4,3,4,4,4,2,3,4,3,4,3,3,2,5,5,4,3
bell,0,3,3,0,2,3,3,5,2,4,3,4,4,0,0,4,3,3,3,2,2,2,3,5,5,2,5,5,4,0,0,2,0,3,0,4,4,5,4,3,4,3,3,2,3,0,3,5,5,3,0,4,0,3,3,0,3,3,5,3,0,3,3,3,2,4,5,3
bicycle,5,3,3,3,3,2,3,5,1,5,3,5,3,0,0,5,1,0,4,1,4,3,3,3,3,2,3,5,1,0,0,2,0,3,5,3,3,5,4,5,3,2,2,2,4,1,2,3,4,3,0,2,3,2,5,0,3,3,3,4,0,0,0,0,3,4,4,3
big,3,3,3,0,3,5,2,3,3,3,3,3,2,2,3,3,1,5,3,1,3,0,3,2,1,2,3,3,3,3,3,2,3,4,3,2,3,3,3,4,5,3,3,2,3,3,3,3,4,3,2,3,3,3,6,3,3,3,3,3,2,5,4,2,4,3,3,3
bird,3,2,4,3,3,3,3,5,3,5,1,6,4,0,2,5,1,2,2,3,5,2,3,2,4,3,3,5,3,2,0,0,3,2,2,0,3,5,4,1,3,3,2,2,3,2,3,2,4,3,2,5,0,4,3,3,3,3,4,3,0,0,3,3,3,5,3,3
black,4,0,4,4,2,3,2,2,4,2,3,3,3,3,3,3,3,3,5,3,2,2,3,2,1,3,2,3,3,3,2,2,2,3,0,3,3,3,3,5,3,3,4,3,4,4,5,3,4,2,3,3,2,4,5,3,5,4,0,3,3,2,2,2,4,5,4,4
blocked,2,4,5,3,3,5,3,3,1,4,3,3,3,3,1,3,2,2,3,3,5,4,4,3,3,3,2,4,2,3,3,3,2,3,2,0,3,3,3,3,3,5,3,3,3,3,3,4,4,3,4,3,0,3,3,5,0,0,2,4,4,3,4,0,3,5,5,0
blue,5,2,3,3,5,0,0,2,2,2,3,0,2,2,2,2,3,3,3,3,3,0,3,2,0,1,2,2,0,2,0,0,3,0,3,2,3,2,3,2,3,5,3,2,0,5,2,3,3,2,0,3,0,3,4,3,3,3,4,3,4,3,2,2,3,2,5,3
blueberry,5,4,3,4,4,2,2,5,2,5,2,5,3,2,0,2,0,0,3,3,2,3,0,0,2,0,3,2,1,2,5,5,4,3,0,4,2,3,5,2,3,3,3,3,3,4,1,5,3,0,0,3,3,3,2,0,3,3,3,2,5,3,0,2,3,5,2,3
boat,5,3,3,2,5,5,3,3,4,5,2,5,3,0,0,4,2,2,3,2,5,4,3,5,3,3,2,5,0,0,0,2,2,4,0,2,2,5,3,2,3,3,2,5,3,3,2,4,5,4,0,1,0,0,5,0,3,0,5,4,2,0,0,2,3,5,3,3
bonfire,5,5,5,3,5,4,3,5,3,5,3,5,4,4,2,5,5,1,2,5,3,0,1,2,4,4,3,3,0,0,3,5,3,4,3,0,4,3,4,2,2,3,3,3,4,4,4,4,5,5,0,0,2,2,3,3,3,0,2,3,2,0,2,2,3,4,3,3
book,5,3,4,4,4,3,2,3,4,3,2,5,4,2,0,6,2,3,5,5,3,2,3,0,0,0,0,2,2,1,3,4,0,3,3,4,3,3,4,5,3,3,3,3,5,3,3,3,3,3,0,5,2,5,3,0,3,3,5,3,0,3,3,3,3,5,5,3
bought,3,3,2,2,5,4,3,3,1,5,3,3,5,3,4,2,2,2,4,4,2,3,3,2,5,3,2,5,3,3,3,2,3,5,5,0,3,3,2,2,3,3,3,4,3,5,3,3,6,5,5,4,0,5,5,3,0,0,4,4,5,2,2,3,3,5,4,3
boy,3,2,2,3,2,3,3,5,3,5,3,3,3,3,2,2,3,2,3,3,2,3,3,5,2,2,5,4,3,3,2,3,4,5,2,0,4,2,3,3,3,5,4,3,4,3,4,3,3,5,2,4,3,3,5,2,2,3,0,3,3,0,3,3,3,5,4,3
bread,3,3,3,3,5,2,2,2,0,3,1,5,3,0,0,4,3,5,5,3,5,2,0,0,0,3,0,0,0,0,5,5,2,5,0,5,2,2,4,5,3,0,5,3,3,2,5,6,4,2,0,0,0,3,4,0,3,6,3,3,0,3,3,2,3,5,3,5
bribe,3,3,5,0,3,3,3,5,3,3,3,2,4,3,0,5,2,3,4,3,2,3,5,4,0,1,0,2,1,5,4,2,0,3,2,0,0,3,3,2,3,2,3,3,3,3,3,4,5,5,2,3,3,5,2,4,2,3,3,3,5,5,3,3,3,2,4,3
bridge,3,5,2,3,3,5,1,5,3,5,3,5,4,3,0,5,3,4,3,3,2,0,3,3,2,3,3,3,3,3,2,2,3,3,3,0,5,4,3,3,5,3,3,3,2,3,3,5,4,4,5,4,3,4,5,3,3,3,2,3,3,3,5,4,5,5,5,2
broccoli,5,3,5,6,5,3,3,0,1,0,1,6,3,0,0,5,0,2,2,4,4,2,0,0,0,0,0,0,0,0,5,5,4,2,0,2,2,0,3,3,3,0,5,0,5,3,2,5,4,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,0,5,2,3
broke,2,3,2,3,2,0,3,3,0,3,3,0,2,3,4,3,0,2,0,2,0,2,2,2,2,2,2,4,0,3,0,0,0,0,0,0,3,2,0,2,3,4,4,3,3,4,3,5,4,2,4,2,0,3,3,3,0,2,0,2,3,4,5,2,3,2,3,3
bugle,2,3,3,2,2,3,3,5,3,5,1,5,3,3,0,3,3,4,3,3,3,2,2,5,5,5,6,5,3,0,3,2,5,3,2,0,4,4,6,2,3,3,3,3,3,2,4,3,4,0,0,5,0,0,2,2,3,3,3,2,0,3,2,2,2,4,5,3
built,2,3,3,5,3,4,2,3,5,3,3,5,4,5,3,2,2,3,5,1,4,5,2,3,4,2,2,4,5,5,0,2,4,5,3,0,6,5,2,4,5,3,3,3,3,5,3,5,5,5,6,4,0,5,5,0,3,0,4,3,3,3,3,3,5,5,4,5
bus,5,3,3,2,3,5,3,4,3,5,3,5,3,0,0,5,3,3,5,3,2,3,2,5,5,4,3,5,2,0,0,2,2,3,3,3,0,5,4,4,3,3,3,2,3,2,3,2,4,3,0,0,0,0,5,3,3,3,2,3,0,0,0,1,0,5,4,3
business,4,3,3,3,5,4,2,5,3,4,3,3,3,3,3,2,2,5,2,3,3,4,3,3,1,3,3,4,3,2,4,2,2,3,2,0,3,3,4,5,5,3,5,3,3,5,3,4,5,5,0,2,4,4,5,3,3,3,3,5,3,0,5,1,3,5,3,3
businessman,2,3,3,3,3,3,3,3,3,3,2,3,3,3,3,2,3,3,3,2,3,5,2,4,2,2,3,3,3,3,3,4,4,3,0,0,3,5,3,2,3,5,4,3,3,5,3,3,3,5,3,4,3,5,5,2,1,3,0,0,0,0,0,3,2,5,3,3
butterfly,5,5,3,5,5,2,3,4,5,5,3,6,5,3,3,4,0,1,3,2,5,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,3,0,2,3,3,3,3,2,3,0,3,0,0,0,0,0,2,0,2,3,5,3,5,3,3,2,3,5,5,4
cab,3,3,3,3,2,3,2,5,2,5,3,5,3,2,3,5,3,3,3,3,3,3,2,4,3,3,3,4,3,0,2,2,2,3,2,4,3,5,3,4,3,4,2,2,3,3,4,3,3,3,0,4,2,1,5,0,2,2,5,3,0,5,0,3,2,5,3,3
cabbage,3,3,4,3,4,2,3,2,0,0,1,5,2,0,0,5,0,3,5,4,3,0,0,0,0,4,0,0,0,0,5,5,3,5,0,5,0,2,3,3,0,0,3,0,5,3,3,2,2,0,0,0,0,0,3,0,0,5,3,4,2,3,0,3,0,5,3,0
cabinet,3,3,3,1,2,3,3,4,2,3,3,4,3,2,0,4,2,2,5,3,3,3,2,2,2,3,2,4,3,0,3,2,2,3,0,0,4,3,3,5,0,4,2,3,0,5,3,3,3,0,0,0,2,2,5,0,3,3,0,3,0,0,2,2,0,5,2,3
cafeteria,4,3,4,2,2,3,3,6,3,3,4,5,3,2,0,3,3,3,3,4,1,2,3,4,4,5,2,3,0,0,3,3,2,3,2,0,4,3,4,4,3,3,3,4,3,3,3,3,4,4,0,3,0,2,5,0,2,4,3,3,2,3,0,3,0,5,3,2
camel,4,3,2,0,5,5,0,2,5,4,3,6,3,3,0,4,2,1,2,0,2,5,0,0,5,5,2,5,0,0,3,3,3,0,3,0,3,3,5,0,3,0,2,1,3,2,2,3,3,0,0,0,0,0,2,0,3,3,5,3,0,0,3,3,2,5,3,2
camera,6,3,3,3,2,3,3,5,4,3,3,4,5,0,0,5,2,1,4,3,5,5,0,0,2,3,3,3,0,0,2,0,3,5,2,0,4,3,3,5,3,3,3,3,4,3,3,4,3,2,0,5,3,3,5,0,3,0,2,2,0,0,5,2,3,5,3,3
car,5,3,3,3,3,4,3,5,3,5,3,5,3,0,0,5,2,2,5,3,2,3,3,5,3,2,2,5,3,0,0,3,2,3,4,3,3,5,5,4,5,2,1,3,3,3,3,4,4,4,0,2,3,0,3,0,3,3,3,3,4,6,3,2,5,5,5,3
carnival,5,5,5,3,5,4,2,5,3,3,3,5,5,3,4,0,3,0,3,3,3,3,3,3,5,4,3,5,5,0,5,2,3,3,3,0,3,3,4,3,3,2,3,3,3,5,5,3,5,5,3,3,0,3,3,4,5,3,3,3,0,3,0,4,3,4,3,3
carriage,3,3,3,3,3,4,2,5,3,5,3,4,4,3,2,5,3,3,5,2,3,2,3,3,3,2,3,4,3,3,3,3,0,5,4,5,2,5,4,2,2,3,3,3,4,3,3,3,5,3,0,0,0,0,3,0,3,3,2,3,0,0,3,2,0,6,2,3
carried,3,4,4,5,4,3,2,4,4,5,4,4,3,5,4,3,4,3,5,2,5,5,3,4,4,3,3,3,6,5,5,3,2,5,5,0,6,5,2,3,3,4,3,3,5,5,3,4,5,4,5,5,0,5,3,3,3,3,5,4,3,2,5,3,4,5,5,0
carrot,5,4,2,5,6,3,3,5,0,2,3,5,3,0,0,4,0,0,5,3,5,0,0,0,1,3,0,0,0,0,5,5,3,4,0,5,4,3,3,5,5,0,1,3,3,3,2,2,4,0,0,0,0,2,5,0,4,5,2,3,0,4,0,2,2,5,4,3
cash,2,3,3,0,3,0,5,6,3,5,3,2,3,0,0,5,0,3,3,3,3,2,2,2,0,0,0,0,2,0,0,2,5,4,0,3,2,4,4,3,5,4,5,2,3,3,3,3,5,5,0,4,3,2,4,3,0,3,1,3,3,0,3,0,3,5,3,2
cathedral,5,3,4,2,3,5,4,4,3,2,2,5,5,3,2,4,2,5,5,3,3,5,2,1,3,3,5,4,3,2,3,3,5,2,5,0,5,3,5,4,3,3,4,3,3,5,2,0,3,4,0,5,0,4,4,3,2,3,3,2,3,3,3,3,3,5,4,3
celebrated,4,5,2,3,5,4,3,2,5,4,2,3,5,5,3,3,4,3,5,2,5,3,3,3,5,3,3,5,3,5,3,2,2,5,6,0,4,3,3,2,3,3,3,3,2,5,4,3,4,3,5,5,3,3,6,0,5,3,5,2,3,2,2,4,5,5,3,3
cellphone,5,2,2,2,5,2,5,5,2,4,3,5,3,4,0,5,3,2,4,2,5,3,0,5,3,2,5,5,4,0,2,2,5,5,0,5,0,5,5,5,3,5,5,2,3,3,3,6,5,2,0,6,4,0,5,3,5,0,3,3,0,0,0,2,3,5,2,3
chair,4,3,3,3,2,2,2,3,2,2,3,6,2,0,0,5,3,2,5,2,3,1,1,0,2,0,0,2,1,0,0,0,1,5,3,4,3,3,3,5,2,2,3,0,3,0,2,3,4,0,0,1,0,0,4,0,5,3,3,0,0,0,0,0,0,5,2,3
cheese,5,3,3,2,5,2,2,2,2,3,1,5,3,0,0,4,3,3,5,2,3,0,0,0,0,3,0,0,0,0,5,4,3,2,2,5,2,2,4,5,2,0,3,2,5,3,3,3,3,0,0,2,0,0,3,0,3,5,3,3,6,3,3,2,2,5,2,3
cheetah,6,3,3,6,6,2,3,5,5,6,0,6,5,1,2,1,2,2,3,2,5,2,0,2,4,2,3,3,0,0,2,0,2,0,6,0,3,4,3,0,1,2,3,3,3,0,2,3,5,2,0,0,0,0,2,0,0,0,3,0,0,0,3,1,3,3,5,3
cherry,5,5,3,5,4,2,2,4,3,4,2,5,3,3,2,5,2,3,5,3,3,0,4,3,2,1,2,1,2,2,6,5,3,3,3,4,2,3,5,3,2,0,3,3,3,3,3,5,2,5,0,5,0,3,5,0,4,2,5,3,2,2,4,3,3,5,5,3
chestnut,5,3,5,5,6,2,3,2,0,5,2,3,5,3,3,6,3,3,4,4,4,2,3,2,0,2,3,0,0,0,4,3,3,5,3,0,5,5,4,2,1,3,3,3,2,3,3,2,3,3,0,2,0,4,5,3,3,3,5,2,0,3,3,2,3,5,3,3
chicken,5,2,4,1,5,2,3,4,5,2,3,5,3,0,0,5,3,3,3,2,3,0,0,1,4,3,3,3,0,0,4,3,1,3,3,6,0,3,1,3,3,3,3,2,4,2,2,5,3,0,0,0,0,0,2,3,3,2,3,3,2,5,5,2,3,4,3,3
child,5,3,3,3,3,2,2,3,3,5,3,3,4,2,3,5,3,3,3,3,2,3,5,5,3,2,2,2,4,2,3,2,3,2,3,0,0,2,3,3,3,5,3,3,3,3,2,3,3,5,0,5,3,5,3,2,3,4,5,3,3,0,3,2,3,5,5,4
chime,0,3,3,2,0,2,2,3,3,2,3,4,4,0,0,3,2,3,3,3,2,2,3,5,3,3,4,5,4,2,3,3,3,3,2,0,3,5,5,3,4,3,2,4,3,3,3,4,3,3,0,5,3,5,5,0,3,2,5,3,0,3,2,2,3,5,5,0
chipmunk,5,3,2,3,3,1,5,5,5,5,3,4,3,2,0,4,2,3,2,3,5,2,0,6,2,2,4,3,3,2,1,2,4,3,3,0,2,2,4,0,2,3,0,2,2,2,3,2,3,0,3,0,0,1,3,0,4,2,3,0,3,0,3,2,0,3,3,3
