Concept,Vision,Bright,Dark,Color,Pattern,Large,Small,Motion,Biomotion,Fast,Slow,Shape,Complexity,Face,Body,Touch,Hot,Cold,Smooth,Rough,Light,Heavy,Pain,Audition,Loud,Low,High,Sound,Music,Speech,Taste,Smell,Head,UpperLimb,LowerLimb,Practice,Landmark,Path,Scene,Near,Toward,Away,Number,Time,Duration,Long,Short,Caused,Consequential,Social,Human,Communication,Self,Cognition,Benefit,Harm,Pleasant,Unpleasant,Happy,Sad,Angry,Disgusted,Fearful,Surprised,Drive,Needs,Attention,Arousal
analogy,3,3,3,1,0,4,2,3,3,4,3,2,3,2,0,0,3,2,2,3,5,3,3,3,0,3,2,4,2,1,5,0,0,2,2,0,2,4,3,5,3,3,2,2,3,4,2,4,3,3,0,5,3,5,4,2,2,2,5,3,3,5,3,3,5,5,3,3
angry,4,2,3,0,2,4,2,2,2,3,3,0,0,4,2,2,2,3,0,3,2,3,4,2,4,2,3,3,2,3,4,5,2,3,3,3,0,2,2,3,4,4,3,2,2,3,2,2,3,2,3,3,4,3,2,3,0,3,3,3,3,5,3,3,3,3,2,4
animosity,2,3,4,3,3,3,2,3,2,5,3,3,5,3,0,3,3,3,2,3,3,4,3,2,2,3,3,4,3,0,3,0,2,3,1,0,3,3,3,3,3,4,3,3,3,5,3,3,5,5,2,2,3,5,5,2,0,3,0,2,5,2,2,0,0,5,3,3
ant,6,0,3,2,3,0,5,2,5,3,3,5,3,0,0,5,1,2,0,2,2,2,2,0,0,2,3,2,0,5,0,2,0,3,4,0,2,4,2,3,2,4,3,3,3,3,2,3,3,2,0,3,2,5,5,3,0,3,5,3,3,2,3,3,3,5,3,4
apartment,6,4,4,2,3,5,3,5,0,4,3,4,3,0,0,3,2,3,3,2,2,0,2,3,3,2,3,2,0,0,2,2,0,2,1,0,3,3,5,5,2,2,3,3,3,5,3,3,5,0,2,3,2,0,5,0,4,2,5,2,4,0,3,0,3,4,3,3
apology,3,3,3,2,0,3,3,3,3,2,3,3,3,3,0,0,3,3,3,0,3,5,3,5,2,3,2,3,2,3,1,0,5,3,0,0,0,4,3,3,3,4,3,3,3,5,3,3,4,5,5,5,3,5,4,2,3,2,2,3,5,5,3,2,1,5,3,2
applause,2,3,3,0,0,2,2,3,2,3,2,3,3,2,2,3,0,2,3,2,3,3,2,5,4,3,2,5,3,3,0,0,5,6,0,0,2,3,3,3,5,3,3,3,3,2,3,4,5,5,1,5,2,5,5,0,3,3,4,3,5,0,5,2,3,4,3,2
approached,4,4,3,5,2,3,2,2,3,4,3,3,5,3,2,4,3,2,3,4,3,5,3,4,2,3,2,3,3,3,3,2,3,5,3,0,5,3,3,3,6,2,2,2,3,5,3,5,5,5,5,3,3,5,3,0,3,2,4,3,3,2,0,4,3,5,4,3
apricot,5,5,1,6,5,1,2,4,2,3,2,6,3,0,0,5,0,0,4,2,2,0,0,0,3,2,0,2,0,0,5,6,2,0,0,0,0,3,3,0,3,3,4,3,3,4,3,3,3,0,0,0,0,3,3,0,3,3,5,0,0,5,0,2,2,5,4,3
arm,5,3,3,0,3,3,3,5,3,5,3,3,3,3,3,5,3,3,3,3,2,4,5,0,3,3,3,1,2,2,0,2,0,5,0,5,4,4,3,4,3,3,3,3,3,3,2,5,5,2,3,5,3,4,5,3,2,3,3,4,3,3,2,2,3,5,5,3
army,3,3,3,4,3,4,2,4,3,4,3,5,5,3,3,5,3,3,2,2,3,5,5,3,5,3,0,5,3,0,4,4,2,4,5,0,3,3,3,2,3,2,5,3,3,4,3,5,5,5,1,2,5,3,5,3,0,1,0,3,5,0,3,0,0,5,3,3
arrested,2,4,3,2,5,3,2,3,5,2,3,3,3,3,2,0,3,1,2,4,2,3,3,0,4,2,2,3,2,4,3,2,2,4,1,0,3,3,3,3,3,2,4,3,3,3,2,3,4,4,4,0,0,4,3,3,0,2,3,2,2,3,1,3,3,5,4,3
artist,3,3,5,5,5,4,2,4,5,5,3,5,5,3,0,2,2,3,3,3,3,2,3,3,2,1,2,5,5,1,4,3,3,4,2,0,0,4,4,2,2,5,3,3,5,2,3,3,5,5,4,5,3,5,5,0,3,3,5,3,5,0,2,5,4,5,5,3
asparagus,5,4,4,5,5,3,2,0,0,0,1,5,2,0,0,5,0,2,3,3,4,1,2,0,2,2,0,0,1,0,5,3,2,2,0,5,2,3,3,2,2,0,3,4,5,3,3,4,4,1,0,0,0,0,0,0,3,0,3,3,0,3,0,2,3,3,3,3
ate,3,5,3,3,3,2,2,2,4,3,3,3,0,3,2,3,6,2,2,3,4,3,3,4,4,3,2,3,3,5,5,2,5,5,2,0,6,4,3,3,3,3,3,2,3,5,4,2,5,5,3,4,3,4,5,0,3,3,3,3,3,5,3,5,4,6,5,3
attribute,3,3,5,0,3,3,2,3,2,5,3,5,3,2,2,3,5,5,3,2,3,2,3,3,3,2,3,3,3,5,3,2,5,3,3,3,3,3,3,4,3,3,3,2,2,3,3,3,3,3,0,5,3,5,5,3,2,3,3,4,4,4,5,3,4,5,3,3
audience,2,3,3,3,2,3,3,5,3,3,3,3,3,0,0,2,0,3,3,2,2,3,3,4,2,3,1,5,4,3,3,0,3,3,3,0,3,3,3,2,3,4,5,3,3,5,3,3,2,5,3,6,3,5,5,0,2,3,2,3,0,2,0,4,4,3,3,5
author,3,3,5,3,2,2,2,5,3,3,3,4,3,3,3,0,2,3,3,3,2,4,2,3,3,3,3,5,3,4,5,2,3,3,0,0,3,4,5,0,3,3,3,5,4,5,2,3,3,3,3,4,3,6,3,0,3,3,3,3,0,3,0,4,3,5,4,3
avalanche,3,3,5,2,3,5,2,6,3,5,3,4,5,3,0,0,0,3,5,3,2,0,2,3,5,3,2,5,3,0,0,2,0,5,1,0,3,3,5,1,3,5,2,3,2,2,4,4,5,4,0,0,0,0,3,5,0,3,3,3,0,0,5,3,2,5,3,3
awe,4,3,4,0,3,2,3,4,3,4,3,3,2,2,3,3,2,3,2,2,3,3,3,2,4,3,3,3,3,4,2,2,3,3,3,0,3,2,2,2,5,3,3,2,3,3,3,4,4,3,3,4,3,5,5,5,3,3,3,3,0,0,2,5,3,5,3,3
axe,5,3,5,3,4,2,3,4,2,4,2,4,4,3,0,5,3,2,3,4,2,5,4,3,3,3,2,5,1,0,0,1,0,5,0,2,3,3,4,2,5,5,3,4,3,3,2,3,4,0,2,0,3,2,3,5,0,3,2,3,3,3,2,3,2,5,3,3
bagpipe,3,2,4,0,2,2,4,5,3,3,3,5,3,3,3,3,3,3,3,3,5,4,3,5,5,4,4,6,5,0,3,2,4,5,0,0,1,2,5,1,3,0,4,2,2,2,3,3,4,3,0,3,3,0,2,0,3,0,4,3,3,0,0,2,0,0,5,3
ball,5,3,3,5,5,3,1,5,2,5,2,4,3,0,2,5,3,2,5,3,2,3,3,3,2,3,3,3,3,0,0,2,3,5,5,4,3,4,3,3,5,4,4,3,3,3,4,3,5,5,2,4,3,0,5,3,3,3,5,3,3,3,3,5,5,5,3,4
banana,5,3,4,5,4,2,3,4,3,5,3,4,3,3,0,5,3,0,5,5,5,2,3,3,3,3,2,2,2,0,6,4,1,3,0,4,4,3,3,3,1,2,1,3,4,3,2,4,3,0,0,0,0,0,4,0,2,5,5,3,0,0,2,3,2,5,3,3
banjo,0,3,3,0,4,2,5,5,3,5,3,5,3,3,1,6,2,2,1,4,5,2,3,6,5,5,4,6,4,0,5,0,6,5,2,0,3,5,4,2,2,2,5,2,3,2,3,4,3,3,0,4,0,0,3,0,3,3,4,0,0,0,0,0,0,3,3,2
banker,3,3,3,2,0,2,3,4,3,3,2,3,3,5,2,3,3,4,3,2,2,3,3,2,0,3,3,4,1,4,2,0,1,3,3,0,3,3,2,0,2,3,5,3,3,5,2,3,5,4,3,5,0,4,5,2,2,3,0,2,0,0,2,3,0,4,4,1
bar,3,3,4,4,4,3,3,5,2,3,3,3,5,3,3,3,3,4,3,3,3,2,3,3,2,3,2,5,0,3,5,3,4,5,3,0,3,5,5,3,5,2,3,3,3,2,3,5,5,5,0,4,3,5,3,3,4,3,3,3,3,0,2,1,2,5,5,3
barbecue,6,3,5,3,5,3,3,5,2,3,3,5,4,0,0,3,5,3,3,3,3,3,2,5,3,3,0,4,3,0,5,5,2,5,0,0,3,3,4,3,4,0,5,5,3,5,3,4,3,5,0,2,0,3,3,0,3,0,5,3,0,3,0,3,0,4,4,2
baseball,5,3,3,3,3,3,2,4,2,5,3,5,4,3,0,5,2,3,3,3,0,3,1,5,3,3,4,4,1,0,3,5,0,5,0,0,3,3,5,2,4,0,4,4,4,4,3,3,5,5,0,5,3,5,3,0,3,0,5,3,0,0,0,3,3,4,5,4
battle,3,2,5,4,5,4,3,5,3,5,3,4,5,0,3,2,2,3,3,4,3,5,4,2,3,3,2,5,3,3,3,3,0,4,3,0,4,3,3,3,3,4,5,5,3,3,4,3,5,5,3,3,3,5,3,3,0,5,0,3,3,0,3,3,3,5,4,3
bay,3,5,3,3,2,3,3,4,2,5,3,3,4,4,3,3,3,3,4,4,3,2,3,3,2,3,3,3,4,0,4,3,3,3,6,5,6,3,2,3,3,3,3,3,3,4,2,3,4,5,0,6,3,5,5,0,3,3,5,3,3,2,3,3,3,5,3,4
beach,5,5,3,3,1,4,3,5,0,4,3,4,4,0,0,5,5,2,3,2,3,4,2,2,2,2,2,3,2,0,3,5,0,3,4,4,5,3,5,3,3,2,3,3,5,5,3,4,4,5,0,0,0,3,4,2,5,3,3,3,0,2,3,2,3,5,4,5
bed,3,4,3,2,5,3,3,3,2,4,5,5,2,0,0,5,2,2,4,3,3,0,3,4,2,3,3,3,0,0,0,4,0,5,5,4,5,5,2,5,5,2,3,3,3,5,2,4,3,5,0,0,3,2,5,0,3,3,5,3,2,0,3,2,3,5,2,3
bee,3,3,3,6,6,3,2,4,3,5,3,5,3,4,0,5,2,2,2,3,2,2,3,2,3,2,5,5,0,0,2,3,3,3,3,0,0,4,3,3,3,2,2,4,2,3,3,3,3,3,0,5,3,4,4,3,3,3,5,3,2,3,3,3,3,5,3,3
beer,5,3,5,3,3,2,2,5,2,3,3,3,3,0,2,5,2,5,3,2,4,2,1,0,0,0,3,2,2,0,5,4,5,4,2,0,3,3,3,4,2,3,2,3,3,2,3,5,4,5,0,3,0,2,3,3,2,3,3,3,0,0,0,0,2,5,2,2
belch,0,1,3,0,0,0,2,1,2,2,2,0,3,0,0,0,2,3,3,3,3,3,2,0,3,3,2,4,0,3,2,1,3,0,0,0,0,4,2,3,3,5,2,3,3,1,4,3,3,2,0,1,0,2,2,3,0,3,5,3,0,6,2,3,0,5,3,0
belief,3,2,3,2,3,2,3,4,3,2,3,3,3,5,0,0,3,3,3,1,2,3,1,2,0,0,2,0,3,2,4,0,2,2,2,0,3,4,3,3,2,4,3,2,2,5,3,3,5,4,3,4,3,6,4,5,2,5,3,4,3,3,5,3,5,4,2,3
bell,0,2,3,2,0,3,1,5,2,5,2,6,3,3,0,5,3,2,3,2,3,2,2,5,3,3,5,6,4,3,0,0,3,4,2,3,3,3,5,3,5,3,2,3,5,2,2,6,5,3,0,5,2,0,4,0,5,3,3,3,3,6,2,2,3,4,5,4
bicycle,6,3,3,2,3,2,2,5,2,5,2,3,4,0,1,6,1,2,4,2,3,3,2,5,3,3,2,5,2,0,0,2,0,2,5,3,3,6,4,5,3,2,0,3,3,2,2,3,5,3,0,2,0,2,5,0,3,3,5,3,0,0,0,2,2,4,3,2
big,5,2,3,0,3,3,6,3,2,3,3,3,3,3,3,3,2,3,2,2,3,4,3,2,2,3,3,4,5,3,2,2,3,5,3,2,3,2,2,3,2,2,3,5,3,2,3,3,5,5,3,2,2,5,5,3,4,3,3,3,3,4,3,2,4,3,5,4
bird,5,3,4,3,3,4,2,6,5,4,3,5,4,2,3,5,0,2,2,2,5,3,2,5,3,2,3,6,5,2,0,0,2,4,3,0,2,4,3,3,4,3,3,3,3,2,3,3,5,3,0,3,3,2,3,3,3,3,3,3,0,3,3,3,3,5,3,2
black,3,2,5,5,4,2,0,3,5,4,3,2,3,3,1,2,2,4,3,3,3,4,4,3,2,3,3,5,3,3,2,2,5,3,2,3,4,3,3,3,3,3,4,4,4,4,3,3,3,3,3,2,3,3,3,5,4,3,3,3,3,3,3,3,3,3,4,2
blocked,3,3,4,2,3,4,2,3,0,3,4,3,3,3,3,3,4,3,4,5,3,5,3,2,3,3,3,4,2,3,3,0,0,5,4,0,5,3,5,3,4,5,3,3,4,4,3,5,5,4,5,5,0,3,3,4,0,1,0,4,5,4,4,3,3,4,4,0
blue,5,4,5,5,5,0,2,2,2,5,2,2,2,2,2,3,2,3,2,3,2,3,3,1,2,2,3,3,3,3,0,0,1,2,3,3,4,2,3,3,2,3,2,3,2,6,3,0,3,2,2,2,3,3,4,3,5,4,3,3,3,2,3,2,2,5,2,2
blueberry,5,5,4,3,5,2,2,3,3,5,3,5,3,2,2,4,0,2,5,2,2,2,0,0,0,0,0,0,0,0,6,4,2,0,0,5,6,4,5,3,3,3,2,3,3,3,2,3,3,4,2,0,0,3,3,0,4,3,5,3,3,5,0,2,2,5,2,3
boat,5,3,3,3,3,3,3,5,2,3,2,5,3,0,0,5,1,0,3,2,4,3,3,0,4,2,3,5,2,0,0,2,0,3,0,3,0,3,4,3,3,4,3,0,3,5,3,5,5,3,0,0,0,0,4,0,4,3,3,0,0,0,3,0,0,3,3,2
bonfire,6,5,5,3,5,5,3,5,4,5,2,5,4,0,0,5,5,3,2,3,1,1,2,3,5,2,3,4,0,0,3,4,3,5,3,0,4,3,5,2,3,3,4,3,5,5,5,4,4,5,2,2,3,2,3,3,2,5,3,0,0,0,3,2,5,5,3,3
book,5,3,4,2,5,3,3,3,3,2,2,5,3,3,0,5,2,3,5,2,1,3,2,2,0,0,3,0,0,0,4,3,3,5,0,3,3,2,3,4,3,3,2,3,2,3,3,5,3,3,0,5,3,5,4,0,3,3,5,3,3,0,3,3,3,5,5,3
bought,5,3,3,2,3,5,2,2,6,6,4,2,2,2,3,3,2,4,4,3,3,3,3,4,2,3,3,4,2,4,5,2,0,4,3,0,5,2,5,3,3,5,4,3,4,5,3,4,6,4,5,5,0,5,4,0,0,2,2,4,2,4,3,3,2,6,3,3
boy,3,3,3,0,0,2,2,5,3,5,3,2,3,3,0,3,2,2,3,2,3,2,1,3,1,4,3,4,3,5,2,2,2,5,3,0,0,5,3,3,1,3,4,3,2,3,3,2,4,5,3,4,3,4,3,3,3,2,3,3,3,0,3,2,3,3,3,3
bread,5,3,4,3,3,3,2,3,2,3,2,5,2,0,0,5,3,2,3,3,4,4,3,0,0,0,0,0,1,0,4,5,1,5,0,3,3,3,3,5,3,3,2,4,3,2,2,3,3,3,0,2,0,2,3,0,3,4,4,3,0,3,2,1,0,5,3,3
bribe,2,3,4,0,4,4,3,2,2,4,3,0,3,2,3,0,3,3,3,2,3,5,4,3,3,2,2,2,0,0,2,0,3,2,3,0,3,0,2,2,3,3,2,2,5,3,2,5,4,6,0,3,3,5,3,3,5,3,0,3,0,5,3,3,3,3,3,2
bridge,3,3,3,4,0,5,3,3,3,3,3,6,5,3,3,4,5,3,4,3,3,2,2,4,1,3,3,3,3,5,3,2,2,3,2,2,3,5,3,4,3,5,3,2,2,3,3,4,4,5,3,3,3,6,5,3,2,3,3,3,3,3,5,3,3,4,3,3
broccoli,5,3,5,4,4,4,2,0,0,0,2,6,3,0,0,5,0,2,3,4,4,2,0,0,0,0,0,0,0,0,5,4,2,3,0,5,0,2,1,3,0,2,3,0,1,0,2,4,3,0,0,0,0,0,4,0,0,3,0,0,0,6,0,0,0,5,0,4
broke,0,2,3,3,3,0,3,3,0,3,3,0,3,2,2,3,0,2,0,2,2,2,1,3,1,2,0,2,3,0,3,0,0,0,0,0,3,0,3,2,3,3,3,3,4,5,3,4,5,2,4,4,0,3,3,4,0,3,0,3,5,3,5,2,3,0,3,3
bugle,3,3,2,2,0,4,2,5,3,4,2,3,3,2,0,5,2,3,2,2,5,3,2,5,6,4,5,6,6,0,2,1,3,2,2,3,3,3,5,2,3,0,0,3,3,2,3,3,2,2,0,5,0,0,4,0,3,3,3,3,2,3,4,1,2,5,6,3
built,2,5,3,5,5,4,3,3,5,4,3,4,3,2,4,3,4,3,5,2,3,5,2,3,5,5,3,4,5,5,3,4,5,3,3,0,6,4,3,3,3,3,3,3,4,5,3,4,5,5,6,5,3,5,6,2,4,0,4,3,2,3,3,2,5,5,5,3
bus,5,3,2,2,3,3,2,5,2,6,3,4,3,2,2,3,3,3,3,2,5,5,5,5,4,3,3,5,5,0,0,3,0,2,5,4,0,5,4,5,4,4,3,3,4,2,4,3,5,4,0,0,2,3,5,0,2,2,3,0,0,2,3,0,2,5,3,0
business,2,3,3,3,3,3,3,5,3,5,3,3,3,3,3,2,3,4,2,1,3,4,3,3,3,3,3,3,3,3,4,2,3,3,2,3,3,4,2,5,3,3,4,3,5,3,3,3,5,5,2,3,4,5,5,3,3,0,3,5,0,0,5,3,3,5,4,4
businessman,4,3,3,5,2,2,3,3,3,3,3,2,3,3,0,3,2,3,2,3,3,4,3,5,3,3,2,5,2,4,3,3,4,5,1,0,2,3,4,2,5,3,5,3,3,3,3,3,4,4,3,2,3,5,6,2,2,3,0,0,3,0,0,3,0,3,4,3
butterfly,5,5,3,4,5,2,4,5,3,5,3,5,5,2,0,3,0,0,5,2,5,0,0,0,0,0,0,0,0,0,0,2,0,2,0,4,0,2,4,0,5,2,5,2,3,2,3,3,3,0,0,0,3,0,3,0,4,0,5,2,3,5,5,4,3,5,4,3
cab,5,3,3,3,2,3,2,4,3,5,3,4,3,3,3,2,2,1,3,3,3,2,3,2,3,3,2,5,2,0,3,1,0,4,2,5,2,4,6,3,2,4,2,3,3,3,3,3,5,3,0,0,1,3,5,3,4,3,3,3,0,2,3,2,2,6,4,3
cabbage,5,2,4,5,4,2,2,0,0,0,1,5,2,0,0,5,0,2,1,3,5,2,0,0,0,0,0,0,0,0,4,4,0,0,0,5,3,3,2,4,0,0,1,0,0,2,1,4,3,0,0,0,0,0,2,0,0,3,3,3,0,2,0,3,0,5,4,2
cabinet,5,3,3,2,3,5,3,5,3,5,2,5,3,3,5,4,3,3,3,3,2,3,3,3,3,3,2,3,2,0,0,3,0,5,0,2,3,5,3,3,3,2,4,3,3,5,3,3,4,3,0,0,2,2,4,0,2,0,0,3,0,0,5,0,0,5,3,3
cafeteria,5,5,4,3,3,5,2,3,3,3,3,2,5,3,0,3,2,3,3,3,3,2,2,4,4,3,3,5,0,0,4,2,3,4,0,0,5,3,5,5,3,3,2,5,4,3,3,3,4,5,2,1,3,2,5,0,3,2,3,4,3,3,0,3,3,5,3,3
camel,5,1,3,3,4,5,5,5,3,3,2,5,3,0,2,5,2,3,2,2,2,3,0,0,1,5,0,6,0,0,3,4,2,0,4,0,0,3,5,0,1,3,5,4,5,3,3,4,4,2,0,0,0,0,5,4,0,3,3,2,0,0,0,3,0,5,3,2
camera,5,3,3,2,3,3,3,4,5,3,3,5,3,2,0,5,3,3,4,3,3,3,0,0,1,3,2,2,0,0,5,0,3,5,0,3,4,3,5,5,3,3,3,3,3,4,3,5,5,2,0,5,3,2,5,0,3,0,3,3,0,2,2,1,0,5,4,3
car,5,2,3,3,3,5,3,5,3,5,2,5,5,0,0,5,2,2,5,2,3,4,3,5,2,2,3,5,2,0,0,3,4,2,4,4,3,5,4,5,3,5,5,3,5,3,3,3,4,2,0,0,3,0,5,0,2,3,3,5,3,0,2,2,3,5,4,4
carnival,5,5,5,5,5,4,3,5,3,3,3,5,5,2,0,2,2,2,3,2,3,4,3,5,2,3,3,5,3,0,5,3,2,2,0,0,2,3,5,2,3,1,2,4,3,6,4,3,4,6,4,3,0,4,3,3,5,3,5,2,3,0,2,3,0,5,5,4
carriage,3,3,3,2,3,3,2,5,2,5,3,3,3,2,0,5,2,2,5,3,5,3,3,3,3,3,3,2,2,3,0,5,2,2,2,0,3,5,3,4,3,3,3,3,4,4,3,3,4,2,0,0,2,0,3,2,3,3,3,0,0,0,3,2,5,4,2,4
carried,4,3,3,3,5,3,3,2,4,6,3,5,3,3,5,3,5,2,3,3,3,5,5,5,3,3,4,5,4,4,4,5,3,5,3,0,5,4,3,3,4,4,3,3,3,5,3,5,5,5,6,6,0,3,5,2,3,3,4,3,4,3,3,4,3,5,5,3
carrot,5,5,3,5,5,2,2,3,2,4,2,5,2,2,0,6,0,2,5,2,2,0,0,0,0,0,0,0,0,0,5,5,2,0,0,5,5,3,3,3,3,0,3,0,3,0,2,3,3,0,0,3,1,0,3,0,3,2,4,3,2,0,0,2,2,5,5,3
cash,1,3,2,3,2,2,5,3,3,4,2,2,3,0,0,5,0,5,3,3,5,2,2,0,0,0,0,2,2,0,0,0,4,5,2,3,3,3,3,4,5,3,5,2,3,3,3,3,5,4,0,6,3,2,3,4,0,3,3,3,2,0,0,2,3,5,3,3
cathedral,5,3,4,3,5,5,3,5,5,3,3,5,4,0,0,5,2,4,4,3,3,3,3,0,2,3,3,4,0,0,3,3,3,3,0,0,5,0,5,3,3,4,5,3,3,3,2,3,4,4,0,5,3,5,3,2,5,3,3,2,5,0,3,4,2,5,6,3
celebrated,3,5,3,3,5,3,3,3,4,4,3,3,3,4,3,3,3,3,5,3,3,4,3,5,2,5,3,5,4,5,5,2,5,5,3,0,5,1,1,3,3,3,4,3,3,3,3,4,4,3,6,5,3,5,4,3,5,5,5,3,3,0,2,3,5,6,4,3
cellphone,6,4,3,1,3,2,5,5,2,5,2,5,3,0,0,5,2,2,5,3,5,2,0,5,2,3,4,6,3,2,3,2,2,5,0,3,0,4,4,5,5,3,3,3,3,3,3,3,6,3,0,5,4,2,5,3,3,0,5,2,2,0,0,3,3,5,5,2
chair,5,3,2,0,5,2,2,4,2,1,2,5,2,2,0,5,2,1,5,2,3,2,3,2,3,3,0,2,0,0,0,0,3,5,3,4,5,3,4,5,3,2,3,4,5,3,2,5,4,3,0,0,0,0,5,0,2,3,3,3,0,0,0,0,0,5,3,2
cheese,5,4,3,2,5,2,2,3,3,2,2,5,3,0,0,5,1,3,5,3,3,1,0,0,0,0,0,0,0,0,5,5,3,3,2,5,3,3,2,3,0,0,3,3,5,3,3,3,3,2,0,0,0,0,3,0,3,3,5,5,2,5,3,2,2,6,3,2
cheetah,5,2,2,6,5,2,4,6,5,6,0,6,5,2,0,3,3,2,4,3,6,2,0,0,2,2,3,3,4,0,0,0,0,0,4,0,0,5,3,0,3,4,3,4,3,3,5,3,5,2,3,0,0,0,3,3,3,3,2,0,0,0,3,2,0,4,5,4
cherry,3,5,5,5,4,2,2,5,2,3,3,5,4,4,3,5,2,2,5,3,5,1,3,3,2,3,2,2,2,3,5,5,4,5,0,3,3,3,4,3,3,5,2,4,3,5,4,3,3,3,1,4,3,5,5,1,5,3,5,5,5,3,2,2,3,5,4,3
chestnut,5,2,4,5,5,2,2,3,3,5,3,6,2,2,0,5,2,3,4,4,4,2,2,2,3,2,0,0,0,5,5,5,3,4,3,0,3,3,3,0,2,3,2,3,4,3,2,3,4,3,0,1,0,4,3,3,5,5,5,4,3,3,3,2,3,4,3,3
chicken,3,3,3,2,4,2,1,3,3,2,2,5,3,2,0,4,3,3,3,2,5,3,0,3,2,3,2,2,0,0,5,5,1,5,4,5,4,3,3,2,4,3,2,3,3,4,3,4,3,2,0,0,0,0,3,0,0,3,5,2,3,5,3,2,2,6,0,3
child,2,3,2,3,3,2,2,2,5,5,2,3,3,2,0,5,2,1,3,2,2,3,3,3,3,3,2,2,3,0,2,3,2,4,3,5,3,3,3,4,3,4,2,4,3,3,3,4,3,5,4,4,3,5,3,2,3,2,5,2,3,5,4,2,3,5,3,3
chime,0,4,4,2,2,2,2,3,3,5,2,3,3,3,2,3,3,1,2,2,4,3,3,5,3,3,4,6,3,0,3,2,0,3,3,0,0,3,3,3,3,3,3,3,3,2,3,3,3,3,0,3,0,5,4,0,4,3,2,3,0,0,3,1,2,5,5,5
chipmunk,5,3,3,1,2,1,6,5,6,5,3,4,3,2,2,5,1,2,2,3,6,2,2,3,0,3,6,6,3,3,2,0,3,2,1,0,3,3,3,0,2,3,3,0,2,2,3,2,5,0,2,0,0,0,0,0,3,0,1,3,0,0,0,2,0,5,2,5
